"plh0217","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Not Employed","(0) in school","3","","",""
"1 Strongly disagree","2005","Not Employed","(1a) inadequately completed","3","","",""
"1 Strongly disagree","2005","Not Employed","(1b) general elementary school","17","","",""
"1 Strongly disagree","2005","Not Employed","(1c) basic vocational qualification","28","","",""
"1 Strongly disagree","2005","Not Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2005","Not Employed","(2a) intermediate vocational","16","","",""
"1 Strongly disagree","2005","Not Employed","(2c_gen) general maturity certificate","2","","",""
"1 Strongly disagree","2005","Not Employed","(2c_voc) vocational maturity certificate","5","","",""
"1 Strongly disagree","2005","Not Employed","(3a) lower tertiary education","3","","",""
"1 Strongly disagree","2005","Not Employed","(3b) higher tertiary education","2","","",""
"1 Strongly disagree","2005","Employed","(0) in school","","","",""
"1 Strongly disagree","2005","Employed","(1a) inadequately completed","1","","",""
"1 Strongly disagree","2005","Employed","(1b) general elementary school","5","","",""
"1 Strongly disagree","2005","Employed","(1c) basic vocational qualification","24","","",""
"1 Strongly disagree","2005","Employed","(2b) intermediate general qualification","4","","",""
"1 Strongly disagree","2005","Employed","(2a) intermediate vocational","19","","",""
"1 Strongly disagree","2005","Employed","(2c_gen) general maturity certificate","1","","",""
"1 Strongly disagree","2005","Employed","(2c_voc) vocational maturity certificate","6","","",""
"1 Strongly disagree","2005","Employed","(3a) lower tertiary education","7","","",""
"1 Strongly disagree","2005","Employed","(3b) higher tertiary education","9","","",""
"2 on scale 1-7 ","2005","Not Employed","(0) in school","6","","",""
"2 on scale 1-7 ","2005","Not Employed","(1a) inadequately completed","5","","",""
"2 on scale 1-7 ","2005","Not Employed","(1b) general elementary school","33","0.0275241433128851","0.0181011229289748","0.0369471636967955"
"2 on scale 1-7 ","2005","Not Employed","(1c) basic vocational qualification","72","0.0251537416710667","0.0193577407057915","0.030949742636342"
"2 on scale 1-7 ","2005","Not Employed","(2b) intermediate general qualification","5","","",""
"2 on scale 1-7 ","2005","Not Employed","(2a) intermediate vocational","32","0.0271934819463498","0.0177395275195484","0.0366474363731513"
"2 on scale 1-7 ","2005","Not Employed","(2c_gen) general maturity certificate","9","","",""
"2 on scale 1-7 ","2005","Not Employed","(2c_voc) vocational maturity certificate","7","","",""
"2 on scale 1-7 ","2005","Not Employed","(3a) lower tertiary education","11","","",""
"2 on scale 1-7 ","2005","Not Employed","(3b) higher tertiary education","10","","",""
"2 on scale 1-7 ","2005","Employed","(0) in school","2","","",""
"2 on scale 1-7 ","2005","Employed","(1a) inadequately completed","6","","",""
"2 on scale 1-7 ","2005","Employed","(1b) general elementary school","6","","",""
"2 on scale 1-7 ","2005","Employed","(1c) basic vocational qualification","77","0.0262702340799697","0.0204481941766123","0.032092273983327"
"2 on scale 1-7 ","2005","Employed","(2b) intermediate general qualification","6","","",""
"2 on scale 1-7 ","2005","Employed","(2a) intermediate vocational","81","0.0206167543279519","0.0160119336389441","0.0252215750169596"
"2 on scale 1-7 ","2005","Employed","(2c_gen) general maturity certificate","6","","",""
"2 on scale 1-7 ","2005","Employed","(2c_voc) vocational maturity certificate","17","","",""
"2 on scale 1-7 ","2005","Employed","(3a) lower tertiary education","27","","",""
"2 on scale 1-7 ","2005","Employed","(3b) higher tertiary education","42","0.0235707408289683","0.0168834260702292","0.0302580555877074"
"3 on scale 1-7 ","2005","Not Employed","(0) in school","20","","",""
"3 on scale 1-7 ","2005","Not Employed","(1a) inadequately completed","11","","",""
"3 on scale 1-7 ","2005","Not Employed","(1b) general elementary school","59","0.0461498364516147","0.0340656066997352","0.0582340662034941"
"3 on scale 1-7 ","2005","Not Employed","(1c) basic vocational qualification","140","0.0553599281892348","0.0468956480685556","0.063824208309914"
"3 on scale 1-7 ","2005","Not Employed","(2b) intermediate general qualification","12","","",""
"3 on scale 1-7 ","2005","Not Employed","(2a) intermediate vocational","47","0.038593336778302","0.0273969578765708","0.0497897156800331"
"3 on scale 1-7 ","2005","Not Employed","(2c_gen) general maturity certificate","22","","",""
"3 on scale 1-7 ","2005","Not Employed","(2c_voc) vocational maturity certificate","20","","",""
"3 on scale 1-7 ","2005","Not Employed","(3a) lower tertiary education","17","","",""
"3 on scale 1-7 ","2005","Not Employed","(3b) higher tertiary education","29","","",""
"3 on scale 1-7 ","2005","Employed","(0) in school","3","","",""
"3 on scale 1-7 ","2005","Employed","(1a) inadequately completed","7","","",""
"3 on scale 1-7 ","2005","Employed","(1b) general elementary school","32","0.0528262701507834","0.0362437971343506","0.0694087431672162"
"3 on scale 1-7 ","2005","Employed","(1c) basic vocational qualification","161","0.0563620695508818","0.0479670803108313","0.0647570587909324"
"3 on scale 1-7 ","2005","Employed","(2b) intermediate general qualification","17","","",""
"3 on scale 1-7 ","2005","Employed","(2a) intermediate vocational","202","0.0590540314176105","0.0514150868461225","0.0666929759890984"
"3 on scale 1-7 ","2005","Employed","(2c_gen) general maturity certificate","31","0.0670467469556007","0.0446258522067983","0.0894676417044032"
"3 on scale 1-7 ","2005","Employed","(2c_voc) vocational maturity certificate","50","0.0417100550558376","0.0301045375094039","0.0533155726022714"
"3 on scale 1-7 ","2005","Employed","(3a) lower tertiary education","56","0.0461836953251953","0.0342488558672369","0.0581185347831537"
"3 on scale 1-7 ","2005","Employed","(3b) higher tertiary education","116","0.0708687883784626","0.0595575335943817","0.0821800431625435"
