"plh0217","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","Male","14","","",""
"1 Strongly disagree","2005","16-34 y.","Female","24","","",""
"1 Strongly disagree","2005","35-65 y.","Male","38","0.0093826261046239","0.0068600566535168","0.011905195555731"
"1 Strongly disagree","2005","35-65 y.","Female","44","0.00920449927785893","0.00678408561442068","0.0116249129412972"
"1 Strongly disagree","2005","66 and older","Male","16","","",""
"1 Strongly disagree","2005","66 and older","Female","27","","",""
"2 on scale 1-7 ","2005","16-34 y.","Male","49","0.0265890165284324","0.0203374508863553","0.0328405821705096"
"2 on scale 1-7 ","2005","16-34 y.","Female","42","0.0113144177048318","0.00737571309835732","0.0152531223113064"
"2 on scale 1-7 ","2005","35-65 y.","Male","143","0.0275910672879669","0.0233052201543729","0.0318769144215609"
"2 on scale 1-7 ","2005","35-65 y.","Female","135","0.0215905105129686","0.017906767858435","0.0252742531675023"
"2 on scale 1-7 ","2005","66 and older","Male","52","0.0324100976137065","0.0240533098114889","0.040766885415924"
"2 on scale 1-7 ","2005","66 and older","Female","47","0.0189487482250951","0.0130495155799097","0.0248479808702806"
"3 on scale 1-7 ","2005","16-34 y.","Male","120","0.0556426122316601","0.0467349962899078","0.0645502281734124"
"3 on scale 1-7 ","2005","16-34 y.","Female","133","0.0439867700491815","0.0363501498105481","0.051623390287815"
"3 on scale 1-7 ","2005","35-65 y.","Male","343","0.0667062979805309","0.060177690717611","0.0732349052434508"
"3 on scale 1-7 ","2005","35-65 y.","Female","284","0.0438040479197993","0.0386169066960703","0.0489911891435283"
"3 on scale 1-7 ","2005","66 and older","Male","109","0.0734047801050246","0.0610975381126272","0.0857120220974221"
"3 on scale 1-7 ","2005","66 and older","Female","81","0.0401505748350247","0.0316566805572531","0.0486444691127964"
"4 on scale 1-7","2005","16-34 y.","Male","371","0.135675974676694","0.122369000773467","0.14898294857992"
"4 on scale 1-7","2005","16-34 y.","Female","365","0.125843773752344","0.113492305093217","0.138195242411471"
"4 on scale 1-7","2005","35-65 y.","Male","760","0.136701254354794","0.127712598327293","0.145689910382295"
"4 on scale 1-7","2005","35-65 y.","Female","712","0.117915457453305","0.109741394560208","0.126089520346401"
"4 on scale 1-7","2005","66 and older","Male","215","0.118319703814863","0.103077855127658","0.133561552502068"
"4 on scale 1-7","2005","66 and older","Female","192","0.0888123341501829","0.0765039803590968","0.101120687941269"
"5 on scale 1-7","2005","16-34 y.","Male","628","0.247939366805608","0.231159492263555","0.264719241347661"
"5 on scale 1-7","2005","16-34 y.","Female","601","0.218365309489445","0.202980152141768","0.233750466837122"
"5 on scale 1-7","2005","35-65 y.","Male","1206","0.205039047648548","0.194475272631354","0.215602822665741"
"5 on scale 1-7","2005","35-65 y.","Female","1147","0.187070582302018","0.177186720418758","0.196954444185277"
"5 on scale 1-7","2005","66 and older","Male","380","0.214765907346232","0.195386709993714","0.234145104698749"
"5 on scale 1-7","2005","66 and older","Female","372","0.181614323995954","0.164933654720398","0.19829499327151"
"6 on scale 1-7","2005","16-34 y.","Male","839","0.318821559210879","0.30071258604045","0.336930532381308"
"6 on scale 1-7","2005","16-34 y.","Female","906","0.310443552745897","0.293213585944755","0.32767351954704"
"6 on scale 1-7","2005","35-65 y.","Male","1891","0.323159095789523","0.310921969352336","0.33539622222671"
"6 on scale 1-7","2005","35-65 y.","Female","2026","0.33121434747118","0.319285580809994","0.343143114132367"
"6 on scale 1-7","2005","66 and older","Male","527","0.289085826792857","0.267692637816348","0.310479015769366"
"6 on scale 1-7","2005","66 and older","Female","650","0.295499424475336","0.275758003550293","0.315240845400379"
"7 Strongly agree","2005","16-34 y.","Male","523","0.210221273240548","0.19438763987796","0.226054906603136"
"7 Strongly agree","2005","16-34 y.","Female","699","0.280653008900499","0.263920453426344","0.297385564374654"
"7 Strongly agree","2005","35-65 y.","Male","1230","0.231420610834014","0.220385585325721","0.242455636342306"
"7 Strongly agree","2005","35-65 y.","Female","1632","0.28920055506287","0.27770921703203","0.300691893093711"
"7 Strongly agree","2005","66 and older","Male","426","0.259045770111398","0.23837115254974","0.279720387673057"
"7 Strongly agree","2005","66 and older","Female","683","0.355080760922134","0.334375741120133","0.375785780724136"
"1 Strongly disagree","2006","16-34 y.","Male","","","",""
"1 Strongly disagree","2006","16-34 y.","Female","","","",""
"1 Strongly disagree","2006","35-65 y.","Male","","","",""
"1 Strongly disagree","2006","35-65 y.","Female","","","",""
"1 Strongly disagree","2006","66 and older","Male","","","",""
"1 Strongly disagree","2006","66 and older","Female","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Male","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Female","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Male","","","",""
