"plh0217","year","education","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","Male","33","0.0121693425505266","0.00851075584655953","0.0158279292544937"
"1 Strongly disagree","2005","lower secondary degree","Female","34","0.011620141894213","0.00813289970103744","0.0151073840873886"
"1 Strongly disagree","2005","secondary school degree","Male","14","","",""
"1 Strongly disagree","2005","secondary school degree","Female","27","","",""
"1 Strongly disagree","2005","college entrance qualification","Male","9","","",""
"1 Strongly disagree","2005","college entrance qualification","Female","16","","",""
"1 Strongly disagree","2005","Other degree","Male","5","","",""
"1 Strongly disagree","2005","Other degree","Female","10","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Male","3","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Female","4","","",""
"2 on scale 1-7 ","2005","lower secondary degree","Male","91","0.0255683303087856","0.0203013047870829","0.0308353558304882"
"2 on scale 1-7 ","2005","lower secondary degree","Female","79","0.0225496452433326","0.0177187050272705","0.0273805854593946"
"2 on scale 1-7 ","2005","secondary school degree","Male","64","0.0268165647521395","0.0205684426650554","0.0330646868392235"
"2 on scale 1-7 ","2005","secondary school degree","Female","76","0.0197832950335142","0.0151352018495849","0.0244313882174435"
"2 on scale 1-7 ","2005","college entrance qualification","Male","51","0.0230311294757652","0.0173908418262874","0.028671417125243"
"2 on scale 1-7 ","2005","college entrance qualification","Female","48","0.0122656048049884","0.00792837118228756","0.0166028384276891"
"2 on scale 1-7 ","2005","Other degree","Male","19","","",""
"2 on scale 1-7 ","2005","Other degree","Female","13","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Male","13","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Female","6","","",""
"3 on scale 1-7 ","2005","lower secondary degree","Male","205","0.0632703542588196","0.0551468051715081","0.0713939033461312"
"3 on scale 1-7 ","2005","lower secondary degree","Female","155","0.0427293514411418","0.0361483047231195","0.049310398159164"
"3 on scale 1-7 ","2005","secondary school degree","Male","150","0.0633255841136852","0.0539059396158377","0.0727452286115327"
"3 on scale 1-7 ","2005","secondary school degree","Female","155","0.0419538136415696","0.035262006623753","0.0486456206593861"
