"plh0217","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Not Employed","West Germany","60","0.0137868740002116","0.0107734728837457","0.0168002751166775"
"1 Strongly disagree","2005","Not Employed","East Germany","22","","",""
"1 Strongly disagree","2005","Employed","West Germany","66","0.00814545824848595","0.00637372808896777","0.00991718840800414"
"1 Strongly disagree","2005","Employed","East Germany","15","","",""
"2 on scale 1-7 ","2005","Not Employed","West Germany","153","0.0281355410967573","0.0238621844637575","0.0324088977297571"
"2 on scale 1-7 ","2005","Not Employed","East Germany","41","0.0185529995195153","0.0127802546440693","0.0243257443949612"
"2 on scale 1-7 ","2005","Employed","West Germany","211","0.0219842026959356","0.0190938947381022","0.024874510653769"
"2 on scale 1-7 ","2005","Employed","East Germany","63","0.0174348028173013","0.0127069015697866","0.022162704064816"
"3 on scale 1-7 ","2005","Not Employed","West Germany","293","0.0522991221997083","0.046545762941777","0.0580524814576395"
"3 on scale 1-7 ","2005","Not Employed","East Germany","92","0.0415246876322942","0.0329900413919209","0.0500593338726675"
"3 on scale 1-7 ","2005","Employed","West Germany","520","0.0539749291100758","0.0495207960452291","0.0584290621749226"
"3 on scale 1-7 ","2005","Employed","East Germany","165","0.0664111897164632","0.0574166770592063","0.07540570237372"
"4 on scale 1-7","2005","Not Employed","West Germany","695","0.113719626909927","0.105515319374824","0.121923934445031"
"4 on scale 1-7","2005","Not Employed","East Germany","271","0.128429740459729","0.114116898515807","0.142742582403652"
"4 on scale 1-7","2005","Employed","West Germany","1241","0.122287130100669","0.115829362175209","0.12874489802613"
"4 on scale 1-7","2005","Employed","East Germany","408","0.146115415614359","0.133356117236321","0.158874713992396"
"5 on scale 1-7","2005","Not Employed","West Germany","1178","0.198210598482873","0.18790834469053","0.208512852275216"
"5 on scale 1-7","2005","Not Employed","East Germany","425","0.192962832631314","0.176080771337031","0.209844893925597"
"5 on scale 1-7","2005","Employed","West Germany","2133","0.211500129217588","0.203450572668244","0.219549685766931"
"5 on scale 1-7","2005","Employed","East Germany","598","0.208678417146648","0.19399948507828","0.223357349215016"
"6 on scale 1-7","2005","Not Employed","West Germany","1762","0.290740376646151","0.27900508343124","0.302475669861063"
"6 on scale 1-7","2005","Not Employed","East Germany","712","0.327342731086938","0.307268443468166","0.34741701870571"
"6 on scale 1-7","2005","Employed","West Germany","3360","0.32946143877557","0.320196767843518","0.338726109707621"
"6 on scale 1-7","2005","Employed","East Germany","1005","0.324661636417443","0.307747283595856","0.341575989239029"
"7 Strongly agree","2005","Not Employed","West Germany","1611","0.303107860664371","0.29123049752218","0.314985223806562"
"7 Strongly agree","2005","Not Employed","East Germany","536","0.275216633673674","0.256110037713287","0.294323229634061"
"7 Strongly agree","2005","Employed","West Germany","2356","0.252646711851676","0.244081549015734","0.261211874687618"
"7 Strongly agree","2005","Employed","East Germany","690","0.230031568857343","0.21482926640721","0.245233871307475"
"1 Strongly disagree","2006","Not Employed","West Germany","","","",""
"1 Strongly disagree","2006","Not Employed","East Germany","","","",""
"1 Strongly disagree","2006","Employed","West Germany","","","",""
"1 Strongly disagree","2006","Employed","East Germany","","","",""
"2 on scale 1-7 ","2006","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2006","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2006","Employed","West Germany","","","",""
"2 on scale 1-7 ","2006","Employed","East Germany","","","",""
"3 on scale 1-7 ","2006","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2006","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2006","Employed","West Germany","","","",""
"3 on scale 1-7 ","2006","Employed","East Germany","","","",""
"4 on scale 1-7","2006","Not Employed","West Germany","","","",""
"4 on scale 1-7","2006","Not Employed","East Germany","","","",""
"4 on scale 1-7","2006","Employed","West Germany","","","",""
"4 on scale 1-7","2006","Employed","East Germany","","","",""
"5 on scale 1-7","2006","Not Employed","West Germany","","","",""
"5 on scale 1-7","2006","Not Employed","East Germany","","","",""
"5 on scale 1-7","2006","Employed","West Germany","","","",""
"5 on scale 1-7","2006","Employed","East Germany","","","",""
"6 on scale 1-7","2006","Not Employed","West Germany","","","",""
"6 on scale 1-7","2006","Not Employed","East Germany","","","",""
"6 on scale 1-7","2006","Employed","West Germany","","","",""
"6 on scale 1-7","2006","Employed","East Germany","","","",""
"7 Strongly agree","2006","Not Employed","West Germany","","","",""
"7 Strongly agree","2006","Not Employed","East Germany","","","",""
"7 Strongly agree","2006","Employed","West Germany","","","",""
"7 Strongly agree","2006","Employed","East Germany","","","",""
"1 Strongly disagree","2007","Not Employed","West Germany","","","",""
"1 Strongly disagree","2007","Not Employed","East Germany","","","",""
"1 Strongly disagree","2007","Employed","West Germany","","","",""
"1 Strongly disagree","2007","Employed","East Germany","","","",""
"2 on scale 1-7 ","2007","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2007","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2007","Employed","West Germany","","","",""
"2 on scale 1-7 ","2007","Employed","East Germany","","","",""
"3 on scale 1-7 ","2007","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2007","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2007","Employed","West Germany","","","",""
"3 on scale 1-7 ","2007","Employed","East Germany","","","",""
"4 on scale 1-7","2007","Not Employed","West Germany","","","",""
"4 on scale 1-7","2007","Not Employed","East Germany","","","",""
"4 on scale 1-7","2007","Employed","West Germany","","","",""
"4 on scale 1-7","2007","Employed","East Germany","","","",""
"5 on scale 1-7","2007","Not Employed","West Germany","","","",""
"5 on scale 1-7","2007","Not Employed","East Germany","","","",""
"5 on scale 1-7","2007","Employed","West Germany","","","",""
"5 on scale 1-7","2007","Employed","East Germany","","","",""
"6 on scale 1-7","2007","Not Employed","West Germany","","","",""
"6 on scale 1-7","2007","Not Employed","East Germany","","","",""
"6 on scale 1-7","2007","Employed","West Germany","","","",""
"6 on scale 1-7","2007","Employed","East Germany","","","",""
"7 Strongly agree","2007","Not Employed","West Germany","","","",""
"7 Strongly agree","2007","Not Employed","East Germany","","","",""
"7 Strongly agree","2007","Employed","West Germany","","","",""
"7 Strongly agree","2007","Employed","East Germany","","","",""
"1 Strongly disagree","2008","Not Employed","West Germany","","","",""
"1 Strongly disagree","2008","Not Employed","East Germany","","","",""
"1 Strongly disagree","2008","Employed","West Germany","","","",""
"1 Strongly disagree","2008","Employed","East Germany","","","",""
"2 on scale 1-7 ","2008","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2008","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2008","Employed","West Germany","","","",""
"2 on scale 1-7 ","2008","Employed","East Germany","","","",""
"3 on scale 1-7 ","2008","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2008","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2008","Employed","West Germany","","","",""
"3 on scale 1-7 ","2008","Employed","East Germany","","","",""
"4 on scale 1-7","2008","Not Employed","West Germany","","","",""
"4 on scale 1-7","2008","Not Employed","East Germany","","","",""
"4 on scale 1-7","2008","Employed","West Germany","","","",""
"4 on scale 1-7","2008","Employed","East Germany","","","",""
"5 on scale 1-7","2008","Not Employed","West Germany","","","",""
"5 on scale 1-7","2008","Not Employed","East Germany","","","",""
"5 on scale 1-7","2008","Employed","West Germany","","","",""
"5 on scale 1-7","2008","Employed","East Germany","","","",""
"6 on scale 1-7","2008","Not Employed","West Germany","","","",""
"6 on scale 1-7","2008","Not Employed","East Germany","","","",""
"6 on scale 1-7","2008","Employed","West Germany","","","",""
"6 on scale 1-7","2008","Employed","East Germany","","","",""
"7 Strongly agree","2008","Not Employed","West Germany","","","",""
"7 Strongly agree","2008","Not Employed","East Germany","","","",""
"7 Strongly agree","2008","Employed","West Germany","","","",""
"7 Strongly agree","2008","Employed","East Germany","","","",""
"1 Strongly disagree","2009","Not Employed","West Germany","54","0.0134597557393573","0.0102463866701646","0.0166731248085501"
"1 Strongly disagree","2009","Not Employed","East Germany","14","","",""
"1 Strongly disagree","2009","Employed","West Germany","73","0.0100525657922277","0.00793471004388596","0.0121704215405694"
"1 Strongly disagree","2009","Employed","East Germany","19","","",""
"2 on scale 1-7 ","2009","Not Employed","West Germany","140","0.0312059534084335","0.0263573230643594","0.0360545837525076"
"2 on scale 1-7 ","2009","Not Employed","East Germany","44","0.0218650488017193","0.0152118006899026","0.0285182969135361"
"2 on scale 1-7 ","2009","Employed","West Germany","231","0.0331623332658166","0.0293608667688116","0.0369637997628217"
"2 on scale 1-7 ","2009","Employed","East Germany","81","0.0335699311648935","0.026748064182704","0.0403917981470831"
"3 on scale 1-7 ","2009","Not Employed","West Germany","279","0.0599834239483139","0.053361746852414","0.0666051010442137"
"3 on scale 1-7 ","2009","Not Employed","East Germany","99","0.0472734530506294","0.0376184614238729","0.0569284446773859"
"3 on scale 1-7 ","2009","Employed","West Germany","535","0.0702774077996727","0.0648507003954689","0.0757041152038766"
"3 on scale 1-7 ","2009","Employed","East Germany","175","0.0824076420753445","0.0719928298889111","0.0928224542617779"
"4 on scale 1-7","2009","Not Employed","West Germany","638","0.136335490670902","0.126766599483441","0.145904381858364"
"4 on scale 1-7","2009","Not Employed","East Germany","256","0.145119442145658","0.129095306032127","0.161143578259189"
"4 on scale 1-7","2009","Employed","West Germany","1246","0.14979049951156","0.14221420308875","0.157366795934371"
"4 on scale 1-7","2009","Employed","East Germany","411","0.160561921371763","0.146657324060744","0.174466518682782"
"5 on scale 1-7","2009","Not Employed","West Germany","1093","0.209518037314845","0.198169462960931","0.220866611668758"
"5 on scale 1-7","2009","Not Employed","East Germany","446","0.233503129318228","0.214256235484651","0.252750023151805"
"5 on scale 1-7","2009","Employed","West Germany","1951","0.227251471233233","0.218354866576621","0.236148075889845"
"5 on scale 1-7","2009","Employed","East Germany","629","0.228549709676926","0.212646414675156","0.244453004678697"
"6 on scale 1-7","2009","Not Employed","West Germany","1532","0.290307094545385","0.277649573064881","0.302964616025889"
"6 on scale 1-7","2009","Not Employed","East Germany","612","0.333711636476947","0.312259236056532","0.355164036897361"
"6 on scale 1-7","2009","Employed","West Germany","2741","0.309610877066025","0.299795501495944","0.319426252636107"
"6 on scale 1-7","2009","Employed","East Germany","862","0.311928289091975","0.294381929007297","0.329474649176653"
"7 Strongly agree","2009","Not Employed","West Germany","1204","0.259190244372763","0.246970917330306","0.271409571415221"
"7 Strongly agree","2009","Not Employed","East Germany","385","0.210150210375751","0.191615053204612","0.22868536754689"
"7 Strongly agree","2009","Employed","West Germany","1746","0.199854845331464","0.191365121214803","0.208344569448126"
"7 Strongly agree","2009","Employed","East Germany","501","0.17564806781745","0.161236181650098","0.190059953984801"
"1 Strongly disagree","2010","Not Employed","West Germany","","","",""
"1 Strongly disagree","2010","Not Employed","East Germany","","","",""
"1 Strongly disagree","2010","Employed","West Germany","","","",""
"1 Strongly disagree","2010","Employed","East Germany","","","",""
"2 on scale 1-7 ","2010","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2010","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2010","Employed","West Germany","","","",""
"2 on scale 1-7 ","2010","Employed","East Germany","","","",""
"3 on scale 1-7 ","2010","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2010","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2010","Employed","West Germany","","","",""
"3 on scale 1-7 ","2010","Employed","East Germany","","","",""
"4 on scale 1-7","2010","Not Employed","West Germany","","","",""
"4 on scale 1-7","2010","Not Employed","East Germany","","","",""
"4 on scale 1-7","2010","Employed","West Germany","","","",""
"4 on scale 1-7","2010","Employed","East Germany","","","",""
"5 on scale 1-7","2010","Not Employed","West Germany","","","",""
"5 on scale 1-7","2010","Not Employed","East Germany","","","",""
"5 on scale 1-7","2010","Employed","West Germany","","","",""
"5 on scale 1-7","2010","Employed","East Germany","","","",""
"6 on scale 1-7","2010","Not Employed","West Germany","","","",""
"6 on scale 1-7","2010","Not Employed","East Germany","","","",""
"6 on scale 1-7","2010","Employed","West Germany","","","",""
"6 on scale 1-7","2010","Employed","East Germany","","","",""
"7 Strongly agree","2010","Not Employed","West Germany","","","",""
"7 Strongly agree","2010","Not Employed","East Germany","","","",""
"7 Strongly agree","2010","Employed","West Germany","","","",""
"7 Strongly agree","2010","Employed","East Germany","","","",""
"1 Strongly disagree","2011","Not Employed","West Germany","","","",""
"1 Strongly disagree","2011","Not Employed","East Germany","","","",""
"1 Strongly disagree","2011","Employed","West Germany","","","",""
"1 Strongly disagree","2011","Employed","East Germany","","","",""
"2 on scale 1-7 ","2011","Not Employed","West Germany","","","",""
"2 on scale 1-7 ","2011","Not Employed","East Germany","","","",""
"2 on scale 1-7 ","2011","Employed","West Germany","","","",""
"2 on scale 1-7 ","2011","Employed","East Germany","","","",""
"3 on scale 1-7 ","2011","Not Employed","West Germany","","","",""
"3 on scale 1-7 ","2011","Not Employed","East Germany","","","",""
"3 on scale 1-7 ","2011","Employed","West Germany","","","",""
"3 on scale 1-7 ","2011","Employed","East Germany","","","",""
"4 on scale 1-7","2011","Not Employed","West Germany","","","",""
"4 on scale 1-7","2011","Not Employed","East Germany","","","",""
"4 on scale 1-7","2011","Employed","West Germany","","","",""
"4 on scale 1-7","2011","Employed","East Germany","","","",""
"5 on scale 1-7","2011","Not Employed","West Germany","","","",""
"5 on scale 1-7","2011","Not Employed","East Germany","","","",""
"5 on scale 1-7","2011","Employed","West Germany","","","",""
"5 on scale 1-7","2011","Employed","East Germany","","","",""
"6 on scale 1-7","2011","Not Employed","West Germany","","","",""
"6 on scale 1-7","2011","Not Employed","East Germany","","","",""
"6 on scale 1-7","2011","Employed","West Germany","","","",""
"6 on scale 1-7","2011","Employed","East Germany","","","",""
"7 Strongly agree","2011","Not Employed","West Germany","","","",""
"7 Strongly agree","2011","Not Employed","East Germany","","","",""
"7 Strongly agree","2011","Employed","West Germany","","","",""
"7 Strongly agree","2011","Employed","East Germany","","","",""
"1 Strongly disagree","2012","Not Employed","West Germany","16","","",""
"1 Strongly disagree","2012","Not Employed","East Germany","2","","",""
"1 Strongly disagree","2012","Employed","West Germany","33","0.00699070832630065","0.00452354039276931","0.009457876259832"
"1 Strongly disagree","2012","Employed","East Germany","6","","",""
"2 on scale 1-7 ","2012","Not Employed","West Germany","36","0.0274862606814703","0.0189433326914232","0.0360291886715174"
"2 on scale 1-7 ","2012","Not Employed","East Germany","5","","",""
"2 on scale 1-7 ","2012","Employed","West Germany","99","0.0243440681144729","0.0197804805675452","0.0289076556614007"
"2 on scale 1-7 ","2012","Employed","East Germany","14","","",""
"3 on scale 1-7 ","2012","Not Employed","West Germany","83","0.0553652291711628","0.0434156790017922","0.0673147793405335"
"3 on scale 1-7 ","2012","Not Employed","East Germany","11","","",""
"3 on scale 1-7 ","2012","Employed","West Germany","199","0.047302892536019","0.0410167715284581","0.0535890135435798"
"3 on scale 1-7 ","2012","Employed","East Germany","49","0.0504837350298277","0.0369070954012481","0.0640603746584072"
"4 on scale 1-7","2012","Not Employed","West Germany","138","0.107072041219925","0.09091554087812","0.123228541561729"
"4 on scale 1-7","2012","Not Employed","East Germany","47","0.134110062652637","0.0978348246151941","0.170385300690081"
