"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","(0) in school","","","","","","","","","","","","","",""
"2005","Full Time","(1a) inadequately completed","5.96","6","50","5","5","7","7","7","5.63","6.29","3","7","6","7"
"2005","Full Time","(1b) general elementary school","6","6","348","4","5","7","7","7","5.87","6.13","1","7","6","6"
"2005","Full Time","(1c) basic vocational qualification","5.97","6","1817","4","5","7","7","7","5.92","6.02","1","7","6","6"
"2005","Full Time","(2a) intermediate vocational","5.95","6","2348","4","5","7","7","7","5.91","5.99","1","7","6","6"
"2005","Full Time","(2b) intermediate general qualification","5.82","6","214","4","5","7","7","7","5.67","5.97","1","7","6","6"
"2005","Full Time","(2c_gen) general maturity certificate","5.73","6","160","4","5","7","7","7","5.53","5.93","1","7","6","6"
"2005","Full Time","(2c_voc) vocational maturity certificate","5.79","6","726","4","5","7","7","7","5.71","5.87","1","7","6","6"
"2005","Full Time","(3a) lower tertiary education","5.86","6","840","4","5","7","7","7","5.78","5.94","1","7","6","6"
"2005","Full Time","(3b) higher tertiary education","5.82","6","1393","4","5","7","7","7","5.76","5.88","1","7","6","6"
"2005","Not Working","(0) in school","5.75","6","549","4","5","7","7","7","5.64","5.86","1","7","6","6"
"2005","Not Working","(1a) inadequately completed","5.9","6","154","4","5","7","7","7","5.69","6.11","1","7","6","7"
"2005","Not Working","(1b) general elementary school","5.76","6","1159","4","5","7","7","7","5.69","5.83","1","7","6","6"
"2005","Not Working","(1c) basic vocational qualification","5.9","6","2808","4","5","7","7","7","5.85","5.95","1","7","6","6"
"2005","Not Working","(2a) intermediate vocational","5.88","6","1132","4","5","7","7","7","5.81","5.95","1","7","6","6"
"2005","Not Working","(2b) intermediate general qualification","5.77","6","210","4","5","7","7","7","5.59","5.95","1","7","6","6"
"2005","Not Working","(2c_gen) general maturity certificate","5.61","6","318","4","5","6","7","7","5.48","5.74","1","7","6","6"
"2005","Not Working","(2c_voc) vocational maturity certificate","5.89","6","377","4","5","7","7","7","5.77","6.01","1","7","6","6"
"2005","Not Working","(3a) lower tertiary education","5.99","6","461","4","5","7","7","7","5.89","6.09","1","7","6","6"
"2005","Not Working","(3b) higher tertiary education","6.01","6","540","4","5","7","7","7","5.92","6.1","2","7","6","6"
"2005","Part Time","(0) in school","5.83","6","100","4","5","7","7","7","5.62","6.04","3","7","6","6"
"2005","Part Time","(1a) inadequately completed","5.72","6","38","4","6","7","7","7","5.3","6.14","1","7","6","7"
"2005","Part Time","(1b) general elementary school","5.96","6","349","4","5","7","7","7","5.84","6.08","2","7","6","7"
"2005","Part Time","(1c) basic vocational qualification","6.03","6","1085","4","5","7","7","7","5.96","6.1","1","7","6","6"
"2005","Part Time","(2a) intermediate vocational","5.91","6","1316","4","5","7","7","7","5.85","5.97","1","7","6","6"
"2005","Part Time","(2b) intermediate general qualification","6.08","6","155","4","5","7","7","7","5.91","6.25","2","7","6","7"
"2005","Part Time","(2c_gen) general maturity certificate","5.71","6","317","4","5","7","7","7","5.58","5.84","1","7","6","6"
"2005","Part Time","(2c_voc) vocational maturity certificate","5.81","6","411","4","5","7","7","7","5.7","5.92","1","7","6","6"
"2005","Part Time","(3a) lower tertiary education","5.9","6","343","4","6","7","7","7","5.79","6.01","1","7","6","6"
"2005","Part Time","(3b) higher tertiary education","5.8","6","588","4","5","7","7","7","5.71","5.89","1","7","6","6"
"2006","Full Time","(0) in school","","","","","","","","","","","","","",""
"2006","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","Full Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2006","Full Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2006","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","Full Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2006","Full Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2006","Full Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2006","Not Working","(0) in school","","","","","","","","","","","","","",""
"2006","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","Not Working","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","Not Working","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2006","Not Working","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2006","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","Not Working","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2006","Not Working","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2006","Not Working","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2006","Part Time","(0) in school","","","","","","","","","","","","","",""
"2006","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2006","Part Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2006","Part Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2006","Part Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2006","Part Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2006","Part Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2006","Part Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2006","Part Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2006","Part Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2007","Full Time","(0) in school","","","","","","","","","","","","","",""
"2007","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2007","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2007","Full Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2007","Full Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2007","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2007","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2007","Full Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2007","Full Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2007","Full Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2007","Not Working","(0) in school","","","","","","","","","","","","","",""
"2007","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"2007","Not Working","(1b) general elementary school","","","","","","","","","","","","","",""
"2007","Not Working","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2007","Not Working","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2007","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2007","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2007","Not Working","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2007","Not Working","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2007","Not Working","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2007","Part Time","(0) in school","","","","","","","","","","","","","",""
"2007","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2007","Part Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2007","Part Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2007","Part Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2007","Part Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2007","Part Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2007","Part Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2007","Part Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2007","Part Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2008","Full Time","(0) in school","","","","","","","","","","","","","",""
"2008","Full Time","(1a) inadequately completed","","","","","","","","","","","","","",""
"2008","Full Time","(1b) general elementary school","","","","","","","","","","","","","",""
"2008","Full Time","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2008","Full Time","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2008","Full Time","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2008","Full Time","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2008","Full Time","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2008","Full Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2008","Full Time","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2008","Not Working","(0) in school","","","","","","","","","","","","","",""
"2008","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"2008","Not Working","(1b) general elementary school","","","","","","","","","","","","","",""
"2008","Not Working","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"2008","Not Working","(2a) intermediate vocational","","","","","","","","","","","","","",""
"2008","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"2008","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"2008","Not Working","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"2008","Not Working","(3a) lower tertiary education","","","","","","","","","","","","","",""
"2008","Not Working","(3b) higher tertiary education","","","","","","","","","","","","","",""
"2008","Part Time","(0) in school","","","","","","","","","","","","","",""
"2008","Part Time","(1a) inadequately completed","","","","","","","","","","","","","",""
