"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","16-34 y.","(Married) couple without C.","5.92","6","948","5","5","7","7","7","5.85","5.99","2","7","6","6"
"2005","16-34 y.","1-pers.-HH","5.83","6","694","4","5","7","7","7","5.75","5.91","1","7","6","6"
"2005","16-34 y.","Couple + C. GT 16 ","5.71","6","1339","4","5","7","7","7","5.65","5.77","1","7","6","6"
"2005","16-34 y.","Couple + C. LE 16","5.91","6","1092","4","5","7","7","7","5.84","5.98","1","7","6","6"
"2005","16-34 y.","Couple + C. LE and GT 16","5.79","6","635","4","5","7","7","7","5.7","5.88","1","7","6","6"
"2005","16-34 y.","Single parent","5.72","6","464","4","5","7","7","7","5.6","5.84","1","7","6","6"
"2005","35-65 y.","(Married) couple without C.","5.98","6","3720","4","5","7","7","7","5.94","6.02","1","7","6","6"
"2005","35-65 y.","1-pers.-HH","5.95","6","1190","4","5","7","7","7","5.88","6.02","1","7","6","6"
"2005","35-65 y.","Couple + C. GT 16 ","5.91","6","2138","4","5","7","7","7","5.86","5.96","1","7","6","6"
"2005","35-65 y.","Couple + C. LE 16","5.89","6","2610","4","5","7","7","7","5.85","5.93","1","7","6","6"
"2005","35-65 y.","Couple + C. LE and GT 16","5.89","6","1067","4","5","7","7","7","5.82","5.96","1","7","6","6"
"2005","35-65 y.","Single parent","5.94","6","572","4","5","7","7","7","5.84","6.04","1","7","6","6"
"2005","66 and older","(Married) couple without C.","5.91","6","2346","4","5","7","7","7","5.86","5.96","1","7","6","6"
"2005","66 and older","1-pers.-HH","5.85","6","1077","4","5","7","7","7","5.77","5.93","1","7","6","6"
"2005","66 and older","Couple + C. GT 16 ","5.91","6","166","5","5","7","7","7","5.73","6.09","2","7","6","6"
"2005","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","66 and older","Single parent","5.48","6","62","4","4","7","7","7","5.15","5.81","3","7","5","6"
"2006","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2006","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2006","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","66 and older","Single parent","","","","","","","","","","","","","",""
"2007","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2007","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2007","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2007","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2007","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","66 and older","Single parent","","","","","","","","","","","","","",""
"2008","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2008","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2008","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2008","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2008","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2008","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2008","66 and older","Single parent","","","","","","","","","","","","","",""
"2009","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2009","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2009","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2009","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2009","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2009","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","66 and older","Single parent","","","","","","","","","","","","","",""
"2010","16-34 y.","(Married) couple without C.","5.7","6","687","4","5","7","7","7","5.62","5.78","2","7","6","6"
"2010","16-34 y.","1-pers.-HH","5.75","6","513","4","5","7","7","7","5.65","5.85","1","7","6","6"
"2010","16-34 y.","Couple + C. GT 16 ","5.76","6","959","4","5","7","7","7","5.69","5.83","1","7","6","6"
"2010","16-34 y.","Couple + C. LE 16","5.72","6","646","4","5","7","7","7","5.62","5.82","1","7","6","6"
"2010","16-34 y.","Couple + C. LE and GT 16","5.74","6","333","4","5","7","7","7","5.61","5.87","1","7","6","6"
"2010","16-34 y.","Single parent","5.72","6","351","4","5","7","7","7","5.6","5.84","1","7","6","6"
"2010","35-65 y.","(Married) couple without C.","5.86","6","3016","4","5","7","7","7","5.82","5.9","1","7","6","6"
"2010","35-65 y.","1-pers.-HH","5.86","6","1106","4","5","7","7","7","5.79","5.93","1","7","6","6"
"2010","35-65 y.","Couple + C. GT 16 ","5.8","6","1701","4","5","7","7","7","5.75","5.85","1","7","6","6"
"2010","35-65 y.","Couple + C. LE 16","5.84","6","1898","4","5","7","7","7","5.79","5.89","1","7","6","6"
"2010","35-65 y.","Couple + C. LE and GT 16","5.93","6","710","5","5","7","7","7","5.85","6.01","1","7","6","6"
"2010","35-65 y.","Single parent","5.95","6","475","4","5","7","7","7","5.84","6.06","1","7","6","6"
"2010","66 and older","(Married) couple without C.","5.92","6","2608","4","5","7","7","7","5.87","5.97","1","7","6","6"
"2010","66 and older","1-pers.-HH","5.87","6","1123","4","5","7","7","7","5.79","5.95","1","7","6","6"
"2010","66 and older","Couple + C. GT 16 ","5.91","6","161","4","6","7","7","7","5.73","6.09","2","7","6","6"
"2010","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","66 and older","Single parent","5.67","6","62","4","5","7","7","7","5.34","6","1","7","6","6"
"2011","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2011","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2011","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2011","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2011","16-34 y.","Single parent","","","","","","","","","","","","","",""
