"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","general elemantary","5.96","6","1050","4","5","7","7","7","5.89","6.03","1","7","6","6"
"2005","Employed","higher education","5.84","6","3164","4","5","7","7","7","5.8","5.88","1","7","6","6"
"2005","Employed","higher vocational","5.84","6","1102","4","5","7","7","7","5.77","5.91","1","7","6","6"
"2005","Employed","in school","5.82","6","99","4","5","7","7","7","5.61","6.03","3","7","6","6"
"2005","Employed","inadequately","6.02","6","85","4","6","7","7","7","5.78","6.26","3","7","6","7"
"2005","Employed","middle vocational","5.96","6","6317","4","5","7","7","7","5.93","5.99","1","7","6","6"
"2005","Employed","vocational + Abi","5.75","6","848","4","5","7","7","7","5.67","5.83","1","7","6","6"
"2005","Not Employed","general elemantary","5.76","6","1348","4","5","7","7","7","5.69","5.83","1","7","6","6"
"2005","Not Employed","higher education","6","6","1001","4","5","7","7","7","5.93","6.07","1","7","6","6"
"2005","Not Employed","higher vocational","5.85","6","457","4","5","7","7","7","5.73","5.97","1","7","6","6"
"2005","Not Employed","in school","5.75","6","549","4","5","7","7","7","5.64","5.86","1","7","6","6"
"2005","Not Employed","inadequately","5.95","7","148","4","5","7","7","7","5.74","6.16","1","7","6","7"
"2005","Not Employed","middle vocational","5.89","6","3928","4","5","7","7","7","5.85","5.93","1","7","6","6"
"2005","Not Employed","vocational + Abi","5.87","6","284","4","5","7","7","7","5.73","6.01","1","7","6","6"
"2006","Employed","general elemantary","","","","","","","","","","","","","",""
"2006","Employed","higher education","","","","","","","","","","","","","",""
"2006","Employed","higher vocational","","","","","","","","","","","","","",""
"2006","Employed","in school","","","","","","","","","","","","","",""
"2006","Employed","inadequately","","","","","","","","","","","","","",""
"2006","Employed","middle vocational","","","","","","","","","","","","","",""
"2006","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2006","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2006","Not Employed","higher education","","","","","","","","","","","","","",""
"2006","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2006","Not Employed","in school","","","","","","","","","","","","","",""
"2006","Not Employed","inadequately","","","","","","","","","","","","","",""
"2006","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2006","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2007","Employed","general elemantary","","","","","","","","","","","","","",""
"2007","Employed","higher education","","","","","","","","","","","","","",""
"2007","Employed","higher vocational","","","","","","","","","","","","","",""
"2007","Employed","in school","","","","","","","","","","","","","",""
"2007","Employed","inadequately","","","","","","","","","","","","","",""
"2007","Employed","middle vocational","","","","","","","","","","","","","",""
"2007","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2007","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2007","Not Employed","higher education","","","","","","","","","","","","","",""
"2007","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2007","Not Employed","in school","","","","","","","","","","","","","",""
"2007","Not Employed","inadequately","","","","","","","","","","","","","",""
"2007","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2007","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2008","Employed","general elemantary","","","","","","","","","","","","","",""
"2008","Employed","higher education","","","","","","","","","","","","","",""
"2008","Employed","higher vocational","","","","","","","","","","","","","",""
"2008","Employed","in school","","","","","","","","","","","","","",""
"2008","Employed","inadequately","","","","","","","","","","","","","",""
"2008","Employed","middle vocational","","","","","","","","","","","","","",""
"2008","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2008","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2008","Not Employed","higher education","","","","","","","","","","","","","",""
"2008","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2008","Not Employed","in school","","","","","","","","","","","","","",""
"2008","Not Employed","inadequately","","","","","","","","","","","","","",""
"2008","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2008","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2009","Employed","general elemantary","","","","","","","","","","","","","",""
"2009","Employed","higher education","","","","","","","","","","","","","",""
"2009","Employed","higher vocational","","","","","","","","","","","","","",""
"2009","Employed","in school","","","","","","","","","","","","","",""
"2009","Employed","inadequately","","","","","","","","","","","","","",""
"2009","Employed","middle vocational","","","","","","","","","","","","","",""
"2009","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2009","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2009","Not Employed","higher education","","","","","","","","","","","","","",""
"2009","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2009","Not Employed","in school","","","","","","","","","","","","","",""
"2009","Not Employed","inadequately","","","","","","","","","","","","","",""
"2009","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2009","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2010","Employed","general elemantary","5.92","6","678","4","5","7","7","7","5.83","6.01","1","7","6","6"
"2010","Employed","higher education","5.78","6","2748","4","5","7","7","7","5.74","5.82","1","7","6","6"
"2010","Employed","higher vocational","5.9","6","856","4","5","7","7","7","5.83","5.97","1","7","6","6"
"2010","Employed","in school","6.05","6","57","5","5","7","7","7","5.71","6.39","1","7","5","6"
"2010","Employed","inadequately","6.38","7","48","5","6","7","7","7","6.06","6.7","1","7","6","7"
"2010","Employed","middle vocational","5.82","6","5050","4","5","7","7","7","5.79","5.85","1","7","6","6"
"2010","Employed","vocational + Abi","5.65","6","719","4","5","6","7","7","5.57","5.73","1","7","6","6"
"2010","Not Employed","general elemantary","5.87","6","941","4","5","7","7","7","5.79","5.95","1","7","6","6"
"2010","Not Employed","higher education","5.83","6","1079","4","5","7","7","7","5.76","5.9","1","7","6","6"
"2010","Not Employed","higher vocational","5.93","6","402","4","5","7","7","7","5.81","6.05","1","7","6","6"
"2010","Not Employed","in school","5.52","6","211","4","5","7","7","7","5.36","5.68","1","7","6","6"
"2010","Not Employed","inadequately","5.68","6","89","4","5","7","7","7","5.35","6.01","1","7","6","7"
"2010","Not Employed","middle vocational","5.88","6","3269","4","5","7","7","7","5.84","5.92","1","7","6","6"
"2010","Not Employed","vocational + Abi","5.95","6","223","4","5","7","7","7","5.79","6.11","1","7","6","6"
"2011","Employed","general elemantary","","","","","","","","","","","","","",""
"2011","Employed","higher education","","","","","","","","","","","","","",""
"2011","Employed","higher vocational","","","","","","","","","","","","","",""
"2011","Employed","in school","","","","","","","","","","","","","",""
"2011","Employed","inadequately","","","","","","","","","","","","","",""
"2011","Employed","middle vocational","","","","","","","","","","","","","",""
"2011","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2011","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2011","Not Employed","higher education","","","","","","","","","","","","","",""
"2011","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2011","Not Employed","in school","","","","","","","","","","","","","",""
"2011","Not Employed","inadequately","","","","","","","","","","","","","",""
"2011","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2011","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2012","Employed","general elemantary","","","","","","","","","","","","","",""
"2012","Employed","higher education","","","","","","","","","","","","","",""
"2012","Employed","higher vocational","","","","","","","","","","","","","",""
"2012","Employed","in school","","","","","","","","","","","","","",""
"2012","Employed","inadequately","","","","","","","","","","","","","",""
"2012","Employed","middle vocational","","","","","","","","","","","","","",""
"2012","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2012","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2012","Not Employed","higher education","","","","","","","","","","","","","",""
"2012","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2012","Not Employed","in school","","","","","","","","","","","","","",""
"2012","Not Employed","inadequately","","","","","","","","","","","","","",""
"2012","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2012","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2013","Employed","general elemantary","","","","","","","","","","","","","",""
"2013","Employed","higher education","","","","","","","","","","","","","",""
"2013","Employed","higher vocational","","","","","","","","","","","","","",""
"2013","Employed","in school","","","","","","","","","","","","","",""
"2013","Employed","inadequately","","","","","","","","","","","","","",""
"2013","Employed","middle vocational","","","","","","","","","","","","","",""
"2013","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2013","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2013","Not Employed","higher education","","","","","","","","","","","","","",""
"2013","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2013","Not Employed","in school","","","","","","","","","","","","","",""
"2013","Not Employed","inadequately","","","","","","","","","","","","","",""
"2013","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2013","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2014","Employed","general elemantary","","","","","","","","","","","","","",""
"2014","Employed","higher education","","","","","","","","","","","","","",""
"2014","Employed","higher vocational","","","","","","","","","","","","","",""
"2014","Employed","in school","","","","","","","","","","","","","",""
"2014","Employed","inadequately","","","","","","","","","","","","","",""
"2014","Employed","middle vocational","","","","","","","","","","","","","",""
"2014","Employed","vocational + Abi","","","","","","","","","","","","","",""
"2014","Not Employed","general elemantary","","","","","","","","","","","","","",""
"2014","Not Employed","higher education","","","","","","","","","","","","","",""
"2014","Not Employed","higher vocational","","","","","","","","","","","","","",""
"2014","Not Employed","in school","","","","","","","","","","","","","",""
"2014","Not Employed","inadequately","","","","","","","","","","","","","",""
"2014","Not Employed","middle vocational","","","","","","","","","","","","","",""
"2014","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"2015","Employed","general elemantary","6.09","6","1361","5","6","7","7","7","6.03","6.15","1","7","6","6"
"2015","Employed","higher education","5.78","6","4398","4","5","7","7","7","5.75","5.81","1","7","6","6"
"2015","Employed","higher vocational","5.86","6","1097","4","5","7","7","7","5.79","5.93","1","7","6","6"
"2015","Employed","in school","5.78","6","75","4","5","7","7","7","5.56","6","3","7","6","6"
"2015","Employed","inadequately","6.07","6","173","4","5","7","7","7","5.89","6.25","2","7","6","7"
"2015","Employed","middle vocational","5.9","6","7549","4","5","7","7","7","5.87","5.93","1","7","6","6"
"2015","Employed","vocational + Abi","5.9","6","1612","4","5","7","7","7","5.84","5.96","1","7","6","6"
"2015","Not Employed","general elemantary","5.87","6","1571","4","5","7","7","7","5.81","5.93","1","7","6","6"
"2015","Not Employed","higher education","5.87","6","2020","4","5","7","7","7","5.82","5.92","1","7","6","6"
"2015","Not Employed","higher vocational","5.91","6","442","5","5","7","7","7","5.81","6.01","1","7","6","6"
"2015","Not Employed","in school","5.68","6","303","4","5","7","7","7","5.55","5.81","1","7","6","6"
