"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","(Married) couple without C.","5.96","6","3528","4","5","7","7","7","5.92","6","1","7","6","6"
"2005","Employed","1-pers.-HH","5.9","6","1532","4","5","7","7","7","5.84","5.96","1","7","6","6"
"2005","Employed","Couple + C. GT 16 ","5.86","6","2565","4","5","7","7","7","5.82","5.9","1","7","6","6"
"2005","Employed","Couple + C. LE 16","5.89","6","3038","4","5","7","7","7","5.85","5.93","1","7","6","6"
"2005","Employed","Couple + C. LE and GT 16","5.9","6","1161","4","5","7","7","7","5.84","5.96","1","7","6","6"
"2005","Employed","Single parent","5.96","6","708","4","5","7","7","7","5.87","6.05","1","7","6","6"
"2005","Not Employed","(Married) couple without C.","5.94","6","3486","4","5","7","7","7","5.9","5.98","1","7","6","6"
"2005","Not Employed","1-pers.-HH","5.87","6","1429","4","5","7","7","7","5.8","5.94","1","7","6","6"
"2005","Not Employed","Couple + C. GT 16 ","5.79","6","1078","4","5","7","7","7","5.72","5.86","1","7","6","6"
"2005","Not Employed","Couple + C. LE 16","5.93","6","668","4","5","7","7","7","5.84","6.02","1","7","6","6"
"2005","Not Employed","Couple + C. LE and GT 16","5.74","6","544","4","5","7","7","7","5.63","5.85","1","7","6","6"
"2005","Not Employed","Single parent","5.58","6","390","4","5","7","7","7","5.44","5.72","1","7","6","6"
"2006","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Employed","Single parent","","","","","","","","","","","","","",""
"2006","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Not Employed","Single parent","","","","","","","","","","","","","",""
"2007","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Employed","Single parent","","","","","","","","","","","","","",""
"2007","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Not Employed","Single parent","","","","","","","","","","","","","",""
"2008","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2008","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2008","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2008","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2008","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
