"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Employed","East Germany","5.94","6","2942","4","5","7","7","7","5.9","5.98","1","7","6","6"
"2005","Employed","West Germany","5.91","6","9887","4","5","7","7","7","5.89","5.93","1","7","6","6"
"2005","Not Employed","East Germany","5.88","6","2100","4","5","7","7","7","5.83","5.93","1","7","6","6"
"2005","Not Employed","West Germany","5.86","6","5753","4","5","7","7","7","5.83","5.89","1","7","6","6"
"2006","Employed","East Germany","","","","","","","","","","","","","",""
"2006","Employed","West Germany","","","","","","","","","","","","","",""
"2006","Not Employed","East Germany","","","","","","","","","","","","","",""
"2006","Not Employed","West Germany","","","","","","","","","","","","","",""
"2007","Employed","East Germany","","","","","","","","","","","","","",""
"2007","Employed","West Germany","","","","","","","","","","","","","",""
"2007","Not Employed","East Germany","","","","","","","","","","","","","",""
"2007","Not Employed","West Germany","","","","","","","","","","","","","",""
"2008","Employed","East Germany","","","","","","","","","","","","","",""
"2008","Employed","West Germany","","","","","","","","","","","","","",""
"2008","Not Employed","East Germany","","","","","","","","","","","","","",""
"2008","Not Employed","West Germany","","","","","","","","","","","","","",""
"2009","Employed","East Germany","","","","","","","","","","","","","",""
"2009","Employed","West Germany","","","","","","","","","","","","","",""
"2009","Not Employed","East Germany","","","","","","","","","","","","","",""
"2009","Not Employed","West Germany","","","","","","","","","","","","","",""
"2010","Employed","East Germany","5.81","6","2459","4","5","7","7","7","5.76","5.86","1","7","6","6"
"2010","Employed","West Germany","5.82","6","7877","4","5","7","7","7","5.79","5.85","1","7","6","6"
"2010","Not Employed","East Germany","5.94","6","1669","4","5","7","7","7","5.88","6","1","7","6","6"
"2010","Not Employed","West Germany","5.84","6","4655","4","5","7","7","7","5.8","5.88","1","7","6","6"
"2011","Employed","East Germany","","","","","","","","","","","","","",""
"2011","Employed","West Germany","","","","","","","","","","","","","",""
"2011","Not Employed","East Germany","","","","","","","","","","","","","",""
"2011","Not Employed","West Germany","","","","","","","","","","","","","",""
"2012","Employed","East Germany","","","","","","","","","","","","","",""
"2012","Employed","West Germany","","","","","","","","","","","","","",""
"2012","Not Employed","East Germany","","","","","","","","","","","","","",""
"2012","Not Employed","West Germany","","","","","","","","","","","","","",""
"2013","Employed","East Germany","","","","","","","","","","","","","",""
"2013","Employed","West Germany","","","","","","","","","","","","","",""
"2013","Not Employed","East Germany","","","","","","","","","","","","","",""
"2013","Not Employed","West Germany","","","","","","","","","","","","","",""
"2014","Employed","East Germany","","","","","","","","","","","","","",""
"2014","Employed","West Germany","","","","","","","","","","","","","",""
"2014","Not Employed","East Germany","","","","","","","","","","","","","",""
"2014","Not Employed","West Germany","","","","","","","","","","","","","",""
"2015","Employed","East Germany","5.87","6","3241","4","5","7","7","7","5.83","5.91","1","7","6","6"
"2015","Employed","West Germany","5.88","6","13382","4","5","7","7","7","5.86","5.9","1","7","6","6"
"2015","Not Employed","East Germany","5.84","6","2191","4","5","7","7","7","5.79","5.89","1","7","6","6"
"2015","Not Employed","West Germany","5.89","6","7929","4","5","7","7","7","5.86","5.92","1","7","6","6"
"2016","Employed","East Germany","","","","","","","","","","","","","",""
"2016","Employed","West Germany","","","","","","","","","","","","","",""
"2016","Not Employed","East Germany","6.64","7","738","6","7","7","7","7","6.59","6.69","1","7","7","7"
"2016","Not Employed","West Germany","6.45","7","3633","5","6","7","7","7","6.43","6.47","1","7","7","7"
"2017","Employed","East Germany","","","","","","","","","","","","","",""
"2017","Employed","West Germany","","","","","","","","","","","","","",""
"2017","Not Employed","East Germany","6.84","7","265","7","7","7","7","7","6.76","6.92","1","7","7","7"
"2017","Not Employed","West Germany","6.72","7","2604","6","7","7","7","7","6.69","6.75","1","7","7","7"
"2018","Employed","East Germany","","","","","","","","","","","","","",""
"2018","Employed","West Germany","","","","","","","","","","","","","",""
"2018","Not Employed","East Germany","6.9","7","49","7","7","7","7","7","6.64","7.16","1","7","7","7"
"2018","Not Employed","West Germany","6.7","7","370","6","7","7","7","7","6.61","6.79","1","7","7","7"
"2019","Employed","East Germany","","","","","","","","","","","","","",""
"2019","Employed","West Germany","","","","","","","","","","","","","",""
"2019","Not Employed","East Germany","","","","","","","","","","","","","",""
"2019","Not Employed","West Germany","6.45","7","253","5","7","7","7","7","6.31","6.59","1","7","7","7"
