"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","direct migration background","Female","6.05","6","1249","4","5","7","7","7","5.98","6.12","1","7","6","6"
"2005","direct migration background","Male","5.94","6","1113","4","5","7","7","7","5.87","6.01","1","7","6","6"
"2005","indirect migration background","Female","5.99","6","426","4","5","7","7","7","5.87","6.11","1","7","6","6"
"2005","indirect migration background","Male","5.82","6","402","4","5","7","7","7","5.71","5.93","2","7","6","6"
"2005","no migration background","Female","5.85","6","9122","4","5","7","7","7","5.83","5.87","1","7","6","6"
"2005","no migration background","Male","5.91","6","8370","4","5","7","7","7","5.89","5.93","1","7","6","6"
"2006","direct migration background","Female","","","","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","","","","","","","","","","","","","",""
"2008","direct migration background","Male","","","","","","","","","","","","","",""
"2008","indirect migration background","Female","","","","","","","","","","","","","",""
"2008","indirect migration background","Male","","","","","","","","","","","","","",""
"2008","no migration background","Female","","","","","","","","","","","","","",""
"2008","no migration background","Male","","","","","","","","","","","","","",""
"2009","direct migration background","Female","","","","","","","","","","","","","",""
"2009","direct migration background","Male","","","","","","","","","","","","","",""
"2009","indirect migration background","Female","","","","","","","","","","","","","",""
"2009","indirect migration background","Male","","","","","","","","","","","","","",""
"2009","no migration background","Female","","","","","","","","","","","","","",""
"2009","no migration background","Male","","","","","","","","","","","","","",""
"2010","direct migration background","Female","6.01","6","800","4","5","7","7","7","5.93","6.09","1","7","6","6"
"2010","direct migration background","Male","5.95","6","660","4","6","7","7","7","5.86","6.04","1","7","6","6"
"2010","indirect migration background","Female","5.9","6","344","4","5","7","7","7","5.76","6.04","1","7","6","6"
"2010","indirect migration background","Male","5.86","6","314","4","5","7","7","7","5.73","5.99","1","7","6","6"
"2010","no migration background","Female","5.82","6","7577","4","5","7","7","7","5.79","5.85","1","7","6","6"
"2010","no migration background","Male","5.8","6","6965","4","5","7","7","7","5.77","5.83","1","7","6","6"
"2011","direct migration background","Female","","","","","","","","","","","","","",""
"2011","direct migration background","Male","","","","","","","","","","","","","",""
"2011","indirect migration background","Female","","","","","","","","","","","","","",""
"2011","indirect migration background","Male","","","","","","","","","","","","","",""
