"year","e11103","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","Female","5.91","6","2672","4","5","7","7","7","5.87","5.95","1","7","6","6"
"2005","Full Time","Male","5.91","6","5346","4","5","7","7","7","5.88","5.94","1","7","6","6"
"2005","Not Working","Female","5.85","6","4700","4","5","7","7","7","5.81","5.89","1","7","6","6"
"2005","Not Working","Male","5.89","6","3153","4","5","7","7","7","5.85","5.93","1","7","6","6"
"2005","Part Time","Female","5.91","6","3425","4","5","7","7","7","5.87","5.95","1","7","6","6"
"2005","Part Time","Male","5.94","6","1386","4","5","7","7","7","5.88","6","1","7","6","6"
"2006","Full Time","Female","","","","","","","","","","","","","",""
"2006","Full Time","Male","","","","","","","","","","","","","",""
"2006","Not Working","Female","","","","","","","","","","","","","",""
"2006","Not Working","Male","","","","","","","","","","","","","",""
"2006","Part Time","Female","","","","","","","","","","","","","",""
"2006","Part Time","Male","","","","","","","","","","","","","",""
"2007","Full Time","Female","","","","","","","","","","","","","",""
"2007","Full Time","Male","","","","","","","","","","","","","",""
"2007","Not Working","Female","","","","","","","","","","","","","",""
"2007","Not Working","Male","","","","","","","","","","","","","",""
"2007","Part Time","Female","","","","","","","","","","","","","",""
"2007","Part Time","Male","","","","","","","","","","","","","",""
"2008","Full Time","Female","","","","","","","","","","","","","",""
"2008","Full Time","Male","","","","","","","","","","","","","",""
"2008","Not Working","Female","","","","","","","","","","","","","",""
"2008","Not Working","Male","","","","","","","","","","","","","",""
"2008","Part Time","Female","","","","","","","","","","","","","",""
"2008","Part Time","Male","","","","","","","","","","","","","",""
"2009","Full Time","Female","","","","","","","","","","","","","",""
"2009","Full Time","Male","","","","","","","","","","","","","",""
"2009","Not Working","Female","","","","","","","","","","","","","",""
"2009","Not Working","Male","","","","","","","","","","","","","",""
"2009","Part Time","Female","","","","","","","","","","","","","",""
"2009","Part Time","Male","","","","","","","","","","","","","",""
"2010","Full Time","Female","5.81","6","2260","4","5","7","7","7","5.76","5.86","1","7","6","6"
"2010","Full Time","Male","5.81","6","4179","4","5","7","7","7","5.78","5.84","1","7","6","6"
"2010","Not Working","Female","5.9","6","3644","4","5","7","7","7","5.86","5.94","1","7","6","6"
"2010","Not Working","Male","5.81","6","2680","4","5","7","7","7","5.76","5.86","1","7","6","6"
"2010","Part Time","Female","5.8","6","2817","4","5","7","7","7","5.76","5.84","1","7","6","6"
"2010","Part Time","Male","5.84","6","1080","4","5","7","7","7","5.77","5.91","1","7","6","6"
"2011","Full Time","Female","","","","","","","","","","","","","",""
"2011","Full Time","Male","","","","","","","","","","","","","",""
"2011","Not Working","Female","","","","","","","","","","","","","",""
"2011","Not Working","Male","","","","","","","","","","","","","",""
"2011","Part Time","Female","","","","","","","","","","","","","",""
"2011","Part Time","Male","","","","","","","","","","","","","",""
"2012","Full Time","Female","","","","","","","","","","","","","",""
"2012","Full Time","Male","","","","","","","","","","","","","",""
"2012","Not Working","Female","","","","","","","","","","","","","",""
"2012","Not Working","Male","","","","","","","","","","","","","",""
"2012","Part Time","Female","","","","","","","","","","","","","",""
"2012","Part Time","Male","","","","","","","","","","","","","",""
"2013","Full Time","Female","","","","","","","","","","","","","",""
"2013","Full Time","Male","","","","","","","","","","","","","",""
"2013","Not Working","Female","","","","","","","","","","","","","",""
"2013","Not Working","Male","","","","","","","","","","","","","",""
"2013","Part Time","Female","","","","","","","","","","","","","",""
"2013","Part Time","Male","","","","","","","","","","","","","",""
"2014","Full Time","Female","","","","","","","","","","","","","",""
"2014","Full Time","Male","","","","","","","","","","","","","",""
"2014","Not Working","Female","","","","","","","","","","","","","",""
"2014","Not Working","Male","","","","","","","","","","","","","",""
"2014","Part Time","Female","","","","","","","","","","","","","",""
"2014","Part Time","Male","","","","","","","","","","","","","",""
"2015","Full Time","Female","5.86","6","3252","4","5","7","7","7","5.82","5.9","1","7","6","6"
"2015","Full Time","Male","5.9","6","6254","5","5","7","7","7","5.87","5.93","1","7","6","6"
"2015","Not Working","Female","5.89","6","5878","4","5","7","7","7","5.86","5.92","1","7","6","6"
"2015","Not Working","Male","5.88","6","4242","4","5","7","7","7","5.84","5.92","1","7","6","6"
"2015","Part Time","Female","5.84","6","5311","4","5","7","7","7","5.81","5.87","1","7","6","6"
"2015","Part Time","Male","5.94","6","1806","5","5","7","7","7","5.89","5.99","1","7","6","6"
"2016","Full Time","Female","","","","","","","","","","","","","",""
"2016","Full Time","Male","","","","","","","","","","","","","",""
"2016","Not Working","Female","6.4","7","1659","5","6","7","7","7","6.37","6.43","1","7","7","7"
"2016","Not Working","Male","6.51","7","2712","5","6","7","7","7","6.48","6.54","1","7","7","7"
"2016","Part Time","Female","","","","","","","","","","","","","",""
"2016","Part Time","Male","","","","","","","","","","","","","",""
"2017","Full Time","Female","","","","","","","","","","","","","",""
"2017","Full Time","Male","","","","","","","","","","","","","",""
"2017","Not Working","Female","6.76","7","1221","6","7","7","7","7","6.72","6.8","1","7","7","7"
"2017","Not Working","Male","6.72","7","1648","6","7","7","7","7","6.68","6.76","1","7","7","7"
"2017","Part Time","Female","","","","","","","","","","","","","",""
"2017","Part Time","Male","","","","","","","","","","","","","",""
"2018","Full Time","Female","","","","","","","","","","","","","",""
"2018","Full Time","Male","","","","","","","","","","","","","",""
"2018","Not Working","Female","6.7","7","222","6","7","7","7","7","6.58","6.82","1","7","7","7"
"2018","Not Working","Male","6.76","7","197","6","7","7","7","7","6.65","6.87","1","7","7","7"
"2018","Part Time","Female","","","","","","","","","","","","","",""
"2018","Part Time","Male","","","","","","","","","","","","","",""
"2019","Full Time","Female","","","","","","","","","","","","","",""
"2019","Full Time","Male","","","","","","","","","","","","","",""
"2019","Not Working","Female","6.37","7","141","5","6","7","7","7","6.17","6.57","1","7","7","7"
"2019","Not Working","Male","6.64","7","135","6","7","7","7","7","6.45","6.83","1","7","7","7"
"2019","Part Time","Female","","","","","","","","","","","","","",""
"2019","Part Time","Male","","","","","","","","","","","","","",""
