"year","pgisced97","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","general elemantary","Female","5.83","6","1621","4","5","7","7","7","5.77","5.89","1","7","6","6"
"2005","general elemantary","Male","5.89","6","777","4","5","7","7","7","5.81","5.97","1","7","6","6"
"2005","higher education","Female","5.93","6","1858","4","5","7","7","7","5.88","5.98","1","7","6","6"
"2005","higher education","Male","5.84","6","2307","4","5","7","7","7","5.8","5.88","1","7","6","6"
"2005","higher vocational","Female","5.78","6","666","4","5","7","7","7","5.69","5.87","1","7","6","6"
"2005","higher vocational","Male","5.88","6","893","4","5","7","7","7","5.8","5.96","1","7","6","6"
"2005","in school","Female","5.82","6","339","4","5","7","7","7","5.69","5.95","1","7","6","6"
"2005","in school","Male","5.69","6","309","4","5","7","7","7","5.55","5.83","1","7","6","6"
"2005","inadequately","Female","6.01","6","132","4","5","7","7","7","5.79","6.23","1","7","6","7"
"2005","inadequately","Male","5.95","6","101","4","5","7","7","7","5.71","6.19","3","7","6","7"
"2005","middle vocational","Female","5.9","6","5370","4","5","7","7","7","5.87","5.93","1","7","6","6"
"2005","middle vocational","Male","5.97","6","4875","4","5","7","7","7","5.94","6","1","7","6","6"
"2005","vocational + Abi","Female","5.8","6","666","4","5","7","7","7","5.71","5.89","1","7","6","6"
"2005","vocational + Abi","Male","5.75","6","466","4","5","6","7","7","5.65","5.85","1","7","6","6"
"2006","general elemantary","Female","","","","","","","","","","","","","",""
"2006","general elemantary","Male","","","","","","","","","","","","","",""
"2006","higher education","Female","","","","","","","","","","","","","",""
"2006","higher education","Male","","","","","","","","","","","","","",""
"2006","higher vocational","Female","","","","","","","","","","","","","",""
"2006","higher vocational","Male","","","","","","","","","","","","","",""
"2006","in school","Female","","","","","","","","","","","","","",""
"2006","in school","Male","","","","","","","","","","","","","",""
"2006","inadequately","Female","","","","","","","","","","","","","",""
"2006","inadequately","Male","","","","","","","","","","","","","",""
"2006","middle vocational","Female","","","","","","","","","","","","","",""
"2006","middle vocational","Male","","","","","","","","","","","","","",""
"2006","vocational + Abi","Female","","","","","","","","","","","","","",""
"2006","vocational + Abi","Male","","","","","","","","","","","","","",""
"2007","general elemantary","Female","","","","","","","","","","","","","",""
"2007","general elemantary","Male","","","","","","","","","","","","","",""
"2007","higher education","Female","","","","","","","","","","","","","",""
"2007","higher education","Male","","","","","","","","","","","","","",""
"2007","higher vocational","Female","","","","","","","","","","","","","",""
"2007","higher vocational","Male","","","","","","","","","","","","","",""
"2007","in school","Female","","","","","","","","","","","","","",""
"2007","in school","Male","","","","","","","","","","","","","",""
"2007","inadequately","Female","","","","","","","","","","","","","",""
"2007","inadequately","Male","","","","","","","","","","","","","",""
"2007","middle vocational","Female","","","","","","","","","","","","","",""
"2007","middle vocational","Male","","","","","","","","","","","","","",""
"2007","vocational + Abi","Female","","","","","","","","","","","","","",""
"2007","vocational + Abi","Male","","","","","","","","","","","","","",""
