"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2005","Full Time","college entrance qualification","5.8","6","2568","4","5","7","7","7","5.76","5.84","1","7","6","6"
"2005","Full Time","lower secondary degree","5.96","6","2002","4","5","7","7","7","5.91","6.01","1","7","6","6"
"2005","Full Time","no degree/no degree yet","5.96","6","54","5","5","7","7","7","5.65","6.27","3","7","6","7"
"2005","Full Time","Other degree","5.97","6","384","4","5","7","7","7","5.85","6.09","1","7","6","7"
"2005","Full Time","secondary school degree","5.94","6","2883","4","5","7","7","7","5.9","5.98","1","7","6","6"
"2005","Not Working","college entrance qualification","5.88","6","1240","4","5","7","7","7","5.82","5.94","1","7","6","6"
"2005","Not Working","lower secondary degree","5.85","6","3763","4","5","7","7","7","5.81","5.89","1","7","6","6"
"2005","Not Working","no degree/no degree yet","5.79","6","704","4","5","7","7","7","5.7","5.88","1","7","6","6"
"2005","Not Working","Other degree","5.96","6","477","4","5","7","7","7","5.85","6.07","1","7","6","6"
"2005","Not Working","secondary school degree","5.88","6","1522","4","5","7","7","7","5.82","5.94","1","7","6","6"
"2005","Part Time","college entrance qualification","5.74","6","1378","4","5","7","7","7","5.68","5.8","1","7","6","6"
"2005","Part Time","lower secondary degree","6.01","6","1311","4","5","7","7","7","5.95","6.07","1","7","6","6"
"2005","Part Time","no degree/no degree yet","5.79","6","138","4","5","7","7","7","5.6","5.98","1","7","6","6"
"2005","Part Time","Other degree","6.11","6","259","4","6","7","7","7","5.97","6.25","1","7","6","7"
"2005","Part Time","secondary school degree","5.94","6","1612","4","5","7","7","7","5.88","6","1","7","6","6"
"2006","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2006","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2006","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Full Time","Other degree","","","","","","","","","","","","","",""
"2006","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2006","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2006","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2006","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Not Working","Other degree","","","","","","","","","","","","","",""
"2006","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2006","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2006","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2006","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","Part Time","Other degree","","","","","","","","","","","","","",""
"2006","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2007","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2007","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2007","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Full Time","Other degree","","","","","","","","","","","","","",""
"2007","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2007","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2007","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2007","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Not Working","Other degree","","","","","","","","","","","","","",""
"2007","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2007","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2007","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2007","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","Part Time","Other degree","","","","","","","","","","","","","",""
"2007","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2008","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2008","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2008","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Full Time","Other degree","","","","","","","","","","","","","",""
"2008","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2008","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2008","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2008","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","Not Working","Other degree","","","","","","","","","","","","","",""
"2008","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2008","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2008","Part Time","lower secondary degree","","","","","","","","","","","","","",""
