"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","16-34 y.","(Married) couple without C.","2.52","2","857","1","2","3","4","5","2.45","2.59","1","5","2","2"
"2007","16-34 y.","1-pers.-HH","2.55","3","663","1","2","3","4","5","2.47","2.63","1","5","2","3"
"2007","16-34 y.","Couple + C. GT 16 ","2.44","2","1205","1","2","3","4","5","2.38","2.5","1","5","2","2"
"2007","16-34 y.","Couple + C. LE 16","2.39","2","1022","1","2","3","4","5","2.33","2.45","1","5","2","2"
"2007","16-34 y.","Couple + C. LE and GT 16","2.54","3","411","1","2","3","4","5","2.44","2.64","1","5","2","3"
"2007","16-34 y.","Single parent","2.54","3","426","1","2","3","4","5","2.44","2.64","1","5","2","3"
"2007","35-65 y.","(Married) couple without C.","2.35","2","3704","1","2","3","4","5","2.32","2.38","1","5","2","2"
"2007","35-65 y.","1-pers.-HH","2.67","3","1291","1","2","3","4","5","2.61","2.73","1","5","3","3"
"2007","35-65 y.","Couple + C. GT 16 ","2.37","2","2144","1","2","3","4","5","2.33","2.41","1","5","2","2"
"2007","35-65 y.","Couple + C. LE 16","2.35","2","2554","1","2","3","4","5","2.31","2.39","1","5","2","2"
"2007","35-65 y.","Couple + C. LE and GT 16","2.45","2","928","1","2","3","4","5","2.39","2.51","1","5","2","2"
"2007","35-65 y.","Single parent","2.81","3","600","1","2","4","4","5","2.72","2.9","1","5","3","3"
"2007","66 and older","(Married) couple without C.","2.3","2","2809","1","2","3","4","5","2.26","2.34","1","5","2","2"
"2007","66 and older","1-pers.-HH","2.67","3","1211","1","2","3","4","5","2.61","2.73","1","5","3","3"
"2007","66 and older","Couple + C. GT 16 ","2.33","2","182","1","1","3","4","5","2.18","2.48","1","5","2","2"
"2007","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","66 and older","Single parent","2.75","3","67","1","2","4","4","5","2.46","3.04","1","5","3","3"
