"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","direct migration background","Female","2.75","3","1144","1","2","3","4","5","2.69","2.81","1","5","3","3"
"2007","direct migration background","Male","2.36","2","982","1","2","3","4","5","2.29","2.43","1","5","2","2"
"2007","indirect migration background","Female","2.81","3","414","1","2","3","4","5","2.7","2.92","1","5","3","3"
"2007","indirect migration background","Male","2.43","2","370","1","2","3","4","5","2.32","2.54","1","5","2","2"
"2007","no migration background","Female","2.61","3","9216","1","2","3","4","5","2.59","2.63","1","5","3","3"
"2007","no migration background","Male","2.25","2","8431","1","1","3","4","5","2.23","2.27","1","5","2","2"
"2008","direct migration background","Female","2.71","3","1024","1","2","3","4","5","2.65","2.77","1","5","3","3"
"2008","direct migration background","Male","2.41","2","881","1","2","3","4","5","2.34","2.48","1","5","2","2"
"2008","indirect migration background","Female","2.81","3","400","1","2","3","4","5","2.7","2.92","1","5","3","3"
"2008","indirect migration background","Male","2.23","2","372","1","1","3","4","5","2.12","2.34","1","5","2","2"
"2008","no migration background","Female","2.59","3","8724","1","2","3","4","5","2.57","2.61","1","5","2","3"
"2008","no migration background","Male","2.23","2","7968","1","1","3","4","5","2.21","2.25","1","5","2","2"
"2009","direct migration background","Female","2.76","3","899","1","2","3","4","5","2.69","2.83","1","5","3","3"
"2009","direct migration background","Male","2.43","2","760","1","2","3","4","5","2.35","2.51","1","5","2","2"
"2009","indirect migration background","Female","2.77","3","370","1","2","3","4","5","2.66","2.88","1","5","3","3"
"2009","indirect migration background","Male","2.22","2","345","1","2","3","3","5","2.12","2.32","1","5","2","2"
"2009","no migration background","Female","2.6","3","8159","1","2","3","4","5","2.58","2.62","1","5","3","3"
"2009","no migration background","Male","2.22","2","7494","1","1","3","3","5","2.2","2.24","1","5","2","2"
"2010","direct migration background","Female","2.7","3","808","1","2","3","4","5","2.63","2.77","1","5","3","3"
"2010","direct migration background","Male","2.35","2","664","1","2","3","4","5","2.27","2.43","1","5","2","2"
"2010","indirect migration background","Female","2.79","3","343","1","2","4","5","5","2.67","2.91","1","5","2","3"
"2010","indirect migration background","Male","2.3","2","314","1","1","3","4","5","2.19","2.41","1","5","2","2"
