"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Rural Area","Female","2.65","3","3604","1","2","3","4","5","2.62","2.68","1","5","3","3"
"2007","Rural Area","Male","2.31","2","3350","1","2","3","4","5","2.28","2.34","1","5","2","2"
"2007","Urban Area","Female","2.63","3","7170","1","2","3","4","5","2.61","2.65","1","5","3","3"
"2007","Urban Area","Male","2.26","2","6433","1","1","3","4","5","2.24","2.28","1","5","2","2"
"2008","Rural Area","Female","2.58","3","3394","1","2","3","4","5","2.55","2.61","1","5","2","3"
"2008","Rural Area","Male","2.27","2","3154","1","2","3","4","5","2.24","2.3","1","5","2","2"
"2008","Urban Area","Female","2.63","3","6754","1","2","3","4","5","2.6","2.66","1","5","3","3"
"2008","Urban Area","Male","2.24","2","6067","1","1","3","4","5","2.22","2.26","1","5","2","2"
"2009","Rural Area","Female","2.61","3","3215","1","2","3","4","5","2.57","2.65","1","5","3","3"
"2009","Rural Area","Male","2.26","2","3008","1","2","3","3","5","2.23","2.29","1","5","2","2"
"2009","Urban Area","Female","2.63","3","6213","1","2","3","4","5","2.6","2.66","1","5","3","3"
"2009","Urban Area","Male","2.24","2","5591","1","1","3","4","5","2.21","2.27","1","5","2","2"
"2010","Rural Area","Female","2.63","3","2925","1","2","3","4","5","2.59","2.67","1","5","3","3"
"2010","Rural Area","Male","2.26","2","2729","1","2","3","3","5","2.22","2.3","1","5","2","2"
"2010","Urban Area","Female","2.6","3","5820","1","2","3","4","5","2.57","2.63","1","5","2","3"
"2010","Urban Area","Male","2.25","2","5213","1","1","3","4","5","2.22","2.28","1","5","2","2"
"2011","Rural Area","Female","2.62","3","3773","1","2","3","4","5","2.59","2.65","1","5","3","3"
"2011","Rural Area","Male","2.23","2","3461","1","2","3","3","5","2.2","2.26","1","5","2","2"
"2011","Urban Area","Female","2.63","3","7196","1","2","3","4","5","2.61","2.65","1","5","3","3"
"2011","Urban Area","Male","2.24","2","6327","1","1","3","3","5","2.22","2.26","1","5","2","2"
"2012","Rural Area","Female","2.51","2","3816","1","2","3","4","5","2.48","2.54","1","5","2","3"
"2012","Rural Area","Male","2.15","2","3466","1","1","3","3","5","2.12","2.18","1","5","2","2"
"2012","Urban Area","Female","2.54","3","7044","1","2","3","4","5","2.52","2.56","1","5","2","3"
"2012","Urban Area","Male","2.18","2","6204","1","1","3","3","5","2.16","2.2","1","5","2","2"
"2013","Rural Area","Female","2.57","3","4992","1","2","3","4","5","2.54","2.6","1","5","2","3"
"2013","Rural Area","Male","2.15","2","4222","1","1","3","3","5","2.12","2.18","1","5","2","2"
"2013","Urban Area","Female","2.54","3","9108","1","2","3","4","5","2.52","2.56","1","5","2","3"
"2013","Urban Area","Male","2.16","2","7404","1","1","3","3","5","2.14","2.18","1","5","2","2"
"2014","Rural Area","Female","2.56","3","4981","1","2","3","4","5","2.53","2.59","1","5","2","3"
"2014","Rural Area","Male","2.13","2","4305","1","1","3","3","5","2.1","2.16","1","5","2","2"
"2014","Urban Area","Female","2.55","3","9701","1","2","3","4","5","2.53","2.57","1","5","2","3"
"2014","Urban Area","Male","2.12","2","8148","1","1","3","3","5","2.1","2.14","1","5","2","2"
"2015","Rural Area","Female","2.56","3","4690","1","2","3","4","5","2.53","2.59","1","5","2","3"
"2015","Rural Area","Male","2.18","2","4021","1","1","3","3","5","2.15","2.21","1","5","2","2"
"2015","Urban Area","Female","2.53","2.6","8921","1","2","3","4","5","2.51","2.55","1","5","2","3"
"2015","Urban Area","Male","2.15","2","7466","1","1","3","3","5","2.13","2.17","1","5","2","2"
"2016","Rural Area","Female","2.54","3","4488","1","2","3","4","5","2.51","2.57","1","5","2","2"
"2016","Rural Area","Male","2.14","2","3873","1","1","3","3","5","2.11","2.17","1","5","2","2"
"2016","Urban Area","Female","2.53","3","8667","1","2","3","4","5","2.51","2.55","1","5","2","3"
"2016","Urban Area","Male","2.14","2","7215","1","1","3","3","5","2.12","2.16","1","5","2","2"
"2017","Rural Area","Female","2.57","3","5016","1","2","3","4","5","2.54","2.6","1","5","2","2"
"2017","Rural Area","Male","2.14","2","4387","1","1","3","3","5","2.11","2.17","1","5","2","2"
"2017","Urban Area","Female","2.51","2","9274","1","2","3","4","5","2.49","2.53","1","5","2","2"
"2017","Urban Area","Male","2.12","2","7873","1","1","3","3","5","2.1","2.14","1","5","2","2"
"2018","Rural Area","Female","2.54","3","4830","1","2","3","4","5","2.51","2.57","1","5","2","2"
"2018","Rural Area","Male","2.11","2","4198","1","1","3","3","5","2.08","2.14","1","5","2","2"
"2018","Urban Area","Female","2.5","2","9034","1","2","3","4","5","2.48","2.52","1","5","2","2"
"2018","Urban Area","Male","2.13","2","7620","1","1","3","3","5","2.11","2.15","1","5","2","2"
"2019","Rural Area","Female","2.53","3","4611","1","2","3","4","5","2.5","2.56","1","5","2","2"
"2019","Rural Area","Male","2.16","2","4252","1","1","3","3","5","2.13","2.19","1","5","2","2"
"2019","Urban Area","Female","2.5","2","8157","1","2","3","4","5","2.48","2.52","1","5","2","2"
"2019","Urban Area","Male","2.08","2","7300","1","1","3","3","5","2.06","2.1","1","5","2","2"
