"year","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","Full Time","2.34","2","7862","1","2","3","4","5","2.32","2.36","1","5","2","2"
"2007","Not Working","2.52","3","7979","1","2","3","4","5","2.5","2.54","1","5","2","2"
"2007","Part Time","2.54","3","4716","1","2","3","4","5","2.51","2.57","1","5","2","2"
"2008","Full Time","2.3","2","7487","1","2","3","4","5","2.28","2.32","1","5","2","2"
"2008","Not Working","2.53","3","7467","1","2","3","4","5","2.51","2.55","1","5","2","2"
"2008","Part Time","2.49","2","4415","1","2","3","4","5","2.46","2.52","1","5","2","2"
"2009","Full Time","2.34","2","6985","1","2","3","4","5","2.32","2.36","1","5","2","2"
"2009","Not Working","2.48","2","6827","1","2","3","4","5","2.45","2.51","1","5","2","2"
"2009","Part Time","2.53","2","4215","1","2","3","4","5","2.5","2.56","1","5","2","2"
"2010","Full Time","2.29","2","6444","1","2","3","4","5","2.27","2.31","1","5","2","2"
"2010","Not Working","2.56","3","6336","1","2","3","4","5","2.53","2.59","1","5","2","2"
"2010","Part Time","2.47","2","3907","1","2","3","4","5","2.44","2.5","1","5","2","2"
"2011","Full Time","2.35","2","7780","1","2","3","4","5","2.33","2.37","1","5","2","2"
"2011","Not Working","2.5","2","8091","1","2","3","4","5","2.48","2.52","1","5","2","2"
"2011","Part Time","2.47","2","4886","1","2","3","4","5","2.44","2.5","1","5","2","2"
"2012","Full Time","2.23","2","7612","1","1","3","3","5","2.21","2.25","1","5","2","2"
"2012","Not Working","2.46","2","8042","1","2","3","4","5","2.44","2.48","1","5","2","2"
"2012","Part Time","2.4","2","4876","1","2","3","4","5","2.37","2.43","1","5","2","2"
"2013","Full Time","2.21","2","9702","1","1","3","3","5","2.19","2.23","1","5","2","2"
"2013","Not Working","2.47","2","8857","1","2","3","4","5","2.45","2.49","1","5","2","2"
"2013","Part Time","2.44","2","7167","1","2","3","4","5","2.42","2.46","1","5","2","2"
"2014","Full Time","2.19","2","10220","1","1","3","3","5","2.17","2.21","1","5","2","2"
"2014","Not Working","2.45","2","9356","1","2","3","4","5","2.43","2.47","1","5","2","2"
"2014","Part Time","2.42","2","7559","1","2","3","4","5","2.4","2.44","1","5","2","2"
"2015","Full Time","2.18","2","9509","1","1","3","3","5","2.16","2.2","1","5","2","2"
"2015","Not Working","2.49","2","8464","1","2","3","4","5","2.47","2.51","1","5","2","2"
"2015","Part Time","2.42","2","7125","1","2","3","4","5","2.4","2.44","1","5","2","2"
"2016","Full Time","2.19","2","9174","1","1","3","3","5","2.17","2.21","1","5","2","2"
"2016","Not Working","2.47","2","8099","1","2","3","4","5","2.45","2.49","1","5","2","2"
"2016","Part Time","2.39","2","6970","1","2","3","4","5","2.37","2.41","1","5","2","2"
"2017","Full Time","2.18","2","10398","1","1","3","3","5","2.16","2.2","1","5","2","2"
"2017","Not Working","2.47","2","8483","1","2","3","4","5","2.45","2.49","1","5","2","2"
"2017","Part Time","2.37","2","7669","1","2","3","4","5","2.35","2.39","1","5","2","2"
"2018","Full Time","2.17","2","9927","1","1","3","3","5","2.15","2.19","1","5","2","2"
"2018","Not Working","2.48","2","8210","1","2","3","4","5","2.46","2.5","1","5","2","2"
"2018","Part Time","2.36","2","7545","1","2","3","4","5","2.34","2.38","1","5","2","2"
"2019","Full Time","2.17","2","10510","1","1","3","3","5","2.15","2.19","1","5","2","2"
"2019","Not Working","2.45","2","8100","1","2","3","4","5","2.43","2.47","1","5","2","2"
"2019","Part Time","2.37","2","7231","1","2","3","4","5","2.35","2.39","1","5","2","2"
