"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","direct migration background","East Germany","2.69","3","93","1","2","3","4","5","2.48","2.9","1","5","2","3"
"2007","direct migration background","West Germany","2.56","3","2033","1","2","3","4","5","2.51","2.61","1","5","2","3"
"2007","indirect migration background","East Germany","2.81","3","41","2","2","4","4","5","2.5","3.12","1","5","2","3"
"2007","indirect migration background","West Germany","2.61","3","743","1","2","3","4","5","2.53","2.69","1","5","2","3"
"2007","no migration background","East Germany","2.49","2","4884","1","2","3","4","5","2.46","2.52","1","5","2","2"
"2007","no migration background","West Germany","2.42","2","12763","1","2","3","4","5","2.4","2.44","1","5","2","2"
"2008","direct migration background","East Germany","2.88","3","79","1","2","3","4","5","2.63","3.13","1","5","3","3"
"2008","direct migration background","West Germany","2.56","3","1826","1","2","3","4","5","2.51","2.61","1","5","2","3"
"2008","indirect migration background","East Germany","2.38","2.67","43","1","2","3","3","4","2.13","2.63","1","4","2","3"
"2008","indirect migration background","West Germany","2.51","3","729","1","2","3","4","5","2.43","2.59","1","5","2","3"
"2008","no migration background","East Germany","2.45","2","4662","1","2","3","4","5","2.42","2.48","1","5","2","2"
"2008","no migration background","West Germany","2.4","2","12030","1","2","3","4","5","2.38","2.42","1","5","2","2"
"2009","direct migration background","East Germany","2.78","3","75","1","2","3","5","5","2.53","3.03","1","5","3","3"
"2009","direct migration background","West Germany","2.6","3","1584","1","2","3","4","5","2.55","2.65","1","5","2","3"
"2009","indirect migration background","East Germany","2.72","3","41","1","2","3","4","5","2.42","3.02","1","5","2","3"
"2009","indirect migration background","West Germany","2.48","2","674","1","2","3","4","5","2.4","2.56","1","5","2","3"
"2009","no migration background","East Germany","2.43","2","4425","1","2","3","4","5","2.4","2.46","1","5","2","2"
"2009","no migration background","West Germany","2.41","2","11228","1","2","3","4","5","2.39","2.43","1","5","2","2"
"2010","direct migration background","East Germany","2.74","3","62","2","2","3","3","4","2.51","2.97","1","5","3","3"
"2010","direct migration background","West Germany","2.53","2","1410","1","2","3","4","5","2.47","2.59","1","5","2","2"
"2010","indirect migration background","East Germany","2.69","2.88","38","1","2","3","4","5","2.31","3.07","1","5","2","3"
"2010","indirect migration background","West Germany","2.52","2","619","1","2","3","4","5","2.43","2.61","1","5","2","2"
"2010","no migration background","East Germany","2.46","2","4027","1","2","3","4","5","2.43","2.49","1","5","2","2"
"2010","no migration background","West Germany","2.4","2","10531","1","2","3","4","5","2.38","2.42","1","5","2","2"
"2011","direct migration background","East Germany","2.48","3","94","1","2","3","3","5","2.29","2.67","1","5","2","3"
"2011","direct migration background","West Germany","2.45","2","1920","1","2","3","4","5","2.4","2.5","1","5","2","2"
"2011","indirect migration background","East Germany","2.37","2","44","1","2","3","4","5","2.05","2.69","1","5","2","3"
"2011","indirect migration background","West Germany","2.48","3","750","1","2","3","4","5","2.4","2.56","1","5","2","3"
"2011","no migration background","East Germany","2.45","2","4777","1","2","3","4","5","2.42","2.48","1","5","2","2"
"2011","no migration background","West Germany","2.43","2","13172","1","2","3","4","5","2.41","2.45","1","5","2","2"
