"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","16-34 y.","general elemantary","1.93","2","688","1","1","3","3","5","1.86","2","1","5","2","2"
"2007","16-34 y.","higher education","1.96","2","557","1","1","3","3","4","1.88","2.04","1","5","2","2"
"2007","16-34 y.","higher vocational","1.9","2","153","1","1","2","3","4","1.75","2.05","1","4","2","2"
"2007","16-34 y.","in school","1.81","2","340","1","1","2","3","5","1.71","1.91","1","5","1","2"
"2007","16-34 y.","inadequately","1.66","1","54","1","1","2","3","5","1.34","1.98","1","5","1","2"
"2007","16-34 y.","middle vocational","2.02","2","2191","1","1","3","3","5","1.98","2.06","1","5","2","2"
"2007","16-34 y.","vocational + Abi","2.16","2","426","1","1","3","4","5","2.06","2.26","1","5","2","2"
"2007","35-65 y.","general elemantary","2.2","2","745","1","1","3","4","5","2.12","2.28","1","5","2","2"
"2007","35-65 y.","higher education","1.95","2","3015","1","1","3","3","5","1.92","1.98","1","5","2","2"
"2007","35-65 y.","higher vocational","2.01","2","1070","1","1","3","4","5","1.95","2.07","1","5","2","2"
"2007","35-65 y.","in school","","","","","","","","","","","","","",""
"2007","35-65 y.","inadequately","2.48","2","110","1","2","3","4","5","2.26","2.7","1","5","2","3"
"2007","35-65 y.","middle vocational","2.01","2","5852","1","1","3","3","5","1.98","2.04","1","5","2","2"
"2007","35-65 y.","vocational + Abi","1.98","2","627","1","1","3","3","5","1.9","2.06","1","5","2","2"
"2007","66 and older","general elemantary","2.21","2","775","1","1","3","4","5","2.13","2.29","1","5","2","2"
"2007","66 and older","higher education","1.86","2","821","1","1","3","3","5","1.79","1.93","1","5","1","2"
"2007","66 and older","higher vocational","1.73","1","311","1","1","2","3","4","1.63","1.83","1","5","1","2"
"2007","66 and older","in school","","","","","","","","","","","","","",""
"2007","66 and older","inadequately","2.44","2","54","1","1","3","4","5","2.1","2.78","1","5","2","3"
"2007","66 and older","middle vocational","1.95","2","2293","1","1","3","3","5","1.91","1.99","1","5","2","2"
"2007","66 and older","vocational + Abi","1.98","2","117","1","1","3","3","5","1.78","2.18","1","5","1","2"
"2008","16-34 y.","general elemantary","1.9","2","623","1","1","2","3","5","1.82","1.98","1","5","2","2"
"2008","16-34 y.","higher education","1.88","2","531","1","1","2","3","4","1.8","1.96","1","5","2","2"
"2008","16-34 y.","higher vocational","2.14","2","126","1","1","3","3","5","1.98","2.3","1","5","2","2"
"2008","16-34 y.","in school","1.71","2","352","1","1","2","3","4","1.62","1.8","1","5","1","2"
"2008","16-34 y.","inadequately","1.64","1","49","1","1","2","3","5","1.33","1.95","1","5","1","2"
"2008","16-34 y.","middle vocational","1.92","2","1993","1","1","2","3","5","1.88","1.96","1","5","2","2"
"2008","16-34 y.","vocational + Abi","2.06","2","376","1","1","3","3","5","1.96","2.16","1","5","2","2"
"2008","35-65 y.","general elemantary","2.15","2","670","1","1","3","4","5","2.07","2.23","1","5","2","2"
"2008","35-65 y.","higher education","1.87","2","2790","1","1","2","3","5","1.84","1.9","1","5","2","2"
"2008","35-65 y.","higher vocational","1.98","2","975","1","1","3","3","5","1.92","2.04","1","5","2","2"
"2008","35-65 y.","in school","","","","","","","","","","","","","",""
"2008","35-65 y.","inadequately","2.38","2","94","1","1","3","4","5","2.15","2.61","1","5","2","2"
"2008","35-65 y.","middle vocational","2.02","2","5502","1","1","3","3","5","1.99","2.05","1","5","2","2"
"2008","35-65 y.","vocational + Abi","1.95","2","611","1","1","3","3","5","1.87","2.03","1","5","2","2"
"2008","66 and older","general elemantary","2.25","2","733","1","1","3","4","5","2.17","2.33","1","5","2","2"
"2008","66 and older","higher education","1.8","2","876","1","1","2","3","4","1.74","1.86","1","5","1","2"
"2008","66 and older","higher vocational","1.76","2","315","1","1","2","3","5","1.66","1.86","1","5","2","2"
"2008","66 and older","in school","","","","","","","","","","","","","",""
"2008","66 and older","inadequately","2.18","2","42","1","1","3","4","5","1.78","2.58","1","5","2","3"
"2008","66 and older","middle vocational","1.98","2","2251","1","1","3","3","5","1.94","2.02","1","5","2","2"
"2008","66 and older","vocational + Abi","1.84","1.98","109","1","1","3","3","5","1.65","2.03","1","5","1","2"
"2009","16-34 y.","general elemantary","1.83","2","549","1","1","2","3","4","1.75","1.91","1","5","2","2"
"2009","16-34 y.","higher education","2.06","2","540","1","1","3","4","5","1.97","2.15","1","5","2","2"
"2009","16-34 y.","higher vocational","2.33","2","108","1","2","3","4","5","2.14","2.52","1","5","2","2"
"2009","16-34 y.","in school","1.79","2","312","1","1","2","3","4","1.7","1.88","1","5","1","2"
"2009","16-34 y.","inadequately","2.32","2","40","1","1","3","4","5","1.92","2.72","1","5","1","3"
"2009","16-34 y.","middle vocational","1.99","2","1794","1","1","3","3","5","1.94","2.04","1","5","2","2"
"2009","16-34 y.","vocational + Abi","2.22","2","337","1","1","3","4","5","2.12","2.32","1","5","2","2"
"2009","35-65 y.","general elemantary","2.18","2","588","1","1","3","4","5","2.09","2.27","1","5","2","2"
"2009","35-65 y.","higher education","1.89","2","2608","1","1","2","3","5","1.85","1.93","1","5","2","2"
"2009","35-65 y.","higher vocational","2.03","2","902","1","1","3","3","5","1.96","2.1","1","5","2","2"
"2009","35-65 y.","in school","","","","","","","","","","","","","",""
"2009","35-65 y.","inadequately","2.46","2","84","1","1","3","4","5","2.2","2.72","1","5","2","3"
"2009","35-65 y.","middle vocational","2","2","5087","1","1","3","3","5","1.97","2.03","1","5","2","2"
"2009","35-65 y.","vocational + Abi","1.98","2","567","1","1","3","3","5","1.9","2.06","1","5","2","2"
"2009","66 and older","general elemantary","2.18","2","661","1","1","3","4","5","2.1","2.26","1","5","2","2"
"2009","66 and older","higher education","1.77","1","878","1","1","2","3","4","1.71","1.83","1","5","1","2"
"2009","66 and older","higher vocational","1.77","2","312","1","1","2","3","4","1.67","1.87","1","4","1","2"
"2009","66 and older","in school","","","","","","","","","","","","","",""
"2009","66 and older","inadequately","2.45","2","43","1","2","3","4","5","2.13","2.77","1","5","2","3"
"2009","66 and older","middle vocational","1.95","2","2166","1","1","3","3","5","1.91","1.99","1","5","2","2"
"2009","66 and older","vocational + Abi","1.96","2","97","1","1","3","3","5","1.75","2.17","1","5","1","2"
"2010","16-34 y.","general elemantary","1.94","2","474","1","1","2","3","5","1.85","2.03","1","5","2","2"
"2010","16-34 y.","higher education","2.07","2","517","1","1","3","3","5","1.99","2.15","1","5","2","2"
"2010","16-34 y.","higher vocational","2.1","2","105","1","1","3","3","4","1.93","2.27","1","4","2","2"
"2010","16-34 y.","in school","1.78","2","269","1","1","2","3","4","1.67","1.89","1","5","1","2"
"2010","16-34 y.","inadequately","1.86","1","31","1","1","2","4","5","1.39","2.33","1","5","1","3"
"2010","16-34 y.","middle vocational","1.97","2","1599","1","1","3","3","5","1.92","2.02","1","5","2","2"
"2010","16-34 y.","vocational + Abi","2.09","2","307","1","1","3","3","5","1.98","2.2","1","5","2","2"
"2010","35-65 y.","general elemantary","2.2","2","547","1","1","3","4","5","2.11","2.29","1","5","2","2"
"2010","35-65 y.","higher education","1.87","2","2421","1","1","2","3","4","1.83","1.91","1","5","2","2"
"2010","35-65 y.","higher vocational","1.92","2","835","1","1","3","3","4","1.86","1.98","1","5","2","2"
"2010","35-65 y.","in school","","","","","","","","","","","","","",""
"2010","35-65 y.","inadequately","2.57","3","72","1","1","3","4","5","2.29","2.85","1","5","2","2"
"2010","35-65 y.","middle vocational","2.01","2","4644","1","1","3","3","5","1.98","2.04","1","5","2","2"
"2010","35-65 y.","vocational + Abi","1.94","2","542","1","1","2","3","4","1.86","2.02","1","5","2","2"
"2010","66 and older","general elemantary","2.27","2","610","1","1","3","4","5","2.19","2.35","1","5","2","2"
"2010","66 and older","higher education","1.9","2","897","1","1","3","3","4","1.84","1.96","1","5","2","2"
"2010","66 and older","higher vocational","1.81","2","315","1","1","2","3","4","1.71","1.91","1","5","2","2"
"2010","66 and older","in school","","","","","","","","","","","","","",""
"2010","66 and older","inadequately","2.58","2","37","1","2","4","4","5","2.19","2.97","1","5","2","3"
"2010","66 and older","middle vocational","2.01","2","2068","1","1","3","3","5","1.97","2.05","1","5","2","2"
"2010","66 and older","vocational + Abi","1.99","2","95","1","1","2","3","5","1.79","2.19","1","5","2","2"
"2011","16-34 y.","general elemantary","1.87","2","567","1","1","2","3","4","1.79","1.95","1","5","2","2"
"2011","16-34 y.","higher education","2.06","2","645","1","1","3","3","4","1.98","2.14","1","5","2","2"
"2011","16-34 y.","higher vocational","1.94","2","123","1","1","3","3","5","1.76","2.12","1","5","2","2"
"2011","16-34 y.","in school","1.96","2","311","1","1","3","3","4","1.85","2.07","1","5","2","2"
"2011","16-34 y.","inadequately","1.91","1","53","1","1","2","4","5","1.58","2.24","1","5","1","2"
"2011","16-34 y.","middle vocational","1.97","2","1928","1","1","3","3","5","1.93","2.01","1","5","2","2"
"2011","16-34 y.","vocational + Abi","2.12","2","389","1","1","3","3","5","2.02","2.22","1","5","2","2"
"2011","35-65 y.","general elemantary","2.15","2","776","1","1","3","4","5","2.07","2.23","1","5","2","2"
"2011","35-65 y.","higher education","1.95","2","2849","1","1","3","3","5","1.92","1.98","1","5","2","2"
"2011","35-65 y.","higher vocational","2.05","2","945","1","1","3","3","5","1.99","2.11","1","5","2","2"
"2011","35-65 y.","in school","","","","","","","","","","","","","",""
