"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","direct migration background","Rural Area","1.98","2","393","1","1","3","3","5","1.88","2.08","1","5","2","2"
"2007","direct migration background","Urban Area","2.13","2","1730","1","1","3","4","5","2.08","2.18","1","5","2","2"
"2007","indirect migration background","Rural Area","2.05","2","112","1","1","3","3","4","1.87","2.23","1","5","2","2"
"2007","indirect migration background","Urban Area","2.04","2","672","1","1","3","3","5","1.96","2.12","1","5","2","2"
"2007","no migration background","Rural Area","2.03","2","6443","1","1","3","3","5","2.01","2.05","1","5","2","2"
"2007","no migration background","Urban Area","1.97","2","11185","1","1","3","3","5","1.95","1.99","1","5","2","2"
"2008","direct migration background","Rural Area","2.14","2","348","1","1","3","4","4","2.03","2.25","1","5","2","2"
"2008","direct migration background","Urban Area","2.06","2","1557","1","1","3","4","5","2.01","2.11","1","5","2","2"
"2008","indirect migration background","Rural Area","1.94","2","112","1","1","3","3","5","1.76","2.12","1","5","2","2"
"2008","indirect migration background","Urban Area","1.89","2","660","1","1","2","3","4","1.82","1.96","1","5","2","2"
"2008","no migration background","Rural Area","1.98","2","6086","1","1","3","3","5","1.96","2","1","5","2","2"
"2008","no migration background","Urban Area","1.95","2","10588","1","1","3","3","5","1.93","1.97","1","5","2","2"
"2009","direct migration background","Rural Area","2.12","2","315","1","1","3","4","5","2","2.24","1","5","2","2"
"2009","direct migration background","Urban Area","2.08","2","1341","1","1","3","4","5","2.02","2.14","1","5","2","2"
"2009","indirect migration background","Rural Area","1.95","2","118","1","1","2","3","4","1.78","2.12","1","5","2","2"
"2009","indirect migration background","Urban Area","1.97","2","597","1","1","3","3","5","1.89","2.05","1","5","2","2"
"2009","no migration background","Rural Area","2.01","2","5782","1","1","3","3","5","1.98","2.04","1","5","2","2"
"2009","no migration background","Urban Area","1.94","2","9849","1","1","3","3","5","1.92","1.96","1","5","2","2"
"2010","direct migration background","Rural Area","2.12","2","280","1","1","3","4","4","2","2.24","1","5","2","2"
"2010","direct migration background","Urban Area","2.05","2","1192","1","1","3","3","5","1.99","2.11","1","5","2","2"
"2010","indirect migration background","Rural Area","1.77","2","102","1","1","2","3","4","1.58","1.96","1","5","1","2"
"2010","indirect migration background","Urban Area","2.08","2","555","1","1","3","4","5","1.99","2.17","1","5","2","2"
"2010","no migration background","Rural Area","2.02","2","5273","1","1","3","3","5","1.99","2.05","1","5","2","2"
"2010","no migration background","Urban Area","1.96","2","9278","1","1","3","3","5","1.94","1.98","1","5","2","2"
"2011","direct migration background","Rural Area","2.07","2","463","1","1","3","3","5","1.98","2.16","1","5","2","2"
"2011","direct migration background","Urban Area","2.03","2","1549","1","1","3","3","5","1.98","2.08","1","5","2","2"
"2011","indirect migration background","Rural Area","1.93","2","136","1","1","2","3","5","1.76","2.1","1","5","2","2"
"2011","indirect migration background","Urban Area","1.96","2","658","1","1","3","3","4","1.88","2.04","1","5","2","2"
"2011","no migration background","Rural Area","2.02","2","6621","1","1","3","3","5","2","2.04","1","5","2","2"
"2011","no migration background","Urban Area","1.99","2","11302","1","1","3","3","5","1.97","2.01","1","5","2","2"
