"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","direct migration background","Female","2.36","2","1142","1","1","3","4","5","2.29","2.43","1","5","2","2"
"2007","direct migration background","Male","1.82","2","981","1","1","2","3","5","1.76","1.88","1","5","1","2"
"2007","indirect migration background","Female","2.3","2","414","1","1","3","4","5","2.19","2.41","1","5","2","2"
"2007","indirect migration background","Male","1.77","2","370","1","1","2","3","4","1.68","1.86","1","5","1","2"
"2007","no migration background","Female","2.16","2","9206","1","1","3","4","5","2.14","2.18","1","5","2","2"
"2007","no migration background","Male","1.81","2","8422","1","1","2","3","5","1.79","1.83","1","5","1","2"
"2008","direct migration background","Female","2.26","2","1023","1","1","3","4","5","2.19","2.33","1","5","2","2"
"2008","direct migration background","Male","1.88","2","882","1","1","3","3","5","1.82","1.94","1","5","1","2"
"2008","indirect migration background","Female","2.11","2","400","1","1","3","4","5","2.01","2.21","1","5","2","2"
"2008","indirect migration background","Male","1.7","1","372","1","1","2","3","4","1.62","1.78","1","5","1","2"
"2008","no migration background","Female","2.13","2","8711","1","1","3","4","5","2.11","2.15","1","5","2","2"
"2008","no migration background","Male","1.78","2","7963","1","1","2","3","5","1.76","1.8","1","5","2","2"
"2009","direct migration background","Female","2.29","2","899","1","1","3","4","5","2.22","2.36","1","5","2","2"
"2009","direct migration background","Male","1.85","2","757","1","1","2","3","5","1.78","1.92","1","5","1","2"
"2009","indirect migration background","Female","2.2","2","370","1","1","3","4","5","2.09","2.31","1","5","2","2"
"2009","indirect migration background","Male","1.74","1","345","1","1","2","3","4","1.65","1.83","1","5","1","2"
"2009","no migration background","Female","2.15","2","8145","1","1","3","4","5","2.13","2.17","1","5","2","2"
"2009","no migration background","Male","1.78","2","7486","1","1","2","3","4","1.76","1.8","1","5","1","2"
"2010","direct migration background","Female","2.26","2","808","1","1","3","4","5","2.19","2.33","1","5","2","2"
"2010","direct migration background","Male","1.84","2","664","1","1","2","3","4","1.77","1.91","1","5","1","2"
"2010","indirect migration background","Female","2.23","2","344","1","1","3","4","5","2.11","2.35","1","5","2","2"
"2010","indirect migration background","Male","1.86","2","313","1","1","2","3","5","1.76","1.96","1","5","1","2"
"2010","no migration background","Female","2.16","2","7588","1","1","3","4","5","2.14","2.18","1","5","2","2"
