"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2007","16-34 y.","direct migration background","1.98","2","444","1","1","3","3","5","1.89","2.07","1","5","2","2"
"2007","16-34 y.","indirect migration background","2.02","2","587","1","1","3","3","5","1.94","2.1","1","5","2","2"
"2007","16-34 y.","no migration background","1.99","2","3684","1","1","3","3","5","1.96","2.02","1","5","2","2"
"2007","35-65 y.","direct migration background","2.13","2","1299","1","1","3","4","5","2.07","2.19","1","5","2","2"
"2007","35-65 y.","indirect migration background","2.09","2","186","1","1","3","4","5","1.93","2.25","1","5","2","2"
"2007","35-65 y.","no migration background","2","2","9955","1","1","3","3","5","1.98","2.02","1","5","2","2"
"2007","66 and older","direct migration background","2.18","2","380","1","1","3","4","5","2.07","2.29","1","5","2","2"
"2007","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2007","66 and older","no migration background","1.96","2","3989","1","1","3","3","5","1.93","1.99","1","5","2","2"
"2008","16-34 y.","direct migration background","1.92","2","368","1","1","3","3","4","1.82","2.02","1","5","2","2"
"2008","16-34 y.","indirect migration background","1.84","2","569","1","1","2","3","4","1.76","1.92","1","5","2","2"
"2008","16-34 y.","no migration background","1.92","2","3427","1","1","2","3","5","1.89","1.95","1","5","2","2"
"2008","35-65 y.","direct migration background","2.11","2","1168","1","1","3","4","5","2.05","2.17","1","5","2","2"
"2008","35-65 y.","indirect migration background","2.07","2","192","1","1","3","4","5","1.92","2.22","1","5","2","2"
"2008","35-65 y.","no migration background","1.97","2","9295","1","1","3","3","5","1.95","1.99","1","5","2","2"
"2008","66 and older","direct migration background","2.16","2","369","1","1","3","4","5","2.04","2.28","1","5","2","2"
"2008","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2008","66 and older","no migration background","1.96","2","3952","1","1","3","3","5","1.93","1.99","1","5","2","2"
"2009","16-34 y.","direct migration background","1.87","2","294","1","1","2","3","5","1.76","1.98","1","5","1","2"
