"plh0188","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"True entirely","1992","Not Employed","Urban Area","274","0.114797322398496","0.101622626424915","0.127972018372077"
"True entirely","1992","Not Employed","Rural Area","170","0.126250774374512","0.107948154689341","0.144553394059684"
"True entirely","1992","Employed","Urban Area","686","0.154499895430957","0.143915197036561","0.165084593825354"
"True entirely","1992","Employed","Rural Area","413","0.142311901855909","0.129567777454726","0.155056026257092"
"Tends to agree","1992","Not Employed","Urban Area","972","0.408416237565101","0.388101417220934","0.428731057909268"
"Tends to agree","1992","Not Employed","Rural Area","545","0.413221673780092","0.38608657502373","0.440356772536454"
"Tends to agree","1992","Employed","Urban Area","2213","0.492433556045669","0.477792317019362","0.507074795071977"
"Tends to agree","1992","Employed","Rural Area","1386","0.486968631840503","0.468736092785749","0.505201170895258"
"Rather not true","1992","Not Employed","Urban Area","793","0.37611902869414","0.356098899024425","0.396139158363856"
"Rather not true","1992","Not Employed","Rural Area","430","0.356037084680514","0.329650640112125","0.382423529248902"
"Rather not true","1992","Employed","Urban Area","1295","0.291319008183","0.278012400178906","0.304625616187095"
"Rather not true","1992","Employed","Rural Area","903","0.302571251471621","0.28581455308822","0.319327949855021"
"Totally disagree","1992","Not Employed","Urban Area","210","0.100667411342262","0.0882320623155427","0.113102760368982"
"Totally disagree","1992","Not Employed","Rural Area","120","0.104490467164881","0.087633623061316","0.121347311268447"
"Totally disagree","1992","Employed","Urban Area","285","0.0617475403403734","0.0546985446204943","0.0687965360602525"
"Totally disagree","1992","Employed","Rural Area","185","0.0681482148319667","0.0589558900210146","0.0773405396429189"
"True entirely","1993","Not Employed","Urban Area","294","0.0927749125662181","0.0822557591840955","0.103294065948341"
"True entirely","1993","Not Employed","Rural Area","135","0.0921389138855851","0.0774188816725995","0.106858946098571"
"True entirely","1993","Employed","Urban Area","732","0.120172497062089","0.111805674895097","0.128539319229081"
"True entirely","1993","Employed","Rural Area","289","0.101338713107618","0.0903515743435853","0.11232585187165"
"Tends to agree","1993","Not Employed","Urban Area","1100","0.353176416963064","0.335846489047855","0.370506344878272"
"Tends to agree","1993","Not Employed","Rural Area","578","0.365436340220532","0.340927600449928","0.389945079991136"
"Tends to agree","1993","Employed","Urban Area","2615","0.438551023976763","0.425782977921864","0.451319070031661"
"Tends to agree","1993","Employed","Rural Area","1298","0.42834682722033","0.410330635831093","0.446363018609567"
"Rather not true","1993","Not Employed","Urban Area","1116","0.392912026879955","0.375203539710031","0.41062051404988"
"Rather not true","1993","Not Employed","Rural Area","585","0.411794808038899","0.386746270440647","0.436843345637151"
"Rather not true","1993","Employed","Urban Area","1951","0.350265264486068","0.337990142778989","0.362540386193146"
"Rather not true","1993","Employed","Rural Area","1064","0.385018013829411","0.367301811869103","0.402734215789718"
"Totally disagree","1993","Not Employed","Urban Area","412","0.161136643590763","0.147806011158283","0.174467276023243"
"Totally disagree","1993","Not Employed","Rural Area","185","0.130629937854984","0.11347847307124","0.147781402638727"
"Totally disagree","1993","Employed","Urban Area","504","0.091011214475081","0.0836102904443844","0.0984121385057777"
"Totally disagree","1993","Employed","Rural Area","247","0.0852964458426415","0.0751268299155987","0.0954660617696844"
"True entirely","1994","Not Employed","Urban Area","","","",""
"True entirely","1994","Not Employed","Rural Area","","","",""
"True entirely","1994","Employed","Urban Area","","","",""
"True entirely","1994","Employed","Rural Area","","","",""
"Tends to agree","1994","Not Employed","Urban Area","","","",""
"Tends to agree","1994","Not Employed","Rural Area","","","",""
"Tends to agree","1994","Employed","Urban Area","","","",""
"Tends to agree","1994","Employed","Rural Area","","","",""
"Rather not true","1994","Not Employed","Urban Area","","","",""
"Rather not true","1994","Not Employed","Rural Area","","","",""
"Rather not true","1994","Employed","Urban Area","","","",""
"Rather not true","1994","Employed","Rural Area","","","",""
"Totally disagree","1994","Not Employed","Urban Area","","","",""
"Totally disagree","1994","Not Employed","Rural Area","","","",""
"Totally disagree","1994","Employed","Urban Area","","","",""
"Totally disagree","1994","Employed","Rural Area","","","",""
"True entirely","1995","Not Employed","Urban Area","468","0.131223939881947","0.119579803356069","0.142868076407825"
"True entirely","1995","Not Employed","Rural Area","181","0.114724035814631","0.0989751340368879","0.130472937592375"
"True entirely","1995","Employed","Urban Area","895","0.158521609931012","0.148963520452466","0.168079699409559"
"True entirely","1995","Employed","Rural Area","387","0.13974224319725","0.127103549199343","0.152380937195158"
"Tends to agree","1995","Not Employed","Urban Area","1519","0.45400146452225","0.436831428920522","0.471171500123978"
"Tends to agree","1995","Not Employed","Rural Area","733","0.441951073692714","0.417409242485254","0.466492904900173"
"Tends to agree","1995","Employed","Urban Area","3089","0.546291492828496","0.533262643821926","0.559320341835065"
"Tends to agree","1995","Employed","Rural Area","1635","0.552782877450959","0.534658606429337","0.570907148472581"
"Rather not true","1995","Not Employed","Urban Area","991","0.316301064294909","0.300263825038804","0.332338303551015"
"Rather not true","1995","Not Employed","Rural Area","546","0.361313642448947","0.337574242924929","0.385053041972965"
"Rather not true","1995","Employed","Urban Area","1419","0.257620639292655","0.246175827835042","0.269065450750268"
"Rather not true","1995","Employed","Rural Area","780","0.278982193428409","0.262633415954358","0.295330970902461"
"Totally disagree","1995","Not Employed","Urban Area","252","0.0984735313008936","0.0881982001531166","0.108748862448671"
"Totally disagree","1995","Not Employed","Rural Area","113","0.0820112480437084","0.0684518902674474","0.0955706058199694"
"Totally disagree","1995","Employed","Urban Area","206","0.0375662579478369","0.0325901503850767","0.0425423655105971"
"Totally disagree","1995","Employed","Rural Area","89","0.0284926859233814","0.0224279237080448","0.0345574481387179"
"True entirely","1996","Not Employed","Urban Area","394","0.115686266369922","0.104445084251183","0.126927448488661"
"True entirely","1996","Not Employed","Rural Area","178","0.118542644704665","0.102371831507217","0.134713457902113"
"True entirely","1996","Employed","Urban Area","876","0.145539344209321","0.136255840962542","0.154822847456099"
"True entirely","1996","Employed","Rural Area","312","0.114331756041998","0.102730149219378","0.125933362864618"
"Tends to agree","1996","Not Employed","Urban Area","1377","0.424644667926083","0.407272708544662","0.442016627307504"
"Tends to agree","1996","Not Employed","Rural Area","664","0.442470240463985","0.417623469240692","0.467317011687279"
"Tends to agree","1996","Employed","Urban Area","2883","0.5220020165288","0.508852046157224","0.535151986900376"
"Tends to agree","1996","Employed","Rural Area","1527","0.519868783291307","0.501653916003081","0.538083650579533"
"Rather not true","1996","Not Employed","Urban Area","1074","0.367683462405758","0.350737266798181","0.384629658013335"
"Rather not true","1996","Not Employed","Rural Area","550","0.351227808694289","0.327347801060902","0.375107816327676"
"Rather not true","1996","Employed","Urban Area","1556","0.292600290736508","0.280623361961585","0.304577219511431"
"Rather not true","1996","Employed","Rural Area","926","0.321077413745599","0.304055273037042","0.338099554454156"
"Totally disagree","1996","Not Employed","Urban Area","265","0.0919856032982364","0.0818283988490796","0.102142807747393"
"Totally disagree","1996","Not Employed","Rural Area","143","0.0877593061370607","0.0736047839872231","0.101913828286898"
"Totally disagree","1996","Employed","Urban Area","228","0.0398583485253712","0.0347083991852803","0.0450082978654621"
"Totally disagree","1996","Employed","Rural Area","125","0.0447220469210963","0.0371863246618918","0.0522577691803007"
"True entirely","1997","Not Employed","Urban Area","265","0.0860360731171396","0.0762434817660565","0.0958286644682228"
"True entirely","1997","Not Employed","Rural Area","109","0.0649108996280354","0.0527126110235511","0.0771091882325198"
"True entirely","1997","Employed","Urban Area","554","0.0971371413988824","0.0892045979275343","0.105069684870231"
"True entirely","1997","Employed","Rural Area","183","0.0694718603028267","0.0600323638763963","0.078911356729257"
"Tends to agree","1997","Not Employed","Urban Area","1205","0.356985298521213","0.340254046886015","0.373716550156412"
"Tends to agree","1997","Not Employed","Rural Area","540","0.358901188734241","0.335151193490774","0.382651183977708"
"Tends to agree","1997","Employed","Urban Area","2477","0.46200720090812","0.448652889131631","0.475361512684608"
"Tends to agree","1997","Employed","Rural Area","1150","0.402965034927289","0.384754899657707","0.421175170196871"
"Rather not true","1997","Not Employed","Urban Area","1279","0.41173917666947","0.394552620046661","0.42892573329228"
"Rather not true","1997","Not Employed","Rural Area","702","0.430861840846449","0.406343478358299","0.455380203334598"
"Rather not true","1997","Employed","Urban Area","1897","0.356821501013908","0.3439893289482","0.369653673079615"
"Rather not true","1997","Employed","Rural Area","1222","0.431144321576247","0.412758121117804","0.44953052203469"
"Totally disagree","1997","Not Employed","Urban Area","401","0.145239451692177","0.132935139296174","0.15754376408818"
"Totally disagree","1997","Not Employed","Rural Area","216","0.145326070791275","0.127876466337388","0.162775675245161"
"Totally disagree","1997","Employed","Urban Area","426","0.0840341566790903","0.0766026568844346","0.091465656473746"
