"plh0188","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","no migration background","(0) in school","","","",""
"True entirely","1990","no migration background","(1a) inadequately completed","7","","",""
"True entirely","1990","no migration background","(1b) general elementary school","55","0.171282708358973","0.12993868754608","0.212626729171865"
"True entirely","1990","no migration background","(1c) basic vocational qualification","268","0.212955403304578","0.190562542425939","0.235348264183217"
"True entirely","1990","no migration background","(2b) intermediate general qualification","30","0.142996463450426","0.0917132145363913","0.194279712364461"
"True entirely","1990","no migration background","(2a) intermediate vocational","261","0.195302638915776","0.174302763837938","0.216302513993613"
"True entirely","1990","no migration background","(2c_gen) general maturity certificate","7","","",""
"True entirely","1990","no migration background","(2c_voc) vocational maturity certificate","17","","",""
"True entirely","1990","no migration background","(3a) lower tertiary education","84","0.128939620871705","0.102914323577298","0.154964918166111"
"True entirely","1990","no migration background","(3b) higher tertiary education","38","0.108069767292307","0.0741062135873897","0.142033320997224"
"True entirely","1990","direct migration background","(0) in school","","","",""
"True entirely","1990","direct migration background","(1a) inadequately completed","","","",""
"True entirely","1990","direct migration background","(1b) general elementary school","1","","",""
"True entirely","1990","direct migration background","(1c) basic vocational qualification","13","","",""
"True entirely","1990","direct migration background","(2b) intermediate general qualification","","","",""
"True entirely","1990","direct migration background","(2a) intermediate vocational","2","","",""
"True entirely","1990","direct migration background","(2c_gen) general maturity certificate","","","",""
"True entirely","1990","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"True entirely","1990","direct migration background","(3a) lower tertiary education","3","","",""
"True entirely","1990","direct migration background","(3b) higher tertiary education","1","","",""
"True entirely","1990","indirect migration background","(0) in school","","","",""
"True entirely","1990","indirect migration background","(1a) inadequately completed","","","",""
"True entirely","1990","indirect migration background","(1b) general elementary school","","","",""
"True entirely","1990","indirect migration background","(1c) basic vocational qualification","","","",""
"True entirely","1990","indirect migration background","(2b) intermediate general qualification","","","",""
"True entirely","1990","indirect migration background","(2a) intermediate vocational","","","",""
"True entirely","1990","indirect migration background","(2c_gen) general maturity certificate","","","",""
"True entirely","1990","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"True entirely","1990","indirect migration background","(3a) lower tertiary education","","","",""
"True entirely","1990","indirect migration background","(3b) higher tertiary education","","","",""
"Tends to agree","1990","no migration background","(0) in school","1","","",""
"Tends to agree","1990","no migration background","(1a) inadequately completed","20","","",""
"Tends to agree","1990","no migration background","(1b) general elementary school","136","0.4331621836485","0.378786162621639","0.48753820467536"
"Tends to agree","1990","no migration background","(1c) basic vocational qualification","551","0.423855660678887","0.396826023100078","0.450885298257696"
"Tends to agree","1990","no migration background","(2b) intermediate general qualification","88","0.519509200716433","0.446317685970688","0.592700715462178"
"Tends to agree","1990","no migration background","(2a) intermediate vocational","638","0.464349755543266","0.437931165764857","0.490768345321675"
"Tends to agree","1990","no migration background","(2c_gen) general maturity certificate","18","","",""
"Tends to agree","1990","no migration background","(2c_voc) vocational maturity certificate","34","0.478385298840558","0.368922405947379","0.587848191733738"
"Tends to agree","1990","no migration background","(3a) lower tertiary education","279","0.437662477360856","0.399137129958469","0.476187824763243"
"Tends to agree","1990","no migration background","(3b) higher tertiary education","123","0.389968029391309","0.33661164718859","0.443324411594028"
"Tends to agree","1990","direct migration background","(0) in school","","","",""
"Tends to agree","1990","direct migration background","(1a) inadequately completed","4","","",""
"Tends to agree","1990","direct migration background","(1b) general elementary school","8","","",""
"Tends to agree","1990","direct migration background","(1c) basic vocational qualification","34","0.510284156928203","0.389682231120077","0.630886082736328"
"Tends to agree","1990","direct migration background","(2b) intermediate general qualification","2","","",""
"Tends to agree","1990","direct migration background","(2a) intermediate vocational","8","","",""
