"plh0188","year","education","sex","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","lower secondary degree","Male","155","0.20508457786415","0.176658024711051","0.233511131017249"
"True entirely","1990","lower secondary degree","Female","182","0.190198943729716","0.165539408287676","0.214858479171756"
"True entirely","1990","secondary school degree","Male","196","0.200616115393214","0.175388801260419","0.225843429526009"
"True entirely","1990","secondary school degree","Female","159","0.14943320517573","0.128001376605101","0.170865033746359"
"True entirely","1990","college entrance qualification","Male","49","0.156696303127391","0.115697989170037","0.197694617084745"
"True entirely","1990","college entrance qualification","Female","30","0.1298546016612","0.0867856056076378","0.172923597714762"
"True entirely","1990","Other degree","Male","5","","",""
"True entirely","1990","Other degree","Female","4","","",""
"True entirely","1990","no degree/no degree yet","Male","2","","",""
"True entirely","1990","no degree/no degree yet","Female","5","","",""
"Tends to agree","1990","lower secondary degree","Male","334","0.429873030142099","0.395018989600742","0.464727070683455"
"Tends to agree","1990","lower secondary degree","Female","425","0.434377637400391","0.403232612239435","0.465522662561347"
"Tends to agree","1990","secondary school degree","Male","454","0.470454134687881","0.439011361135959","0.501896908239804"
"Tends to agree","1990","secondary school degree","Female","491","0.461872790550249","0.431902902282392","0.491842678818106"
"Tends to agree","1990","college entrance qualification","Male","135","0.457607560829012","0.401418984448626","0.513796137209398"
"Tends to agree","1990","college entrance qualification","Female","81","0.348921726759182","0.287852732126617","0.409990721391747"
"Tends to agree","1990","Other degree","Male","14","","",""
"Tends to agree","1990","Other degree","Female","7","","",""
"Tends to agree","1990","no degree/no degree yet","Male","14","","",""
"Tends to agree","1990","no degree/no degree yet","Female","11","","",""
"Rather not true","1990","lower secondary degree","Male","235","0.296319711235634","0.264170878908179","0.32846854356309"
"Rather not true","1990","lower secondary degree","Female","289","0.289730883246923","0.261227229623823","0.318234536870024"
"Rather not true","1990","secondary school degree","Male","257","0.263546085470122","0.235792986476085","0.291299184464159"
"Rather not true","1990","secondary school degree","Female","329","0.308785082394238","0.281012506290477","0.336557658497999"
"Rather not true","1990","college entrance qualification","Male","101","0.331975895707707","0.278863735956781","0.385088055458632"
"Rather not true","1990","college entrance qualification","Female","99","0.419977844036352","0.356740205501056","0.483215482571648"
"Rather not true","1990","Other degree","Male","10","","",""
"Rather not true","1990","Other degree","Female","14","","",""
"Rather not true","1990","no degree/no degree yet","Male","6","","",""
"Rather not true","1990","no degree/no degree yet","Female","3","","",""
"Totally disagree","1990","lower secondary degree","Male","51","0.0687226807581167","0.0509117424681705","0.0865336190480629"
"Totally disagree","1990","lower secondary degree","Female","77","0.0856925356229698","0.0681048254451272","0.103280245800812"
"Totally disagree","1990","secondary school degree","Male","61","0.0653836644487827","0.0498110430679105","0.080956285829655"
"Totally disagree","1990","secondary school degree","Female","84","0.0799089218797828","0.0636086629161632","0.0962091808434025"
"Totally disagree","1990","college entrance qualification","Male","17","","",""
"Totally disagree","1990","college entrance qualification","Female","24","","",""
"Totally disagree","1990","Other degree","Male","3","","",""
"Totally disagree","1990","Other degree","Female","2","","",""
"Totally disagree","1990","no degree/no degree yet","Male","2","","",""
"Totally disagree","1990","no degree/no degree yet","Female","1","","",""
"True entirely","1991","lower secondary degree","Male","108","0.146950778452191","0.120944327723705","0.172957229180676"
"True entirely","1991","lower secondary degree","Female","139","0.165654810623509","0.141021716074389","0.190287905172629"
"True entirely","1991","secondary school degree","Male","174","0.182697777825045","0.157915990517643","0.207479565132447"
"True entirely","1991","secondary school degree","Female","121","0.115948557861972","0.0963866212275459","0.135510494496397"
"True entirely","1991","college entrance qualification","Male","49","0.162760300169849","0.120200623750283","0.205319976589415"
"True entirely","1991","college entrance qualification","Female","24","","",""
"True entirely","1991","Other degree","Male","3","","",""
"True entirely","1991","Other degree","Female","6","","",""
"True entirely","1991","no degree/no degree yet","Male","1","","",""
"True entirely","1991","no degree/no degree yet","Female","5","","",""
"Tends to agree","1991","lower secondary degree","Male","281","0.399337956809263","0.363363563003131","0.435312350615395"
"Tends to agree","1991","lower secondary degree","Female","330","0.374504255665781","0.342435314364667","0.406573196966895"
"Tends to agree","1991","secondary school degree","Male","421","0.439165066872036","0.407337306842458","0.470992826901615"
"Tends to agree","1991","secondary school degree","Female","438","0.418920174389459","0.388774573834164","0.449065774944755"
"Tends to agree","1991","college entrance qualification","Male","128","0.449734212347046","0.39238025502522","0.507088169668872"
"Tends to agree","1991","college entrance qualification","Female","83","0.385174720120348","0.320427225233125","0.449922215007571"
"Tends to agree","1991","Other degree","Male","8","","",""
"Tends to agree","1991","Other degree","Female","8","","",""
"Tends to agree","1991","no degree/no degree yet","Male","11","","",""
"Tends to agree","1991","no degree/no degree yet","Female","10","","",""
"Rather not true","1991","lower secondary degree","Male","248","0.354532740137724","0.319395036379301","0.389670443896147"
"Rather not true","1991","lower secondary degree","Female","291","0.328267859576568","0.297153826398878","0.359381892754259"
"Rather not true","1991","secondary school degree","Male","262","0.288411254855581","0.259357966789638","0.317464542921523"
"Rather not true","1991","secondary school degree","Female","377","0.366794298326477","0.33734844800958","0.396240148643374"
"Rather not true","1991","college entrance qualification","Male","91","0.316153806005069","0.262546054235861","0.369761557774277"
"Rather not true","1991","college entrance qualification","Female","85","0.404447476162393","0.339148056187409","0.469746896137376"
"Rather not true","1991","Other degree","Male","6","","",""
"Rather not true","1991","Other degree","Female","8","","",""
"Rather not true","1991","no degree/no degree yet","Male","3","","",""
"Rather not true","1991","no degree/no degree yet","Female","9","","",""
"Totally disagree","1991","lower secondary degree","Male","75","0.0991785246008225","0.0772233810291592","0.121133668172486"
"Totally disagree","1991","lower secondary degree","Female","115","0.131573074134142","0.109175848991532","0.153970299276752"
"Totally disagree","1991","secondary school degree","Male","77","0.0897259004473377","0.0713977070655623","0.108054093829113"
"Totally disagree","1991","secondary school degree","Female","93","0.0983369694220921","0.0801432729393323","0.116530665904852"
"Totally disagree","1991","college entrance qualification","Male","21","","",""
"Totally disagree","1991","college entrance qualification","Female","25","","",""
"Totally disagree","1991","Other degree","Male","6","","",""
"Totally disagree","1991","Other degree","Female","2","","",""
"Totally disagree","1991","no degree/no degree yet","Male","2","","",""
"Totally disagree","1991","no degree/no degree yet","Female","","","",""
"True entirely","1992","lower secondary degree","Male","346","0.134659451545117","0.121227266788385","0.148091636301849"
"True entirely","1992","lower secondary degree","Female","318","0.107889623904285","0.0965688969118604","0.11921035089671"
"True entirely","1992","secondary school degree","Male","253","0.16436951521732","0.145682771321603","0.183056259113036"
"True entirely","1992","secondary school degree","Female","280","0.136277099084258","0.121115515358988","0.151438682809529"
"True entirely","1992","college entrance qualification","Male","179","0.181377850525","0.157399123374627","0.205356577675373"
"True entirely","1992","college entrance qualification","Female","100","0.157705243777069","0.130251038778966","0.185159448775171"
"True entirely","1992","Other degree","Male","3","","",""
"True entirely","1992","Other degree","Female","5","","",""
"True entirely","1992","no degree/no degree yet","Male","20","","",""
"True entirely","1992","no degree/no degree yet","Female","28","","",""
"Tends to agree","1992","lower secondary degree","Male","1135","0.458478149297865","0.438871561307665","0.478084737288066"
"Tends to agree","1992","lower secondary degree","Female","1204","0.406122757925555","0.388202172740233","0.424043343110877"
"Tends to agree","1992","secondary school degree","Male","755","0.486393353990081","0.461191935144783","0.51159477283538"
"Tends to agree","1992","secondary school degree","Female","988","0.498257948974512","0.476161968399555","0.520353929549469"
"Tends to agree","1992","college entrance qualification","Male","510","0.515986517197459","0.484887965660857","0.547085068734061"
"Tends to agree","1992","college entrance qualification","Female","353","0.491479386612807","0.453821088287279","0.529137684938335"
"Tends to agree","1992","Other degree","Male","23","","",""
"Tends to agree","1992","Other degree","Female","14","","",""
"Tends to agree","1992","no degree/no degree yet","Male","52","0.480101264787333","0.38361726830594","0.576585261268727"
"Tends to agree","1992","no degree/no degree yet","Female","59","0.418701605189779","0.331867741949595","0.505535468429963"
"Rather not true","1992","lower secondary degree","Male","789","0.323714537408815","0.305303390794667","0.342125684022962"
"Rather not true","1992","lower secondary degree","Female","1106","0.389114817617065","0.371324083778758","0.406905551455372"
"Rather not true","1992","secondary school degree","Male","414","0.282552843114295","0.25985102399078","0.30525466223781"
"Rather not true","1992","secondary school degree","Female","577","0.296017300941634","0.275843605905435","0.316190995977833"
"Rather not true","1992","college entrance qualification","Male","256","0.257728181064992","0.230510275963529","0.284946086166455"
"Rather not true","1992","college entrance qualification","Female","183","0.292763089653547","0.258486754817212","0.327039424489883"
"Rather not true","1992","Other degree","Male","20","","",""
"Rather not true","1992","Other degree","Female","24","","",""
"Rather not true","1992","no degree/no degree yet","Male","20","","",""
"Rather not true","1992","no degree/no degree yet","Female","29","","",""
"Totally disagree","1992","lower secondary degree","Male","211","0.0831478617482031","0.0722833577868964","0.0940123657095098"
"Totally disagree","1992","lower secondary degree","Female","257","0.0968728005530949","0.086079591948462","0.107666009157728"
"Totally disagree","1992","secondary school degree","Male","89","0.0666842876783045","0.0541054096595297","0.0792631656970793"
"Totally disagree","1992","secondary school degree","Female","122","0.069447650999595","0.0582133748178733","0.0806819271813167"
"Totally disagree","1992","college entrance qualification","Male","47","0.0449074512125488","0.0320197877498211","0.0577951146752765"
"Totally disagree","1992","college entrance qualification","Female","41","0.058052279956577","0.0404375172604406","0.0756670426527134"
"Totally disagree","1992","Other degree","Male","3","","",""
"Totally disagree","1992","Other degree","Female","3","","",""
"Totally disagree","1992","no degree/no degree yet","Male","11","","",""
"Totally disagree","1992","no degree/no degree yet","Female","8","","",""
"True entirely","1993","lower secondary degree","Male","290","0.101395672348265","0.0900141755316687","0.11277716916486"
"True entirely","1993","lower secondary degree","Female","262","0.0861291846813341","0.0760477537712657","0.0962106155914025"
"True entirely","1993","secondary school degree","Male","180","0.115456643792435","0.0996288188229741","0.131284468761896"
"True entirely","1993","secondary school degree","Female","231","0.108703503556475","0.0950890847143486","0.122317922398602"
"True entirely","1993","college entrance qualification","Male","117","0.109699250750698","0.0906692671767743","0.128729234324622"
"True entirely","1993","college entrance qualification","Female","96","0.130916056322971","0.106513946272712","0.155318166373229"
"True entirely","1993","Other degree","Male","66","0.114919895483667","0.0886224981962581","0.141217292771076"
"True entirely","1993","Other degree","Female","59","0.166814902104526","0.130595685240323","0.203034118968729"
"True entirely","1993","no degree/no degree yet","Male","44","0.139613320449717","0.103458100707263","0.175768540192172"
"True entirely","1993","no degree/no degree yet","Female","52","0.139573527705998","0.108343243953986","0.17080381145801"
"Tends to agree","1993","lower secondary degree","Male","1054","0.366416158096122","0.348248674631222","0.384583641561023"
"Tends to agree","1993","lower secondary degree","Female","1048","0.333060506219051","0.316124562855525","0.349996449582577"
"Tends to agree","1993","secondary school degree","Male","766","0.474552219659603","0.449820233340114","0.499284205979092"
"Tends to agree","1993","secondary school degree","Female","887","0.428649268335864","0.407003715910769","0.45029482076096"
"Tends to agree","1993","college entrance qualification","Male","533","0.502331089584347","0.471884861416938","0.532777317751756"
"Tends to agree","1993","college entrance qualification","Female","372","0.50813920594224","0.471972203403687","0.544306208480792"
"Tends to agree","1993","Other degree","Male","261","0.427548177283992","0.386755156372275","0.468341198195709"
"Tends to agree","1993","Other degree","Female","180","0.43798772725501","0.389786870602773","0.486188583907247"
"Tends to agree","1993","no degree/no degree yet","Male","148","0.388732748182001","0.337881470742227","0.439584025621776"
"Tends to agree","1993","no degree/no degree yet","Female","210","0.430533993979674","0.385911365693691","0.475156622265657"
"Rather not true","1993","lower secondary degree","Male","1031","0.402164156236156","0.383675809649121","0.420652502823191"
"Rather not true","1993","lower secondary degree","Female","1277","0.442297328130495","0.424450414311582","0.460144241949408"
"Rather not true","1993","secondary school degree","Male","510","0.326129556346503","0.302910984873005","0.34934812782"
"Rather not true","1993","secondary school degree","Female","710","0.357278908226759","0.336319394518878","0.37823842193464"
"Rather not true","1993","college entrance qualification","Male","301","0.303164845039715","0.275176793877977","0.331152896201452"
"Rather not true","1993","college entrance qualification","Female","209","0.278861561811717","0.246419853793316","0.311303269830117"
"Rather not true","1993","Other degree","Male","186","0.366872715778254","0.327132786564308","0.406612644992199"
"Rather not true","1993","Other degree","Female","131","0.292827893423778","0.248617979522199","0.337037807325358"
"Rather not true","1993","no degree/no degree yet","Male","122","0.341648238400707","0.292173975537911","0.391122501263503"
"Rather not true","1993","no degree/no degree yet","Female","164","0.335453137832038","0.292903461991031","0.378002813673044"
"Totally disagree","1993","lower secondary degree","Male","327","0.130024013319458","0.117342507225596","0.142705519413319"
"Totally disagree","1993","lower secondary degree","Female","388","0.13851298096912","0.1261000536392","0.150925908299039"
"Totally disagree","1993","secondary school degree","Male","110","0.0838615802014592","0.07013335859472","0.0975898018081984"
"Totally disagree","1993","secondary school degree","Female","180","0.105368319880901","0.0919393283197838","0.118797311442019"
"Totally disagree","1993","college entrance qualification","Male","85","0.0848048146252401","0.0678405385598742","0.101769090690606"
"Totally disagree","1993","college entrance qualification","Female","57","0.0820831759230732","0.062225482483852","0.101940869362294"
"Totally disagree","1993","Other degree","Male","52","0.0906592114540876","0.0669840378821527","0.114334385026023"
"Totally disagree","1993","Other degree","Female","37","0.102369477216686","0.0729195019071077","0.131819452526265"
"Totally disagree","1993","no degree/no degree yet","Male","39","0.130005692967574","0.0949224178638053","0.165088968071343"
"Totally disagree","1993","no degree/no degree yet","Female","47","0.0944393404822905","0.0680849627103383","0.120793718254243"
"True entirely","1994","lower secondary degree","Male","","","",""
"True entirely","1994","lower secondary degree","Female","","","",""
"True entirely","1994","secondary school degree","Male","","","",""
"True entirely","1994","secondary school degree","Female","","","",""
"True entirely","1994","college entrance qualification","Male","","","",""
"True entirely","1994","college entrance qualification","Female","","","",""
"True entirely","1994","Other degree","Male","","","",""
"True entirely","1994","Other degree","Female","","","",""
"True entirely","1994","no degree/no degree yet","Male","","","",""
"True entirely","1994","no degree/no degree yet","Female","","","",""
"Tends to agree","1994","lower secondary degree","Male","","","",""
"Tends to agree","1994","lower secondary degree","Female","","","",""
"Tends to agree","1994","secondary school degree","Male","","","",""
"Tends to agree","1994","secondary school degree","Female","","","",""
"Tends to agree","1994","college entrance qualification","Male","","","",""
"Tends to agree","1994","college entrance qualification","Female","","","",""
"Tends to agree","1994","Other degree","Male","","","",""
"Tends to agree","1994","Other degree","Female","","","",""
"Tends to agree","1994","no degree/no degree yet","Male","","","",""
"Tends to agree","1994","no degree/no degree yet","Female","","","",""
"Rather not true","1994","lower secondary degree","Male","","","",""
"Rather not true","1994","lower secondary degree","Female","","","",""
"Rather not true","1994","secondary school degree","Male","","","",""
"Rather not true","1994","secondary school degree","Female","","","",""
"Rather not true","1994","college entrance qualification","Male","","","",""
"Rather not true","1994","college entrance qualification","Female","","","",""
"Rather not true","1994","Other degree","Male","","","",""
"Rather not true","1994","Other degree","Female","","","",""
"Rather not true","1994","no degree/no degree yet","Male","","","",""
"Rather not true","1994","no degree/no degree yet","Female","","","",""
"Totally disagree","1994","lower secondary degree","Male","","","",""
"Totally disagree","1994","lower secondary degree","Female","","","",""
"Totally disagree","1994","secondary school degree","Male","","","",""
"Totally disagree","1994","secondary school degree","Female","","","",""
"Totally disagree","1994","college entrance qualification","Male","","","",""
"Totally disagree","1994","college entrance qualification","Female","","","",""
"Totally disagree","1994","Other degree","Male","","","",""
"Totally disagree","1994","Other degree","Female","","","",""
"Totally disagree","1994","no degree/no degree yet","Male","","","",""
