"plh0188","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1990","inadequately","Rural Area","1","","","","3"
"Rather not true","1990","in school","Urban Area","2","","","","3"
"Rather not true","1990","in school","Rural Area","4","","","","3"
"Rather not true","1990","inadequately","Urban Area","","","","","3"
"Rather not true","1990","general elemantary","Urban Area","43","0.248244022823724","0.181307068955498","0.31518097669195","3"
"Rather not true","1990","general elemantary","Rural Area","110","0.317421088578921","0.268445724274389","0.366396452883452","3"
"Rather not true","1990","middle vocational","Urban Area","251","0.298331009925092","0.267298264824157","0.329363755026028","3"
"Rather not true","1990","middle vocational","Rural Area","481","0.29074823523105","0.268797152799471","0.312699317662629","3"
"Rather not true","1990","vocational + Abi","Urban Area","13","","","","3"
"Rather not true","1990","vocational + Abi","Rural Area","13","","","","3"
"Rather not true","1990","higher vocational","Urban Area","16","","","","3"
"Rather not true","1990","higher vocational","Rural Area","41","0.229520467338182","0.165931069397842","0.293109865278522","3"
"Rather not true","1990","higher education","Urban Area","140","0.335045205924721","0.289019000312375","0.381071411537066","3"
"Rather not true","1990","higher education","Rural Area","205","0.366235754517654","0.326719636434804","0.405751872600504","3"
"Tends to agree","1990","inadequately","Rural Area","5","","","","2"
"Tends to agree","1990","inadequately","Urban Area","4","","","","2"
"Tends to agree","1990","higher vocational","Rural Area","86","0.528036843054748","0.452548548846177","0.603525137263319","2"
"Tends to agree","1990","higher education","Urban Area","165","0.409557203887263","0.36160554819487","0.457508859579656","2"
"Tends to agree","1990","in school","Rural Area","13","","","","2"
"Tends to agree","1990","general elemantary","Urban Area","82","0.513146401185472","0.435698806240147","0.590593996130796","2"
"Tends to agree","1990","higher vocational","Urban Area","44","0.514300075528441","0.409277956513857","0.619322194543026","2"
"Tends to agree","1990","higher education","Rural Area","250","0.439434437268444","0.398725450959203","0.480143423577685","2"
"Tends to agree","1990","general elemantary","Rural Area","147","0.427856562656603","0.375798870254499","0.479914255058707","2"
"Tends to agree","1990","in school","Urban Area","3","","","","2"
"Tends to agree","1990","middle vocational","Rural Area","727","0.433605857036128","0.409650418190113","0.457561295882142","2"
"Tends to agree","1990","vocational + Abi","Urban Area","17","","","","2"
"Tends to agree","1990","vocational + Abi","Rural Area","16","","","","2"
"Tends to agree","1990","middle vocational","Urban Area","371","0.439724102267097","0.406057758102879","0.473390446431316","2"
"Totally disagree","1990","in school","Rural Area","2","","","","4"
"Totally disagree","1990","higher vocational","Rural Area","7","","","","4"
"Totally disagree","1990","inadequately","Rural Area","","","","","4"
"Totally disagree","1990","inadequately","Urban Area","","","","","4"
"Totally disagree","1990","higher education","Urban Area","55","0.140951618628503","0.107020259626336","0.174882977630669","4"
"Totally disagree","1990","higher vocational","Urban Area","9","","","","4"
"Totally disagree","1990","higher education","Rural Area","36","0.0640674571251963","0.0439824932725805","0.0841524209778121","4"
"Totally disagree","1990","general elemantary","Urban Area","12","","","","4"
"Totally disagree","1990","middle vocational","Rural Area","118","0.0765268674459011","0.0636764781418887","0.0893772567499135","4"
"Totally disagree","1990","vocational + Abi","Urban Area","1","","","","4"
"Totally disagree","1990","vocational + Abi","Rural Area","2","","","","4"
"Totally disagree","1990","in school","Urban Area","1","","","","4"
"Totally disagree","1990","general elemantary","Rural Area","28","","","","4"
"Totally disagree","1990","middle vocational","Urban Area","45","0.0506896686201931","0.035810842002661","0.0655684952377253","4"
"True entirely","1990","in school","Urban Area","1","","","","1"
"True entirely","1990","in school","Rural Area","5","","","","1"
"True entirely","1990","inadequately","Urban Area","1","","","","1"
"True entirely","1990","inadequately","Rural Area","","","","","1"
"True entirely","1990","general elemantary","Urban Area","23","","","","1"
"True entirely","1990","general elemantary","Rural Area","62","0.172988384626223","0.133191632519513","0.212785136732933","1"
"True entirely","1990","middle vocational","Urban Area","168","0.211255219187617","0.183568160188405","0.238942278186829","1"
"True entirely","1990","middle vocational","Rural Area","318","0.199119040286921","0.179815473433656","0.218422607140186","1"
"True entirely","1990","vocational + Abi","Urban Area","6","","","","1"
"True entirely","1990","vocational + Abi","Rural Area","11","","","","1"
"True entirely","1990","higher vocational","Urban Area","18","","","","1"
"True entirely","1990","higher vocational","Rural Area","34","0.196568667717173","0.13647551637527","0.256661819059076","1"
"True entirely","1990","higher education","Urban Area","44","0.114445971559514","0.0834028636079797","0.145489079511048","1"
"True entirely","1990","higher education","Rural Area","80","0.130262351088705","0.102654434881867","0.157870267295543","1"
