"plh0188","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1990","16-34 y.","Male","217","0.264172304596179","0.234195917621051","0.294148691571307","3"
"Rather not true","1990","16-34 y.","Female","258","0.294713043125058","0.264242410573212","0.325183675676904","3"
"Rather not true","1990","35-65 y.","Male","353","0.305147613852725","0.278347117985134","0.331948109720316","3"
"Rather not true","1990","35-65 y.","Female","398","0.344109875672705","0.316887923012025","0.371331828333385","3"
"Rather not true","1990","66 and older","Male","41","0.272626681851645","0.199383571179416","0.345869792523874","3"
"Rather not true","1990","66 and older","Female","82","0.266850790366025","0.216291047345293","0.317410533386757","3"
"Tends to agree","1990","16-34 y.","Male","404","0.482858762363754","0.448883546650886","0.516833978076621","2"
"Tends to agree","1990","35-65 y.","Male","484","0.424953223686548","0.396181643525486","0.45372480384761","2"
"Tends to agree","1990","35-65 y.","Female","483","0.411614110381867","0.383415259442773","0.439812961320962","2"
"Tends to agree","1990","66 and older","Male","65","0.481782783337241","0.399599123853808","0.563966442820674","2"
"Tends to agree","1990","16-34 y.","Female","413","0.486339656736854","0.452935022087053","0.519744291386655","2"
"Tends to agree","1990","66 and older","Female","120","0.407989682161754","0.351812021061605","0.464167343261904","2"
"Totally disagree","1990","16-34 y.","Male","46","0.0534374774023938","0.0381461493328932","0.0687288054718945","4"
"Totally disagree","1990","16-34 y.","Female","67","0.0769791422413627","0.0591639236007362","0.0947943608819893","4"
"Totally disagree","1990","35-65 y.","Male","79","0.0761009014927489","0.0606679590620603","0.0915338439234375","4"
"Totally disagree","1990","66 and older","Male","10","","","","4"
"Totally disagree","1990","35-65 y.","Female","97","0.0837785466750241","0.06790325184573","0.0996538415043181","4"
"Totally disagree","1990","66 and older","Female","25","","","","4"
"True entirely","1990","16-34 y.","Male","164","0.199531455637673","0.172359218274116","0.226703693001231","1"
"True entirely","1990","16-34 y.","Female","122","0.141968157896726","0.118641847973859","0.165294467819592","1"
"True entirely","1990","35-65 y.","Male","218","0.193798260967978","0.170792406569283","0.216804115366674","1"
"True entirely","1990","35-65 y.","Female","192","0.160497467270404","0.139464513987146","0.181530420553662","1"
"True entirely","1990","66 and older","Male","26","","","","1"
"True entirely","1990","66 and older","Female","67","0.228907863631148","0.180883909118059","0.276931818144238","1"
"Rather not true","1991","16-34 y.","Male","196","0.264601943574578","0.233115749219516","0.29608813792964","3"
"Rather not true","1991","16-34 y.","Female","282","0.351426949171701","0.318114499508245","0.384739398835158","3"
"Rather not true","1991","35-65 y.","Male","370","0.341604056079177","0.313654455218535","0.369553656939818","3"
"Rather not true","1991","35-65 y.","Female","409","0.365107097321717","0.336973050651577","0.393241143991857","3"
"Rather not true","1991","66 and older","Male","51","0.378186951788255","0.296384863129009","0.4599890404475","3"
"Rather not true","1991","66 and older","Female","85","0.31563143521986","0.260194225848064","0.371068644591655","3"
"Tends to agree","1991","16-34 y.","Female","342","0.426854937054329","0.392341991864569","0.461367882244089","2"
"Tends to agree","1991","35-65 y.","Male","440","0.391141164589947","0.362380719943115","0.419901609236779","2"
"Tends to agree","1991","16-34 y.","Male","359","0.478233997009137","0.4425789896614","0.513889004356875","2"
"Tends to agree","1991","35-65 y.","Female","424","0.376205420955611","0.3478976839206","0.404513157990621","2"
"Tends to agree","1991","66 and older","Male","58","0.410229460793638","0.327256580350528","0.493202341236748","2"
"Tends to agree","1991","66 and older","Female","109","0.379674093769763","0.321787012730118","0.437561174809407","2"
"Totally disagree","1991","16-34 y.","Male","61","0.0801791527258066","0.0607950914673709","0.0995632139842423","4"
"Totally disagree","1991","16-34 y.","Female","60","0.0826087137660986","0.0633999318954296","0.101817495636768","4"
"Totally disagree","1991","35-65 y.","Male","113","0.104978441916934","0.086913468078418","0.12304341575545","4"
"Totally disagree","1991","66 and older","Male","9","","","","4"
"Totally disagree","1991","35-65 y.","Female","140","0.127525018950905","0.108033484978185","0.147016552923625","4"
"Totally disagree","1991","66 and older","Female","36","0.134963032148193","0.0942070882105958","0.175718976085791","4"
"True entirely","1991","16-34 y.","Male","138","0.176984906690478","0.149743192409736","0.204226620971219","1"
"True entirely","1991","16-34 y.","Female","105","0.139109400007871","0.114962476239261","0.163256323776481","1"
"True entirely","1991","35-65 y.","Male","183","0.162276337413942","0.140546898242305","0.184005776585579","1"
"True entirely","1991","35-65 y.","Female","152","0.131162462771767","0.111436150716734","0.1508887748268","1"
"True entirely","1991","66 and older","Male","17","","","","1"
"True entirely","1991","66 and older","Female","40","0.169731438862184","0.124954267818174","0.214508609906195","1"
"Rather not true","1992","16-34 y.","Male","443","0.223186143270286","0.204633760243561","0.241738526297011","3"
"Rather not true","1992","16-34 y.","Female","537","0.273403012521091","0.253893817649457","0.292912207392726","3"
"Rather not true","1992","35-65 y.","Male","864","0.311788531584886","0.294484949943389","0.329092113226383","3"
"Rather not true","1992","35-65 y.","Female","1051","0.366473833427019","0.348879199877165","0.384068466976873","3"
"Rather not true","1992","66 and older","Male","205","0.407923064430341","0.366201297854038","0.449644831006643","3"
"Rather not true","1992","66 and older","Female","355","0.403341361515785","0.371130036838578","0.435552686192992","3"
"Tends to agree","1992","16-34 y.","Male","1042","0.544679101275657","0.52249015111674","0.566868051434574","2"
"Tends to agree","1992","16-34 y.","Female","1067","0.519166855948203","0.497297218667877","0.541036493228529","2"
"Tends to agree","1992","35-65 y.","Female","1235","0.431751279051516","0.413664446756873","0.44983811134616","2"
"Tends to agree","1992","35-65 y.","Male","1268","0.461853663286804","0.443230760518044","0.480476566055564","2"
"Tends to agree","1992","66 and older","Male","218","0.394382342979545","0.352892433984278","0.435872251974811","2"
"Tends to agree","1992","66 and older","Female","346","0.367878261634757","0.336214561447984","0.399541961821529","2"
"Totally disagree","1992","16-34 y.","Male","85","0.0482881895170202","0.0387364868036091","0.0578398922304312","4"
"Totally disagree","1992","16-34 y.","Female","80","0.0439457051246375","0.0349736816836083","0.0529177285656666","4"
"Totally disagree","1992","35-65 y.","Male","229","0.0807462923326467","0.0705691938935421","0.0909233907717512","4"
"Totally disagree","1992","35-65 y.","Female","259","0.0860703714562358","0.0758289631985493","0.0963117797139222","4"
"Totally disagree","1992","66 and older","Male","50","0.0922678308674321","0.0676987728828472","0.116836888852017","4"
"Totally disagree","1992","66 and older","Female","99","0.128438881583763","0.10647007727349","0.150407685894035","4"
"True entirely","1992","16-34 y.","Male","365","0.183846565937037","0.166587341609106","0.201105790264968","1"
"True entirely","1992","16-34 y.","Female","321","0.163484426406068","0.147297435905287","0.179671416906848","1"
"True entirely","1992","35-65 y.","Male","392","0.145611512795664","0.132435908713883","0.158787116877445","1"
"True entirely","1992","35-65 y.","Female","336","0.115704516065229","0.104024314954894","0.127384717175564","1"
"True entirely","1992","66 and older","Male","60","0.105426761722683","0.0793551505260082","0.131498372919357","1"
"True entirely","1992","66 and older","Female","91","0.100341495265696","0.0806132541048758","0.120069736426516","1"
"Rather not true","1993","16-34 y.","Male","685","0.289694585109006","0.271758061880593","0.307631108337419","3"
"Rather not true","1993","16-34 y.","Female","756","0.319551347396242","0.301045448010425","0.33805724678206","3"
"Rather not true","1993","35-65 y.","Male","1276","0.394403964533513","0.377844462596144","0.410963466470882","3"
"Rather not true","1993","66 and older","Male","220","0.397805159016882","0.35719499791327","0.438415320120493","3"
"Rather not true","1993","35-65 y.","Female","1385","0.411309528714025","0.394715717038437","0.427903340389612","3"
"Rather not true","1993","66 and older","Female","394","0.436772930317118","0.404844479934881","0.468701380699355","3"
"Tends to agree","1993","16-34 y.","Male","1237","0.496675038957074","0.476905073325267","0.516445004588882","2"
"Tends to agree","1993","35-65 y.","Female","1278","0.373898091127208","0.357581951758248","0.390214230496168","2"
"Tends to agree","1993","16-34 y.","Female","1175","0.472644891694507","0.452831389209901","0.492458394179114","2"
"Tends to agree","1993","35-65 y.","Male","1399","0.39685980304898","0.380282540505163","0.413437065592798","2"
"Tends to agree","1993","66 and older","Male","198","0.340511711730701","0.301192883902956","0.379830539558446","2"
"Tends to agree","1993","66 and older","Female","304","0.309541214379149","0.279780980149642","0.339301448608656","2"
"Totally disagree","1993","16-34 y.","Female","166","0.0680231784073693","0.0580307002653166","0.078015656549422","4"
"Totally disagree","1993","16-34 y.","Male","179","0.0733758988814337","0.0630655342174883","0.0836862635453791","4"
"Totally disagree","1993","35-65 y.","Male","365","0.118584504603727","0.107630083416834","0.12953892579062","4"
"Totally disagree","1993","35-65 y.","Female","412","0.126465636427233","0.115257212915966","0.137674059938501","4"
"Totally disagree","1993","66 and older","Male","80","0.153957963946949","0.124012707137364","0.183903220756534","4"
"Totally disagree","1993","66 and older","Female","146","0.167602588750416","0.143558188676294","0.191646988824538","4"
"True entirely","1993","16-34 y.","Male","356","0.140254477052486","0.126523898380221","0.153985055724751","1"
"True entirely","1993","16-34 y.","Female","342","0.139780582501881","0.126018941172433","0.15354222383133","1"
"True entirely","1993","35-65 y.","Male","306","0.0901517278137795","0.0804475971094865","0.0998558585180725","1"
"True entirely","1993","35-65 y.","Female","303","0.0883267437315338","0.0787573596517728","0.0978961278112947","1"
"True entirely","1993","66 and older","Male","60","0.107725165305468","0.0820011417611379","0.133449188849799","1"
"True entirely","1993","66 and older","Female","83","0.0860832665533167","0.0680272930893418","0.104139240017292","1"
"Rather not true","1994","16-34 y.","Male","","","","","3"
"Rather not true","1994","16-34 y.","Female","","","","","3"
"Rather not true","1994","35-65 y.","Male","","","","","3"
"Rather not true","1994","66 and older","Male","","","","","3"
"Rather not true","1994","35-65 y.","Female","","","","","3"
"Rather not true","1994","66 and older","Female","","","","","3"
"Tends to agree","1994","16-34 y.","Male","","","","","2"
"Tends to agree","1994","16-34 y.","Female","","","","","2"
"Tends to agree","1994","35-65 y.","Male","","","","","2"
"Tends to agree","1994","35-65 y.","Female","","","","","2"
"Tends to agree","1994","66 and older","Male","","","","","2"
"Tends to agree","1994","66 and older","Female","","","","","2"
"Totally disagree","1994","16-34 y.","Female","","","","","4"
"Totally disagree","1994","16-34 y.","Male","","","","","4"
"Totally disagree","1994","35-65 y.","Male","","","","","4"
"Totally disagree","1994","35-65 y.","Female","","","","","4"
"Totally disagree","1994","66 and older","Male","","","","","4"
"Totally disagree","1994","66 and older","Female","","","","","4"
"True entirely","1994","16-34 y.","Male","","","","","1"
"True entirely","1994","16-34 y.","Female","","","","","1"
"True entirely","1994","35-65 y.","Male","","","","","1"
