"plh0188","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"True entirely","1990","(0) in school","in school","","","",""
"True entirely","1990","(0) in school","inadequately","","","",""
"True entirely","1990","(0) in school","general elemantary","","","",""
"True entirely","1990","(0) in school","middle vocational","","","",""
"True entirely","1990","(0) in school","vocational + Abi","","","",""
"True entirely","1990","(0) in school","higher vocational","","","",""
"True entirely","1990","(0) in school","higher education","","","",""
"True entirely","1990","(1a) inadequately completed","in school","6","","",""
"True entirely","1990","(1a) inadequately completed","inadequately","1","","",""
"True entirely","1990","(1a) inadequately completed","general elemantary","","","",""
"True entirely","1990","(1a) inadequately completed","middle vocational","","","",""
"True entirely","1990","(1a) inadequately completed","vocational + Abi","","","",""
"True entirely","1990","(1a) inadequately completed","higher vocational","","","",""
"True entirely","1990","(1a) inadequately completed","higher education","","","",""
"True entirely","1990","(1b) general elementary school","in school","","","",""
"True entirely","1990","(1b) general elementary school","inadequately","","","",""
"True entirely","1990","(1b) general elementary school","general elemantary","56","0.16964392994911","0.129392973706954","0.209894886191267"
"True entirely","1990","(1b) general elementary school","middle vocational","","","",""
"True entirely","1990","(1b) general elementary school","vocational + Abi","","","",""
"True entirely","1990","(1b) general elementary school","higher vocational","","","",""
"True entirely","1990","(1b) general elementary school","higher education","","","",""
"True entirely","1990","(1c) basic vocational qualification","in school","","","",""
"True entirely","1990","(1c) basic vocational qualification","inadequately","","","",""
"True entirely","1990","(1c) basic vocational qualification","general elemantary","","","",""
"True entirely","1990","(1c) basic vocational qualification","middle vocational","262","0.216579526388262","0.19373548016839","0.239423572608135"
"True entirely","1990","(1c) basic vocational qualification","vocational + Abi","","","",""
"True entirely","1990","(1c) basic vocational qualification","higher vocational","19","","",""
"True entirely","1990","(1c) basic vocational qualification","higher education","","","",""
"True entirely","1990","(2b) intermediate general qualification","in school","","","",""
"True entirely","1990","(2b) intermediate general qualification","inadequately","","","",""
"True entirely","1990","(2b) intermediate general qualification","general elemantary","30","0.140600341901191","0.0900989702862668","0.191101713516115"
"True entirely","1990","(2b) intermediate general qualification","middle vocational","","","",""
"True entirely","1990","(2b) intermediate general qualification","vocational + Abi","","","",""
"True entirely","1990","(2b) intermediate general qualification","higher vocational","","","",""
"True entirely","1990","(2b) intermediate general qualification","higher education","","","",""
"True entirely","1990","(2a) intermediate vocational","in school","","","",""
"True entirely","1990","(2a) intermediate vocational","inadequately","","","",""
"True entirely","1990","(2a) intermediate vocational","general elemantary","","","",""
"True entirely","1990","(2a) intermediate vocational","middle vocational","228","0.190622964752931","0.168680666528655","0.212565262977207"
"True entirely","1990","(2a) intermediate vocational","vocational + Abi","","","",""
"True entirely","1990","(2a) intermediate vocational","higher vocational","35","0.223885373259404","0.157834559820477","0.289936186698331"
"True entirely","1990","(2a) intermediate vocational","higher education","","","",""
"True entirely","1990","(2c_gen) general maturity certificate","in school","","","",""
"True entirely","1990","(2c_gen) general maturity certificate","inadequately","","","",""
"True entirely","1990","(2c_gen) general maturity certificate","general elemantary","","","",""
"True entirely","1990","(2c_gen) general maturity certificate","middle vocational","7","","",""
"True entirely","1990","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"True entirely","1990","(2c_gen) general maturity certificate","higher vocational","","","",""
"True entirely","1990","(2c_gen) general maturity certificate","higher education","","","",""
"True entirely","1990","(2c_voc) vocational maturity certificate","in school","","","",""
"True entirely","1990","(2c_voc) vocational maturity certificate","inadequately","","","",""
"True entirely","1990","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"True entirely","1990","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"True entirely","1990","(2c_voc) vocational maturity certificate","vocational + Abi","17","","",""
"True entirely","1990","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"True entirely","1990","(2c_voc) vocational maturity certificate","higher education","","","",""
"True entirely","1990","(3a) lower tertiary education","in school","","","",""
"True entirely","1990","(3a) lower tertiary education","inadequately","","","",""
"True entirely","1990","(3a) lower tertiary education","general elemantary","","","",""
"True entirely","1990","(3a) lower tertiary education","middle vocational","","","",""
"True entirely","1990","(3a) lower tertiary education","vocational + Abi","","","",""
"True entirely","1990","(3a) lower tertiary education","higher vocational","","","",""
"True entirely","1990","(3a) lower tertiary education","higher education","87","0.131997033807632","0.106055126245427","0.157938941369837"
"True entirely","1990","(3b) higher tertiary education","in school","","","",""
