"plh0188","year","sex","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1990","Male","611","0.286033285020557","0.266737471519354","0.305329098521759","3"
"Rather not true","1990","Female","738","0.312667142275553","0.293819600953129","0.331514683597976","3"
"Tends to agree","1990","Male","953","0.453123106139672","0.431867733913929","0.474378478365415","2"
"Tends to agree","1990","Female","1016","0.434671663357911","0.414517671859318","0.454825654856504","2"
"Totally disagree","1990","Male","135","0.0661330197043966","0.0555217461673739","0.0767442932414194","4"
"Totally disagree","1990","Female","189","0.0841502797633191","0.0728635034056323","0.0954370561210059","4"
"True entirely","1990","Male","408","0.194710589135375","0.177802808568474","0.211618369702275","1"
"True entirely","1990","Female","381","0.168510914603217","0.153292397965184","0.18372943124125","1"
"Rather not true","1991","Female","776","0.350811971025003","0.330797494864914","0.370826447185092","3"
"Rather not true","1991","Male","617","0.317905358406009","0.297471617422631","0.338339099389387","3"
"Tends to agree","1991","Male","857","0.424334469150537","0.402646648672358","0.446022289628715","2"
"Tends to agree","1991","Female","875","0.392384311531124","0.371906097357049","0.4128625257052","2"
"Totally disagree","1991","Female","236","0.115327410934895","0.101931281633108","0.128723540236682","4"
"Totally disagree","1991","Male","183","0.0929767375995714","0.0802336987981182","0.105719776401025","4"
"True entirely","1991","Male","338","0.164783434843883","0.148504238310466","0.1810626313773","1"
"True entirely","1991","Female","297","0.141476306508978","0.126859928262297","0.156092684755659","1"
"Rather not true","1992","Male","1512","0.296026001792517","0.283643326536937","0.308408677048096","3"
"Rather not true","1992","Female","1943","0.348406925131236","0.336120415467078","0.360693434795394","3"
"Tends to agree","1992","Female","2648","0.441861885289433","0.429055958389805","0.45466781218906","2"
"Tends to agree","1992","Male","2528","0.479792864144399","0.466241397848078","0.49334433044072","2"
"Totally disagree","1992","Male","364","0.0715814258144709","0.0645887510863008","0.078574100542641","4"
"Totally disagree","1992","Female","438","0.0839158965062732","0.0767662149308935","0.091065578081653","4"
"True entirely","1992","Male","817","0.152599708248613","0.142845491526213","0.162353924971013","1"
"True entirely","1992","Female","748","0.125815293073059","0.117263341629589","0.134367244516529","1"
"Rather not true","1993","Male","2181","0.359346966725113","0.347555880147536","0.371138053302689","3"
"Rather not true","1993","Female","2535","0.390640997033325","0.378996658152174","0.402285335914477","3"
"Tends to agree","1993","Male","2834","0.423149943920579","0.411008677009579","0.435291210831578","2"
"Tends to agree","1993","Female","2757","0.387728315416727","0.376099776330014","0.39935685450344","2"
"Totally disagree","1993","Male","624","0.107999526023069","0.100372084959904","0.115626967086234","4"
"Totally disagree","1993","Female","724","0.118974176329708","0.111247192868173","0.126701159791244","4"
"True entirely","1993","Male","722","0.10950356333124","0.101829672580821","0.117177454081658","1"
"True entirely","1993","Female","728","0.102656511220239","0.095412786819947","0.109900235620531","1"
"Rather not true","1994","Male","","","","","3"
"Rather not true","1994","Female","","","","","3"
"Tends to agree","1994","Male","","","","","2"
"Tends to agree","1994","Female","","","","","2"
"Totally disagree","1994","Male","","","","","4"
"Totally disagree","1994","Female","","","","","4"
"True entirely","1994","Male","","","","","1"
"True entirely","1994","Female","","","","","1"
"Rather not true","1995","Female","2017","0.300986041600055","0.29015853260363","0.311813550596481","3"
"Rather not true","1995","Male","1719","0.28178406634264","0.270770228219625","0.292797904465655","3"
"Tends to agree","1995","Female","3576","0.499109164771765","0.487306453952363","0.510911875591167","2"
"Tends to agree","1995","Male","3400","0.515960596439107","0.503725663822091","0.528195529056123","2"
"Totally disagree","1995","Male","300","0.0543313797101736","0.0487819569470253","0.0598808024733219","4"
"Totally disagree","1995","Female","360","0.0640369153219441","0.0582578578519252","0.069815972791963","4"
"True entirely","1995","Female","941","0.135867878306236","0.127779509924212","0.143956246688259","1"
"True entirely","1995","Male","990","0.147923957508079","0.139232124153481","0.156615790862677","1"
"Rather not true","1996","Female","2198","0.337566150144312","0.326315130914699","0.348817169373925","3"
"Rather not true","1996","Male","1908","0.314709259445066","0.30323535001189","0.326183168878242","3"
"Tends to agree","1996","Female","3288","0.465702697014799","0.453834437589594","0.477570956440004","2"
"Tends to agree","1996","Male","3163","0.5025558866806","0.490202570555146","0.514909202806053","2"
"Totally disagree","1996","Male","336","0.052773623075954","0.0472496115998546","0.0582976345520534","4"
"Totally disagree","1996","Female","426","0.0703747705389947","0.0642891676401354","0.0764603734378539","4"
"True entirely","1996","Female","874","0.126356382301895","0.118451290655246","0.134261473948543","1"
"True entirely","1996","Male","886","0.129961230798381","0.121653250926856","0.138269210669906","1"
"Rather not true","1997","Female","2690","0.399752642689476","0.387975804103721","0.411529481275231","3"
