"plh0188","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"True entirely","1992","Not Employed","lower secondary degree","247","0.104520210335776","0.0918168525630047","0.117223568108547"
"True entirely","1992","Not Employed","secondary school degree","99","0.132141617956048","0.107001000303933","0.157282235608163"
"True entirely","1992","Not Employed","college entrance qualification","56","0.150167473680808","0.113962611236327","0.186372336125289"
"True entirely","1992","Not Employed","Other degree","2","","",""
"True entirely","1992","Not Employed","no degree/no degree yet","38","0.210321624835029","0.147949110174762","0.272694139495296"
"True entirely","1992","Employed","lower secondary degree","417","0.133970467131833","0.122052765498462","0.145888168765204"
"True entirely","1992","Employed","secondary school degree","434","0.154331993301714","0.140905100251043","0.167758886352385"
"True entirely","1992","Employed","college entrance qualification","223","0.179072655312855","0.158190265209262","0.199955045416449"
"True entirely","1992","Employed","Other degree","6","","",""
"True entirely","1992","Employed","no degree/no degree yet","10","","",""
"Tends to agree","1992","Not Employed","lower secondary degree","900","0.38451600656106","0.364315786956133","0.404716226165987"
"Tends to agree","1992","Not Employed","secondary school degree","328","0.455347594067217","0.418376445886308","0.492318742248127"
"Tends to agree","1992","Not Employed","college entrance qualification","190","0.486147906667376","0.4354936945126","0.536802118822152"
"Tends to agree","1992","Not Employed","Other degree","9","","",""
"Tends to agree","1992","Not Employed","no degree/no degree yet","82","0.451379211405524","0.375218134941095","0.527540287869953"
"Tends to agree","1992","Employed","lower secondary degree","1439","0.4705017594569","0.453038129998652","0.487965388915147"
"Tends to agree","1992","Employed","secondary school degree","1415","0.507187644703698","0.488606488980454","0.525768800426942"
"Tends to agree","1992","Employed","college entrance qualification","673","0.512796230442473","0.485572919808747","0.540019541076199"
"Tends to agree","1992","Employed","Other degree","28","","",""
"Tends to agree","1992","Employed","no degree/no degree yet","29","","",""
"Rather not true","1992","Not Employed","lower secondary degree","851","0.401823871319217","0.38146644351056","0.422181299127875"
"Rather not true","1992","Not Employed","secondary school degree","215","0.322730822851482","0.288022583785119","0.357439061917845"
"Rather not true","1992","Not Employed","college entrance qualification","102","0.293679770634816","0.247521436302808","0.339838104966824"
"Rather not true","1992","Not Employed","Other degree","23","","",""
"Rather not true","1992","Not Employed","no degree/no degree yet","31","0.222959522782768","0.159256359083877","0.286662686481659"
"Rather not true","1992","Employed","lower secondary degree","1044","0.321411118315422","0.305070990882241","0.337751245748603"
"Rather not true","1992","Employed","secondary school degree","776","0.278195417184346","0.261540886467781","0.294849947900911"
"Rather not true","1992","Employed","college entrance qualification","337","0.264469251932915","0.240447691448946","0.288490812416884"
"Rather not true","1992","Employed","Other degree","21","","",""
"Rather not true","1992","Employed","no degree/no degree yet","18","","",""
"Totally disagree","1992","Not Employed","lower secondary degree","230","0.109139911783947","0.0961923781411322","0.122087445426761"
"Totally disagree","1992","Not Employed","secondary school degree","55","0.0897799651252528","0.0685575593803967","0.111002370870109"
"Totally disagree","1992","Not Employed","college entrance qualification","26","","",""
