"plh0188","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1990","no migration background","Male","594","0.28714139961611","0.267518199833381","0.30676459939884","3"
"Rather not true","1990","no migration background","Female","715","0.313920637947043","0.294723475927709","0.333117799966378","3"
"Rather not true","1990","direct migration background","Male","16","","","","3"
"Rather not true","1990","direct migration background","Female","23","","","","3"
"Rather not true","1990","indirect migration background","Male","1","","","","3"
"Rather not true","1990","indirect migration background","Female","","","","","3"
"Tends to agree","1990","no migration background","Male","917","0.448930231222105","0.427357112103759","0.47050335034045","2"
"Tends to agree","1990","direct migration background","Male","36","0.584137156257698","0.463386199764959","0.704888112750437","2"
"Tends to agree","1990","direct migration background","Female","41","0.496759183865179","0.385800404341898","0.60771796338846","2"
"Tends to agree","1990","indirect migration background","Male","","","","","2"
"Tends to agree","1990","no migration background","Female","974","0.432090573684806","0.411599399124706","0.452581748244906","2"
"Tends to agree","1990","indirect migration background","Female","1","","","","2"
"Totally disagree","1990","no migration background","Male","131","0.0666827167107858","0.0558623614813576","0.077503071940214","4"
"Totally disagree","1990","no migration background","Female","187","0.0859714541021593","0.07437575508233","0.0975671531219885","4"
"Totally disagree","1990","direct migration background","Male","4","","","","4"
"Totally disagree","1990","indirect migration background","Male","","","","","4"
"Totally disagree","1990","direct migration background","Female","2","","","","4"
"Totally disagree","1990","indirect migration background","Female","","","","","4"
"True entirely","1990","no migration background","Male","400","0.197245652450999","0.179986666505808","0.21450463839619","1"
"True entirely","1990","no migration background","Female","369","0.168017334265991","0.152551473277541","0.183483195254442","1"
"True entirely","1990","direct migration background","Male","8","","","","1"
"True entirely","1990","direct migration background","Female","12","","","","1"
"True entirely","1990","indirect migration background","Male","","","","","1"
"True entirely","1990","indirect migration background","Female","","","","","1"
"Rather not true","1991","no migration background","Male","593","0.314706773499882","0.293993524835045","0.33542002216472","3"
"Rather not true","1991","no migration background","Female","756","0.355221065629489","0.334761966263156","0.375680164995822","3"
"Rather not true","1991","direct migration background","Male","23","","","","3"
"Rather not true","1991","direct migration background","Female","20","","","","3"
"Rather not true","1991","indirect migration background","Male","1","","","","3"
"Rather not true","1991","indirect migration background","Female","","","","","3"
"Tends to agree","1991","no migration background","Female","840","0.39210765168858","0.371236436670713","0.412978866706447","2"
"Tends to agree","1991","direct migration background","Male","20","","","","2"
"Tends to agree","1991","no migration background","Male","836","0.429014435986773","0.406939194083756","0.451089677889791","2"
"Tends to agree","1991","direct migration background","Female","34","0.395485990804321","0.289004452020608","0.501967529588033","2"
"Tends to agree","1991","indirect migration background","Male","1","","","","2"
"Tends to agree","1991","indirect migration background","Female","1","","","","2"
"Totally disagree","1991","no migration background","Male","174","0.0918248049869868","0.0789446295222395","0.104704980451734","4"
"Totally disagree","1991","no migration background","Female","231","0.118195357851197","0.104394116983952","0.131996598718442","4"
"Totally disagree","1991","direct migration background","Male","9","","","","4"
"Totally disagree","1991","indirect migration background","Male","","","","","4"
"Totally disagree","1991","direct migration background","Female","5","","","","4"
"Totally disagree","1991","indirect migration background","Female","","","","","4"
"True entirely","1991","no migration background","Male","328","0.164453985526358","0.147920502965379","0.180987468087336","1"
"True entirely","1991","no migration background","Female","275","0.134475924830734","0.119891356439736","0.149060493221732","1"
"True entirely","1991","direct migration background","Male","10","","","","1"
"True entirely","1991","direct migration background","Female","22","","","","1"
"True entirely","1991","indirect migration background","Male","","","","","1"
"True entirely","1991","indirect migration background","Female","","","","","1"
"Rather not true","1992","no migration background","Male","1424","0.297657806637535","0.284884295096576","0.310431318178494","3"
"Rather not true","1992","no migration background","Female","1837","0.350804201544552","0.338100548304325","0.363507854784779","3"
"Rather not true","1992","direct migration background","Male","76","0.265167401840103","0.211511723390544","0.318823080289661","3"
"Rather not true","1992","direct migration background","Female","94","0.311485650549042","0.260263384543911","0.362707916554173","3"
"Rather not true","1992","indirect migration background","Male","12","","","","3"
"Rather not true","1992","indirect migration background","Female","12","","","","3"
"Tends to agree","1992","no migration background","Male","2389","0.479477787095731","0.465521137781757","0.493434436409704","2"
"Tends to agree","1992","no migration background","Female","2474","0.439131428356128","0.425920412918753","0.452342443793503","2"
"Tends to agree","1992","direct migration background","Female","154","0.482512952616607","0.427243203019132","0.537782702214082","2"
"Tends to agree","1992","direct migration background","Male","123","0.486398153180213","0.425644742514098","0.547151563846327","2"
"Tends to agree","1992","indirect migration background","Male","16","","","","2"
"Tends to agree","1992","indirect migration background","Female","20","","","","2"
"Totally disagree","1992","no migration background","Male","343","0.0710900790813191","0.0639110025078525","0.0782691556547856","4"
"Totally disagree","1992","no migration background","Female","413","0.0848628281164524","0.0774444283013766","0.0922812279315282","4"
"Totally disagree","1992","direct migration background","Male","18","","","","4"
"Totally disagree","1992","direct migration background","Female","21","","","","4"
"Totally disagree","1992","indirect migration background","Male","3","","","","4"
"Totally disagree","1992","indirect migration background","Female","4","","","","4"
"True entirely","1992","no migration background","Male","766","0.151774327185415","0.14175053276772","0.161798121603111","1"
"True entirely","1992","no migration background","Female","697","0.125201541982868","0.11639171801636","0.134011365949377","1"
"True entirely","1992","direct migration background","Male","43","0.170050444336398","0.124386213067447","0.21571467560535","1"
"True entirely","1992","direct migration background","Female","45","0.134349818278241","0.0966297021674088","0.172069934389073","1"
"True entirely","1992","indirect migration background","Male","8","","","","1"
"True entirely","1992","indirect migration background","Female","6","","","","1"
"Rather not true","1993","no migration background","Male","1701","0.361740524927048","0.34820491696277","0.375276132891327","3"
"Rather not true","1993","no migration background","Female","2055","0.396393665081721","0.383243333494235","0.409543996669207","3"
"Rather not true","1993","direct migration background","Male","421","0.353343883329766","0.327177749263718","0.379510017395815","3"
"Rather not true","1993","indirect migration background","Male","59","0.286245489113718","0.228820176089859","0.343670802137577","3"
"Rather not true","1993","direct migration background","Female","403","0.351605396868861","0.324522607657861","0.378688186079862","3"
"Rather not true","1993","indirect migration background","Female","77","0.345119603588032","0.284336906153112","0.405902301022951","3"
"Tends to agree","1993","no migration background","Male","2157","0.427593880645876","0.413657550554177","0.441530210737574","2"
"Tends to agree","1993","direct migration background","Female","516","0.420301670189211","0.392303637898532","0.44829970247989","2"
"Tends to agree","1993","no migration background","Female","2141","0.382123930617984","0.369060740053853","0.395187121182116","2"
"Tends to agree","1993","direct migration background","Male","563","0.389990399509585","0.363291130477283","0.416689668541888","2"
"Tends to agree","1993","indirect migration background","Male","114","0.435964636989079","0.37296494722028","0.498964326757877","2"
"Tends to agree","1993","indirect migration background","Female","100","0.466434432812798","0.402651665315384","0.530217200310211","2"
"Totally disagree","1993","no migration background","Female","593","0.12250239473437","0.113688015825577","0.131316773643163","4"
"Totally disagree","1993","no migration background","Male","469","0.106274619432001","0.0975930673566928","0.11495617150731","4"
"Totally disagree","1993","direct migration background","Male","137","0.118386162595915","0.100701623349632","0.136070701842197","4"
"Totally disagree","1993","direct migration background","Female","117","0.100271679848683","0.0832347722358077","0.117308587461559","4"
"Totally disagree","1993","indirect migration background","Male","18","","","","4"
"Totally disagree","1993","indirect migration background","Female","14","","","","4"
"True entirely","1993","no migration background","Male","514","0.104390974995075","0.0957776416088868","0.113004308381263","1"
"True entirely","1993","no migration background","Female","526","0.0989800095659253","0.0909514540351725","0.107008565096678","1"
"True entirely","1993","direct migration background","Male","161","0.138279554564734","0.119383711949771","0.157175397179696","1"
"True entirely","1993","direct migration background","Female","158","0.127821253093244","0.108882550989471","0.146759955197017","1"
"True entirely","1993","indirect migration background","Male","47","0.158002691072512","0.11166363252554","0.204341749619485","1"
"True entirely","1993","indirect migration background","Female","44","0.130380721403115","0.0873295047625876","0.173431938043642","1"
"Rather not true","1994","no migration background","Male","","","","","3"
"Rather not true","1994","no migration background","Female","","","","","3"
"Rather not true","1994","direct migration background","Male","","","","","3"
"Rather not true","1994","indirect migration background","Male","","","","","3"
"Rather not true","1994","direct migration background","Female","","","","","3"
"Rather not true","1994","indirect migration background","Female","","","","","3"
"Tends to agree","1994","no migration background","Male","","","","","2"
"Tends to agree","1994","no migration background","Female","","","","","2"
"Tends to agree","1994","direct migration background","Male","","","","","2"
"Tends to agree","1994","direct migration background","Female","","","","","2"
"Tends to agree","1994","indirect migration background","Male","","","","","2"
"Tends to agree","1994","indirect migration background","Female","","","","","2"
"Totally disagree","1994","no migration background","Female","","","","","4"
"Totally disagree","1994","no migration background","Male","","","","","4"
"Totally disagree","1994","direct migration background","Male","","","","","4"
"Totally disagree","1994","direct migration background","Female","","","","","4"
"Totally disagree","1994","indirect migration background","Male","","","","","4"
"Totally disagree","1994","indirect migration background","Female","","","","","4"
"True entirely","1994","no migration background","Male","","","","","1"
"True entirely","1994","no migration background","Female","","","","","1"
"True entirely","1994","direct migration background","Male","","","","","1"
"True entirely","1994","direct migration background","Female","","","","","1"
"True entirely","1994","indirect migration background","Male","","","","","1"
"True entirely","1994","indirect migration background","Female","","","","","1"
"Rather not true","1995","no migration background","Male","1303","0.285738651208703","0.272887218542661","0.298590083874746","3"
"Rather not true","1995","no migration background","Female","1581","0.304353475530125","0.291916314920019","0.316790636140231","3"
"Rather not true","1995","direct migration background","Male","371","0.268132105004373","0.245026278945201","0.291237931063544","3"
"Rather not true","1995","direct migration background","Female","369","0.279944448930412","0.256273645386495","0.303615252474329","3"
"Rather not true","1995","indirect migration background","Male","45","0.214794514780591","0.163887064899643","0.265701964661539","3"
