"plh0188","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Rather not true","1990","1-pers.-HH","Urban Area","45","0.304108841866534","0.23097616335215","0.377241520380918","3"
"Rather not true","1990","1-pers.-HH","Rural Area","55","0.319320707231239","0.250638179756596","0.388003234705881","3"
"Rather not true","1990","(Married) couple without C. ","Urban Area","90","0.261396038564742","0.213771636966324","0.30902044016316","3"
"Rather not true","1990","(Married) couple without C. ","Rural Area","197","0.318627545235869","0.281742374423682","0.355512716048056","3"
"Rather not true","1990","Single parent ","Urban Area","34","0.396802406037794","0.29628428922706","0.497320522848528","3"
"Rather not true","1990","Single parent ","Rural Area","28","","","","3"
"Rather not true","1990","Couple + C. LE 16 ","Urban Area","153","0.277410786040261","0.23929388672451","0.315527685356013","3"
"Rather not true","1990","Couple + C. LE 16 ","Rural Area","279","0.29635117012887","0.266665458967939","0.326036881289802","3"
"Rather not true","1990","Couple + C. GT 16 ","Urban Area","81","0.313500633746919","0.25610874570111","0.370892521792728","3"
"Rather not true","1990","Couple + C. GT 16 ","Rural Area","179","0.324287414472398","0.285586076081728","0.362988752863069","3"
"Rather not true","1990","Couple + C. LE and GT 16","Urban Area","36","0.377672297255532","0.277512377430308","0.477832217080755","3"
"Rather not true","1990","Couple + C. LE and GT 16","Rural Area","53","0.246781885315769","0.190195405675727","0.303368364955811","3"
"Tends to agree","1990","1-pers.-HH","Urban Area","63","0.397560980370108","0.319760062614994","0.475361898125222","2"
"Tends to agree","1990","1-pers.-HH","Rural Area","58","0.34497714722549","0.274947030995231","0.415007263455748","2"
"Tends to agree","1990","(Married) couple without C. ","Urban Area","140","0.439582163574332","0.385786134408022","0.493378192740642","2"
"Tends to agree","1990","Single parent ","Urban Area","33","0.362291610825109","0.263534676726869","0.461048544923349","2"
"Tends to agree","1990","(Married) couple without C. ","Rural Area","257","0.431673484795915","0.392463696301198","0.470883273290632","2"
"Tends to agree","1990","Single parent ","Rural Area","48","0.525551217262799","0.423514525636532","0.627587908889067","2"
"Tends to agree","1990","Couple + C. LE 16 ","Urban Area","250","0.488245896556984","0.445689962814126","0.530801830299842","2"
"Tends to agree","1990","Couple + C. LE 16 ","Rural Area","425","0.478319390223517","0.445846010554324","0.51079276989271","2"
"Tends to agree","1990","Couple + C. GT 16 ","Urban Area","114","0.451677410556148","0.390111049516004","0.513243771596293","2"
"Tends to agree","1990","Couple + C. GT 16 ","Rural Area","236","0.40703023150251","0.366413072525862","0.447647390479158","2"
"Tends to agree","1990","Couple + C. LE and GT 16","Rural Area","115","0.514118859238507","0.448520579826872","0.579717138650142","2"
"Tends to agree","1990","Couple + C. LE and GT 16","Urban Area","40","0.468534288529334","0.365439870565637","0.571628706493031","2"
"Totally disagree","1990","1-pers.-HH","Rural Area","23","","","","4"
"Totally disagree","1990","1-pers.-HH","Urban Area","14","","","","4"
"Totally disagree","1990","(Married) couple without C. ","Urban Area","32","0.0990317523566004","0.0666562743349749","0.131407230378226","4"
"Totally disagree","1990","(Married) couple without C. ","Rural Area","51","0.0835675456969095","0.0616603439419877","0.105474747451831","4"
"Totally disagree","1990","Single parent ","Rural Area","7","","","","4"
"Totally disagree","1990","Couple + C. LE 16 ","Urban Area","46","0.0807337061883514","0.0575406345560712","0.103926777820632","4"
"Totally disagree","1990","Single parent ","Urban Area","11","","","","4"
"Totally disagree","1990","Couple + C. LE 16 ","Rural Area","43","0.0449031353546584","0.0314405585989659","0.058365712110351","4"
"Totally disagree","1990","Couple + C. GT 16 ","Urban Area","14","","","","4"
"Totally disagree","1990","Couple + C. GT 16 ","Rural Area","32","0.061321032946829","0.0414855304254134","0.0811565354682447","4"
"Totally disagree","1990","Couple + C. LE and GT 16","Urban Area","3","","","","4"
"Totally disagree","1990","Couple + C. LE and GT 16","Rural Area","16","","","","4"
"True entirely","1990","1-pers.-HH","Urban Area","30","0.201553480768088","0.137779376958105","0.265327584578071","1"
"True entirely","1990","1-pers.-HH","Rural Area","41","0.220841180052343","0.159730870591971","0.281951489512716","1"
"True entirely","1990","(Married) couple without C. ","Urban Area","65","0.199990045504325","0.156636352320013","0.243343738688638","1"
"True entirely","1990","(Married) couple without C. ","Rural Area","108","0.166131424271306","0.136667366876358","0.195595481666255","1"
"True entirely","1990","Single parent ","Urban Area","13","","","","1"
"True entirely","1990","Single parent ","Rural Area","9","","","","1"
"True entirely","1990","Couple + C. LE 16 ","Urban Area","81","0.153609611214403","0.122911990719909","0.184307231708897","1"
"True entirely","1990","Couple + C. LE 16 ","Rural Area","162","0.180426304292954","0.155428026965003","0.205424581620905","1"
"True entirely","1990","Couple + C. GT 16 ","Urban Area","42","0.178146647661238","0.130810030021216","0.225483265301259","1"
"True entirely","1990","Couple + C. GT 16 ","Rural Area","115","0.207361321078262","0.173843063096574","0.240879579059951","1"
"True entirely","1990","Couple + C. LE and GT 16","Urban Area","11","","","","1"
"True entirely","1990","Couple + C. LE and GT 16","Rural Area","39","0.164868456475755","0.116167006750159","0.213569906201351","1"
"Rather not true","1991","Couple + C. GT 16 ","Rural Area","190","0.336547834210653","0.297756128954572","0.375339539466733","3"
"Rather not true","1991","Couple + C. LE and GT 16","Urban Area","26","","","","3"
"Rather not true","1991","1-pers.-HH","Urban Area","46","0.357955470714048","0.273576480170939","0.442334461257158","3"
"Rather not true","1991","1-pers.-HH","Rural Area","53","0.325745295273167","0.25529631697393","0.396194273572404","3"
"Rather not true","1991","(Married) couple without C. ","Urban Area","94","0.321759044373221","0.268630581174649","0.374887507571792","3"
"Rather not true","1991","(Married) couple without C. ","Rural Area","196","0.335681934380475","0.297545291530647","0.373818577230303","3"
"Rather not true","1991","Single parent ","Urban Area","35","0.413426420324408","0.306184163698993","0.520668676949823","3"
"Rather not true","1991","Single parent ","Rural Area","38","0.445347428393616","0.342091956081289","0.548602900705944","3"
"Rather not true","1991","Couple + C. LE 16 ","Urban Area","164","0.322553507826944","0.280908418879481","0.364198596774408","3"
"Rather not true","1991","Couple + C. LE 16 ","Rural Area","281","0.336207660608998","0.304184449919177","0.36823087129882","3"
"Rather not true","1991","Couple + C. GT 16 ","Urban Area","85","0.344805432736925","0.284797071952832","0.404813793521017","3"
"Rather not true","1991","Couple + C. LE and GT 16","Rural Area","58","0.261637245283554","0.203949929148638","0.31932456141847","3"
"Tends to agree","1991","1-pers.-HH","Urban Area","39","0.303276625870269","0.222369474848548","0.384183776891991","2"
"Tends to agree","1991","(Married) couple without C. ","Rural Area","234","0.403099351850667","0.363485459343127","0.442713244358206","2"
"Tends to agree","1991","Single parent ","Rural Area","29","","","","2"
"Tends to agree","1991","Couple + C. LE 16 ","Urban Area","211","0.448396629317076","0.404089864954134","0.492703393680018","2"
"Tends to agree","1991","Couple + C. LE 16 ","Rural Area","351","0.412727916904093","0.379354816634271","0.446101017173916","2"
"Tends to agree","1991","1-pers.-HH","Rural Area","62","0.361605950424848","0.289381236602201","0.433830664247496","2"
"Tends to agree","1991","(Married) couple without C. ","Urban Area","125","0.424132006871512","0.367926112794056","0.480337900948968","2"
"Tends to agree","1991","Single parent ","Urban Area","26","","","","2"
"Tends to agree","1991","Couple + C. GT 16 ","Rural Area","247","0.433617246607453","0.392933686756311","0.474300806458594","2"
"Tends to agree","1991","Couple + C. GT 16 ","Urban Area","93","0.376659283959344","0.31548390677473","0.437834661143958","2"
"Tends to agree","1991","Couple + C. LE and GT 16","Urban Area","48","0.542970572483964","0.440053585098646","0.645887559869282","2"
"Tends to agree","1991","Couple + C. LE and GT 16","Rural Area","112","0.51285156422881","0.447248797161678","0.578454331295942","2"
"Totally disagree","1991","(Married) couple without C. ","Rural Area","66","0.11161367501993","0.0861834572026849","0.137043892837176","4"
"Totally disagree","1991","1-pers.-HH","Urban Area","20","","","","4"
