"plh0188","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"True entirely","1992","Not Employed","1-pers.-HH","81","0.117312304402642","0.0925551308083748","0.14206947799691"
"True entirely","1992","Not Employed","(Married) couple without C. ","152","0.115157322102872","0.0976289256952912","0.132685718510453"
"True entirely","1992","Not Employed","Single parent ","23","","",""
"True entirely","1992","Not Employed","Couple + C. LE 16 ","44","0.0922969301450355","0.0651281351565007","0.11946572513357"
"True entirely","1992","Not Employed","Couple + C. GT 16 ","91","0.149370919350603","0.120990754165279","0.177751084535927"
"True entirely","1992","Not Employed","Couple + C. LE and GT 16","30","0.179033724270278","0.120887711807158","0.237179736733397"
"True entirely","1992","Employed","1-pers.-HH","95","0.184385413274034","0.152323775304554","0.216447051243515"
"True entirely","1992","Employed","(Married) couple without C. ","258","0.147419714845692","0.130482130949598","0.164357298741786"
"True entirely","1992","Employed","Single parent ","55","0.133713756298557","0.0995838447166022","0.167843667880512"
"True entirely","1992","Employed","Couple + C. LE 16 ","338","0.150603279950543","0.135944848050776","0.165261711850311"
"True entirely","1992","Employed","Couple + C. GT 16 ","219","0.139824416069744","0.122702394214038","0.15694643792545"
"True entirely","1992","Employed","Couple + C. LE and GT 16","78","0.13791732387685","0.109230301697434","0.166604346056267"
"Tends to agree","1992","Not Employed","1-pers.-HH","236","0.360191180971795","0.323257942411365","0.397124419532225"
"Tends to agree","1992","Not Employed","(Married) couple without C. ","530","0.39770315305857","0.370828170633846","0.424578135483294"
"Tends to agree","1992","Not Employed","Single parent ","57","0.374467559279617","0.298519302399939","0.450415816159294"
"Tends to agree","1992","Not Employed","Couple + C. LE 16 ","229","0.525281395311508","0.478408802020238","0.572153988602777"
"Tends to agree","1992","Not Employed","Couple + C. GT 16 ","279","0.436452026977574","0.396965814117988","0.475938239837159"
"Tends to agree","1992","Not Employed","Couple + C. LE and GT 16","91","0.555025737011131","0.479653073473879","0.630398400548382"
"Tends to agree","1992","Employed","1-pers.-HH","252","0.450134890652033","0.409002935520512","0.491266845783554"
"Tends to agree","1992","Employed","(Married) couple without C. ","835","0.489124538850208","0.46524239663797","0.513006681062447"
"Tends to agree","1992","Employed","Single parent ","182","0.50186282645525","0.451722933808149","0.552002719102352"
"Tends to agree","1992","Employed","Couple + C. LE 16 ","1143","0.506056870136727","0.485566342302133","0.526547397971321"
"Tends to agree","1992","Employed","Couple + C. GT 16 ","764","0.492734665535798","0.468051881951191","0.517417449120405"
"Tends to agree","1992","Employed","Couple + C. LE and GT 16","287","0.511785031903998","0.470198669435387","0.553371394372609"
"Rather not true","1992","Not Employed","1-pers.-HH","255","0.402462476689939","0.364733847013526","0.440191106366353"
"Rather not true","1992","Not Employed","(Married) couple without C. ","459","0.378536390844229","0.351903086801157","0.4051696948873"
"Rather not true","1992","Not Employed","Single parent ","56","0.385779492861025","0.309392833576326","0.462166152145724"
"Rather not true","1992","Not Employed","Couple + C. LE 16 ","139","0.323125477283517","0.279227497797262","0.367023456769771"
"Rather not true","1992","Not Employed","Couple + C. GT 16 ","195","0.340069684596101","0.302352021426571","0.377787347765631"
"Rather not true","1992","Not Employed","Couple + C. LE and GT 16","35","0.215892441313321","0.153490745182364","0.278294137444277"
"Rather not true","1992","Employed","1-pers.-HH","177","0.300732138592672","0.262818834105234","0.33864544308011"
"Rather not true","1992","Employed","(Married) couple without C. ","460","0.288771030632104","0.267119551869458","0.310422509394749"
"Rather not true","1992","Employed","Single parent ","116","0.287596904291556","0.24220573065312","0.332988077929993"
"Rather not true","1992","Employed","Couple + C. LE 16 ","681","0.286333801136098","0.267807066459056","0.30486053581314"
"Rather not true","1992","Employed","Couple + C. GT 16 ","509","0.316258795193159","0.293300630503374","0.339216959882944"
"Rather not true","1992","Employed","Couple + C. LE and GT 16","157","0.286461500128849","0.248848027085101","0.324074973172596"
"Totally disagree","1992","Not Employed","1-pers.-HH","77","0.120034037935623","0.0950299574962356","0.145038118375011"
"Totally disagree","1992","Not Employed","(Married) couple without C. ","133","0.108603133994329","0.0915179324043846","0.125688335584274"
"Totally disagree","1992","Not Employed","Single parent ","20","","",""
"Totally disagree","1992","Not Employed","Couple + C. LE 16 ","24","","",""
"Totally disagree","1992","Not Employed","Couple + C. GT 16 ","41","0.0741073690757228","0.0532517641887243","0.0949629739627213"
"Totally disagree","1992","Not Employed","Couple + C. LE and GT 16","11","","",""
"Totally disagree","1992","Employed","1-pers.-HH","38","0.0647475574812606","0.0444026343313629","0.0850924806311583"
"Totally disagree","1992","Employed","(Married) couple without C. ","130","0.0746847156719966","0.0621253771364514","0.0872440542075418"
"Totally disagree","1992","Employed","Single parent ","29","","",""
"Totally disagree","1992","Employed","Couple + C. LE 16 ","125","0.0570060487766321","0.0475037226365789","0.0665083749166853"
"Totally disagree","1992","Employed","Couple + C. GT 16 ","84","0.0511821232012989","0.0403023319494791","0.0620619144531186"
"Totally disagree","1992","Employed","Couple + C. LE and GT 16","33","0.0638361440903032","0.0434980216570866","0.0841742665235199"
"True entirely","1993","Not Employed","1-pers.-HH","60","0.0868214607872443","0.066095419163619","0.10754750241087"
"True entirely","1993","Not Employed","(Married) couple without C. ","136","0.0942005646523097","0.0791964567283","0.109204672576319"
"True entirely","1993","Not Employed","Single parent ","24","","",""
"True entirely","1993","Not Employed","Couple + C. LE 16 ","64","0.0941548107619624","0.070728215520755","0.11758140600317"
"True entirely","1993","Not Employed","Couple + C. GT 16 ","81","0.103008235377651","0.0813115885527135","0.124704882202588"
"True entirely","1993","Not Employed","Couple + C. LE and GT 16","34","0.0931937506996574","0.0614417713980905","0.124945730001224"
"True entirely","1993","Employed","1-pers.-HH","94","0.128728961169714","0.103972691778838","0.153485230560589"
"True entirely","1993","Employed","(Married) couple without C. ","222","0.116037576695682","0.101490541825754","0.130584611565609"
"True entirely","1993","Employed","Single parent ","55","0.145363523645497","0.111162709634422","0.179564337656573"
"True entirely","1993","Employed","Couple + C. LE 16 ","269","0.0985653548286448","0.0869158259075899","0.1102148837497"
"True entirely","1993","Employed","Couple + C. GT 16 ","206","0.114483835544374","0.0998518900821957","0.129115781006553"
"True entirely","1993","Employed","Couple + C. LE and GT 16","109","0.124583847808275","0.102537705530379","0.14662999008617"
"Tends to agree","1993","Not Employed","1-pers.-HH","228","0.29871482930578","0.265024853995184","0.332404804616376"
"Tends to agree","1993","Not Employed","(Married) couple without C. ","526","0.349169483307474","0.324683390128806","0.373655576486141"
"Tends to agree","1993","Not Employed","Single parent ","71","0.358008407779404","0.291062156821461","0.424954658737346"
"Tends to agree","1993","Not Employed","Couple + C. LE 16 ","242","0.399129998710843","0.359846661780842","0.438413335640845"
"Tends to agree","1993","Not Employed","Couple + C. GT 16 ","299","0.398706965035796","0.363758153165446","0.433655776906145"
"Tends to agree","1993","Not Employed","Couple + C. LE and GT 16","158","0.514264354913562","0.459674322249079","0.568854387578046"
"Tends to agree","1993","Employed","1-pers.-HH","292","0.433263953942889","0.396633936469213","0.469893971416565"
"Tends to agree","1993","Employed","(Married) couple without C. ","813","0.42295839606104","0.400519027019366","0.445397765102714"
"Tends to agree","1993","Employed","Single parent ","165","0.383343763262926","0.336166388049033","0.43052113847682"
"Tends to agree","1993","Employed","Couple + C. LE 16 ","1213","0.467355718725516","0.447856306917709","0.486855130533323"
"Tends to agree","1993","Employed","Couple + C. GT 16 ","799","0.421299593326686","0.398608566188467","0.443990620464906"
"Tends to agree","1993","Employed","Couple + C. LE and GT 16","400","0.440688286378407","0.407545641072844","0.47383093168397"
"Rather not true","1993","Not Employed","1-pers.-HH","293","0.426303522583447","0.389901499083449","0.462705546083446"
"Rather not true","1993","Not Employed","(Married) couple without C. ","583","0.406932942198438","0.381699254221286","0.432166630175591"
"Rather not true","1993","Not Employed","Single parent ","69","0.336240869576425","0.270271021781566","0.402210717371284"
"Rather not true","1993","Not Employed","Couple + C. LE 16 ","234","0.419206725158531","0.379625809623588","0.458787640693475"
