"plh0188","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"True entirely","1992","Not Employed","(0) in school","24","","",""
"True entirely","1992","Not Employed","(1a) inadequately completed","14","","",""
"True entirely","1992","Not Employed","(1b) general elementary school","99","0.104830933135697","0.0846370788785116","0.125024787392882"
"True entirely","1992","Not Employed","(1c) basic vocational qualification","147","0.104460398443468","0.0879792904287612","0.120941506458174"
"True entirely","1992","Not Employed","(2b) intermediate general qualification","38","0.198975566318452","0.13999424281283","0.257956889824075"
"True entirely","1992","Not Employed","(2a) intermediate vocational","53","0.115745746887774","0.0863500681598773","0.14514142561567"
"True entirely","1992","Not Employed","(2c_gen) general maturity certificate","24","","",""
"True entirely","1992","Not Employed","(2c_voc) vocational maturity certificate","13","","",""
"True entirely","1992","Not Employed","(3a) lower tertiary education","16","","",""
"True entirely","1992","Not Employed","(3b) higher tertiary education","14","","",""
"True entirely","1992","Employed","(0) in school","3","","",""
"True entirely","1992","Employed","(1a) inadequately completed","9","","",""
"True entirely","1992","Employed","(1b) general elementary school","67","0.100379777218513","0.0766875127454382","0.124072041691589"
"True entirely","1992","Employed","(1c) basic vocational qualification","348","0.142265576161094","0.128558679149962","0.155972473172227"
"True entirely","1992","Employed","(2b) intermediate general qualification","57","0.157036752162591","0.115305478699134","0.198768025626048"
"True entirely","1992","Employed","(2a) intermediate vocational","326","0.159124664069741","0.143328594498806","0.174920733640675"
"True entirely","1992","Employed","(2c_gen) general maturity certificate","28","","",""
"True entirely","1992","Employed","(2c_voc) vocational maturity certificate","53","0.161123645736411","0.121030009445016","0.201217282027805"
"True entirely","1992","Employed","(3a) lower tertiary education","100","0.159612000328016","0.132672371485166","0.186551629170866"
"True entirely","1992","Employed","(3b) higher tertiary education","103","0.183714396135804","0.153570726215208","0.2138580660564"
"Tends to agree","1992","Not Employed","(0) in school","42","0.500347516836226","0.392780544632779","0.607914489039673"
"Tends to agree","1992","Not Employed","(1a) inadequately completed","40","0.385614256803634","0.279615032455589","0.491613481151679"
"Tends to agree","1992","Not Employed","(1b) general elementary school","349","0.367914716032252","0.336125239408601","0.399704192655904"
"Tends to agree","1992","Not Employed","(1c) basic vocational qualification","536","0.392775412098035","0.366459708278791","0.419091115917279"
"Tends to agree","1992","Not Employed","(2b) intermediate general qualification","80","0.459857744264049","0.386227271950138","0.53348821657796"
"Tends to agree","1992","Not Employed","(2a) intermediate vocational","222","0.458480383400775","0.412696790757725","0.504263976043824"
"Tends to agree","1992","Not Employed","(2c_gen) general maturity certificate","71","0.525105261452185","0.439263567576386","0.610946955327984"
"Tends to agree","1992","Not Employed","(2c_voc) vocational maturity certificate","53","0.501583400984196","0.403091998804613","0.600074803163777"
"Tends to agree","1992","Not Employed","(3a) lower tertiary education","67","0.470308889960065","0.390699819418201","0.54991796050193"
"Tends to agree","1992","Not Employed","(3b) higher tertiary education","49","0.385434969528654","0.297620401970312","0.473249537086997"
"Tends to agree","1992","Employed","(0) in school","11","","",""
"Tends to agree","1992","Employed","(1a) inadequately completed","26","","",""
"Tends to agree","1992","Employed","(1b) general elementary school","276","0.462860850291032","0.423549090851888","0.502172609730176"
"Tends to agree","1992","Employed","(1c) basic vocational qualification","1157","0.475354804898071","0.455759383382167","0.494950226413976"
"Tends to agree","1992","Employed","(2b) intermediate general qualification","155","0.558060380554894","0.501099233090835","0.615021528018953"
"Tends to agree","1992","Employed","(2a) intermediate vocational","1035","0.495300474010493","0.473709844700269","0.516891103320717"
"Tends to agree","1992","Employed","(2c_gen) general maturity certificate","80","0.500870712894754","0.420587581666744","0.581153844122765"
"Tends to agree","1992","Employed","(2c_voc) vocational maturity certificate","169","0.522866852114718","0.468396249552942","0.577337454676494"
"Tends to agree","1992","Employed","(3a) lower tertiary education","356","0.496727823268449","0.45995054204385","0.533505104493047"
"Tends to agree","1992","Employed","(3b) higher tertiary education","332","0.522369706594345","0.483488620701617","0.561250792487074"
"Rather not true","1992","Not Employed","(0) in school","12","","",""
"Rather not true","1992","Not Employed","(1a) inadequately completed","19","","",""
"Rather not true","1992","Not Employed","(1b) general elementary school","337","0.400409586356957","0.368109660002999","0.432709512710914"
"Rather not true","1992","Not Employed","(1c) basic vocational qualification","514","0.407423794362746","0.380947117940072","0.433900470785419"
"Rather not true","1992","Not Employed","(2b) intermediate general qualification","46","0.276804297139058","0.210703592439449","0.342905001838668"
"Rather not true","1992","Not Employed","(2a) intermediate vocational","146","0.331849502345661","0.288583165596267","0.375115839095055"
"Rather not true","1992","Not Employed","(2c_gen) general maturity certificate","27","","",""
"Rather not true","1992","Not Employed","(2c_voc) vocational maturity certificate","27","","",""
"Rather not true","1992","Not Employed","(3a) lower tertiary education","46","0.293570259254864","0.220934558132774","0.366205960376953"
"Rather not true","1992","Not Employed","(3b) higher tertiary education","48","0.396780528486235","0.308509143848626","0.485051913123843"
"Rather not true","1992","Employed","(0) in school","3","","",""
"Rather not true","1992","Employed","(1a) inadequately completed","15","","",""
"Rather not true","1992","Employed","(1b) general elementary school","214","0.333780613079638","0.296602012326103","0.370959213833174"
"Rather not true","1992","Employed","(1c) basic vocational qualification","818","0.31641259233769","0.298163691029646","0.334661493645733"
"Rather not true","1992","Employed","(2b) intermediate general qualification","68","0.260185144915121","0.209862965983995","0.310507323846247"
"Rather not true","1992","Employed","(2a) intermediate vocational","586","0.28268297229915","0.263237438228917","0.302128506369382"
"Rather not true","1992","Employed","(2c_gen) general maturity certificate","33","0.254488809983873","0.184550298395067","0.324427321572679"
"Rather not true","1992","Employed","(2c_voc) vocational maturity certificate","85","0.275134411894686","0.226432273844428","0.323836549944945"
"Rather not true","1992","Employed","(3a) lower tertiary education","208","0.282684632715437","0.24956198205651","0.315807283374364"
"Rather not true","1992","Employed","(3b) higher tertiary education","167","0.252587688486211","0.218766436899291","0.286408940073131"
"Totally disagree","1992","Not Employed","(0) in school","5","","",""
"Totally disagree","1992","Not Employed","(1a) inadequately completed","8","","",""
"Totally disagree","1992","Not Employed","(1b) general elementary school","99","0.126844764475094","0.104906414370293","0.148783114579895"
"Totally disagree","1992","Not Employed","(1c) basic vocational qualification","126","0.095340395095752","0.0795151938391605","0.111165596352344"
"Totally disagree","1992","Not Employed","(2b) intermediate general qualification","12","","",""
"Totally disagree","1992","Not Employed","(2a) intermediate vocational","34","0.0939243673657908","0.0671194941482161","0.120729240583365"
"Totally disagree","1992","Not Employed","(2c_gen) general maturity certificate","8","","",""
"Totally disagree","1992","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"Totally disagree","1992","Not Employed","(3a) lower tertiary education","22","","",""
"Totally disagree","1992","Not Employed","(3b) higher tertiary education","7","","",""
"Totally disagree","1992","Employed","(0) in school","1","","",""
"Totally disagree","1992","Employed","(1a) inadequately completed","5","","",""
"Totally disagree","1992","Employed","(1b) general elementary school","61","0.102978759410816","0.0790164294182469","0.126941089403385"
"Totally disagree","1992","Employed","(1c) basic vocational qualification","172","0.0659670266031448","0.0562270620884517","0.0757069911178378"
"Totally disagree","1992","Employed","(2b) intermediate general qualification","12","","",""
"Totally disagree","1992","Employed","(2a) intermediate vocational","113","0.062891889620616","0.0524083811389978","0.0733753981022343"
"Totally disagree","1992","Employed","(2c_gen) general maturity certificate","8","","",""
"Totally disagree","1992","Employed","(2c_voc) vocational maturity certificate","16","","",""
"Totally disagree","1992","Employed","(3a) lower tertiary education","46","0.0609755436880979","0.0433746301705333","0.0785764572056626"
"Totally disagree","1992","Employed","(3b) higher tertiary education","32","0.0413282087836402","0.0258342738529865","0.0568221437142939"
"True entirely","1993","Not Employed","(0) in school","28","","",""
"True entirely","1993","Not Employed","(1a) inadequately completed","23","","",""
"True entirely","1993","Not Employed","(1b) general elementary school","101","0.0940371646279082","0.0763825437568311","0.111691785498985"
"True entirely","1993","Not Employed","(1c) basic vocational qualification","126","0.0803115299746526","0.0664560940369793","0.094166965912326"
"True entirely","1993","Not Employed","(2b) intermediate general qualification","20","","",""
"True entirely","1993","Not Employed","(2a) intermediate vocational","48","0.096130650458226","0.0711059863576353","0.121155314558817"
"True entirely","1993","Not Employed","(2c_gen) general maturity certificate","25","","",""
"True entirely","1993","Not Employed","(2c_voc) vocational maturity certificate","12","","",""
"True entirely","1993","Not Employed","(3a) lower tertiary education","21","","",""
"True entirely","1993","Not Employed","(3b) higher tertiary education","14","","",""
"True entirely","1993","Employed","(0) in school","3","","",""
"True entirely","1993","Employed","(1a) inadequately completed","42","0.134397024980739","0.0995962347439546","0.169197815217523"
"True entirely","1993","Employed","(1b) general elementary school","147","0.109061624128493","0.0909588120810974","0.127164436175888"
"True entirely","1993","Employed","(1c) basic vocational qualification","271","0.103376713322333","0.0918652475902468","0.114888179054419"
"True entirely","1993","Employed","(2b) intermediate general qualification","51","0.154511303346691","0.114910213989898","0.194112392703483"
"True entirely","1993","Employed","(2a) intermediate vocational","237","0.113290378702137","0.0995601935304806","0.127020563873794"
"True entirely","1993","Employed","(2c_gen) general maturity certificate","46","0.177919702989421","0.129534606398473","0.22630479958037"
"True entirely","1993","Employed","(2c_voc) vocational maturity certificate","56","0.139158712611223","0.10502635489303","0.173291070329415"
"True entirely","1993","Employed","(3a) lower tertiary education","60","0.0974782763546984","0.0748667378021324","0.120089814907264"
"True entirely","1993","Employed","(3b) higher tertiary education","67","0.105990677712099","0.0823262355731312","0.129655119851067"
"Tends to agree","1993","Not Employed","(0) in school","66","0.565744477804729","0.476689654352612","0.654799301256845"
"Tends to agree","1993","Not Employed","(1a) inadequately completed","143","0.368003746250402","0.317041068220828","0.418966424279977"
"Tends to agree","1993","Not Employed","(1b) general elementary school","360","0.314114304679285","0.286039084464718","0.342189524893852"
"Tends to agree","1993","Not Employed","(1c) basic vocational qualification","510","0.327650051272096","0.303721650050057","0.351578452494135"
"Tends to agree","1993","Not Employed","(2b) intermediate general qualification","91","0.443967505583279","0.375108813112839","0.51282619805372"
"Tends to agree","1993","Not Employed","(2a) intermediate vocational","222","0.403569187804715","0.361918371005833","0.445220004603597"
"Tends to agree","1993","Not Employed","(2c_gen) general maturity certificate","80","0.511319621186889","0.434344698047067","0.588294544326711"
"Tends to agree","1993","Not Employed","(2c_voc) vocational maturity certificate","60","0.502308806386093","0.412474962192776","0.592142650579411"
"Tends to agree","1993","Not Employed","(3a) lower tertiary education","62","0.321036879630888","0.253577905129564","0.388495854132211"
"Tends to agree","1993","Not Employed","(3b) higher tertiary education","45","0.287411914675012","0.212178226434462","0.362645602915563"
"Tends to agree","1993","Employed","(0) in school","4","","",""
"Tends to agree","1993","Employed","(1a) inadequately completed","156","0.365958966655204","0.31681052109005","0.415107412220359"
"Tends to agree","1993","Employed","(1b) general elementary school","469","0.377530032878424","0.349377259580255","0.405682806176594"
"Tends to agree","1993","Employed","(1c) basic vocational qualification","1084","0.378981335324789","0.3606381186888","0.397324551960779"
"Tends to agree","1993","Employed","(2b) intermediate general qualification","155","0.434916991637197","0.380600412053071","0.489233571221324"
"Tends to agree","1993","Employed","(2a) intermediate vocational","967","0.470456341513729","0.448834149539315","0.492078533488143"
"Tends to agree","1993","Employed","(2c_gen) general maturity certificate","115","0.458236941408603","0.395200423784379","0.521273459032827"
"Tends to agree","1993","Employed","(2c_voc) vocational maturity certificate","213","0.559601642361972","0.510644971341957","0.608558313381988"
"Tends to agree","1993","Employed","(3a) lower tertiary education","325","0.487707578337804","0.449602217459244","0.525812939216364"
"Tends to agree","1993","Employed","(3b) higher tertiary education","349","0.546854367342458","0.508585451884766","0.585123282800149"
"Rather not true","1993","Not Employed","(0) in school","20","","",""
"Rather not true","1993","Not Employed","(1a) inadequately completed","134","0.409248411099026","0.357288928249918","0.461207893948135"
"Rather not true","1993","Not Employed","(1b) general elementary school","430","0.422022221946627","0.392149371002547","0.451895072890706"
"Rather not true","1993","Not Employed","(1c) basic vocational qualification","630","0.440108601538297","0.414801482958337","0.465415720118257"
"Rather not true","1993","Not Employed","(2b) intermediate general qualification","73","0.395681046426187","0.327910837470041","0.463451255382333"
"Rather not true","1993","Not Employed","(2a) intermediate vocational","193","0.334518098346819","0.294462574057349","0.37457362263629"
"Rather not true","1993","Not Employed","(2c_gen) general maturity certificate","41","0.240893391738205","0.175043598897672","0.306743184578738"
"Rather not true","1993","Not Employed","(2c_voc) vocational maturity certificate","31","0.309883359103672","0.226795993803669","0.392970724403674"
