"plh0196","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"People are helpful","2003","Full Time","in school","1","","",""
"People are helpful","2003","Full Time","inadequately","21","","",""
"People are helpful","2003","Full Time","general elemantary","214","0.309727255715349","0.273988232423042","0.345466279007656"
"People are helpful","2003","Full Time","middle vocational","1238","0.281803218748034","0.26822505654586","0.295381380950209"
"People are helpful","2003","Full Time","vocational + Abi","148","0.267568547732759","0.230299399156909","0.304837696308608"
"People are helpful","2003","Full Time","higher vocational","218","0.254783687773697","0.224738882288538","0.284828493258856"
"People are helpful","2003","Full Time","higher education","927","0.362544250921848","0.343620145440402","0.381468356403294"
"People are helpful","2003","Part Time","in school","37","0.336152075007689","0.249814197070407","0.422489952944972"
"People are helpful","2003","Part Time","inadequately","14","","",""
"People are helpful","2003","Part Time","general elemantary","195","0.312515947719345","0.275641871270481","0.349390024168208"
"People are helpful","2003","Part Time","middle vocational","828","0.302889042054045","0.285475828210168","0.320302255897921"
"People are helpful","2003","Part Time","vocational + Abi","84","0.282984642738324","0.233161751114681","0.332807534361966"
"People are helpful","2003","Part Time","higher vocational","124","0.34163330826295","0.293696601233845","0.389570015292055"
"People are helpful","2003","Part Time","higher education","354","0.38161856898854","0.349301557120042","0.413935580857037"
"People are helpful","2003","Not Working","in school","207","0.39387098228274","0.350871147810151","0.436870816755329"
"People are helpful","2003","Not Working","inadequately","64","0.386865964138006","0.309944825461078","0.463787102814935"
"People are helpful","2003","Not Working","general elemantary","649","0.456547453263662","0.431058217725052","0.482036688802272"
"People are helpful","2003","Not Working","middle vocational","1772","0.429905147316193","0.414834021132567","0.44497627349982"
"People are helpful","2003","Not Working","vocational + Abi","110","0.4579265880807","0.400485037756132","0.515368138405267"
"People are helpful","2003","Not Working","higher vocational","179","0.361219117802051","0.318291491807665","0.404146743796437"
"People are helpful","2003","Not Working","higher education","416","0.439236381190592","0.407726939507171","0.470745822874014"
"People pursue self-interest","2003","Full Time","in school","","","",""
"People pursue self-interest","2003","Full Time","inadequately","40","0.655228824247606","0.535954999600768","0.774502648894444"
"People pursue self-interest","2003","Full Time","general elemantary","429","0.690272744284651","0.654533720992344","0.726011767576958"
"People pursue self-interest","2003","Full Time","middle vocational","2979","0.718196781251966","0.704618619049791","0.731774943454141"
"People pursue self-interest","2003","Full Time","vocational + Abi","394","0.732431452267241","0.695162303691392","0.769700600843091"
"People pursue self-interest","2003","Full Time","higher vocational","590","0.745216312226303","0.715171506741144","0.775261117711462"
"People pursue self-interest","2003","Full Time","higher education","1552","0.637455749078152","0.618531643596706","0.656379854559598"
"People pursue self-interest","2003","Part Time","in school","78","0.663847924992311","0.577510047055028","0.750185802929593"
"People pursue self-interest","2003","Part Time","inadequately","29","","",""
"People pursue self-interest","2003","Part Time","general elemantary","412","0.687484052280655","0.650609975831792","0.724358128729519"
"People pursue self-interest","2003","Part Time","middle vocational","1847","0.697110957945955","0.679697744102079","0.714524171789832"
