"plh0196","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"People are helpful","2003","Schleswig-Holstein","Full Time","116","0.351197298414629","0.29361645318531","0.408778143643948","1"
"People are helpful","2003","Schleswig-Holstein","Part Time","72","0.479453884508421","0.398967900301604","0.559939868715237","1"
"People are helpful","2003","Schleswig-Holstein","Not Working","118","0.45993455168621","0.39648257837846","0.523386524993959","1"
"People are helpful","2003","Hamburg","Full Time","40","0.232592671552444","0.157314963043056","0.307870380061832","1"
"People are helpful","2003","Hamburg","Part Time","24","","","","1"
"People are helpful","2003","Hamburg","Not Working","54","0.423106314273763","0.329929285119378","0.516283343428148","1"
"People are helpful","2003","Lower Saxony","Full Time","244","0.3228810747917","0.288680008984979","0.357082140598421","1"
"People are helpful","2003","Lower Saxony","Part Time","148","0.31599145826601","0.273825877653477","0.358157038878544","1"
"People are helpful","2003","Lower Saxony","Not Working","280","0.402837538083899","0.3666328551038","0.439042221063998","1"
"People are helpful","2003","Bremen","Full Time","23","","","","1"
"People are helpful","2003","Bremen","Part Time","18","","","","1"
"People are helpful","2003","Bremen","Not Working","33","0.428599439590192","0.312669608944717","0.544529270235667","1"
"People are helpful","2003","North Rhine-Westphalia","Full Time","582","0.30359020139141","0.282187428906179","0.324992973876641","1"
"People are helpful","2003","North Rhine-Westphalia","Part Time","364","0.307693153691592","0.280381184932542","0.335005122450641","1"
"People are helpful","2003","North Rhine-Westphalia","Not Working","762","0.464004799833099","0.440579217686277","0.487430381979922","1"
"People are helpful","2003","Hesse","Full Time","163","0.244686685895943","0.211275778344447","0.278097593447438","1"
"People are helpful","2003","Hesse","Part Time","103","0.262862098374977","0.217887992502478","0.307836204247476","1"
"People are helpful","2003","Hesse","Not Working","188","0.37773361761642","0.334088073838772","0.421379161394069","1"
"People are helpful","2003","Rhineland-Palatinate,Saarland","Full Time","187","0.386057423957797","0.343082564837357","0.429032283078238","1"
"People are helpful","2003","Rhineland-Palatinate,Saarland","Part Time","111","0.393100609881579","0.338012885956257","0.4481883338069","1"
"People are helpful","2003","Rhineland-Palatinate,Saarland","Not Working","258","0.47343058335189","0.431240253209174","0.515620913494605","1"
"People are helpful","2003","Baden-Württemberg","Full Time","389","0.307206853956766","0.279894441921792","0.33451926599174","1"
"People are helpful","2003","Baden-Württemberg","Part Time","252","0.35118044733022","0.315460306570424","0.386900588090017","1"
"People are helpful","2003","Baden-Württemberg","Not Working","466","0.480437954259019","0.447778749263603","0.513097159254434","1"
"People are helpful","2003","Bavaria","Full Time","399","0.311543824588209","0.286329733713785","0.336757915462634","1"
"People are helpful","2003","Bavaria","Part Time","266","0.342739984087216","0.30915064940645","0.376329318767982","1"
"People are helpful","2003","Bavaria","Not Working","470","0.466131896945853","0.435725901946865","0.496537891944841","1"
"People are helpful","2003","Berlin","Full Time","97","0.306800681533362","0.256968790799966","0.356632572266758","1"
"People are helpful","2003","Berlin","Part Time","51","0.26258160169023","0.200176436318995","0.324986767061466","1"
"People are helpful","2003","Berlin","Not Working","119","0.408092160278775","0.352661405594441","0.463522914963109","1"
"People are helpful","2003","Brandenburg","Full Time","101","0.246520207313845","0.202899317129875","0.290141097497815","1"
"People are helpful","2003","Brandenburg","Part Time","36","0.166379317695367","0.109554241215017","0.223204394175717","1"
"People are helpful","2003","Brandenburg","Not Working","142","0.37102378647952","0.32307984053785","0.41896773242119","1"
"People are helpful","2003","Mecklenburg-Western Pomerania","Full Time","68","0.253386512910117","0.196171333162402","0.310601692657833","1"
"People are helpful","2003","Mecklenburg-Western Pomerania","Part Time","41","0.399738298956747","0.310210611176411","0.489265986737083","1"
"People are helpful","2003","Mecklenburg-Western Pomerania","Not Working","53","0.3032632021726","0.23738048230515","0.36914592204005","1"
"People are helpful","2003","Saxony","Full Time","227","0.297925320325408","0.263474535550961","0.332376105099855","1"
"People are helpful","2003","Saxony","Part Time","97","0.28236002998238","0.232169270126862","0.332550789837897","1"
"People are helpful","2003","Saxony","Not Working","231","0.375634205730871","0.337421514372167","0.413846897089575","1"
"People are helpful","2003","Saxony-Anhalt","Full Time","84","0.235735911526189","0.192368971252127","0.279102851800251","1"
"People are helpful","2003","Saxony-Anhalt","Part Time","30","0.192917628048825","0.131776564738046","0.254058691359604","1"
"People are helpful","2003","Saxony-Anhalt","Not Working","132","0.323744691040217","0.277948160684812","0.369541221395623","1"
"People are helpful","2003","Thuringia","Full Time","72","0.193160740252628","0.153726755158874","0.232594725346382","1"
"People are helpful","2003","Thuringia","Part Time","44","0.194158339734233","0.137159618879166","0.2511570605893","1"
