"plh0196","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"People are helpful","2003","Schleswig-Holstein","lower secondary degree","120","0.389629023346652","0.33102467246538","0.448233374227923"
"People are helpful","2003","Schleswig-Holstein","secondary school degree","76","0.408259028186441","0.33303442837091","0.483483628001972"
"People are helpful","2003","Schleswig-Holstein","college entrance qualification","78","0.430186847320639","0.353230520977218","0.50714317366406"
"People are helpful","2003","Schleswig-Holstein","Other degree","16","","",""
"People are helpful","2003","Schleswig-Holstein","no degree/no degree yet","10","","",""
"People are helpful","2003","Hamburg","lower secondary degree","35","0.330557651337531","0.228740401323251","0.43237490135181"
"People are helpful","2003","Hamburg","secondary school degree","35","0.303443284209079","0.208984054035308","0.397902514382849"
"People are helpful","2003","Hamburg","college entrance qualification","36","0.311836488216043","0.221042440648694","0.402630535783392"
"People are helpful","2003","Hamburg","Other degree","7","","",""
"People are helpful","2003","Hamburg","no degree/no degree yet","5","","",""
"People are helpful","2003","Lower Saxony","lower secondary degree","256","0.354401948656971","0.319267167709899","0.389536729604043"
"People are helpful","2003","Lower Saxony","secondary school degree","182","0.33812005432026","0.298973662676996","0.377266445963524"
"People are helpful","2003","Lower Saxony","college entrance qualification","169","0.398967576174759","0.352521192499295","0.445413959850222"
"People are helpful","2003","Lower Saxony","Other degree","30","0.341445174419508","0.239429829404858","0.443460519434158"
"People are helpful","2003","Lower Saxony","no degree/no degree yet","29","","",""
"People are helpful","2003","Bremen","lower secondary degree","24","","",""
"People are helpful","2003","Bremen","secondary school degree","18","","",""
"People are helpful","2003","Bremen","college entrance qualification","23","","",""
"People are helpful","2003","Bremen","Other degree","5","","",""
"People are helpful","2003","Bremen","no degree/no degree yet","2","","",""
"People are helpful","2003","North Rhine-Westphalia","lower secondary degree","681","0.402853318095581","0.379647150013124","0.426059486178038"
"People are helpful","2003","North Rhine-Westphalia","secondary school degree","325","0.318050256356102","0.289010452482563","0.347090060229641"
"People are helpful","2003","North Rhine-Westphalia","college entrance qualification","468","0.358792046116633","0.332658291634601","0.384925800598665"
"People are helpful","2003","North Rhine-Westphalia","Other degree","123","0.381326231564927","0.328519948116027","0.434132515013827"
"People are helpful","2003","North Rhine-Westphalia","no degree/no degree yet","88","0.363203905568932","0.301452680054598","0.424955131083266"
"People are helpful","2003","Hesse","lower secondary degree","164","0.346370960467419","0.303804858730553","0.388937062204286"
"People are helpful","2003","Hesse","secondary school degree","99","0.250072052292884","0.20658820601793","0.293555898567838"
"People are helpful","2003","Hesse","college entrance qualification","131","0.271208540282168","0.229040106429676","0.31337697413466"
"People are helpful","2003","Hesse","Other degree","37","0.293247443698568","0.213439908891504","0.373054978505632"
"People are helpful","2003","Hesse","no degree/no degree yet","17","","",""
"People are helpful","2003","Rhineland-Palatinate,Saarland","lower secondary degree","271","0.44275794942098","0.404063260412296","0.481452638429663"
