"plh0196","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"People are helpful","2003","Not Employed","no migration background","2880","0.433122200100902","0.421344958573682","0.444899441628123","1"
"People are helpful","2003","Not Employed","direct migration background","448","0.418589365487593","0.388549098085682","0.448629632889505","1"
"People are helpful","2003","Not Employed","indirect migration background","110","0.394939882949951","0.333853375218929","0.456026390680973","1"
"People are helpful","2003","Employed","no migration background","3777","0.306203751599027","0.297887486698186","0.314520016499867","1"
"People are helpful","2003","Employed","direct migration background","516","0.3219454613587","0.298670654809018","0.345220267908382","1"
"People are helpful","2003","Employed","indirect migration background","156","0.264534411427756","0.227088297658968","0.301980525196544","1"
"People pursue self-interest","2003","Not Employed","no migration background","3920","0.566877799899098","0.555100558371878","0.578655041426318","2"
"People pursue self-interest","2003","Not Employed","direct migration background","588","0.581410634512407","0.551370367110495","0.611450901914318","2"
"People pursue self-interest","2003","Employed","direct migration background","1032","0.6780545386413","0.654779732091618","0.701329345190982","2"
"People pursue self-interest","2003","Employed","indirect migration background","377","0.735465588572244","0.698019474803456","0.772911702341032","2"
"People pursue self-interest","2003","Not Employed","indirect migration background","136","0.605060117050049","0.543973609319027","0.666146624781071","2"
"People pursue self-interest","2003","Employed","no migration background","8023","0.693796248400973","0.685479983500133","0.702112513301813","2"
"People are helpful","2004","Not Employed","no migration background","","","","","1"
"People are helpful","2004","Not Employed","direct migration background","","","","","1"
"People are helpful","2004","Not Employed","indirect migration background","","","","","1"
"People are helpful","2004","Employed","no migration background","","","","","1"
"People are helpful","2004","Employed","direct migration background","","","","","1"
"People are helpful","2004","Employed","indirect migration background","","","","","1"
"People pursue self-interest","2004","Not Employed","no migration background","","","","","2"
"People pursue self-interest","2004","Not Employed","direct migration background","","","","","2"
"People pursue self-interest","2004","Employed","direct migration background","","","","","2"
"People pursue self-interest","2004","Employed","indirect migration background","","","","","2"
"People pursue self-interest","2004","Not Employed","indirect migration background","","","","","2"
"People pursue self-interest","2004","Employed","no migration background","","","","","2"
"People are helpful","2005","Not Employed","no migration background","","","","","1"
"People are helpful","2005","Not Employed","direct migration background","","","","","1"
