"plh0196","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"People are helpful","2003","16-34 y.","Full Time","724","0.290191632918039","0.272311386912738","0.30807187892334"
"People are helpful","2003","16-34 y.","Part Time","501","0.2784234369462","0.257122925140626","0.299723948751774"
"People are helpful","2003","16-34 y.","Not Working","609","0.330289761410416","0.307415551432686","0.353163971388146"
"People are helpful","2003","35-65 y.","Full Time","2046","0.303178104974604","0.291826518182071","0.314529691767137"
"People are helpful","2003","35-65 y.","Part Time","1079","0.325829049508566","0.309602955326989","0.342055143690143"
"People are helpful","2003","35-65 y.","Not Working","1074","0.346619947221375","0.329663949837192","0.363575944605559"
"People are helpful","2003","66 and older","Full Time","22","","",""
"People are helpful","2003","66 and older","Part Time","77","0.522203700921101","0.444317429998354","0.600089971843849"
"People are helpful","2003","66 and older","Not Working","1755","0.520397783126383","0.503683692167875","0.537111874084891"
"People pursue self-interest","2003","16-34 y.","Full Time","1751","0.70980836708196","0.691928121076659","0.727688613087262"
"People pursue self-interest","2003","16-34 y.","Part Time","1200","0.7215765630538","0.700276051248226","0.742877074859374"
"People pursue self-interest","2003","16-34 y.","Not Working","1015","0.669710238589584","0.646836028611854","0.692584448567313"
"People pursue self-interest","2003","35-65 y.","Full Time","4252","0.696821895025396","0.685470308232864","0.708173481817929"
"People pursue self-interest","2003","35-65 y.","Part Time","2126","0.674170950491434","0.657944856309857","0.690397044673011"
"People pursue self-interest","2003","35-65 y.","Not Working","1952","0.653380052778625","0.636424055394441","0.670336050162808"
"People pursue self-interest","2003","66 and older","Full Time","22","","",""
"People pursue self-interest","2003","66 and older","Part Time","81","0.477796299078899","0.399910028156151","0.555682570001646"
"People pursue self-interest","2003","66 and older","Not Working","1677","0.479602216873617","0.462888125915109","0.496316307832125"
"People are helpful","2004","16-34 y.","Full Time","","","",""
"People are helpful","2004","16-34 y.","Part Time","","","",""
"People are helpful","2004","16-34 y.","Not Working","","","",""
"People are helpful","2004","35-65 y.","Full Time","","","",""
"People are helpful","2004","35-65 y.","Part Time","","","",""
"People are helpful","2004","35-65 y.","Not Working","","","",""
"People are helpful","2004","66 and older","Full Time","","","",""
"People are helpful","2004","66 and older","Part Time","","","",""
"People are helpful","2004","66 and older","Not Working","","","",""
"People pursue self-interest","2004","16-34 y.","Full Time","","","",""
"People pursue self-interest","2004","16-34 y.","Part Time","","","",""
"People pursue self-interest","2004","16-34 y.","Not Working","","","",""
"People pursue self-interest","2004","35-65 y.","Full Time","","","",""
"People pursue self-interest","2004","35-65 y.","Part Time","","","",""
"People pursue self-interest","2004","35-65 y.","Not Working","","","",""
"People pursue self-interest","2004","66 and older","Full Time","","","",""
"People pursue self-interest","2004","66 and older","Part Time","","","",""
"People pursue self-interest","2004","66 and older","Not Working","","","",""
"People are helpful","2005","16-34 y.","Full Time","","","",""
"People are helpful","2005","16-34 y.","Part Time","","","",""
"People are helpful","2005","16-34 y.","Not Working","","","",""
"People are helpful","2005","35-65 y.","Full Time","","","",""
"People are helpful","2005","35-65 y.","Part Time","","","",""
"People are helpful","2005","35-65 y.","Not Working","","","",""
"People are helpful","2005","66 and older","Full Time","","","",""
"People are helpful","2005","66 and older","Part Time","","","",""
"People are helpful","2005","66 and older","Not Working","","","",""
"People pursue self-interest","2005","16-34 y.","Full Time","","","",""
"People pursue self-interest","2005","16-34 y.","Part Time","","","",""
"People pursue self-interest","2005","16-34 y.","Not Working","","","",""
"People pursue self-interest","2005","35-65 y.","Full Time","","","",""
"People pursue self-interest","2005","35-65 y.","Part Time","","","",""
"People pursue self-interest","2005","35-65 y.","Not Working","","","",""
"People pursue self-interest","2005","66 and older","Full Time","","","",""
"People pursue self-interest","2005","66 and older","Part Time","","","",""
"People pursue self-interest","2005","66 and older","Not Working","","","",""
"People are helpful","2006","16-34 y.","Full Time","","","",""
"People are helpful","2006","16-34 y.","Part Time","","","",""
"People are helpful","2006","16-34 y.","Not Working","","","",""
"People are helpful","2006","35-65 y.","Full Time","","","",""
"People are helpful","2006","35-65 y.","Part Time","","","",""
"People are helpful","2006","35-65 y.","Not Working","","","",""
"People are helpful","2006","66 and older","Full Time","","","",""
"People are helpful","2006","66 and older","Part Time","","","",""
"People are helpful","2006","66 and older","Not Working","","","",""
"People pursue self-interest","2006","16-34 y.","Full Time","","","",""
"People pursue self-interest","2006","16-34 y.","Part Time","","","",""
"People pursue self-interest","2006","16-34 y.","Not Working","","","",""
"People pursue self-interest","2006","35-65 y.","Full Time","","","",""
"People pursue self-interest","2006","35-65 y.","Part Time","","","",""
"People pursue self-interest","2006","35-65 y.","Not Working","","","",""
"People pursue self-interest","2006","66 and older","Full Time","","","",""
"People pursue self-interest","2006","66 and older","Part Time","","","",""
"People pursue self-interest","2006","66 and older","Not Working","","","",""
"People are helpful","2007","16-34 y.","Full Time","","","",""
"People are helpful","2007","16-34 y.","Part Time","","","",""
"People are helpful","2007","16-34 y.","Not Working","","","",""
"People are helpful","2007","35-65 y.","Full Time","","","",""
"People are helpful","2007","35-65 y.","Part Time","","","",""
"People are helpful","2007","35-65 y.","Not Working","","","",""
"People are helpful","2007","66 and older","Full Time","","","",""
"People are helpful","2007","66 and older","Part Time","","","",""
"People are helpful","2007","66 and older","Not Working","","","",""
"People pursue self-interest","2007","16-34 y.","Full Time","","","",""
"People pursue self-interest","2007","16-34 y.","Part Time","","","",""
"People pursue self-interest","2007","16-34 y.","Not Working","","","",""
"People pursue self-interest","2007","35-65 y.","Full Time","","","",""
"People pursue self-interest","2007","35-65 y.","Part Time","","","",""
"People pursue self-interest","2007","35-65 y.","Not Working","","","",""
"People pursue self-interest","2007","66 and older","Full Time","","","",""
"People pursue self-interest","2007","66 and older","Part Time","","","",""
"People pursue self-interest","2007","66 and older","Not Working","","","",""
"People are helpful","2008","16-34 y.","Full Time","585","0.293060280209009","0.272262889464454","0.313857670953563"
"People are helpful","2008","16-34 y.","Part Time","419","0.310872201128094","0.28569244186731","0.336051960388878"
"People are helpful","2008","16-34 y.","Not Working","443","0.34027275463611","0.313262097439326","0.367283411832894"
"People are helpful","2008","35-65 y.","Full Time","1832","0.312301648619265","0.300053995538888","0.324549301699642"
"People are helpful","2008","35-65 y.","Part Time","1024","0.349828878938211","0.332273378005334","0.367384379871088"
"People are helpful","2008","35-65 y.","Not Working","822","0.35571203610474","0.335703064600507","0.375721007608974"
"People are helpful","2008","66 and older","Full Time","21","","",""
"People are helpful","2008","66 and older","Part Time","124","0.511940171578635","0.446771329016693","0.577109014140577"
"People are helpful","2008","66 and older","Not Working","2004","0.5025603761335","0.487077311428518","0.518043440838482"
"People pursue self-interest","2008","16-34 y.","Full Time","1255","0.706939719790991","0.686142329046437","0.727737110535546"
"People pursue self-interest","2008","16-34 y.","Part Time","879","0.689127798871906","0.663948039611122","0.71430755813269"
"People pursue self-interest","2008","16-34 y.","Not Working","739","0.65972724536389","0.632716588167106","0.686737902560674"
"People pursue self-interest","2008","35-65 y.","Full Time","3668","0.687698351380735","0.675450698300358","0.699946004461112"
"People pursue self-interest","2008","35-65 y.","Part Time","1811","0.650171121061789","0.632615620128912","0.667726621994666"
"People pursue self-interest","2008","35-65 y.","Not Working","1377","0.64428796389526","0.624278992391026","0.664296935399493"
"People pursue self-interest","2008","66 and older","Full Time","37","0.679255752164724","0.559131638859404","0.799379865470044"
"People pursue self-interest","2008","66 and older","Part Time","102","0.488059828421365","0.422890985859423","0.553228670983307"
"People pursue self-interest","2008","66 and older","Not Working","2002","0.4974396238665","0.481956559161518","0.512922688571482"
"People are helpful","2009","16-34 y.","Full Time","","","",""
"People are helpful","2009","16-34 y.","Part Time","","","",""
"People are helpful","2009","16-34 y.","Not Working","","","",""
"People are helpful","2009","35-65 y.","Full Time","","","",""
"People are helpful","2009","35-65 y.","Part Time","","","",""
"People are helpful","2009","35-65 y.","Not Working","","","",""
"People are helpful","2009","66 and older","Full Time","","","",""
"People are helpful","2009","66 and older","Part Time","","","",""
"People are helpful","2009","66 and older","Not Working","","","",""
"People pursue self-interest","2009","16-34 y.","Full Time","","","",""
"People pursue self-interest","2009","16-34 y.","Part Time","","","",""
"People pursue self-interest","2009","16-34 y.","Not Working","","","",""
