"plh0196","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"People are helpful","2003","no migration background","in school","202","0.41291947737296","0.369413687271106","0.456425267474813","1"
"People are helpful","2003","no migration background","inadequately","36","0.414178772460194","0.310072874147756","0.518284670772631","1"
"People are helpful","2003","no migration background","general elemantary","745","0.405453736591337","0.383277573260164","0.42762989992251","1"
"People are helpful","2003","no migration background","middle vocational","3379","0.348471369066252","0.339012954198787","0.357929783933717","1"
"People are helpful","2003","no migration background","vocational + Abi","257","0.340708622568135","0.309251419286425","0.372165825849845","1"
"People are helpful","2003","no migration background","higher vocational","456","0.298901556085367","0.27561073870622","0.322192373464514","1"
"People are helpful","2003","no migration background","higher education","1528","0.385155437207253","0.369831549253751","0.400479325160756","1"
"People are helpful","2003","direct migration background","in school","18","","","","1"
"People are helpful","2003","direct migration background","inadequately","61","0.356387181618962","0.282636852313871","0.430137510924053","1"
"People are helpful","2003","direct migration background","general elemantary","253","0.390219904214812","0.352632937292291","0.427806871137333","1"
"People are helpful","2003","direct migration background","middle vocational","348","0.349796803137915","0.319660288527333","0.379933317748496","1"
"People are helpful","2003","direct migration background","vocational + Abi","70","0.269959204147477","0.212335217381061","0.327583190913894","1"
"People are helpful","2003","direct migration background","higher vocational","49","0.351343947277992","0.272546525049724","0.43014136950626","1"
"People are helpful","2003","direct migration background","higher education","149","0.403599062756021","0.353058736757051","0.454139388754991","1"
"People are helpful","2003","indirect migration background","in school","25","","","","1"
"People are helpful","2003","indirect migration background","inadequately","2","","","","1"
"People are helpful","2003","indirect migration background","general elemantary","60","0.286494563869628","0.221693203390498","0.351295924348757","1"
"People are helpful","2003","indirect migration background","middle vocational","111","0.271434277124585","0.223161086610869","0.319707467638302","1"
"People are helpful","2003","indirect migration background","vocational + Abi","15","","","","1"
"People are helpful","2003","indirect migration background","higher vocational","16","","","","1"
"People are helpful","2003","indirect migration background","higher education","20","","","","1"
"People pursue self-interest","2003","indirect migration background","higher education","44","0.628843029331677","0.510482188880611","0.747203869782742","2"
"People pursue self-interest","2003","indirect migration background","general elemantary","127","0.713505436130372","0.648704075651243","0.778306796609502","2"
"People pursue self-interest","2003","indirect migration background","inadequately","8","","","","2"
"People pursue self-interest","2003","indirect migration background","middle vocational","215","0.728565722875415","0.680292532361699","0.776838913389131","2"
"People pursue self-interest","2003","indirect migration background","higher vocational","24","","","","2"
"People pursue self-interest","2003","indirect migration background","vocational + Abi","30","0.61335949402699","0.471076480344301","0.755642507709679","2"
"People pursue self-interest","2003","direct migration background","middle vocational","614","0.650203196862085","0.620066682251504","0.680339711472667","2"
"People pursue self-interest","2003","direct migration background","vocational + Abi","158","0.730040795852523","0.672416809086106","0.787664782618939","2"
"People pursue self-interest","2003","direct migration background","higher vocational","92","0.648656052722008","0.56985863049374","0.727453474950276","2"
"People pursue self-interest","2003","direct migration background","higher education","213","0.596400937243979","0.545860611245009","0.646941263242949","2"
"People pursue self-interest","2003","indirect migration background","in school","46","0.700933246858042","0.594435280542838","0.807431213173246","2"
"People pursue self-interest","2003","no migration background","in school","290","0.58708052262704","0.543574732525187","0.630586312728894","2"
"People pursue self-interest","2003","no migration background","general elemantary","1138","0.594546263408663","0.57237010007749","0.616722426739836","2"
"People pursue self-interest","2003","no migration background","higher vocational","1028","0.701098443914633","0.677807626535487","0.72438926129378","2"
"People pursue self-interest","2003","no migration background","higher education","2346","0.614844562792747","0.599520674839244","0.630168450746249","2"
"People pursue self-interest","2003","direct migration background","in school","31","0.674967007236005","0.543821007917225","0.806113006554785","2"
"People pursue self-interest","2003","direct migration background","inadequately","101","0.643612818381038","0.569862489075947","0.717363147686129","2"
"People pursue self-interest","2003","direct migration background","general elemantary","394","0.609780095785188","0.572193128862667","0.647367062707709","2"
