"plh0196","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"People are helpful","2003","Full Time","1-pers.-HH","354","0.325665570097773","0.297441236187582","0.353889904007964","1"
"People are helpful","2003","Full Time","(Married) couple without C. ","795","0.297123088107737","0.279093601829626","0.315152574385849","1"
"People are helpful","2003","Full Time","Single parent ","130","0.304000105901868","0.258638230910196","0.34936198089354","1"
"People are helpful","2003","Full Time","Couple + C. LE 16 ","650","0.282917993861917","0.264092335473383","0.301743652250451","1"
"People are helpful","2003","Full Time","Couple + C. GT 16 ","539","0.289062623407481","0.267676141981917","0.310449104833045","1"
"People are helpful","2003","Full Time","Couple + C. LE and GT 16","249","0.309407946717683","0.276779423176907","0.342036470258459","1"
"People are helpful","2003","Part Time","1-pers.-HH","152","0.327096164600823","0.283408336405107","0.37078399279654","1"
"People are helpful","2003","Part Time","(Married) couple without C. ","447","0.351121008012361","0.32451074789566","0.377731268129062","1"
"People are helpful","2003","Part Time","Single parent ","93","0.294741928767057","0.245250010833435","0.344233846700679","1"
"People are helpful","2003","Part Time","Couple + C. LE 16 ","409","0.289150190537482","0.264830495468866","0.313469885606098","1"
"People are helpful","2003","Part Time","Couple + C. GT 16 ","320","0.3120864554718","0.283581559492849","0.340591351450752","1"
"People are helpful","2003","Part Time","Couple + C. LE and GT 16","178","0.314627750360244","0.276132782831191","0.353122717889297","1"
"People are helpful","2003","Not Working","1-pers.-HH","713","0.500080906338795","0.474147833136147","0.526013979541442","1"
"People are helpful","2003","Not Working","(Married) couple without C. ","1557","0.442504065032237","0.4261332067974","0.458874923267073","1"
"People are helpful","2003","Not Working","Single parent ","158","0.406290665961026","0.35697431164985","0.455607020272203","1"
"People are helpful","2003","Not Working","Couple + C. LE 16 ","264","0.291495779341626","0.25984584185737","0.323145716825882","1"
"People are helpful","2003","Not Working","Couple + C. GT 16 ","437","0.360839857974324","0.333274673090383","0.388405042858265","1"
"People are helpful","2003","Not Working","Couple + C. LE and GT 16","181","0.334941528350117","0.293363881572536","0.376519175127697","1"
"People pursue self-interest","2003","Full Time","1-pers.-HH","705","0.674334429902227","0.646110095992036","0.702558763812418","2"
"People pursue self-interest","2003","Full Time","(Married) couple without C. ","1673","0.702876911892263","0.684847425614151","0.720906398170374","2"
"People pursue self-interest","2003","Part Time","Couple + C. GT 16 ","695","0.6879135445282","0.659408648549248","0.716418440507151","2"
"People pursue self-interest","2003","Full Time","Single parent ","265","0.695999894098132","0.65063801910646","0.741361769089804","2"
"People pursue self-interest","2003","Full Time","Couple + C. LE 16 ","1549","0.717082006138083","0.698256347749549","0.735907664526617","2"
"People pursue self-interest","2003","Full Time","Couple + C. GT 16 ","1187","0.710937376592519","0.689550895166955","0.732323858018083","2"
"People pursue self-interest","2003","Part Time","Couple + C. LE and GT 16","381","0.685372249639756","0.646877282110703","0.723867217168809","2"
"People pursue self-interest","2003","Not Working","1-pers.-HH","715","0.499919093661205","0.473986020458558","0.525852166863853","2"
"People pursue self-interest","2003","Not Working","(Married) couple without C. ","1979","0.557495934967763","0.541125076732927","0.5738667932026","2"
"People pursue self-interest","2003","Not Working","Single parent ","223","0.593709334038974","0.544392979727797","0.64302568835015","2"
"People pursue self-interest","2003","Full Time","Couple + C. LE and GT 16","522","0.690592053282317","0.657963529741541","0.723220576823093","2"
"People pursue self-interest","2003","Part Time","1-pers.-HH","291","0.672903835399177","0.62921600720346","0.716591663594893","2"
"People pursue self-interest","2003","Part Time","(Married) couple without C. ","789","0.648878991987639","0.622268731870938","0.67548925210434","2"
"People pursue self-interest","2003","Part Time","Single parent ","233","0.705258071232943","0.655766153299321","0.754749989166565","2"
"People pursue self-interest","2003","Part Time","Couple + C. LE 16 ","926","0.710849809462518","0.686530114393902","0.735169504531134","2"
"People pursue self-interest","2003","Not Working","Couple + C. GT 16 ","729","0.639160142025676","0.611594957141735","0.666725326909617","2"
"People pursue self-interest","2003","Not Working","Couple + C. LE and GT 16","314","0.665058471649883","0.623480824872303","0.706636118427464","2"
"People pursue self-interest","2003","Not Working","Couple + C. LE 16 ","528","0.708504220658374","0.676854283174118","0.74015415814263","2"
"People are helpful","2004","Full Time","1-pers.-HH","","","","","1"
"People are helpful","2004","Full Time","(Married) couple without C. ","","","","","1"
"People are helpful","2004","Full Time","Single parent ","","","","","1"
"People are helpful","2004","Full Time","Couple + C. LE 16 ","","","","","1"
"People are helpful","2004","Full Time","Couple + C. GT 16 ","","","","","1"
"People are helpful","2004","Full Time","Couple + C. LE and GT 16","","","","","1"
"People are helpful","2004","Part Time","1-pers.-HH","","","","","1"
"People are helpful","2004","Part Time","(Married) couple without C. ","","","","","1"
"People are helpful","2004","Part Time","Single parent ","","","","","1"
"People are helpful","2004","Part Time","Couple + C. LE 16 ","","","","","1"
"People are helpful","2004","Part Time","Couple + C. GT 16 ","","","","","1"
"People are helpful","2004","Part Time","Couple + C. LE and GT 16","","","","","1"
"People are helpful","2004","Not Working","1-pers.-HH","","","","","1"
"People are helpful","2004","Not Working","(Married) couple without C. ","","","","","1"
"People are helpful","2004","Not Working","Single parent ","","","","","1"
"People are helpful","2004","Not Working","Couple + C. LE 16 ","","","","","1"
"People are helpful","2004","Not Working","Couple + C. GT 16 ","","","","","1"
"People are helpful","2004","Not Working","Couple + C. LE and GT 16","","","","","1"
"People pursue self-interest","2004","Full Time","1-pers.-HH","","","","","2"
"People pursue self-interest","2004","Full Time","(Married) couple without C. ","","","","","2"
"People pursue self-interest","2004","Full Time","Couple + C. LE 16 ","","","","","2"
"People pursue self-interest","2004","Full Time","Couple + C. GT 16 ","","","","","2"
"People pursue self-interest","2004","Part Time","Couple + C. GT 16 ","","","","","2"
"People pursue self-interest","2004","Part Time","Couple + C. LE and GT 16","","","","","2"
"People pursue self-interest","2004","Not Working","(Married) couple without C. ","","","","","2"
"People pursue self-interest","2004","Full Time","Single parent ","","","","","2"
"People pursue self-interest","2004","Not Working","1-pers.-HH","","","","","2"
"People pursue self-interest","2004","Not Working","Single parent ","","","","","2"
"People pursue self-interest","2004","Full Time","Couple + C. LE and GT 16","","","","","2"
"People pursue self-interest","2004","Part Time","1-pers.-HH","","","","","2"
"People pursue self-interest","2004","Part Time","(Married) couple without C. ","","","","","2"
"People pursue self-interest","2004","Part Time","Single parent ","","","","","2"
"People pursue self-interest","2004","Part Time","Couple + C. LE 16 ","","","","","2"
"People pursue self-interest","2004","Not Working","Couple + C. LE 16 ","","","","","2"
"People pursue self-interest","2004","Not Working","Couple + C. GT 16 ","","","","","2"
"People pursue self-interest","2004","Not Working","Couple + C. LE and GT 16","","","","","2"
"People are helpful","2005","Full Time","1-pers.-HH","","","","","1"
"People are helpful","2005","Full Time","(Married) couple without C. ","","","","","1"
"People are helpful","2005","Full Time","Single parent ","","","","","1"
"People are helpful","2005","Full Time","Couple + C. LE 16 ","","","","","1"
"People are helpful","2005","Full Time","Couple + C. GT 16 ","","","","","1"
"People are helpful","2005","Full Time","Couple + C. LE and GT 16","","","","","1"
"People are helpful","2005","Part Time","1-pers.-HH","","","","","1"
"People are helpful","2005","Part Time","(Married) couple without C. ","","","","","1"
"People are helpful","2005","Part Time","Single parent ","","","","","1"
"People are helpful","2005","Part Time","Couple + C. LE 16 ","","","","","1"
"People are helpful","2005","Part Time","Couple + C. GT 16 ","","","","","1"
"People are helpful","2005","Part Time","Couple + C. LE and GT 16","","","","","1"
"People are helpful","2005","Not Working","1-pers.-HH","","","","","1"
"People are helpful","2005","Not Working","(Married) couple without C. ","","","","","1"
"People are helpful","2005","Not Working","Single parent ","","","","","1"
"People are helpful","2005","Not Working","Couple + C. LE 16 ","","","","","1"
"People are helpful","2005","Not Working","Couple + C. GT 16 ","","","","","1"
"People are helpful","2005","Not Working","Couple + C. LE and GT 16","","","","","1"
