"plh0196","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"People are helpful","2003","Schleswig-Holstein","in school","7","","","","1"
"People are helpful","2003","Schleswig-Holstein","inadequately","3","","","","1"
"People are helpful","2003","Schleswig-Holstein","general elemantary","35","0.384956544422448","0.280900526400732","0.489012562444164","1"
"People are helpful","2003","Schleswig-Holstein","middle vocational","166","0.430118311455049","0.378175949427358","0.48206067348274","1"
"People are helpful","2003","Schleswig-Holstein","vocational + Abi","16","","","","1"
"People are helpful","2003","Schleswig-Holstein","higher vocational","22","","","","1"
"People are helpful","2003","Schleswig-Holstein","higher education","51","0.403614844397437","0.309772160667131","0.497457528127743","1"
"People are helpful","2003","Hamburg","in school","4","","","","1"
"People are helpful","2003","Hamburg","inadequately","1","","","","1"
"People are helpful","2003","Hamburg","general elemantary","16","","","","1"
"People are helpful","2003","Hamburg","middle vocational","51","0.273209056805962","0.199657675361611","0.346760438250313","1"
"People are helpful","2003","Hamburg","vocational + Abi","5","","","","1"
"People are helpful","2003","Hamburg","higher vocational","7","","","","1"
"People are helpful","2003","Hamburg","higher education","34","0.395344195315695","0.283947058717786","0.506741331913604","1"
"People are helpful","2003","Lower Saxony","in school","19","","","","1"
"People are helpful","2003","Lower Saxony","inadequately","11","","","","1"
"People are helpful","2003","Lower Saxony","general elemantary","95","0.341974931335518","0.284968267238765","0.398981595432271","1"
"People are helpful","2003","Lower Saxony","middle vocational","339","0.348803684341291","0.318995271924054","0.378612096758527","1"
"People are helpful","2003","Lower Saxony","vocational + Abi","41","0.361446441777852","0.2754900632944","0.447402820261305","1"
"People are helpful","2003","Lower Saxony","higher vocational","40","0.396804987501639","0.30999181892081","0.483618156082468","1"
"People are helpful","2003","Lower Saxony","higher education","121","0.398212645015757","0.342350689410803","0.454074600620711","1"
"People are helpful","2003","Bremen","in school","2","","","","1"
"People are helpful","2003","Bremen","inadequately","","","","","1"
"People are helpful","2003","Bremen","general elemantary","12","","","","1"
"People are helpful","2003","Bremen","middle vocational","28","","","","1"
"People are helpful","2003","Bremen","vocational + Abi","6","","","","1"
"People are helpful","2003","Bremen","higher vocational","5","","","","1"
"People are helpful","2003","Bremen","higher education","19","","","","1"
"People are helpful","2003","North Rhine-Westphalia","in school","55","0.456746785339242","0.373335135846917","0.540158434831567","1"
"People are helpful","2003","North Rhine-Westphalia","inadequately","36","0.294294090130028","0.204066844296684","0.384521335963372","1"
"People are helpful","2003","North Rhine-Westphalia","general elemantary","233","0.404126146633033","0.36439465019326","0.443857643072807","1"
"People are helpful","2003","North Rhine-Westphalia","middle vocational","827","0.358774171016675","0.338929095613401","0.378619246419949","1"
"People are helpful","2003","North Rhine-Westphalia","vocational + Abi","99","0.334700222747736","0.284467706703077","0.384932738792395","1"
"People are helpful","2003","North Rhine-Westphalia","higher vocational","94","0.321276730348831","0.270663947149167","0.371889513548495","1"
"People are helpful","2003","North Rhine-Westphalia","higher education","344","0.41848320258538","0.385043292605942","0.451923112564818","1"
"People are helpful","2003","Hesse","in school","11","","","","1"
"People are helpful","2003","Hesse","inadequately","5","","","","1"
"People are helpful","2003","Hesse","general elemantary","70","0.325881461002438","0.261720756603893","0.390042165400984","1"
"People are helpful","2003","Hesse","middle vocational","194","0.29425519991486","0.260252808512578","0.328257591317142","1"
"People are helpful","2003","Hesse","vocational + Abi","28","","","","1"
"People are helpful","2003","Hesse","higher vocational","24","","","","1"
"People are helpful","2003","Hesse","higher education","117","0.34199440537946","0.290019058587144","0.393969752171777","1"
"People are helpful","2003","Rhineland-Palatinate,Saarland","in school","21","","","","1"
"People are helpful","2003","Rhineland-Palatinate,Saarland","inadequately","10","","","","1"
"People are helpful","2003","Rhineland-Palatinate,Saarland","general elemantary","98","0.457853058878733","0.393324507480369","0.522381610277098","1"
"People are helpful","2003","Rhineland-Palatinate,Saarland","middle vocational","294","0.456623321769111","0.419537234536643","0.49370940900158","1"
"People are helpful","2003","Rhineland-Palatinate,Saarland","vocational + Abi","15","","","","1"
"People are helpful","2003","Rhineland-Palatinate,Saarland","higher vocational","33","0.26612722251006","0.181997356322221","0.3502570886979","1"
"People are helpful","2003","Rhineland-Palatinate,Saarland","higher education","82","0.399947338078024","0.328775450238523","0.471119225917526","1"
"People are helpful","2003","Baden-Württemberg","in school","37","0.39693581015612","0.286938211097847","0.506933409214394","1"
"People are helpful","2003","Baden-Württemberg","inadequately","16","","","","1"
"People are helpful","2003","Baden-Württemberg","general elemantary","200","0.422233963772598","0.376800823993776","0.467667103551419","1"
"People are helpful","2003","Baden-Württemberg","middle vocational","511","0.371553790576769","0.344787337175504","0.398320243978033","1"
"People are helpful","2003","Baden-Württemberg","vocational + Abi","49","0.324963118371716","0.247656028983493","0.40227020775994","1"
"People are helpful","2003","Baden-Württemberg","higher vocational","67","0.353483283641127","0.288672202293795","0.41829436498846","1"
"People are helpful","2003","Baden-Württemberg","higher education","207","0.393765421075005","0.349500030108299","0.438030812041711","1"
"People are helpful","2003","Bavaria","in school","25","","","","1"
"People are helpful","2003","Bavaria","inadequately","10","","","","1"
"People are helpful","2003","Bavaria","general elemantary","160","0.440129371879681","0.39079980430239","0.489458939456972","1"
"People are helpful","2003","Bavaria","middle vocational","559","0.357115221037654","0.333818641543916","0.380411800531393","1"
"People are helpful","2003","Bavaria","vocational + Abi","44","0.380217755887404","0.300653897729603","0.459781614045206","1"
"People are helpful","2003","Bavaria","higher vocational","86","0.320983279863428","0.262879593074228","0.379086966652628","1"
"People are helpful","2003","Bavaria","higher education","245","0.424718390890165","0.384281018867622","0.465155762912709","1"
"People are helpful","2003","Berlin","in school","16","","","","1"
"People are helpful","2003","Berlin","inadequately","1","","","","1"
"People are helpful","2003","Berlin","general elemantary","19","","","","1"
"People are helpful","2003","Berlin","middle vocational","100","0.301422154789958","0.253279463273011","0.349564846306905","1"
"People are helpful","2003","Berlin","vocational + Abi","6","","","","1"
