"plh0196","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"People are helpful","2003","16-34 y.","in school","245","0.386078351163747","0.347506846670526","0.424649855656968"
"People are helpful","2003","16-34 y.","inadequately","20","","",""
"People are helpful","2003","16-34 y.","general elemantary","315","0.3057018991912","0.276694535538681","0.334709262843719"
"People are helpful","2003","16-34 y.","middle vocational","808","0.273202420320787","0.256369496008002","0.290035344633571"
"People are helpful","2003","16-34 y.","vocational + Abi","112","0.270931901888872","0.229309689959696","0.312554113818049"
"People are helpful","2003","16-34 y.","higher vocational","76","0.267155847087185","0.214377672623911","0.31993402155046"
"People are helpful","2003","16-34 y.","higher education","184","0.331318823389451","0.292264996602598","0.370372650176305"
"People are helpful","2003","35-65 y.","in school","","","",""
"People are helpful","2003","35-65 y.","inadequately","51","0.320708310030907","0.244998018124309","0.396418601937505"
"People are helpful","2003","35-65 y.","general elemantary","339","0.333618310193489","0.303869410920158","0.363367209466821"
"People are helpful","2003","35-65 y.","middle vocational","2040","0.306032923312884","0.294797627225836","0.317268219399933"
"People are helpful","2003","35-65 y.","vocational + Abi","178","0.30064282452391","0.264195031143022","0.337090617904797"
"People are helpful","2003","35-65 y.","higher vocational","332","0.276444388571467","0.250584424088629","0.302304353054305"
"People are helpful","2003","35-65 y.","higher education","1248","0.380690955176639","0.363798817186133","0.397583093167145"
"People are helpful","2003","66 and older","in school","","","",""
"People are helpful","2003","66 and older","inadequately","28","","",""
"People are helpful","2003","66 and older","general elemantary","404","0.530434322774013","0.495477561275352","0.565391084272674"
"People are helpful","2003","66 and older","middle vocational","990","0.530018009333865","0.507469169437057","0.552566849230673"
"People are helpful","2003","66 and older","vocational + Abi","52","0.594673136105811","0.497962921286397","0.691383350925224"
"People are helpful","2003","66 and older","higher vocational","113","0.446319785824796","0.384199548022541","0.508440023627051"
"People are helpful","2003","66 and older","higher education","265","0.467965462666705","0.426930812338792","0.509000112994618"
"People pursue self-interest","2003","16-34 y.","in school","367","0.613921648836253","0.575350144343032","0.652493153329474"
"People pursue self-interest","2003","16-34 y.","inadequately","40","0.769047497645162","0.66240989239812","0.875685102892205"
"People pursue self-interest","2003","16-34 y.","general elemantary","654","0.6942981008088","0.665290737156281","0.723305464461319"
"People pursue self-interest","2003","16-34 y.","middle vocational","1884","0.726797579679214","0.709964655366429","0.743630503991998"
"People pursue self-interest","2003","16-34 y.","vocational + Abi","326","0.729068098111128","0.687445886181951","0.770690310040304"
"People pursue self-interest","2003","16-34 y.","higher vocational","194","0.732844152912815","0.68006597844954","0.785622327376089"
"People pursue self-interest","2003","16-34 y.","higher education","374","0.668681176610549","0.629627349823695","0.707735003397402"
"People pursue self-interest","2003","35-65 y.","in school","","","",""
"People pursue self-interest","2003","35-65 y.","inadequately","95","0.679291689969093","0.603581398062495","0.755001981875691"
"People pursue self-interest","2003","35-65 y.","general elemantary","626","0.666381689806511","0.636632790533179","0.696130589079842"
"People pursue self-interest","2003","35-65 y.","middle vocational","4423","0.693967076687116","0.682731780600067","0.705202372774164"
"People pursue self-interest","2003","35-65 y.","vocational + Abi","430","0.69935717547609","0.662909382095203","0.735804968856978"
"People pursue self-interest","2003","35-65 y.","higher vocational","817","0.723555611428533","0.697695646945695","0.749415575911371"
"People pursue self-interest","2003","35-65 y.","higher education","1926","0.619309044823361","0.602416906832855","0.636201182813868"
"People pursue self-interest","2003","66 and older","in school","","","",""
"People pursue self-interest","2003","66 and older","inadequately","24","","",""
"People pursue self-interest","2003","66 and older","general elemantary","379","0.469565677225987","0.434608915727326","0.504522438724648"
"People pursue self-interest","2003","66 and older","middle vocational","892","0.469981990666135","0.447433150769327","0.492530830562943"
"People pursue self-interest","2003","66 and older","vocational + Abi","47","0.40532686389419","0.308616649074776","0.502037078713603"
"People pursue self-interest","2003","66 and older","higher vocational","133","0.553680214175204","0.491559976372949","0.615800451977459"
"People pursue self-interest","2003","66 and older","higher education","303","0.532034537333295","0.490999887005382","0.573069187661208"
"People are helpful","2004","16-34 y.","in school","","","",""
"People are helpful","2004","16-34 y.","inadequately","","","",""
"People are helpful","2004","16-34 y.","general elemantary","","","",""
"People are helpful","2004","16-34 y.","middle vocational","","","",""
"People are helpful","2004","16-34 y.","vocational + Abi","","","",""
"People are helpful","2004","16-34 y.","higher vocational","","","",""
"People are helpful","2004","16-34 y.","higher education","","","",""
"People are helpful","2004","35-65 y.","in school","","","",""
"People are helpful","2004","35-65 y.","inadequately","","","",""
"People are helpful","2004","35-65 y.","general elemantary","","","",""
"People are helpful","2004","35-65 y.","middle vocational","","","",""
"People are helpful","2004","35-65 y.","vocational + Abi","","","",""
"People are helpful","2004","35-65 y.","higher vocational","","","",""
"People are helpful","2004","35-65 y.","higher education","","","",""
"People are helpful","2004","66 and older","in school","","","",""
"People are helpful","2004","66 and older","inadequately","","","",""
"People are helpful","2004","66 and older","general elemantary","","","",""
"People are helpful","2004","66 and older","middle vocational","","","",""
"People are helpful","2004","66 and older","vocational + Abi","","","",""
"People are helpful","2004","66 and older","higher vocational","","","",""
"People are helpful","2004","66 and older","higher education","","","",""
"People pursue self-interest","2004","16-34 y.","in school","","","",""
"People pursue self-interest","2004","16-34 y.","inadequately","","","",""
"People pursue self-interest","2004","16-34 y.","general elemantary","","","",""
"People pursue self-interest","2004","16-34 y.","middle vocational","","","",""
"People pursue self-interest","2004","16-34 y.","vocational + Abi","","","",""
"People pursue self-interest","2004","16-34 y.","higher vocational","","","",""
"People pursue self-interest","2004","16-34 y.","higher education","","","",""
"People pursue self-interest","2004","35-65 y.","in school","","","",""
"People pursue self-interest","2004","35-65 y.","inadequately","","","",""
"People pursue self-interest","2004","35-65 y.","general elemantary","","","",""
"People pursue self-interest","2004","35-65 y.","middle vocational","","","",""
"People pursue self-interest","2004","35-65 y.","vocational + Abi","","","",""
"People pursue self-interest","2004","35-65 y.","higher vocational","","","",""
"People pursue self-interest","2004","35-65 y.","higher education","","","",""
"People pursue self-interest","2004","66 and older","in school","","","",""
"People pursue self-interest","2004","66 and older","inadequately","","","",""
"People pursue self-interest","2004","66 and older","general elemantary","","","",""
