"plh0196","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence","value"
"People are helpful","2003","Full Time","West Germany","2198","0.308804166124931","0.297693482361568","0.319914849888295","1"
"People are helpful","2003","Full Time","East Germany","594","0.259113374645235","0.240699751394989","0.277526997895481","1"
"People are helpful","2003","Part Time","West Germany","1388","0.334630465193494","0.320080176742395","0.349180753644593","1"
"People are helpful","2003","Part Time","East Germany","269","0.236863064929755","0.210822642701813","0.262903487157697","1"
"People are helpful","2003","Not Working","West Germany","2695","0.450207512068245","0.437591524530664","0.462823499605827","1"
"People are helpful","2003","Not Working","East Germany","743","0.354494079110047","0.334073530957425","0.374914627262669","1"
"People pursue self-interest","2003","Full Time","West Germany","4444","0.691195833875069","0.680085150111705","0.702306517638432","2"
"People pursue self-interest","2003","Full Time","East Germany","1581","0.740886625354765","0.722473002104519","0.759300248605011","2"
"People pursue self-interest","2003","Not Working","West Germany","3279","0.549792487931755","0.537176500394173","0.562408475469336","2"
"People pursue self-interest","2003","Not Working","East Germany","1365","0.645505920889953","0.625085372737331","0.665926469042575","2"
"People pursue self-interest","2003","Part Time","West Germany","2652","0.665369534806506","0.650819246355407","0.679919823257605","2"
"People pursue self-interest","2003","Part Time","East Germany","755","0.763136935070245","0.737096512842303","0.789177357298187","2"
"People are helpful","2004","Full Time","West Germany","","","","","1"
"People are helpful","2004","Full Time","East Germany","","","","","1"
"People are helpful","2004","Part Time","West Germany","","","","","1"
"People are helpful","2004","Part Time","East Germany","","","","","1"
"People are helpful","2004","Not Working","West Germany","","","","","1"
"People are helpful","2004","Not Working","East Germany","","","","","1"
"People pursue self-interest","2004","Full Time","West Germany","","","","","2"
"People pursue self-interest","2004","Full Time","East Germany","","","","","2"
"People pursue self-interest","2004","Not Working","West Germany","","","","","2"
"People pursue self-interest","2004","Not Working","East Germany","","","","","2"
"People pursue self-interest","2004","Part Time","West Germany","","","","","2"
"People pursue self-interest","2004","Part Time","East Germany","","","","","2"
"People are helpful","2005","Full Time","West Germany","","","","","1"
"People are helpful","2005","Full Time","East Germany","","","","","1"
"People are helpful","2005","Part Time","West Germany","","","","","1"
"People are helpful","2005","Part Time","East Germany","","","","","1"
"People are helpful","2005","Not Working","West Germany","","","","","1"
"People are helpful","2005","Not Working","East Germany","","","","","1"
"People pursue self-interest","2005","Full Time","West Germany","","","","","2"
"People pursue self-interest","2005","Full Time","East Germany","","","","","2"
