"plh0196","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"People are helpful","2003","Not Employed","1-pers.-HH","713","0.500080906338795","0.474147833136147","0.526013979541442"
"People are helpful","2003","Not Employed","(Married) couple without C. ","1557","0.442504065032237","0.4261332067974","0.458874923267073"
"People are helpful","2003","Not Employed","Single parent ","158","0.406290665961026","0.35697431164985","0.455607020272203"
"People are helpful","2003","Not Employed","Couple + C. LE 16 ","264","0.291495779341626","0.25984584185737","0.323145716825882"
"People are helpful","2003","Not Employed","Couple + C. GT 16 ","437","0.360839857974324","0.333274673090383","0.388405042858265"
"People are helpful","2003","Not Employed","Couple + C. LE and GT 16","181","0.334941528350117","0.293363881572536","0.376519175127697"
"People are helpful","2003","Employed","1-pers.-HH","506","0.326080846449376","0.302373678883534","0.349788014015219"
"People are helpful","2003","Employed","(Married) couple without C. ","1242","0.316492640186051","0.301514220079058","0.331471060293044"
"People are helpful","2003","Employed","Single parent ","223","0.299853918256759","0.266409037326657","0.33329879918686"
"People are helpful","2003","Employed","Couple + C. LE 16 ","1059","0.285238341514066","0.270351608702455","0.300125074325677"
"People are helpful","2003","Employed","Couple + C. GT 16 ","859","0.297854782004533","0.280734562329178","0.314975001679889"
"People are helpful","2003","Employed","Couple + C. LE and GT 16","427","0.311624411431591","0.286732930464501","0.336515892398681"
"People pursue self-interest","2003","Not Employed","1-pers.-HH","715","0.499919093661205","0.473986020458558","0.525852166863853"
"People pursue self-interest","2003","Not Employed","(Married) couple without C. ","1979","0.557495934967763","0.541125076732927","0.5738667932026"
"People pursue self-interest","2003","Not Employed","Single parent ","223","0.593709334038974","0.544392979727797","0.64302568835015"
"People pursue self-interest","2003","Not Employed","Couple + C. LE 16 ","528","0.708504220658374","0.676854283174118","0.74015415814263"
"People pursue self-interest","2003","Not Employed","Couple + C. GT 16 ","729","0.639160142025676","0.611594957141735","0.666725326909617"
"People pursue self-interest","2003","Not Employed","Couple + C. LE and GT 16","314","0.665058471649883","0.623480824872303","0.706636118427464"
"People pursue self-interest","2003","Employed","1-pers.-HH","996","0.673919153550624","0.650211985984782","0.697626321116466"
"People pursue self-interest","2003","Employed","(Married) couple without C. ","2462","0.683507359813949","0.668528939706956","0.698485779920942"
"People pursue self-interest","2003","Employed","Single parent ","498","0.700146081743241","0.66670120081314","0.733590962673343"
"People pursue self-interest","2003","Employed","Couple + C. LE 16 ","2475","0.714761658485934","0.699874925674323","0.729648391297545"
"People pursue self-interest","2003","Employed","Couple + C. GT 16 ","1882","0.702145217995467","0.685024998320111","0.719265437670822"
"People pursue self-interest","2003","Employed","Couple + C. LE and GT 16","903","0.688375588568409","0.663484107601319","0.713267069535499"
"People are helpful","2004","Not Employed","1-pers.-HH","","","",""
"People are helpful","2004","Not Employed","(Married) couple without C. ","","","",""
"People are helpful","2004","Not Employed","Single parent ","","","",""
"People are helpful","2004","Not Employed","Couple + C. LE 16 ","","","",""
"People are helpful","2004","Not Employed","Couple + C. GT 16 ","","","",""
"People are helpful","2004","Not Employed","Couple + C. LE and GT 16","","","",""
"People are helpful","2004","Employed","1-pers.-HH","","","",""
"People are helpful","2004","Employed","(Married) couple without C. ","","","",""
"People are helpful","2004","Employed","Single parent ","","","",""
"People are helpful","2004","Employed","Couple + C. LE 16 ","","","",""
"People are helpful","2004","Employed","Couple + C. GT 16 ","","","",""
"People are helpful","2004","Employed","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2004","Not Employed","1-pers.-HH","","","",""
"People pursue self-interest","2004","Not Employed","(Married) couple without C. ","","","",""
"People pursue self-interest","2004","Not Employed","Single parent ","","","",""
"People pursue self-interest","2004","Not Employed","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2004","Not Employed","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2004","Not Employed","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2004","Employed","1-pers.-HH","","","",""
"People pursue self-interest","2004","Employed","(Married) couple without C. ","","","",""
"People pursue self-interest","2004","Employed","Single parent ","","","",""
"People pursue self-interest","2004","Employed","Couple + C. LE 16 ","","","",""
"People pursue self-interest","2004","Employed","Couple + C. GT 16 ","","","",""
"People pursue self-interest","2004","Employed","Couple + C. LE and GT 16","","","",""
"People are helpful","2005","Not Employed","1-pers.-HH","","","",""
"People are helpful","2005","Not Employed","(Married) couple without C. ","","","",""
"People are helpful","2005","Not Employed","Single parent ","","","",""
"People are helpful","2005","Not Employed","Couple + C. LE 16 ","","","",""
"People are helpful","2005","Not Employed","Couple + C. GT 16 ","","","",""
"People are helpful","2005","Not Employed","Couple + C. LE and GT 16","","","",""
"People are helpful","2005","Employed","1-pers.-HH","","","",""
"People are helpful","2005","Employed","(Married) couple without C. ","","","",""
"People are helpful","2005","Employed","Single parent ","","","",""
"People are helpful","2005","Employed","Couple + C. LE 16 ","","","",""
"People are helpful","2005","Employed","Couple + C. GT 16 ","","","",""
"People are helpful","2005","Employed","Couple + C. LE and GT 16","","","",""
"People pursue self-interest","2005","Not Employed","1-pers.-HH","","","",""
