"plh0196","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence","value"
"People are helpful","2003","Full Time","Urban Area","1940","0.302598603890545","0.290842810954349","0.314354396826742","1"
"People are helpful","2003","Full Time","Rural Area","852","0.293951494613241","0.277514644621947","0.310388344604536","1"
"People are helpful","2003","Part Time","Urban Area","1166","0.328759354412449","0.31317857581893","0.344340133005968","1"
"People are helpful","2003","Part Time","Rural Area","491","0.29505175024307","0.272506786766301","0.317596713719839","1"
"People are helpful","2003","Not Working","Urban Area","2363","0.436354630154709","0.423077981503917","0.449631278805502","1"
"People are helpful","2003","Not Working","Rural Area","1075","0.416898130781228","0.398375988271365","0.435420273291091","1"
"People pursue self-interest","2003","Full Time","Urban Area","3926","0.697401396109455","0.685645603173258","0.709157189045651","2"
"People pursue self-interest","2003","Full Time","Rural Area","2099","0.706048505386759","0.689611655395464","0.722485355378053","2"
"People pursue self-interest","2003","Not Working","Urban Area","2997","0.563645369845291","0.550368721194498","0.576922018496083","2"
"People pursue self-interest","2003","Not Working","Rural Area","1647","0.583101869218772","0.564579726708908","0.601624011728635","2"
"People pursue self-interest","2003","Part Time","Urban Area","2326","0.67124064558755","0.655659866994031","0.68682142418107","2"
"People pursue self-interest","2003","Part Time","Rural Area","1081","0.70494824975693","0.682403286280161","0.7274932132337","2"
"People are helpful","2004","Full Time","Urban Area","","","","","1"
"People are helpful","2004","Full Time","Rural Area","","","","","1"
"People are helpful","2004","Part Time","Urban Area","","","","","1"
"People are helpful","2004","Part Time","Rural Area","","","","","1"
"People are helpful","2004","Not Working","Urban Area","","","","","1"
"People are helpful","2004","Not Working","Rural Area","","","","","1"
"People pursue self-interest","2004","Full Time","Urban Area","","","","","2"
"People pursue self-interest","2004","Full Time","Rural Area","","","","","2"
"People pursue self-interest","2004","Not Working","Urban Area","","","","","2"
"People pursue self-interest","2004","Not Working","Rural Area","","","","","2"
"People pursue self-interest","2004","Part Time","Urban Area","","","","","2"
"People pursue self-interest","2004","Part Time","Rural Area","","","","","2"
"People are helpful","2005","Full Time","Urban Area","","","","","1"
"People are helpful","2005","Full Time","Rural Area","","","","","1"
"People are helpful","2005","Part Time","Urban Area","","","","","1"
"People are helpful","2005","Part Time","Rural Area","","","","","1"
"People are helpful","2005","Not Working","Urban Area","","","","","1"
"People are helpful","2005","Not Working","Rural Area","","","","","1"
"People pursue self-interest","2005","Full Time","Urban Area","","","","","2"
"People pursue self-interest","2005","Full Time","Rural Area","","","","","2"
"People pursue self-interest","2005","Not Working","Urban Area","","","","","2"
"People pursue self-interest","2005","Not Working","Rural Area","","","","","2"
"People pursue self-interest","2005","Part Time","Urban Area","","","","","2"
"People pursue self-interest","2005","Part Time","Rural Area","","","","","2"
"People are helpful","2006","Full Time","Urban Area","","","","","1"
"People are helpful","2006","Full Time","Rural Area","","","","","1"
"People are helpful","2006","Part Time","Urban Area","","","","","1"
"People are helpful","2006","Part Time","Rural Area","","","","","1"
"People are helpful","2006","Not Working","Urban Area","","","","","1"
"People are helpful","2006","Not Working","Rural Area","","","","","1"
"People pursue self-interest","2006","Not Working","Urban Area","","","","","2"
"People pursue self-interest","2006","Not Working","Rural Area","","","","","2"
"People pursue self-interest","2006","Full Time","Urban Area","","","","","2"
"People pursue self-interest","2006","Full Time","Rural Area","","","","","2"
"People pursue self-interest","2006","Part Time","Urban Area","","","","","2"
"People pursue self-interest","2006","Part Time","Rural Area","","","","","2"
"People are helpful","2007","Full Time","Urban Area","","","","","1"
"People are helpful","2007","Full Time","Rural Area","","","","","1"
"People are helpful","2007","Part Time","Urban Area","","","","","1"
"People are helpful","2007","Part Time","Rural Area","","","","","1"
"People are helpful","2007","Not Working","Urban Area","","","","","1"
"People are helpful","2007","Not Working","Rural Area","","","","","1"
"People pursue self-interest","2007","Not Working","Urban Area","","","","","2"
"People pursue self-interest","2007","Not Working","Rural Area","","","","","2"
"People pursue self-interest","2007","Full Time","Urban Area","","","","","2"
"People pursue self-interest","2007","Full Time","Rural Area","","","","","2"
"People pursue self-interest","2007","Part Time","Urban Area","","","","","2"
"People pursue self-interest","2007","Part Time","Rural Area","","","","","2"
"People are helpful","2008","Full Time","Urban Area","1661","0.314435792719451","0.30139992510594","0.327471660332962","1"
"People are helpful","2008","Full Time","Rural Area","777","0.29113526848855","0.273415971218231","0.30885456575887","1"
"People are helpful","2008","Part Time","Urban Area","1082","0.356268257128548","0.338960467577524","0.373576046679573","1"
"People are helpful","2008","Part Time","Rural Area","485","0.325469124645846","0.301081708435648","0.349856540856043","1"
"People are helpful","2008","Not Working","Urban Area","2222","0.441557435324302","0.427572073264985","0.455542797383618","1"
"People are helpful","2008","Not Working","Rural Area","1047","0.423601175226474","0.404399918291249","0.4428024321617","1"
"People pursue self-interest","2008","Not Working","Urban Area","2621","0.558442564675698","0.544457202616382","0.572427926735015","2"
"People pursue self-interest","2008","Not Working","Rural Area","1497","0.576398824773526","0.5571975678383","0.595600081708751","2"
"People pursue self-interest","2008","Full Time","Urban Area","3212","0.685564207280549","0.672528339667038","0.69860007489406","2"
"People pursue self-interest","2008","Full Time","Rural Area","1748","0.70886473151145","0.69114543424113","0.72658402878177","2"
"People pursue self-interest","2008","Part Time","Urban Area","1859","0.643731742871452","0.626423953320427","0.661039532422476","2"
"People pursue self-interest","2008","Part Time","Rural Area","933","0.674530875354154","0.650143459143957","0.698918291564351","2"
"People are helpful","2009","Full Time","Urban Area","","","","","1"
"People are helpful","2009","Full Time","Rural Area","","","","","1"
"People are helpful","2009","Part Time","Urban Area","","","","","1"
"People are helpful","2009","Part Time","Rural Area","","","","","1"
"People are helpful","2009","Not Working","Urban Area","","","","","1"
"People are helpful","2009","Not Working","Rural Area","","","","","1"
"People pursue self-interest","2009","Not Working","Urban Area","","","","","2"
"People pursue self-interest","2009","Not Working","Rural Area","","","","","2"
"People pursue self-interest","2009","Full Time","Urban Area","","","","","2"
"People pursue self-interest","2009","Full Time","Rural Area","","","","","2"
"People pursue self-interest","2009","Part Time","Urban Area","","","","","2"
"People pursue self-interest","2009","Part Time","Rural Area","","","","","2"
"People are helpful","2010","Part Time","Urban Area","","","","","1"
"People are helpful","2010","Part Time","Rural Area","","","","","1"
"People are helpful","2010","Full Time","Urban Area","","","","","1"
"People are helpful","2010","Full Time","Rural Area","","","","","1"
"People are helpful","2010","Not Working","Urban Area","","","","","1"
"People are helpful","2010","Not Working","Rural Area","","","","","1"
"People pursue self-interest","2010","Full Time","Urban Area","","","","","2"
"People pursue self-interest","2010","Not Working","Urban Area","","","","","2"
"People pursue self-interest","2010","Not Working","Rural Area","","","","","2"
"People pursue self-interest","2010","Full Time","Rural Area","","","","","2"
"People pursue self-interest","2010","Part Time","Urban Area","","","","","2"
"People pursue self-interest","2010","Part Time","Rural Area","","","","","2"
"People are helpful","2011","Part Time","Urban Area","","","","","1"
"People are helpful","2011","Part Time","Rural Area","","","","","1"
"People are helpful","2011","Not Working","Urban Area","","","","","1"
"People are helpful","2011","Full Time","Urban Area","","","","","1"
"People are helpful","2011","Full Time","Rural Area","","","","","1"
"People are helpful","2011","Not Working","Rural Area","","","","","1"
"People pursue self-interest","2011","Full Time","Urban Area","","","","","2"
"People pursue self-interest","2011","Full Time","Rural Area","","","","","2"
"People pursue self-interest","2011","Not Working","Urban Area","","","","","2"
"People pursue self-interest","2011","Not Working","Rural Area","","","","","2"
"People pursue self-interest","2011","Part Time","Urban Area","","","","","2"
"People pursue self-interest","2011","Part Time","Rural Area","","","","","2"
"People are helpful","2012","Part Time","Urban Area","","","","","1"
"People are helpful","2012","Part Time","Rural Area","","","","","1"
"People are helpful","2012","Not Working","Urban Area","","","","","1"
"People are helpful","2012","Not Working","Rural Area","","","","","1"
"People are helpful","2012","Full Time","Urban Area","","","","","1"
"People are helpful","2012","Full Time","Rural Area","","","","","1"
"People pursue self-interest","2012","Full Time","Urban Area","","","","","2"
"People pursue self-interest","2012","Full Time","Rural Area","","","","","2"
"People pursue self-interest","2012","Part Time","Urban Area","","","","","2"
"People pursue self-interest","2012","Part Time","Rural Area","","","","","2"
"People pursue self-interest","2012","Not Working","Urban Area","","","","","2"
"People pursue self-interest","2012","Not Working","Rural Area","","","","","2"
"People are helpful","2013","Part Time","Urban Area","1978","0.42617639303929","0.411759795526962","0.440592990551617","1"
"People are helpful","2013","Part Time","Rural Area","1058","0.417545867683725","0.398105395096029","0.436986340271422","1"
"People are helpful","2013","Not Working","Urban Area","2656","0.49843682515015","0.48524677538628","0.51162687491402","1"
"People are helpful","2013","Not Working","Rural Area","1536","0.516602821941908","0.499051120236052","0.534154523647763","1"
"People are helpful","2013","Full Time","Urban Area","2438","0.369204295157826","0.35706593705711","0.381342653258542","1"
"People are helpful","2013","Full Time","Rural Area","1386","0.367870862790513","0.351730438447498","0.384011287133528","1"
"People pursue self-interest","2013","Full Time","Urban Area","3634","0.630795704842174","0.618657346741458","0.64293406294289","2"
"People pursue self-interest","2013","Full Time","Rural Area","2043","0.632129137209487","0.615988712866472","0.648269561552502","2"
"People pursue self-interest","2013","Part Time","Urban Area","2542","0.57382360696071","0.559407009448383","0.588240204473038","2"
"People pursue self-interest","2013","Part Time","Rural Area","1414","0.582454132316275","0.563013659728578","0.601894604903971","2"
"People pursue self-interest","2013","Not Working","Urban Area","2864","0.50156317484985","0.48837312508598","0.51475322461372","2"
"People pursue self-interest","2013","Not Working","Rural Area","1578","0.483397178058092","0.465845476352237","0.500948879763948","2"
"People are helpful","2014","Part Time","Urban Area","","","","","1"
"People are helpful","2014","Part Time","Rural Area","","","","","1"
"People are helpful","2014","Not Working","Urban Area","","","","","1"
"People are helpful","2014","Not Working","Rural Area","","","","","1"
"People are helpful","2014","Full Time","Urban Area","","","","","1"
"People are helpful","2014","Full Time","Rural Area","","","","","1"
"People pursue self-interest","2014","Full Time","Urban Area","","","","","2"
"People pursue self-interest","2014","Full Time","Rural Area","","","","","2"
"People pursue self-interest","2014","Part Time","Urban Area","","","","","2"
"People pursue self-interest","2014","Part Time","Rural Area","","","","","2"
"People pursue self-interest","2014","Not Working","Urban Area","","","","","2"
"People pursue self-interest","2014","Not Working","Rural Area","","","","","2"
"People are helpful","2015","Part Time","Urban Area","","","","","1"
"People are helpful","2015","Part Time","Rural Area","","","","","1"
"People are helpful","2015","Not Working","Urban Area","","","","","1"
"People are helpful","2015","Not Working","Rural Area","","","","","1"
"People are helpful","2015","Full Time","Urban Area","","","","","1"
"People are helpful","2015","Full Time","Rural Area","","","","","1"
"People pursue self-interest","2015","Full Time","Urban Area","","","","","2"
"People pursue self-interest","2015","Full Time","Rural Area","","","","","2"
"People pursue self-interest","2015","Part Time","Urban Area","","","","","2"
"People pursue self-interest","2015","Part Time","Rural Area","","","","","2"
"People pursue self-interest","2015","Not Working","Urban Area","","","","","2"
"People pursue self-interest","2015","Not Working","Rural Area","","","","","2"
"People are helpful","2016","Part Time","Urban Area","","","","","1"
"People are helpful","2016","Part Time","Rural Area","","","","","1"
"People are helpful","2016","Full Time","Urban Area","","","","","1"
"People are helpful","2016","Full Time","Rural Area","","","","","1"
"People are helpful","2016","Not Working","Urban Area","","","","","1"
"People are helpful","2016","Not Working","Rural Area","","","","","1"
"People pursue self-interest","2016","Full Time","Urban Area","","","","","2"
"People pursue self-interest","2016","Full Time","Rural Area","","","","","2"
"People pursue self-interest","2016","Part Time","Urban Area","","","","","2"
"People pursue self-interest","2016","Part Time","Rural Area","","","","","2"
"People pursue self-interest","2016","Not Working","Urban Area","","","","","2"
"People pursue self-interest","2016","Not Working","Rural Area","","","","","2"
"People are helpful","2017","Part Time","Urban Area","","","","","1"
"People are helpful","2017","Part Time","Rural Area","","","","","1"
"People are helpful","2017","Full Time","Urban Area","","","","","1"
"People are helpful","2017","Full Time","Rural Area","","","","","1"
"People are helpful","2017","Not Working","Urban Area","","","","","1"
"People are helpful","2017","Not Working","Rural Area","","","","","1"
"People pursue self-interest","2017","Full Time","Urban Area","","","","","2"
"People pursue self-interest","2017","Full Time","Rural Area","","","","","2"
"People pursue self-interest","2017","Part Time","Urban Area","","","","","2"
"People pursue self-interest","2017","Part Time","Rural Area","","","","","2"
"People pursue self-interest","2017","Not Working","Urban Area","","","","","2"
"People pursue self-interest","2017","Not Working","Rural Area","","","","","2"
"People are helpful","2018","Part Time","Urban Area","2402","0.452466689032903","0.438803667453193","0.466129710612613","1"
"People are helpful","2018","Part Time","Rural Area","1133","0.418244291828254","0.399378020848412","0.437110562808097","1"
"People are helpful","2018","Full Time","Urban Area","2811","0.43170683892083","0.419560474232326","0.443853203609334","1"
"People are helpful","2018","Full Time","Rural Area","1476","0.431083714838314","0.414714469835083","0.447452959841546","1"
"People are helpful","2018","Not Working","Urban Area","3858","0.524888562566842","0.513659116716615","0.536118008417068","1"
"People are helpful","2018","Not Working","Rural Area","1928","0.522676132140291","0.50649198582234","0.538860278458241","1"
"People pursue self-interest","2018","Full Time","Urban Area","3577","0.56829316107917","0.556146796390666","0.580439525767674","2"
"People pursue self-interest","2018","Full Time","Rural Area","2040","0.568916285161686","0.552547040158454","0.585285530164917","2"
"People pursue self-interest","2018","Part Time","Urban Area","2696","0.547533310967097","0.533870289387388","0.561196332546807","2"
"People pursue self-interest","2018","Part Time","Rural Area","1493","0.581755708171746","0.562889437191903","0.600621979151588","2"
"People pursue self-interest","2018","Not Working","Urban Area","3739","0.475111437433158","0.463881991582932","0.486340883283384","2"
"People pursue self-interest","2018","Not Working","Rural Area","1731","0.477323867859709","0.461139721541759","0.49350801417766","2"
