"plh0196","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"People are helpful","2003","in school","245","0.386078351163747","0.347506846670526","0.424649855656968","1"
"People are helpful","2003","inadequately","99","0.365803076748726","0.307030601681839","0.424575551815613","1"
"People are helpful","2003","general elemantary","1058","0.395477816336115","0.377092527513507","0.413863105158723","1"
"People are helpful","2003","middle vocational","3838","0.346752164190196","0.337873019160435","0.355631309219958","1"
"People are helpful","2003","vocational + Abi","342","0.326408402890022","0.299248741987749","0.353568063792295","1"
"People are helpful","2003","higher vocational","521","0.308199343397047","0.28602007014075","0.330378616653344","1"
"People are helpful","2003","higher education","1697","0.387338013220914","0.372777744476361","0.401898281965467","1"
"People pursue self-interest","2003","higher education","2603","0.612661986779086","0.598101718034533","0.627222255523639","2"
"People pursue self-interest","2003","higher vocational","1144","0.691800656602953","0.669621383346655","0.71397992985925","2"
"People pursue self-interest","2003","vocational + Abi","803","0.673591597109978","0.646431936207705","0.700751258012251","2"
"People pursue self-interest","2003","in school","367","0.613921648836253","0.575350144343032","0.652493153329474","2"
"People pursue self-interest","2003","general elemantary","1659","0.604522183663885","0.586136894841277","0.622907472486493","2"
"People pursue self-interest","2003","inadequately","159","0.634196923251274","0.575424448184387","0.692969398318161","2"
"People pursue self-interest","2003","middle vocational","7199","0.653247835809803","0.644368690780042","0.662126980839565","2"
"People are helpful","2004","in school","","","","","1"
"People are helpful","2004","inadequately","","","","","1"
"People are helpful","2004","general elemantary","","","","","1"
"People are helpful","2004","middle vocational","","","","","1"
"People are helpful","2004","vocational + Abi","","","","","1"
"People are helpful","2004","higher vocational","","","","","1"
"People are helpful","2004","higher education","","","","","1"
"People pursue self-interest","2004","higher education","","","","","2"
"People pursue self-interest","2004","higher vocational","","","","","2"
"People pursue self-interest","2004","vocational + Abi","","","","","2"
"People pursue self-interest","2004","middle vocational","","","","","2"
"People pursue self-interest","2004","in school","","","","","2"
"People pursue self-interest","2004","general elemantary","","","","","2"
"People pursue self-interest","2004","inadequately","","","","","2"
"People are helpful","2005","in school","","","","","1"
"People are helpful","2005","inadequately","","","","","1"
"People are helpful","2005","general elemantary","","","","","1"
"People are helpful","2005","middle vocational","","","","","1"
"People are helpful","2005","vocational + Abi","","","","","1"
"People are helpful","2005","higher vocational","","","","","1"
"People are helpful","2005","higher education","","","","","1"
"People pursue self-interest","2005","higher education","","","","","2"
"People pursue self-interest","2005","higher vocational","","","","","2"
"People pursue self-interest","2005","vocational + Abi","","","","","2"
"People pursue self-interest","2005","in school","","","","","2"
"People pursue self-interest","2005","general elemantary","","","","","2"
"People pursue self-interest","2005","middle vocational","","","","","2"
"People pursue self-interest","2005","inadequately","","","","","2"
"People are helpful","2006","higher vocational","","","","","1"
"People are helpful","2006","higher education","","","","","1"
"People are helpful","2006","in school","","","","","1"
"People are helpful","2006","inadequately","","","","","1"
"People are helpful","2006","general elemantary","","","","","1"
"People are helpful","2006","middle vocational","","","","","1"
"People are helpful","2006","vocational + Abi","","","","","1"
"People pursue self-interest","2006","higher education","","","","","2"
"People pursue self-interest","2006","higher vocational","","","","","2"
"People pursue self-interest","2006","vocational + Abi","","","","","2"
"People pursue self-interest","2006","in school","","","","","2"
"People pursue self-interest","2006","general elemantary","","","","","2"
"People pursue self-interest","2006","middle vocational","","","","","2"
"People pursue self-interest","2006","inadequately","","","","","2"
"People are helpful","2007","higher vocational","","","","","1"
"People are helpful","2007","higher education","","","","","1"
"People are helpful","2007","in school","","","","","1"
"People are helpful","2007","inadequately","","","","","1"
"People are helpful","2007","general elemantary","","","","","1"
"People are helpful","2007","middle vocational","","","","","1"
"People are helpful","2007","vocational + Abi","","","","","1"
"People pursue self-interest","2007","higher education","","","","","2"
"People pursue self-interest","2007","vocational + Abi","","","","","2"
"People pursue self-interest","2007","higher vocational","","","","","2"
"People pursue self-interest","2007","general elemantary","","","","","2"
"People pursue self-interest","2007","middle vocational","","","","","2"
"People pursue self-interest","2007","in school","","","","","2"
"People pursue self-interest","2007","inadequately","","","","","2"
"People are helpful","2008","higher vocational","493","0.355785984448931","0.33073477154246","0.380837197355403","1"
"People are helpful","2008","higher education","1768","0.411369662157275","0.39635845226019","0.426380872054361","1"
"People are helpful","2008","in school","138","0.366087291486472","0.315546454105668","0.416628128867277","1"
"People are helpful","2008","inadequately","70","0.295711567646543","0.229591699229886","0.361831436063199","1"
"People are helpful","2008","general elemantary","777","0.389539487440058","0.368226389117559","0.410852585762557","1"
"People are helpful","2008","middle vocational","3542","0.352980298414837","0.343449298273954","0.36251129855572","1"
