"plh0196","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"People are helpful","2003","Not Employed","(0) in school","207","0.39387098228274","0.350871147810151","0.436870816755329"
"People are helpful","2003","Not Employed","(1a) inadequately completed","65","0.343587081473537","0.270681418798296","0.416492744148779"
"People are helpful","2003","Not Employed","(1b) general elementary school","585","0.471038761035533","0.443596773463904","0.498480748607162"
"People are helpful","2003","Not Employed","(1c) basic vocational qualification","1336","0.443991216361366","0.426182176241125","0.461800256481606"
"People are helpful","2003","Not Employed","(2b) intermediate general qualification","71","0.348648482577979","0.28434885349496","0.412948111660998"
"People are helpful","2003","Not Employed","(2a) intermediate vocational","429","0.384184359100073","0.356277699141381","0.412091019058765"
"People are helpful","2003","Not Employed","(2c_gen) general maturity certificate","140","0.37838218883565","0.326679062029922","0.430085315641378"
"People are helpful","2003","Not Employed","(2c_voc) vocational maturity certificate","146","0.435154296604257","0.385886873986131","0.484421719222384"
"People are helpful","2003","Not Employed","(3a) lower tertiary education","186","0.409314265112695","0.363883660588919","0.454744869636471"
"People are helpful","2003","Not Employed","(3b) higher tertiary education","230","0.467177131891684","0.423576145496724","0.510778118286644"
"People are helpful","2003","Employed","(0) in school","38","0.345520229838643","0.25898280848217","0.432057651195115"
"People are helpful","2003","Employed","(1a) inadequately completed","33","0.330778384467684","0.242452421105411","0.419104347829957"
"People are helpful","2003","Employed","(1b) general elementary school","274","0.316568638618684","0.285335927098957","0.347801350138411"
"People are helpful","2003","Employed","(1c) basic vocational qualification","1027","0.307536675328306","0.291736688819097","0.323336661837515"
"People are helpful","2003","Employed","(2b) intermediate general qualification","144","0.298278698232296","0.254314933470037","0.342242462994556"
"People are helpful","2003","Employed","(2a) intermediate vocational","1126","0.273252791960482","0.259322168321273","0.287183415599692"
"People are helpful","2003","Employed","(2c_gen) general maturity certificate","157","0.288295100815009","0.249399736993188","0.32719046463683"
"People are helpful","2003","Employed","(2c_voc) vocational maturity certificate","316","0.262967247908734","0.23761082213477","0.288323673682697"
"People are helpful","2003","Employed","(3a) lower tertiary education","444","0.343347120800631","0.317087533118497","0.369606708482765"
"People are helpful","2003","Employed","(3b) higher tertiary education","837","0.384628103426725","0.363775493917262","0.405480712936187"
"People pursue self-interest","2003","Not Employed","(0) in school","289","0.60612901771726","0.563129183244671","0.649128852189849"
"People pursue self-interest","2003","Not Employed","(1a) inadequately completed","98","0.656412918526463","0.583507255851221","0.729318581201704"
"People pursue self-interest","2003","Not Employed","(1b) general elementary school","686","0.528961238964467","0.501519251392838","0.556403226536096"
"People pursue self-interest","2003","Not Employed","(1c) basic vocational qualification","1654","0.556008783638634","0.538199743518394","0.573817823758875"
"People pursue self-interest","2003","Not Employed","(2b) intermediate general qualification","140","0.651351517422021","0.587051888339002","0.71565114650504"
"People pursue self-interest","2003","Not Employed","(2a) intermediate vocational","738","0.615815640899927","0.587908980941235","0.643722300858619"
"People pursue self-interest","2003","Not Employed","(2c_gen) general maturity certificate","198","0.62161781116435","0.569914684358621","0.673320937970079"
"People pursue self-interest","2003","Not Employed","(2c_voc) vocational maturity certificate","243","0.564845703395743","0.515578280777616","0.614113126013869"
"People pursue self-interest","2003","Not Employed","(3a) lower tertiary education","264","0.590685734887305","0.545255130363529","0.636116339411081"
"People pursue self-interest","2003","Not Employed","(3b) higher tertiary education","273","0.532822868108316","0.489221881713356","0.576423854503276"
"People pursue self-interest","2003","Employed","(0) in school","78","0.654479770161357","0.567942348804885","0.74101719151783"
"People pursue self-interest","2003","Employed","(1a) inadequately completed","76","0.669221615532316","0.580895652170043","0.757547578894589"
"People pursue self-interest","2003","Employed","(1b) general elementary school","578","0.683431361381316","0.652198649861589","0.714664072901043"
"People pursue self-interest","2003","Employed","(1c) basic vocational qualification","2250","0.692463324671694","0.676663338162485","0.708263311180903"
"People pursue self-interest","2003","Employed","(2b) intermediate general qualification","272","0.701721301767704","0.657757537005444","0.745685066529963"
"People pursue self-interest","2003","Employed","(2a) intermediate vocational","2805","0.726747208039518","0.712816584400308","0.740677831678727"
"People pursue self-interest","2003","Employed","(2c_gen) general maturity certificate","364","0.711704899184991","0.67280953536317","0.750600263006812"
"People pursue self-interest","2003","Employed","(2c_voc) vocational maturity certificate","842","0.737032752091266","0.711676326317303","0.76238917786523"
"People pursue self-interest","2003","Employed","(3a) lower tertiary education","812","0.656652879199369","0.630393291517235","0.682912466881503"
"People pursue self-interest","2003","Employed","(3b) higher tertiary education","1254","0.615371896573275","0.594519287063813","0.636224506082738"
"People are helpful","2004","Not Employed","(0) in school","","","",""
"People are helpful","2004","Not Employed","(1a) inadequately completed","","","",""
"People are helpful","2004","Not Employed","(1b) general elementary school","","","",""
"People are helpful","2004","Not Employed","(1c) basic vocational qualification","","","",""
"People are helpful","2004","Not Employed","(2b) intermediate general qualification","","","",""
"People are helpful","2004","Not Employed","(2a) intermediate vocational","","","",""
"People are helpful","2004","Not Employed","(2c_gen) general maturity certificate","","","",""
"People are helpful","2004","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2004","Not Employed","(3a) lower tertiary education","","","",""
"People are helpful","2004","Not Employed","(3b) higher tertiary education","","","",""
"People are helpful","2004","Employed","(0) in school","","","",""
"People are helpful","2004","Employed","(1a) inadequately completed","","","",""
"People are helpful","2004","Employed","(1b) general elementary school","","","",""
"People are helpful","2004","Employed","(1c) basic vocational qualification","","","",""
"People are helpful","2004","Employed","(2b) intermediate general qualification","","","",""
"People are helpful","2004","Employed","(2a) intermediate vocational","","","",""
"People are helpful","2004","Employed","(2c_gen) general maturity certificate","","","",""
"People are helpful","2004","Employed","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2004","Employed","(3a) lower tertiary education","","","",""
"People are helpful","2004","Employed","(3b) higher tertiary education","","","",""
"People pursue self-interest","2004","Not Employed","(0) in school","","","",""
"People pursue self-interest","2004","Not Employed","(1a) inadequately completed","","","",""
"People pursue self-interest","2004","Not Employed","(1b) general elementary school","","","",""
"People pursue self-interest","2004","Not Employed","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2004","Not Employed","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2004","Not Employed","(2a) intermediate vocational","","","",""
"People pursue self-interest","2004","Not Employed","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2004","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2004","Not Employed","(3a) lower tertiary education","","","",""
"People pursue self-interest","2004","Not Employed","(3b) higher tertiary education","","","",""
"People pursue self-interest","2004","Employed","(0) in school","","","",""
"People pursue self-interest","2004","Employed","(1a) inadequately completed","","","",""
"People pursue self-interest","2004","Employed","(1b) general elementary school","","","",""
"People pursue self-interest","2004","Employed","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2004","Employed","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2004","Employed","(2a) intermediate vocational","","","",""
"People pursue self-interest","2004","Employed","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2004","Employed","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2004","Employed","(3a) lower tertiary education","","","",""
"People pursue self-interest","2004","Employed","(3b) higher tertiary education","","","",""
"People are helpful","2005","Not Employed","(0) in school","","","",""
"People are helpful","2005","Not Employed","(1a) inadequately completed","","","",""
"People are helpful","2005","Not Employed","(1b) general elementary school","","","",""
"People are helpful","2005","Not Employed","(1c) basic vocational qualification","","","",""
"People are helpful","2005","Not Employed","(2b) intermediate general qualification","","","",""
"People are helpful","2005","Not Employed","(2a) intermediate vocational","","","",""
"People are helpful","2005","Not Employed","(2c_gen) general maturity certificate","","","",""
"People are helpful","2005","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2005","Not Employed","(3a) lower tertiary education","","","",""
"People are helpful","2005","Not Employed","(3b) higher tertiary education","","","",""
"People are helpful","2005","Employed","(0) in school","","","",""
"People are helpful","2005","Employed","(1a) inadequately completed","","","",""
"People are helpful","2005","Employed","(1b) general elementary school","","","",""
"People are helpful","2005","Employed","(1c) basic vocational qualification","","","",""
"People are helpful","2005","Employed","(2b) intermediate general qualification","","","",""
"People are helpful","2005","Employed","(2a) intermediate vocational","","","",""
"People are helpful","2005","Employed","(2c_gen) general maturity certificate","","","",""
"People are helpful","2005","Employed","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2005","Employed","(3a) lower tertiary education","","","",""
"People are helpful","2005","Employed","(3b) higher tertiary education","","","",""
"People pursue self-interest","2005","Not Employed","(0) in school","","","",""
"People pursue self-interest","2005","Not Employed","(1a) inadequately completed","","","",""
"People pursue self-interest","2005","Not Employed","(1b) general elementary school","","","",""
"People pursue self-interest","2005","Not Employed","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2005","Not Employed","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2005","Not Employed","(2a) intermediate vocational","","","",""
"People pursue self-interest","2005","Not Employed","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2005","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2005","Not Employed","(3a) lower tertiary education","","","",""
"People pursue self-interest","2005","Not Employed","(3b) higher tertiary education","","","",""
"People pursue self-interest","2005","Employed","(0) in school","","","",""
"People pursue self-interest","2005","Employed","(1a) inadequately completed","","","",""
"People pursue self-interest","2005","Employed","(1b) general elementary school","","","",""
"People pursue self-interest","2005","Employed","(1c) basic vocational qualification","","","",""
"People pursue self-interest","2005","Employed","(2b) intermediate general qualification","","","",""
"People pursue self-interest","2005","Employed","(2a) intermediate vocational","","","",""
"People pursue self-interest","2005","Employed","(2c_gen) general maturity certificate","","","",""
"People pursue self-interest","2005","Employed","(2c_voc) vocational maturity certificate","","","",""
"People pursue self-interest","2005","Employed","(3a) lower tertiary education","","","",""
"People pursue self-interest","2005","Employed","(3b) higher tertiary education","","","",""
"People are helpful","2006","Not Employed","(0) in school","","","",""
"People are helpful","2006","Not Employed","(1a) inadequately completed","","","",""
"People are helpful","2006","Not Employed","(1b) general elementary school","","","",""
"People are helpful","2006","Not Employed","(1c) basic vocational qualification","","","",""
"People are helpful","2006","Not Employed","(2b) intermediate general qualification","","","",""
"People are helpful","2006","Not Employed","(2a) intermediate vocational","","","",""
"People are helpful","2006","Not Employed","(2c_gen) general maturity certificate","","","",""
"People are helpful","2006","Not Employed","(2c_voc) vocational maturity certificate","","","",""
"People are helpful","2006","Not Employed","(3a) lower tertiary education","","","",""
