"plh0196","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"People are helpful","2003","Schleswig-Holstein","Male","141","0.386957693283967","0.333086048791903","0.440829337776032","1"
"People are helpful","2003","Schleswig-Holstein","Female","165","0.454939656109011","0.401615391119027","0.508263921098995","1"
"People are helpful","2003","Hamburg","Male","48","0.291371038340493","0.214720740527985","0.368021336153001","1"
"People are helpful","2003","Hamburg","Female","70","0.363331561633381","0.288573548214515","0.438089575052248","1"
"People are helpful","2003","Lower Saxony","Male","308","0.326433918920697","0.295951186528599","0.356916651312795","1"
"People are helpful","2003","Lower Saxony","Female","364","0.381701732672013","0.351301656783955","0.41210180856007","1"
"People are helpful","2003","Bremen","Male","31","0.294798099540878","0.195503721845271","0.394092477236485","1"
"People are helpful","2003","Bremen","Female","43","0.460630068282676","0.358777101123283","0.562483035442069","1"
"People are helpful","2003","North Rhine-Westphalia","Male","798","0.348216189418078","0.328500602144558","0.367931776691598","1"
"People are helpful","2003","North Rhine-Westphalia","Female","910","0.393518839339236","0.373842302468612","0.413195376209859","1"
"People are helpful","2003","Hesse","Male","216","0.286652486723604","0.253759128607102","0.319545844840106","1"
"People are helpful","2003","Hesse","Female","238","0.311698745520706","0.27859356362343","0.344803927417982","1"
"People are helpful","2003","Rhineland-Palatinate,Saarland","Male","261","0.424604959228724","0.385977303092383","0.463232615365065","1"
"People are helpful","2003","Rhineland-Palatinate,Saarland","Female","295","0.426777758597013","0.39024149204417","0.463314025149855","1"
"People are helpful","2003","Baden-Württemberg","Male","519","0.363472467100871","0.337405615752525","0.389539318449218","1"
"People are helpful","2003","Baden-Württemberg","Female","588","0.398788459699004","0.372888578764379","0.424688340633629","1"
"People are helpful","2003","Bavaria","Male","511","0.358021741356664","0.333463774259964","0.382579708453365","1"
"People are helpful","2003","Bavaria","Female","624","0.394443970569256","0.370739796595591","0.418148144542921","1"
"People are helpful","2003","Berlin","Male","135","0.32089086845357","0.275538564902021","0.366243172005119","1"
"People are helpful","2003","Berlin","Female","132","0.35669273744538","0.31060552899473","0.402779945896029","1"
"People are helpful","2003","Brandenburg","Male","136","0.283111238455104","0.241440676104254","0.324781800805955","1"
"People are helpful","2003","Brandenburg","Female","143","0.297551286772173","0.256694540285742","0.338408033258604","1"
"People are helpful","2003","Mecklenburg-Western Pomerania","Male","75","0.337027400909133","0.277472047898844","0.396582753919422","1"
"People are helpful","2003","Mecklenburg-Western Pomerania","Female","87","0.276380381997182","0.224184972464214","0.328575791530149","1"
"People are helpful","2003","Saxony","Male","258","0.294210570046009","0.262474568328966","0.325946571763051","1"
"People are helpful","2003","Saxony","Female","297","0.36711746448808","0.333943166435327","0.400291762540833","1"
"People are helpful","2003","Saxony-Anhalt","Male","118","0.263488303283184","0.222138319743907","0.30483828682246","1"
"People are helpful","2003","Saxony-Anhalt","Female","128","0.279820565881348","0.240194148987598","0.319446982775098","1"
"People are helpful","2003","Thuringia","Male","114","0.244081213813952","0.204828117340172","0.283334310287731","1"
"People are helpful","2003","Thuringia","Female","134","0.296977415733907","0.256478815603545","0.337476015864269","1"
"People pursue self-interest","2003","Brandenburg","Female","338","0.702448713227827","0.661591966741396","0.743305459714258","2"
"People pursue self-interest","2003","Mecklenburg-Western Pomerania","Male","167","0.662972599090867","0.603417246080578","0.722527952101156","2"
"People pursue self-interest","2003","Hamburg","Male","87","0.708628961659507","0.631978663846999","0.785279259472015","2"
"People pursue self-interest","2003","Hamburg","Female","89","0.636668438366619","0.561910424947752","0.711426451785485","2"
"People pursue self-interest","2003","Schleswig-Holstein","Male","173","0.613042306716033","0.559170662223968","0.666913951208097","2"
"People pursue self-interest","2003","Schleswig-Holstein","Female","170","0.545060343890989","0.491736078901005","0.598384608880974","2"
"People pursue self-interest","2003","Brandenburg","Male","313","0.716888761544896","0.675218199194045","0.758559323895746","2"
"People pursue self-interest","2003","Mecklenburg-Western Pomerania","Female","195","0.723619618002818","0.671424208469851","0.775815027535786","2"
"People pursue self-interest","2003","Lower Saxony","Male","601","0.673566081079303","0.643083348687205","0.704048813471401","2"
"People pursue self-interest","2003","Lower Saxony","Female","617","0.618298267327987","0.58789819143993","0.648698343216045","2"
"People pursue self-interest","2003","Bremen","Male","50","0.705201900459122","0.605907522763515","0.804496278154729","2"
"People pursue self-interest","2003","Bremen","Female","49","0.539369931717324","0.437516964557931","0.641222898876717","2"
"People pursue self-interest","2003","North Rhine-Westphalia","Female","1458","0.606481160660764","0.58680462379014","0.626157697531388","2"
"People pursue self-interest","2003","North Rhine-Westphalia","Male","1445","0.651783810581922","0.632068223308402","0.671499397855442","2"
"People pursue self-interest","2003","Hesse","Male","510","0.713347513276396","0.680454155159894","0.746240871392898","2"
"People pursue self-interest","2003","Hesse","Female","514","0.688301254479294","0.655196072582018","0.72140643637657","2"
"People pursue self-interest","2003","Saxony","Male","534","0.705789429953991","0.674053428236949","0.737525431671034","2"
"People pursue self-interest","2003","Saxony","Female","514","0.63288253551192","0.599708237459167","0.666056833564673","2"
"People pursue self-interest","2003","Rhineland-Palatinate,Saarland","Male","368","0.575395040771276","0.536767384634935","0.614022696907617","2"
"People pursue self-interest","2003","Rhineland-Palatinate,Saarland","Female","409","0.573222241402987","0.536685974850145","0.60975850795583","2"
"People pursue self-interest","2003","Baden-Württemberg","Male","789","0.636527532899129","0.610460681550782","0.662594384247475","2"
"People pursue self-interest","2003","Baden-Württemberg","Female","785","0.601211540300996","0.575311659366371","0.62711142123562","2"
"People pursue self-interest","2003","Bavaria","Male","953","0.641978258643336","0.617420291546635","0.666536225740036","2"
"People pursue self-interest","2003","Bavaria","Female","1009","0.605556029430744","0.581851855457079","0.629260203404409","2"
"People pursue self-interest","2003","Berlin","Male","272","0.67910913154643","0.633756827994881","0.724461435097979","2"
"People pursue self-interest","2003","Berlin","Female","283","0.64330726255462","0.597220054103971","0.68939447100527","2"
"People pursue self-interest","2003","Saxony-Anhalt","Male","318","0.736511696716816","0.69516171317754","0.777861680256093","2"
"People pursue self-interest","2003","Saxony-Anhalt","Female","365","0.720179434118652","0.680553017224902","0.759805851012402","2"
"People pursue self-interest","2003","Thuringia","Male","346","0.755918786186048","0.716665689712269","0.795171882659828","2"
"People pursue self-interest","2003","Thuringia","Female","355","0.703022584266093","0.662523984135731","0.743521184396455","2"
"People are helpful","2004","Hesse","Male","","","","","1"
"People are helpful","2004","Hesse","Female","","","","","1"
"People are helpful","2004","Rhineland-Palatinate,Saarland","Male","","","","","1"
"People are helpful","2004","Rhineland-Palatinate,Saarland","Female","","","","","1"
"People are helpful","2004","Baden-Württemberg","Male","","","","","1"
"People are helpful","2004","Baden-Württemberg","Female","","","","","1"
"People are helpful","2004","Bavaria","Male","","","","","1"
"People are helpful","2004","Bavaria","Female","","","","","1"
"People are helpful","2004","Berlin","Male","","","","","1"
"People are helpful","2004","Berlin","Female","","","","","1"
"People are helpful","2004","Brandenburg","Male","","","","","1"
"People are helpful","2004","Brandenburg","Female","","","","","1"
"People are helpful","2004","Mecklenburg-Western Pomerania","Male","","","","","1"
"People are helpful","2004","Mecklenburg-Western Pomerania","Female","","","","","1"
"People are helpful","2004","Saxony","Male","","","","","1"
"People are helpful","2004","Saxony","Female","","","","","1"
"People are helpful","2004","Saxony-Anhalt","Male","","","","","1"
"People are helpful","2004","Saxony-Anhalt","Female","","","","","1"
"People are helpful","2004","Thuringia","Male","","","","","1"
"People are helpful","2004","Thuringia","Female","","","","","1"
"People are helpful","2004","Schleswig-Holstein","Male","","","","","1"
"People are helpful","2004","Schleswig-Holstein","Female","","","","","1"
"People are helpful","2004","Hamburg","Male","","","","","1"
"People are helpful","2004","Hamburg","Female","","","","","1"
"People are helpful","2004","Lower Saxony","Male","","","","","1"
"People are helpful","2004","Lower Saxony","Female","","","","","1"
"People are helpful","2004","Bremen","Male","","","","","1"
"People are helpful","2004","Bremen","Female","","","","","1"
"People are helpful","2004","North Rhine-Westphalia","Male","","","","","1"
"People are helpful","2004","North Rhine-Westphalia","Female","","","","","1"
"People pursue self-interest","2004","Schleswig-Holstein","Male","","","","","2"
"People pursue self-interest","2004","Schleswig-Holstein","Female","","","","","2"
"People pursue self-interest","2004","Hamburg","Male","","","","","2"
"People pursue self-interest","2004","Hamburg","Female","","","","","2"
"People pursue self-interest","2004","Lower Saxony","Male","","","","","2"
"People pursue self-interest","2004","Lower Saxony","Female","","","","","2"
"People pursue self-interest","2004","Brandenburg","Male","","","","","2"
"People pursue self-interest","2004","Brandenburg","Female","","","","","2"
"People pursue self-interest","2004","Mecklenburg-Western Pomerania","Male","","","","","2"
"People pursue self-interest","2004","Mecklenburg-Western Pomerania","Female","","","","","2"
"People pursue self-interest","2004","Bremen","Male","","","","","2"
"People pursue self-interest","2004","Bremen","Female","","","","","2"
"People pursue self-interest","2004","North Rhine-Westphalia","Male","","","","","2"
"People pursue self-interest","2004","Hesse","Male","","","","","2"
"People pursue self-interest","2004","Saxony","Male","","","","","2"
"People pursue self-interest","2004","North Rhine-Westphalia","Female","","","","","2"
"People pursue self-interest","2004","Hesse","Female","","","","","2"
"People pursue self-interest","2004","Rhineland-Palatinate,Saarland","Male","","","","","2"
"People pursue self-interest","2004","Saxony","Female","","","","","2"
"People pursue self-interest","2004","Baden-Württemberg","Male","","","","","2"
"People pursue self-interest","2004","Rhineland-Palatinate,Saarland","Female","","","","","2"
"People pursue self-interest","2004","Baden-Württemberg","Female","","","","","2"
"People pursue self-interest","2004","Bavaria","Male","","","","","2"
"People pursue self-interest","2004","Saxony-Anhalt","Male","","","","","2"
"People pursue self-interest","2004","Bavaria","Female","","","","","2"
"People pursue self-interest","2004","Berlin","Male","","","","","2"
"People pursue self-interest","2004","Berlin","Female","","","","","2"
"People pursue self-interest","2004","Saxony-Anhalt","Female","","","","","2"
"People pursue self-interest","2004","Thuringia","Male","","","","","2"
"People pursue self-interest","2004","Thuringia","Female","","","","","2"
"People are helpful","2005","Hesse","Male","","","","","1"
"People are helpful","2005","Hesse","Female","","","","","1"
"People are helpful","2005","Rhineland-Palatinate,Saarland","Male","","","","","1"
"People are helpful","2005","Schleswig-Holstein","Male","","","","","1"
"People are helpful","2005","Schleswig-Holstein","Female","","","","","1"
"People are helpful","2005","Hamburg","Male","","","","","1"
"People are helpful","2005","Hamburg","Female","","","","","1"
"People are helpful","2005","Lower Saxony","Male","","","","","1"
"People are helpful","2005","Lower Saxony","Female","","","","","1"
"People are helpful","2005","Bremen","Male","","","","","1"
"People are helpful","2005","Bremen","Female","","","","","1"
"People are helpful","2005","North Rhine-Westphalia","Male","","","","","1"
"People are helpful","2005","North Rhine-Westphalia","Female","","","","","1"
"People are helpful","2005","Rhineland-Palatinate,Saarland","Female","","","","","1"
"People are helpful","2005","Baden-Württemberg","Male","","","","","1"
"People are helpful","2005","Baden-Württemberg","Female","","","","","1"
"People are helpful","2005","Bavaria","Male","","","","","1"
"People are helpful","2005","Bavaria","Female","","","","","1"
"People are helpful","2005","Berlin","Male","","","","","1"
"People are helpful","2005","Berlin","Female","","","","","1"
"People are helpful","2005","Brandenburg","Male","","","","","1"
"People are helpful","2005","Brandenburg","Female","","","","","1"
