"plh0196","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"People are helpful","2003","(0) in school","Male","125","0.404460416420088","0.348923624076788","0.459997208763388"
"People are helpful","2003","(0) in school","Female","120","0.365747766049534","0.312304543464344","0.419190988634723"
"People are helpful","2003","(1a) inadequately completed","Male","36","0.312191586121624","0.227499367475555","0.396883804767693"
"People are helpful","2003","(1a) inadequately completed","Female","62","0.359705620909993","0.284636432324866","0.434774809495121"
"People are helpful","2003","(1b) general elementary school","Male","220","0.330182149058999","0.294194678298083","0.366169619819915"
"People are helpful","2003","(1b) general elementary school","Female","639","0.449565084169841","0.424109544512724","0.475020623826958"
"People are helpful","2003","(1c) basic vocational qualification","Male","1228","0.363723238640292","0.347550593239184","0.3798958840414"
"People are helpful","2003","(1c) basic vocational qualification","Female","1135","0.388590129007496","0.370751124192334","0.406429133822657"
"People are helpful","2003","(2b) intermediate general qualification","Male","84","0.270536016362212","0.216948873765073","0.324123158959351"
"People are helpful","2003","(2b) intermediate general qualification","Female","131","0.350760051699502","0.301668986189903","0.399851117209101"
"People are helpful","2003","(2a) intermediate vocational","Male","622","0.278232656137093","0.259459907052638","0.297005405221547"
"People are helpful","2003","(2a) intermediate vocational","Female","933","0.321961057087899","0.304982326319738","0.338939787856059"
"People are helpful","2003","(2c_gen) general maturity certificate","Male","144","0.31234837218505","0.26765152126362","0.357045223106481"
"People are helpful","2003","(2c_gen) general maturity certificate","Female","153","0.334473825563337","0.290686915350162","0.378260735776511"
"People are helpful","2003","(2c_voc) vocational maturity certificate","Male","214","0.299329809413689","0.265331015800228","0.33332860302715"
"People are helpful","2003","(2c_voc) vocational maturity certificate","Female","248","0.326661203852591","0.295132637271228","0.358189770433955"
"People are helpful","2003","(3a) lower tertiary education","Male","332","0.341553598133591","0.311107630480154","0.371999565787029"
"People are helpful","2003","(3a) lower tertiary education","Female","298","0.394650753071087","0.360216784253485","0.429084721888688"
"People are helpful","2003","(3b) higher tertiary education","Male","612","0.393301655300904","0.368581468192505","0.418021842409304"
"People are helpful","2003","(3b) higher tertiary education","Female","455","0.42117279686899","0.391914836107315","0.450430757630666"
"People pursue self-interest","2003","(0) in school","Male","175","0.595539583579912","0.540002791236612","0.651076375923212"
"People pursue self-interest","2003","(0) in school","Female","192","0.634252233950466","0.580809011365277","0.687695456535655"
"People pursue self-interest","2003","(1a) inadequately completed","Male","79","0.687808413878376","0.603116195232307","0.772500632524445"
"People pursue self-interest","2003","(1a) inadequately completed","Female","95","0.640294379090007","0.565225190504879","0.715363567675134"
"People pursue self-interest","2003","(1b) general elementary school","Male","436","0.669817850941001","0.633830380180085","0.705805321701917"
"People pursue self-interest","2003","(1b) general elementary school","Female","828","0.550434915830159","0.524979376173042","0.575890455487276"
"People pursue self-interest","2003","(1c) basic vocational qualification","Male","2171","0.636276761359708","0.6201041159586","0.652449406760816"
"People pursue self-interest","2003","(1c) basic vocational qualification","Female","1733","0.611409870992504","0.593570866177343","0.629248875807665"
"People pursue self-interest","2003","(2b) intermediate general qualification","Male","180","0.729463983637788","0.675876841040649","0.783051126234927"
"People pursue self-interest","2003","(2b) intermediate general qualification","Female","232","0.649239948300498","0.600148882790899","0.698331013810097"
"People pursue self-interest","2003","(2a) intermediate vocational","Male","1567","0.721767343862908","0.702994594778453","0.740540092947362"
"People pursue self-interest","2003","(2a) intermediate vocational","Female","1976","0.678038942912101","0.661060212143941","0.695017673680262"
"People pursue self-interest","2003","(2c_gen) general maturity certificate","Male","269","0.68765162781495","0.642954776893519","0.73234847873638"
"People pursue self-interest","2003","(2c_gen) general maturity certificate","Female","293","0.665526174436663","0.621739264223489","0.709313084649838"
"People pursue self-interest","2003","(2c_voc) vocational maturity certificate","Male","483","0.700670190586311","0.66667139697285","0.734668984199772"
"People pursue self-interest","2003","(2c_voc) vocational maturity certificate","Female","602","0.673338796147409","0.641810229566045","0.704867362728772"
"People pursue self-interest","2003","(3a) lower tertiary education","Male","600","0.658446401866408","0.628000434212971","0.688892369519846"
"People pursue self-interest","2003","(3a) lower tertiary education","Female","476","0.605349246928914","0.570915278111312","0.639783215746515"
"People pursue self-interest","2003","(3b) higher tertiary education","Male","888","0.606698344699096","0.581978157590696","0.631418531807495"
"People pursue self-interest","2003","(3b) higher tertiary education","Female","639","0.57882720313101","0.549569242369334","0.608085163892685"
"People are helpful","2004","(0) in school","Male","","","",""
"People are helpful","2004","(0) in school","Female","","","",""
"People are helpful","2004","(1a) inadequately completed","Male","","","",""
"People are helpful","2004","(1a) inadequately completed","Female","","","",""
"People are helpful","2004","(1b) general elementary school","Male","","","",""
"People are helpful","2004","(1b) general elementary school","Female","","","",""
"People are helpful","2004","(1c) basic vocational qualification","Male","","","",""
"People are helpful","2004","(1c) basic vocational qualification","Female","","","",""
"People are helpful","2004","(2b) intermediate general qualification","Male","","","",""
"People are helpful","2004","(2b) intermediate general qualification","Female","","","",""
"People are helpful","2004","(2a) intermediate vocational","Male","","","",""
"People are helpful","2004","(2a) intermediate vocational","Female","","","",""
"People are helpful","2004","(2c_gen) general maturity certificate","Male","","","",""
"People are helpful","2004","(2c_gen) general maturity certificate","Female","","","",""
"People are helpful","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"People are helpful","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"People are helpful","2004","(3a) lower tertiary education","Male","","","",""
"People are helpful","2004","(3a) lower tertiary education","Female","","","",""
"People are helpful","2004","(3b) higher tertiary education","Male","","","",""
"People are helpful","2004","(3b) higher tertiary education","Female","","","",""
"People pursue self-interest","2004","(0) in school","Male","","","",""
"People pursue self-interest","2004","(0) in school","Female","","","",""
"People pursue self-interest","2004","(1a) inadequately completed","Male","","","",""
"People pursue self-interest","2004","(1a) inadequately completed","Female","","","",""
"People pursue self-interest","2004","(1b) general elementary school","Male","","","",""
"People pursue self-interest","2004","(1b) general elementary school","Female","","","",""
"People pursue self-interest","2004","(1c) basic vocational qualification","Male","","","",""
"People pursue self-interest","2004","(1c) basic vocational qualification","Female","","","",""
"People pursue self-interest","2004","(2b) intermediate general qualification","Male","","","",""
"People pursue self-interest","2004","(2b) intermediate general qualification","Female","","","",""
"People pursue self-interest","2004","(2a) intermediate vocational","Male","","","",""
"People pursue self-interest","2004","(2a) intermediate vocational","Female","","","",""
"People pursue self-interest","2004","(2c_gen) general maturity certificate","Male","","","",""
"People pursue self-interest","2004","(2c_gen) general maturity certificate","Female","","","",""
"People pursue self-interest","2004","(2c_voc) vocational maturity certificate","Male","","","",""
"People pursue self-interest","2004","(2c_voc) vocational maturity certificate","Female","","","",""
"People pursue self-interest","2004","(3a) lower tertiary education","Male","","","",""
"People pursue self-interest","2004","(3a) lower tertiary education","Female","","","",""
"People pursue self-interest","2004","(3b) higher tertiary education","Male","","","",""
"People pursue self-interest","2004","(3b) higher tertiary education","Female","","","",""
"People are helpful","2005","(0) in school","Male","","","",""
"People are helpful","2005","(0) in school","Female","","","",""
"People are helpful","2005","(1a) inadequately completed","Male","","","",""
"People are helpful","2005","(1a) inadequately completed","Female","","","",""
"People are helpful","2005","(1b) general elementary school","Male","","","",""
"People are helpful","2005","(1b) general elementary school","Female","","","",""
"People are helpful","2005","(1c) basic vocational qualification","Male","","","",""
"People are helpful","2005","(1c) basic vocational qualification","Female","","","",""
"People are helpful","2005","(2b) intermediate general qualification","Male","","","",""
"People are helpful","2005","(2b) intermediate general qualification","Female","","","",""
"People are helpful","2005","(2a) intermediate vocational","Male","","","",""
"People are helpful","2005","(2a) intermediate vocational","Female","","","",""
"People are helpful","2005","(2c_gen) general maturity certificate","Male","","","",""
"People are helpful","2005","(2c_gen) general maturity certificate","Female","","","",""
"People are helpful","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"People are helpful","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"People are helpful","2005","(3a) lower tertiary education","Male","","","",""
"People are helpful","2005","(3a) lower tertiary education","Female","","","",""
"People are helpful","2005","(3b) higher tertiary education","Male","","","",""
"People are helpful","2005","(3b) higher tertiary education","Female","","","",""
"People pursue self-interest","2005","(0) in school","Male","","","",""
"People pursue self-interest","2005","(0) in school","Female","","","",""
"People pursue self-interest","2005","(1a) inadequately completed","Male","","","",""
"People pursue self-interest","2005","(1a) inadequately completed","Female","","","",""
"People pursue self-interest","2005","(1b) general elementary school","Male","","","",""
"People pursue self-interest","2005","(1b) general elementary school","Female","","","",""
"People pursue self-interest","2005","(1c) basic vocational qualification","Male","","","",""
"People pursue self-interest","2005","(1c) basic vocational qualification","Female","","","",""
"People pursue self-interest","2005","(2b) intermediate general qualification","Male","","","",""
"People pursue self-interest","2005","(2b) intermediate general qualification","Female","","","",""
"People pursue self-interest","2005","(2a) intermediate vocational","Male","","","",""
"People pursue self-interest","2005","(2a) intermediate vocational","Female","","","",""
"People pursue self-interest","2005","(2c_gen) general maturity certificate","Male","","","",""
"People pursue self-interest","2005","(2c_gen) general maturity certificate","Female","","","",""
"People pursue self-interest","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"People pursue self-interest","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"People pursue self-interest","2005","(3a) lower tertiary education","Male","","","",""
"People pursue self-interest","2005","(3a) lower tertiary education","Female","","","",""
"People pursue self-interest","2005","(3b) higher tertiary education","Male","","","",""
"People pursue self-interest","2005","(3b) higher tertiary education","Female","","","",""
"People are helpful","2006","(0) in school","Male","","","",""
"People are helpful","2006","(0) in school","Female","","","",""
"People are helpful","2006","(1a) inadequately completed","Male","","","",""
"People are helpful","2006","(1a) inadequately completed","Female","","","",""
"People are helpful","2006","(1b) general elementary school","Male","","","",""
"People are helpful","2006","(1b) general elementary school","Female","","","",""
"People are helpful","2006","(1c) basic vocational qualification","Male","","","",""
"People are helpful","2006","(1c) basic vocational qualification","Female","","","",""
"People are helpful","2006","(2b) intermediate general qualification","Male","","","",""
"People are helpful","2006","(2b) intermediate general qualification","Female","","","",""
"People are helpful","2006","(2a) intermediate vocational","Male","","","",""
"People are helpful","2006","(2a) intermediate vocational","Female","","","",""
"People are helpful","2006","(2c_gen) general maturity certificate","Male","","","",""
"People are helpful","2006","(2c_gen) general maturity certificate","Female","","","",""
"People are helpful","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"People are helpful","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"People are helpful","2006","(3a) lower tertiary education","Male","","","",""
"People are helpful","2006","(3a) lower tertiary education","Female","","","",""
"People are helpful","2006","(3b) higher tertiary education","Male","","","",""
"People are helpful","2006","(3b) higher tertiary education","Female","","","",""
"People pursue self-interest","2006","(0) in school","Male","","","",""
"People pursue self-interest","2006","(0) in school","Female","","","",""
"People pursue self-interest","2006","(1a) inadequately completed","Male","","","",""
"People pursue self-interest","2006","(1a) inadequately completed","Female","","","",""
"People pursue self-interest","2006","(1b) general elementary school","Male","","","",""
"People pursue self-interest","2006","(1b) general elementary school","Female","","","",""
"People pursue self-interest","2006","(1c) basic vocational qualification","Male","","","",""
"People pursue self-interest","2006","(1c) basic vocational qualification","Female","","","",""
"People pursue self-interest","2006","(2b) intermediate general qualification","Male","","","",""
"People pursue self-interest","2006","(2b) intermediate general qualification","Female","","","",""
"People pursue self-interest","2006","(2a) intermediate vocational","Male","","","",""
"People pursue self-interest","2006","(2a) intermediate vocational","Female","","","",""
"People pursue self-interest","2006","(2c_gen) general maturity certificate","Male","","","",""
"People pursue self-interest","2006","(2c_gen) general maturity certificate","Female","","","",""
"People pursue self-interest","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"People pursue self-interest","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"People pursue self-interest","2006","(3a) lower tertiary education","Male","","","",""
"People pursue self-interest","2006","(3a) lower tertiary education","Female","","","",""
"People pursue self-interest","2006","(3b) higher tertiary education","Male","","","",""
"People pursue self-interest","2006","(3b) higher tertiary education","Female","","","",""
"People are helpful","2007","(0) in school","Male","","","",""
"People are helpful","2007","(0) in school","Female","","","",""
"People are helpful","2007","(1a) inadequately completed","Male","","","",""
"People are helpful","2007","(1a) inadequately completed","Female","","","",""
"People are helpful","2007","(1b) general elementary school","Male","","","",""
"People are helpful","2007","(1b) general elementary school","Female","","","",""
"People are helpful","2007","(1c) basic vocational qualification","Male","","","",""
"People are helpful","2007","(1c) basic vocational qualification","Female","","","",""
"People are helpful","2007","(2b) intermediate general qualification","Male","","","",""
"People are helpful","2007","(2b) intermediate general qualification","Female","","","",""
"People are helpful","2007","(2a) intermediate vocational","Male","","","",""
"People are helpful","2007","(2a) intermediate vocational","Female","","","",""
"People are helpful","2007","(2c_gen) general maturity certificate","Male","","","",""
"People are helpful","2007","(2c_gen) general maturity certificate","Female","","","",""
"People are helpful","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"People are helpful","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"People are helpful","2007","(3a) lower tertiary education","Male","","","",""
"People are helpful","2007","(3a) lower tertiary education","Female","","","",""
"People are helpful","2007","(3b) higher tertiary education","Male","","","",""
"People are helpful","2007","(3b) higher tertiary education","Female","","","",""
"People pursue self-interest","2007","(0) in school","Male","","","",""
"People pursue self-interest","2007","(0) in school","Female","","","",""
"People pursue self-interest","2007","(1a) inadequately completed","Male","","","",""
"People pursue self-interest","2007","(1a) inadequately completed","Female","","","",""
"People pursue self-interest","2007","(1b) general elementary school","Male","","","",""
"People pursue self-interest","2007","(1b) general elementary school","Female","","","",""
"People pursue self-interest","2007","(1c) basic vocational qualification","Male","","","",""
"People pursue self-interest","2007","(1c) basic vocational qualification","Female","","","",""
"People pursue self-interest","2007","(2b) intermediate general qualification","Male","","","",""
"People pursue self-interest","2007","(2b) intermediate general qualification","Female","","","",""
"People pursue self-interest","2007","(2a) intermediate vocational","Male","","","",""
"People pursue self-interest","2007","(2a) intermediate vocational","Female","","","",""
"People pursue self-interest","2007","(2c_gen) general maturity certificate","Male","","","",""
"People pursue self-interest","2007","(2c_gen) general maturity certificate","Female","","","",""
"People pursue self-interest","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"People pursue self-interest","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"People pursue self-interest","2007","(3a) lower tertiary education","Male","","","",""
"People pursue self-interest","2007","(3a) lower tertiary education","Female","","","",""
"People pursue self-interest","2007","(3b) higher tertiary education","Male","","","",""
"People pursue self-interest","2007","(3b) higher tertiary education","Female","","","",""
"People are helpful","2008","(0) in school","Male","66","0.398618483137613","0.324801125884746","0.47243584039048"
"People are helpful","2008","(0) in school","Female","73","0.332030987595764","0.263798687328594","0.400263287862935"
"People are helpful","2008","(1a) inadequately completed","Male","19","","",""
"People are helpful","2008","(1a) inadequately completed","Female","48","0.427306235121974","0.333574416261906","0.521038053982042"
"People are helpful","2008","(1b) general elementary school","Male","158","0.338528088412386","0.295095198440645","0.381960978384128"
"People are helpful","2008","(1b) general elementary school","Female","478","0.44062293065157","0.411430050888526","0.469815810414613"
"People are helpful","2008","(1c) basic vocational qualification","Male","1005","0.354852914578697","0.33717150912665","0.372534320030745"
"People are helpful","2008","(1c) basic vocational qualification","Female","997","0.418487183976574","0.398734532056838","0.43823983589631"
"People are helpful","2008","(2b) intermediate general qualification","Male","57","0.252226884124257","0.190636626817471","0.313817141431043"
"People are helpful","2008","(2b) intermediate general qualification","Female","103","0.347129309174119","0.292432646988602","0.401825971359637"
"People are helpful","2008","(2a) intermediate vocational","Male","604","0.296850670912228","0.276639999468761","0.317061342355696"
"People are helpful","2008","(2a) intermediate vocational","Female","967","0.337664130403427","0.319610814150771","0.355717446656084"
"People are helpful","2008","(2c_gen) general maturity certificate","Male","120","0.310482805976414","0.261083088164013","0.359882523788815"
"People are helpful","2008","(2c_gen) general maturity certificate","Female","157","0.375706455249838","0.327640836411111","0.423772074088565"
