"plh0196","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"People are helpful","2003","16-34 y.","(0) in school","245","0.386078351163747","0.347506846670526","0.424649855656968"
"People are helpful","2003","16-34 y.","(1a) inadequately completed","12","","",""
"People are helpful","2003","16-34 y.","(1b) general elementary school","157","0.311971086900603","0.270865704050024","0.353076469751183"
"People are helpful","2003","16-34 y.","(1c) basic vocational qualification","231","0.276997719530865","0.24499137669342","0.309004062368309"
"People are helpful","2003","16-34 y.","(2b) intermediate general qualification","168","0.297184756654265","0.257085929592188","0.337283583716342"
"People are helpful","2003","16-34 y.","(2a) intermediate vocational","375","0.258615803279519","0.235429207034986","0.281802399524052"
"People are helpful","2003","16-34 y.","(2c_gen) general maturity certificate","247","0.305843751683229","0.272304179969595","0.339383323396862"
"People are helpful","2003","16-34 y.","(2c_voc) vocational maturity certificate","135","0.265412163786298","0.227820423299017","0.303003904273578"
"People are helpful","2003","16-34 y.","(3a) lower tertiary education","76","0.317908678810232","0.257596807479498","0.378220550140966"
"People are helpful","2003","16-34 y.","(3b) higher tertiary education","108","0.340290952113564","0.289093121020148","0.39148878320698"
"People are helpful","2003","35-65 y.","(0) in school","","","",""
"People are helpful","2003","35-65 y.","(1a) inadequately completed","53","0.298891040755315","0.227737136357969","0.370044945152661"
"People are helpful","2003","35-65 y.","(1b) general elementary school","310","0.331500778637586","0.300503472012227","0.362498085262944"
"People are helpful","2003","35-65 y.","(1c) basic vocational qualification","1262","0.319163737189511","0.304419897868559","0.333907576510462"
"People are helpful","2003","35-65 y.","(2b) intermediate general qualification","34","0.354399880460412","0.257184450527351","0.451615310393473"
"People are helpful","2003","35-65 y.","(2a) intermediate vocational","980","0.281704368303922","0.266453545622553","0.296955190985291"
"People are helpful","2003","35-65 y.","(2c_gen) general maturity certificate","44","0.343809109636192","0.259869040300861","0.427749178971523"
"People are helpful","2003","35-65 y.","(2c_voc) vocational maturity certificate","256","0.281893087890583","0.252149700986101","0.311636474795064"
"People are helpful","2003","35-65 y.","(3a) lower tertiary education","446","0.361743464888192","0.334846650988051","0.388640278788333"
"People are helpful","2003","35-65 y.","(3b) higher tertiary education","802","0.394624125262439","0.372919215447699","0.41632903507718"
"People are helpful","2003","66 and older","(0) in school","","","",""
"People are helpful","2003","66 and older","(1a) inadequately completed","33","0.501838755518704","0.378373464649242","0.625304046388166"
"People are helpful","2003","66 and older","(1b) general elementary school","392","0.53942025527941","0.503723953489073","0.575116557069747"
"People are helpful","2003","66 and older","(1c) basic vocational qualification","870","0.520125841442874","0.496207614550009","0.544044068335739"
"People are helpful","2003","66 and older","(2b) intermediate general qualification","13","","",""
"People are helpful","2003","66 and older","(2a) intermediate vocational","200","0.520573212021402","0.470735683747607","0.570410740295197"
"People are helpful","2003","66 and older","(2c_gen) general maturity certificate","6","","",""
"People are helpful","2003","66 and older","(2c_voc) vocational maturity certificate","71","0.570622994597309","0.488037728301456","0.653208260893163"
"People are helpful","2003","66 and older","(3a) lower tertiary education","108","0.407707636039287","0.346914615818373","0.468500656260202"
"People are helpful","2003","66 and older","(3b) higher tertiary education","157","0.524373281729827","0.469397443612924","0.57934911984673"
"People pursue self-interest","2003","16-34 y.","(0) in school","367","0.613921648836253","0.575350144343032","0.652493153329474"
