"plh0196","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"People are helpful","2003","1-pers.-HH","West Germany","955","0.428831562876272","0.408258268931329","0.449404856821214","1"
"People are helpful","2003","1-pers.-HH","East Germany","264","0.353976210225027","0.318726976749661","0.389225443700392","1"
"People are helpful","2003","(Married) couple without C. ","West Germany","2204","0.398462974546004","0.385404983110891","0.411520965981117","1"
"People are helpful","2003","(Married) couple without C. ","East Germany","595","0.325828424684953","0.304413385041348","0.347243464328558","1"
"People are helpful","2003","Single parent ","West Germany","304","0.356969061372332","0.324156709266722","0.389781413477941","1"
"People are helpful","2003","Single parent ","East Germany","77","0.254686003570821","0.203925368013259","0.305446639128383","1"
"People are helpful","2003","Couple + C. LE 16 ","West Germany","1129","0.297409830281355","0.2823174119222","0.31250224864051","1"
"People are helpful","2003","Couple + C. LE 16 ","East Germany","194","0.224553421639677","0.195673454989104","0.253433388290251","1"
"People are helpful","2003","Couple + C. GT 16 ","West Germany","983","0.33548801341755","0.317964800114535","0.353011226720564","1"
"People are helpful","2003","Couple + C. GT 16 ","East Germany","313","0.252334033227315","0.226873417038144","0.277794649416486","1"
"People are helpful","2003","Couple + C. LE and GT 16","West Germany","496","0.333667223928082","0.309064287395599","0.358270160460565","1"
"People are helpful","2003","Couple + C. LE and GT 16","East Germany","112","0.243302798264217","0.201971167938593","0.284634428589841","1"
"People pursue self-interest","2003","Couple + C. GT 16 ","East Germany","805","0.747665966772685","0.722205350583514","0.773126582961856","2"
"People pursue self-interest","2003","1-pers.-HH","West Germany","1268","0.571168437123728","0.550595143178786","0.591741731068671","2"
"People pursue self-interest","2003","1-pers.-HH","East Germany","443","0.646023789774973","0.610774556299608","0.681273023250339","2"
"People pursue self-interest","2003","(Married) couple without C. ","East Germany","1245","0.674171575315047","0.652756535671442","0.695586614958652","2"
"People pursue self-interest","2003","Couple + C. GT 16 ","West Germany","1806","0.664511986582451","0.646988773279436","0.682035199885465","2"
"People pursue self-interest","2003","(Married) couple without C. ","West Germany","3196","0.601537025453996","0.588479034018883","0.614595016889109","2"
"People pursue self-interest","2003","Couple + C. LE and GT 16","West Germany","915","0.666332776071918","0.641729839539435","0.690935712604401","2"
"People pursue self-interest","2003","Single parent ","West Germany","515","0.643030938627668","0.610218586522058","0.675843290733278","2"
"People pursue self-interest","2003","Single parent ","East Germany","206","0.745313996429179","0.694553360871617","0.796074631986741","2"
"People pursue self-interest","2003","Couple + C. LE 16 ","West Germany","2395","0.702590169718645","0.68749775135949","0.7176825880778","2"
"People pursue self-interest","2003","Couple + C. LE 16 ","East Germany","608","0.775446578360323","0.746566611709749","0.804326545010896","2"
"People pursue self-interest","2003","Couple + C. LE and GT 16","East Germany","302","0.756697201735783","0.715365571410159","0.798028832061407","2"
"People are helpful","2004","1-pers.-HH","West Germany","","","","","1"
"People are helpful","2004","1-pers.-HH","East Germany","","","","","1"
"People are helpful","2004","(Married) couple without C. ","West Germany","","","","","1"
"People are helpful","2004","(Married) couple without C. ","East Germany","","","","","1"
"People are helpful","2004","Single parent ","West Germany","","","","","1"
"People are helpful","2004","Single parent ","East Germany","","","","","1"
"People are helpful","2004","Couple + C. LE 16 ","West Germany","","","","","1"
"People are helpful","2004","Couple + C. LE 16 ","East Germany","","","","","1"
"People are helpful","2004","Couple + C. GT 16 ","West Germany","","","","","1"
"People are helpful","2004","Couple + C. GT 16 ","East Germany","","","","","1"
"People are helpful","2004","Couple + C. LE and GT 16","West Germany","","","","","1"
"People are helpful","2004","Couple + C. LE and GT 16","East Germany","","","","","1"
"People pursue self-interest","2004","Couple + C. GT 16 ","East Germany","","","","","2"
"People pursue self-interest","2004","1-pers.-HH","East Germany","","","","","2"
"People pursue self-interest","2004","Couple + C. GT 16 ","West Germany","","","","","2"
"People pursue self-interest","2004","1-pers.-HH","West Germany","","","","","2"
"People pursue self-interest","2004","(Married) couple without C. ","East Germany","","","","","2"
"People pursue self-interest","2004","(Married) couple without C. ","West Germany","","","","","2"
"People pursue self-interest","2004","Single parent ","West Germany","","","","","2"
"People pursue self-interest","2004","Single parent ","East Germany","","","","","2"
"People pursue self-interest","2004","Couple + C. LE and GT 16","West Germany","","","","","2"
"People pursue self-interest","2004","Couple + C. LE 16 ","West Germany","","","","","2"
"People pursue self-interest","2004","Couple + C. LE 16 ","East Germany","","","","","2"
"People pursue self-interest","2004","Couple + C. LE and GT 16","East Germany","","","","","2"
"People are helpful","2005","Single parent ","West Germany","","","","","1"
"People are helpful","2005","Single parent ","East Germany","","","","","1"
"People are helpful","2005","Couple + C. LE 16 ","West Germany","","","","","1"
"People are helpful","2005","Couple + C. LE 16 ","East Germany","","","","","1"
"People are helpful","2005","Couple + C. GT 16 ","West Germany","","","","","1"
"People are helpful","2005","Couple + C. GT 16 ","East Germany","","","","","1"
"People are helpful","2005","Couple + C. LE and GT 16","West Germany","","","","","1"
"People are helpful","2005","Couple + C. LE and GT 16","East Germany","","","","","1"
"People are helpful","2005","1-pers.-HH","West Germany","","","","","1"
"People are helpful","2005","1-pers.-HH","East Germany","","","","","1"
"People are helpful","2005","(Married) couple without C. ","West Germany","","","","","1"
"People are helpful","2005","(Married) couple without C. ","East Germany","","","","","1"
"People pursue self-interest","2005","Couple + C. GT 16 ","East Germany","","","","","2"
"People pursue self-interest","2005","1-pers.-HH","East Germany","","","","","2"
"People pursue self-interest","2005","Couple + C. GT 16 ","West Germany","","","","","2"
"People pursue self-interest","2005","1-pers.-HH","West Germany","","","","","2"
"People pursue self-interest","2005","(Married) couple without C. ","East Germany","","","","","2"
"People pursue self-interest","2005","(Married) couple without C. ","West Germany","","","","","2"
"People pursue self-interest","2005","Couple + C. LE and GT 16","West Germany","","","","","2"
"People pursue self-interest","2005","Single parent ","West Germany","","","","","2"
"People pursue self-interest","2005","Single parent ","East Germany","","","","","2"
"People pursue self-interest","2005","Couple + C. LE 16 ","West Germany","","","","","2"
"People pursue self-interest","2005","Couple + C. LE 16 ","East Germany","","","","","2"
"People pursue self-interest","2005","Couple + C. LE and GT 16","East Germany","","","","","2"
"People are helpful","2006","Single parent ","West Germany","","","","","1"
"People are helpful","2006","Single parent ","East Germany","","","","","1"
"People are helpful","2006","Couple + C. LE 16 ","West Germany","","","","","1"
"People are helpful","2006","Couple + C. LE 16 ","East Germany","","","","","1"
"People are helpful","2006","Couple + C. GT 16 ","West Germany","","","","","1"
"People are helpful","2006","Couple + C. GT 16 ","East Germany","","","","","1"
"People are helpful","2006","Couple + C. LE and GT 16","West Germany","","","","","1"
"People are helpful","2006","Couple + C. LE and GT 16","East Germany","","","","","1"
"People are helpful","2006","1-pers.-HH","West Germany","","","","","1"
"People are helpful","2006","1-pers.-HH","East Germany","","","","","1"
"People are helpful","2006","(Married) couple without C. ","West Germany","","","","","1"
"People are helpful","2006","(Married) couple without C. ","East Germany","","","","","1"
"People pursue self-interest","2006","Couple + C. GT 16 ","East Germany","","","","","2"
"People pursue self-interest","2006","(Married) couple without C. ","East Germany","","","","","2"
"People pursue self-interest","2006","Couple + C. GT 16 ","West Germany","","","","","2"
"People pursue self-interest","2006","1-pers.-HH","West Germany","","","","","2"
"People pursue self-interest","2006","1-pers.-HH","East Germany","","","","","2"
"People pursue self-interest","2006","(Married) couple without C. ","West Germany","","","","","2"
"People pursue self-interest","2006","Single parent ","West Germany","","","","","2"
"People pursue self-interest","2006","Single parent ","East Germany","","","","","2"
"People pursue self-interest","2006","Couple + C. LE and GT 16","West Germany","","","","","2"
"People pursue self-interest","2006","Couple + C. LE 16 ","West Germany","","","","","2"
"People pursue self-interest","2006","Couple + C. LE 16 ","East Germany","","","","","2"
"People pursue self-interest","2006","Couple + C. LE and GT 16","East Germany","","","","","2"
"People are helpful","2007","Single parent ","West Germany","","","","","1"
"People are helpful","2007","Single parent ","East Germany","","","","","1"
"People are helpful","2007","1-pers.-HH","West Germany","","","","","1"
"People are helpful","2007","1-pers.-HH","East Germany","","","","","1"
