"plh0196","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"People are helpful","2003","Not Employed","Urban Area","2363","0.436354630154709","0.423077981503917","0.449631278805502","1"
"People are helpful","2003","Not Employed","Rural Area","1075","0.416898130781228","0.398375988271365","0.435420273291091","1"
"People are helpful","2003","Employed","Urban Area","3106","0.312256409548057","0.302867275764931","0.321645543331183","1"
"People are helpful","2003","Employed","Rural Area","1343","0.29434936113905","0.281067430270133","0.307631292007967","1"
"People pursue self-interest","2003","Employed","Rural Area","3180","0.70565063886095","0.692368707992033","0.718932569729867","2"
"People pursue self-interest","2003","Not Employed","Urban Area","2997","0.563645369845291","0.550368721194498","0.576922018496083","2"
"People pursue self-interest","2003","Not Employed","Rural Area","1647","0.583101869218772","0.564579726708908","0.601624011728635","2"
"People pursue self-interest","2003","Employed","Urban Area","6252","0.687743590451943","0.678354456668817","0.697132724235069","2"
"People are helpful","2004","Not Employed","Urban Area","","","","","1"
"People are helpful","2004","Not Employed","Rural Area","","","","","1"
"People are helpful","2004","Employed","Urban Area","","","","","1"
"People are helpful","2004","Employed","Rural Area","","","","","1"
"People pursue self-interest","2004","Not Employed","Rural Area","","","","","2"
"People pursue self-interest","2004","Employed","Urban Area","","","","","2"
"People pursue self-interest","2004","Employed","Rural Area","","","","","2"
"People pursue self-interest","2004","Not Employed","Urban Area","","","","","2"
"People are helpful","2005","Not Employed","Rural Area","","","","","1"
"People are helpful","2005","Employed","Urban Area","","","","","1"
"People are helpful","2005","Employed","Rural Area","","","","","1"
"People are helpful","2005","Not Employed","Urban Area","","","","","1"
"People pursue self-interest","2005","Not Employed","Urban Area","","","","","2"
"People pursue self-interest","2005","Not Employed","Rural Area","","","","","2"
"People pursue self-interest","2005","Employed","Urban Area","","","","","2"
"People pursue self-interest","2005","Employed","Rural Area","","","","","2"
"People are helpful","2006","Not Employed","Rural Area","","","","","1"
"People are helpful","2006","Employed","Urban Area","","","","","1"
"People are helpful","2006","Employed","Rural Area","","","","","1"
"People are helpful","2006","Not Employed","Urban Area","","","","","1"
"People pursue self-interest","2006","Not Employed","Urban Area","","","","","2"
"People pursue self-interest","2006","Not Employed","Rural Area","","","","","2"
"People pursue self-interest","2006","Employed","Urban Area","","","","","2"
"People pursue self-interest","2006","Employed","Rural Area","","","","","2"
"People are helpful","2007","Not Employed","Rural Area","","","","","1"
"People are helpful","2007","Not Employed","Urban Area","","","","","1"
"People are helpful","2007","Employed","Urban Area","","","","","1"
"People are helpful","2007","Employed","Rural Area","","","","","1"
"People pursue self-interest","2007","Not Employed","Rural Area","","","","","2"
"People pursue self-interest","2007","Employed","Urban Area","","","","","2"
"People pursue self-interest","2007","Employed","Rural Area","","","","","2"
"People pursue self-interest","2007","Not Employed","Urban Area","","","","","2"
"People are helpful","2008","Not Employed","Rural Area","1047","0.423601175226474","0.404399918291249","0.4428024321617","1"
"People are helpful","2008","Employed","Rural Area","1262","0.303497185946329","0.289146473097183","0.317847898795476","1"
"People are helpful","2008","Not Employed","Urban Area","2222","0.441557435324302","0.427572073264985","0.455542797383618","1"
"People are helpful","2008","Employed","Urban Area","2743","0.32977697800078","0.319353054263433","0.340200901738127","1"
"People pursue self-interest","2008","Not Employed","Rural Area","1497","0.576398824773526","0.5571975678383","0.595600081708751","2"
"People pursue self-interest","2008","Employed","Urban Area","5071","0.67022302199922","0.659799098261873","0.680646945736567","2"
"People pursue self-interest","2008","Employed","Rural Area","2681","0.696502814053671","0.682152101204524","0.710853526902817","2"
"People pursue self-interest","2008","Not Employed","Urban Area","2621","0.558442564675698","0.544457202616382","0.572427926735015","2"
"People are helpful","2009","Not Employed","Rural Area","","","","","1"
"People are helpful","2009","Employed","Rural Area","","","","","1"
"People are helpful","2009","Not Employed","Urban Area","","","","","1"
"People are helpful","2009","Employed","Urban Area","","","","","1"
"People pursue self-interest","2009","Not Employed","Rural Area","","","","","2"
"People pursue self-interest","2009","Not Employed","Urban Area","","","","","2"
"People pursue self-interest","2009","Employed","Urban Area","","","","","2"
"People pursue self-interest","2009","Employed","Rural Area","","","","","2"
"People are helpful","2010","Not Employed","Rural Area","","","","","1"
"People are helpful","2010","Employed","Rural Area","","","","","1"
"People are helpful","2010","Not Employed","Urban Area","","","","","1"
"People are helpful","2010","Employed","Urban Area","","","","","1"
"People pursue self-interest","2010","Not Employed","Rural Area","","","","","2"
"People pursue self-interest","2010","Employed","Rural Area","","","","","2"
"People pursue self-interest","2010","Not Employed","Urban Area","","","","","2"
"People pursue self-interest","2010","Employed","Urban Area","","","","","2"
"People are helpful","2011","Not Employed","Rural Area","","","","","1"
"People are helpful","2011","Employed","Rural Area","","","","","1"
"People are helpful","2011","Not Employed","Urban Area","","","","","1"
"People are helpful","2011","Employed","Urban Area","","","","","1"
"People pursue self-interest","2011","Not Employed","Rural Area","","","","","2"
"People pursue self-interest","2011","Employed","Rural Area","","","","","2"
"People pursue self-interest","2011","Not Employed","Urban Area","","","","","2"
"People pursue self-interest","2011","Employed","Urban Area","","","","","2"
"People are helpful","2012","Not Employed","Urban Area","","","","","1"
"People are helpful","2012","Not Employed","Rural Area","","","","","1"
"People are helpful","2012","Employed","Rural Area","","","","","1"
"People are helpful","2012","Employed","Urban Area","","","","","1"
"People pursue self-interest","2012","Not Employed","Rural Area","","","","","2"
"People pursue self-interest","2012","Employed","Rural Area","","","","","2"
"People pursue self-interest","2012","Not Employed","Urban Area","","","","","2"
"People pursue self-interest","2012","Employed","Urban Area","","","","","2"
"People are helpful","2013","Employed","Rural Area","2444","0.38674868615659","0.374323040893884","0.399174331419295","1"
"People are helpful","2013","Not Employed","Urban Area","2656","0.49843682515015","0.48524677538628","0.51162687491402","1"
"People are helpful","2013","Not Employed","Rural Area","1536","0.516602821941908","0.499051120236052","0.534154523647763","1"
"People are helpful","2013","Employed","Urban Area","4416","0.39034237541868","0.381052177632644","0.399632573204716","1"
"People pursue self-interest","2013","Not Employed","Rural Area","1578","0.483397178058092","0.465845476352237","0.500948879763948","2"
"People pursue self-interest","2013","Employed","Rural Area","3457","0.61325131384341","0.600825668580705","0.625676959106116","2"
"People pursue self-interest","2013","Not Employed","Urban Area","2864","0.50156317484985","0.48837312508598","0.51475322461372","2"
"People pursue self-interest","2013","Employed","Urban Area","6176","0.60965762458132","0.600367426795284","0.618947822367356","2"
"People are helpful","2014","Employed","Rural Area","","","","","1"
"People are helpful","2014","Not Employed","Urban Area","","","","","1"
"People are helpful","2014","Not Employed","Rural Area","","","","","1"
"People are helpful","2014","Employed","Urban Area","","","","","1"
"People pursue self-interest","2014","Not Employed","Urban Area","","","","","2"
"People pursue self-interest","2014","Not Employed","Rural Area","","","","","2"
"People pursue self-interest","2014","Employed","Rural Area","","","","","2"
"People pursue self-interest","2014","Employed","Urban Area","","","","","2"
"People are helpful","2015","Not Employed","Urban Area","","","","","1"
"People are helpful","2015","Not Employed","Rural Area","","","","","1"
"People are helpful","2015","Employed","Urban Area","","","","","1"
"People are helpful","2015","Employed","Rural Area","","","","","1"
"People pursue self-interest","2015","Employed","Rural Area","","","","","2"
"People pursue self-interest","2015","Not Employed","Urban Area","","","","","2"
"People pursue self-interest","2015","Not Employed","Rural Area","","","","","2"
"People pursue self-interest","2015","Employed","Urban Area","","","","","2"
"People are helpful","2016","Not Employed","Urban Area","","","","","1"
"People are helpful","2016","Not Employed","Rural Area","","","","","1"
"People are helpful","2016","Employed","Urban Area","","","","","1"
"People are helpful","2016","Employed","Rural Area","","","","","1"
"People pursue self-interest","2016","Employed","Rural Area","","","","","2"
"People pursue self-interest","2016","Not Employed","Urban Area","","","","","2"
"People pursue self-interest","2016","Not Employed","Rural Area","","","","","2"
"People pursue self-interest","2016","Employed","Urban Area","","","","","2"
"People are helpful","2017","Employed","Rural Area","","","","","1"
"People are helpful","2017","Not Employed","Urban Area","","","","","1"
"People are helpful","2017","Not Employed","Rural Area","","","","","1"
"People are helpful","2017","Employed","Urban Area","","","","","1"
"People pursue self-interest","2017","Not Employed","Urban Area","","","","","2"
"People pursue self-interest","2017","Not Employed","Rural Area","","","","","2"
"People pursue self-interest","2017","Employed","Urban Area","","","","","2"
"People pursue self-interest","2017","Employed","Rural Area","","","","","2"
"People are helpful","2018","Not Employed","Rural Area","1928","0.522676132140291","0.50649198582234","0.538860278458241","1"
"People are helpful","2018","Employed","Urban Area","5213","0.439945781283184","0.430868029566139","0.449023533000229","1"
"People are helpful","2018","Employed","Rural Area","2609","0.425915335490196","0.413548949538038","0.438281721442353","1"
