"ple0005","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"A little","2002","general elemantary","Rural Area","305","0.342627568937574","0.312304707944147","0.372950429931","2"
"A little","2002","higher vocational","Urban Area","403","0.360674113608433","0.332688462224221","0.388659764992645","2"
"A little","2002","in school","Urban Area","45","0.127890005766187","0.0962134401795757","0.159566571352798","2"
"A little","2002","in school","Rural Area","20","","","","2"
"A little","2002","inadequately","Urban Area","83","0.356459889099009","0.292880992205696","0.420038785992322","2"
"A little","2002","inadequately","Rural Area","17","","","","2"
"A little","2002","general elemantary","Urban Area","671","0.354455875787657","0.333321978118432","0.375589773456881","2"
"A little","2002","middle vocational","Urban Area","2533","0.361306212347438","0.350367848785148","0.372244575909727","2"
"A little","2002","middle vocational","Rural Area","1623","0.393461616667777","0.378690939788421","0.408232293547132","2"
"A little","2002","vocational + Abi","Urban Area","275","0.306703448356875","0.276677077680062","0.336729819033689","2"
"A little","2002","vocational + Abi","Rural Area","75","0.322224097011004","0.266169074652412","0.378279119369596","2"
"A little","2002","higher vocational","Rural Area","256","0.438873536965363","0.399653264549387","0.47809380938134","2"
"A little","2002","higher education","Urban Area","1029","0.326795950722565","0.310670268262022","0.342921633183108","2"
"A little","2002","higher education","Rural Area","518","0.428107374590878","0.401230658630689","0.454984090551067","2"
"Not at all","2002","higher education","Urban Area","2003","0.580299235907417","0.563332344125868","0.597266127688967","3"
"Not at all","2002","higher education","Rural Area","642","0.446328093589021","0.419326092235161","0.473330094942881","3"
"Not at all","2002","higher vocational","Rural Area","280","0.414304657654868","0.375372692484062","0.453236622825675","3"
"Not at all","2002","higher vocational","Urban Area","587","0.487541306360383","0.458410538695372","0.516672074025394","3"
"Not at all","2002","vocational + Abi","Rural Area","172","0.61016691041216","0.55166687401731","0.668666946807011","3"
"Not at all","2002","middle vocational","Rural Area","1970","0.449868430823413","0.434826758977353","0.464910102669474","3"
"Not at all","2002","vocational + Abi","Urban Area","544","0.56535621376688","0.533077827475407","0.597634600058354","3"
"Not at all","2002","middle vocational","Urban Area","3846","0.477629705628465","0.466255968296954","0.489003442959977","3"
"Not at all","2002","general elemantary","Rural Area","425","0.405750194663656","0.374376391189101","0.437123998138211","3"
"Not at all","2002","general elemantary","Urban Area","906","0.403757361718778","0.382079957005431","0.425434766432126","3"
"Not at all","2002","in school","Urban Area","376","0.859933428890912","0.827015400306492","0.892851457475332","3"
"Not at all","2002","inadequately","Urban Area","79","0.370388288238653","0.306284327155489","0.434492249321817","3"
"Not at all","2002","inadequately","Rural Area","32","0.513131275007182","0.388716365559607","0.637546184454757","3"
"Not at all","2002","in school","Rural Area","165","0.872398101971419","0.824577701260138","0.920218502682699","3"
"Strong","2002","in school","Urban Area","6","","","","1"
"Strong","2002","in school","Rural Area","2","","","","1"
"Strong","2002","inadequately","Urban Area","56","0.273151822662338","0.214003320887345","0.332300324437332","1"
"Strong","2002","inadequately","Rural Area","13","","","","1"
"Strong","2002","general elemantary","Urban Area","391","0.241786762493565","0.222869970638549","0.26070355434858","1"
"Strong","2002","general elemantary","Rural Area","211","0.25162223639877","0.223896172118933","0.279348300678607","1"
"Strong","2002","middle vocational","Urban Area","1030","0.161064082024097","0.15269395519443","0.169434208853765","1"
"Strong","2002","middle vocational","Rural Area","609","0.15666995250881","0.145679597781555","0.167660307236066","1"
"Strong","2002","vocational + Abi","Urban Area","87","0.127940337876244","0.106190258913648","0.149690416838841","1"
"Strong","2002","vocational + Abi","Rural Area","20","","","","1"
"Strong","2002","higher vocational","Urban Area","141","0.151784580031184","0.130873151743953","0.172696008318415","1"
"Strong","2002","higher vocational","Rural Area","79","0.146821805379769","0.118849665792916","0.174793944966621","1"
"Strong","2002","higher education","Urban Area","218","0.0929048133700175","0.0829243214045558","0.102885305335479","1"
"Strong","2002","higher education","Rural Area","142","0.125564531820101","0.107565880147608","0.143563183492594","1"
"A little","2003","in school","Urban Area","","","","","2"
"A little","2003","general elemantary","Rural Area","","","","","2"
"A little","2003","higher vocational","Urban Area","","","","","2"
"A little","2003","inadequately","Urban Area","","","","","2"
"A little","2003","middle vocational","Rural Area","","","","","2"
"A little","2003","higher education","Urban Area","","","","","2"
"A little","2003","higher education","Rural Area","","","","","2"
"A little","2003","in school","Rural Area","","","","","2"
"A little","2003","inadequately","Rural Area","","","","","2"
"A little","2003","general elemantary","Urban Area","","","","","2"
"A little","2003","middle vocational","Urban Area","","","","","2"
"A little","2003","vocational + Abi","Urban Area","","","","","2"
"A little","2003","vocational + Abi","Rural Area","","","","","2"
"A little","2003","higher vocational","Rural Area","","","","","2"
"Not at all","2003","higher education","Urban Area","","","","","3"
"Not at all","2003","higher education","Rural Area","","","","","3"
"Not at all","2003","higher vocational","Urban Area","","","","","3"
"Not at all","2003","higher vocational","Rural Area","","","","","3"
"Not at all","2003","middle vocational","Rural Area","","","","","3"
"Not at all","2003","vocational + Abi","Urban Area","","","","","3"
"Not at all","2003","vocational + Abi","Rural Area","","","","","3"
"Not at all","2003","general elemantary","Rural Area","","","","","3"
"Not at all","2003","middle vocational","Urban Area","","","","","3"
"Not at all","2003","inadequately","Urban Area","","","","","3"
"Not at all","2003","inadequately","Rural Area","","","","","3"
"Not at all","2003","general elemantary","Urban Area","","","","","3"
"Not at all","2003","in school","Urban Area","","","","","3"
"Not at all","2003","in school","Rural Area","","","","","3"
"Strong","2003","in school","Urban Area","","","","","1"
