"ple0005","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Strong","2002","lower secondary degree","no migration background","1618","0.235937128088352","0.22623778381244","0.245636472364264"
"Strong","2002","lower secondary degree","direct migration background","109","0.167841208935734","0.140637288874846","0.195045128996622"
"Strong","2002","lower secondary degree","indirect migration background","12","","",""
"Strong","2002","secondary school degree","no migration background","590","0.11366395020786","0.105766483977837","0.121561416437882"
"Strong","2002","secondary school degree","direct migration background","31","0.14923104675992","0.107495655959192","0.190966437560648"
"Strong","2002","secondary school degree","indirect migration background","8","","",""
"Strong","2002","college entrance qualification","no migration background","324","0.0803299429009826","0.0728681098716234","0.0877917759303418"
"Strong","2002","college entrance qualification","direct migration background","20","","",""
"Strong","2002","college entrance qualification","indirect migration background","7","","",""
"Strong","2002","Other degree","no migration background","24","","",""
"Strong","2002","Other degree","direct migration background","178","0.149904355221054","0.12967306770147","0.170135642740638"
"Strong","2002","Other degree","indirect migration background","3","","",""
"Strong","2002","no degree/no degree yet","no migration background","27","","",""
"Strong","2002","no degree/no degree yet","direct migration background","47","0.16943096980002","0.123567617622949","0.21529432197709"
"Strong","2002","no degree/no degree yet","indirect migration background","4","","",""
"A little","2002","lower secondary degree","no migration background","2973","0.40778129882108","0.396555056991941","0.419007540650218"
"A little","2002","lower secondary degree","direct migration background","252","0.395588228487556","0.359995012936057","0.431181444039054"
"A little","2002","lower secondary degree","indirect migration background","58","0.304816652091183","0.248427296302675","0.361206007879691"
"A little","2002","secondary school degree","no migration background","2159","0.350639740452702","0.338767009689385","0.362512471216019"
"A little","2002","secondary school degree","direct migration background","95","0.347281065731185","0.291514649790712","0.403047481671657"
"A little","2002","secondary school degree","indirect migration background","49","0.257128829561011","0.198297007464564","0.315960651657458"
"A little","2002","college entrance qualification","no migration background","1484","0.295665432615116","0.283137467018765","0.308193398211467"
"A little","2002","college entrance qualification","direct migration background","87","0.325256916661974","0.272853283921142","0.377660549402806"
"A little","2002","college entrance qualification","indirect migration background","30","0.177777270553432","0.122979846437684","0.232574694669181"
"A little","2002","Other degree","no migration background","43","0.409328645572708","0.31527785175583","0.503379439389587"
"A little","2002","Other degree","direct migration background","431","0.366137956275386","0.338835466634035","0.393440445916737"
"A little","2002","Other degree","indirect migration background","4","","",""
"A little","2002","no degree/no degree yet","no migration background","81","0.168259537254917","0.13744017586996","0.199078898639873"
"A little","2002","no degree/no degree yet","direct migration background","87","0.314521548910504","0.257753543449696","0.371289554371311"
"A little","2002","no degree/no degree yet","indirect migration background","11","","",""
"Not at all","2002","lower secondary degree","no migration background","2770","0.356281573090568","0.345341396469932","0.367221749711205"
"Not at all","2002","lower secondary degree","direct migration background","364","0.43657056257671","0.400468993430425","0.472672131722996"
"Not at all","2002","lower secondary degree","indirect migration background","186","0.638198855507177","0.579336032443166","0.697061678571187"
"Not at all","2002","secondary school degree","no migration background","3456","0.535696309339439","0.523287286235315","0.548105332443563"
"Not at all","2002","secondary school degree","direct migration background","154","0.503487887508895","0.444924186768138","0.562051588249653"
"Not at all","2002","secondary school degree","indirect migration background","155","0.70509728658524","0.643714858099343","0.766479715071137"
"Not at all","2002","college entrance qualification","no migration background","3289","0.624004624483901","0.610706942881377","0.637302306086426"
"Not at all","2002","college entrance qualification","direct migration background","200","0.578357623207129","0.523118183889961","0.633597062524297"
"Not at all","2002","college entrance qualification","indirect migration background","150","0.762474556435665","0.701479444220879","0.823469668650452"
"Not at all","2002","Other degree","no migration background","38","0.321279656776275","0.231961348596852","0.410597964955698"
"Not at all","2002","Other degree","direct migration background","587","0.48395768850356","0.455635366634131","0.512280010372989"
"Not at all","2002","Other degree","indirect migration background","10","","",""
"Not at all","2002","no degree/no degree yet","no migration background","458","0.73866046778764","0.702464111159765","0.774856824415516"
"Not at all","2002","no degree/no degree yet","direct migration background","123","0.516047481289477","0.454949376650964","0.577145585927989"
"Not at all","2002","no degree/no degree yet","indirect migration background","71","0.778154093148298","0.690341383465373","0.865966802831224"
"Strong","2003","lower secondary degree","no migration background","","","",""
"Strong","2003","lower secondary degree","direct migration background","","","",""
"Strong","2003","lower secondary degree","indirect migration background","","","",""
"Strong","2003","secondary school degree","no migration background","","","",""
"Strong","2003","secondary school degree","direct migration background","","","",""
"Strong","2003","secondary school degree","indirect migration background","","","",""
"Strong","2003","college entrance qualification","no migration background","","","",""
"Strong","2003","college entrance qualification","direct migration background","","","",""
"Strong","2003","college entrance qualification","indirect migration background","","","",""
"Strong","2003","Other degree","no migration background","","","",""
"Strong","2003","Other degree","direct migration background","","","",""
"Strong","2003","Other degree","indirect migration background","","","",""
"Strong","2003","no degree/no degree yet","no migration background","","","",""
"Strong","2003","no degree/no degree yet","direct migration background","","","",""
"Strong","2003","no degree/no degree yet","indirect migration background","","","",""
"A little","2003","lower secondary degree","no migration background","","","",""
"A little","2003","lower secondary degree","direct migration background","","","",""
"A little","2003","lower secondary degree","indirect migration background","","","",""
"A little","2003","secondary school degree","no migration background","","","",""
"A little","2003","secondary school degree","direct migration background","","","",""
"A little","2003","secondary school degree","indirect migration background","","","",""
"A little","2003","college entrance qualification","no migration background","","","",""
"A little","2003","college entrance qualification","direct migration background","","","",""
"A little","2003","college entrance qualification","indirect migration background","","","",""
"A little","2003","Other degree","no migration background","","","",""
"A little","2003","Other degree","direct migration background","","","",""
"A little","2003","Other degree","indirect migration background","","","",""
"A little","2003","no degree/no degree yet","no migration background","","","",""
"A little","2003","no degree/no degree yet","direct migration background","","","",""
"A little","2003","no degree/no degree yet","indirect migration background","","","",""
"Not at all","2003","lower secondary degree","no migration background","","","",""
"Not at all","2003","lower secondary degree","direct migration background","","","",""
"Not at all","2003","lower secondary degree","indirect migration background","","","",""
"Not at all","2003","secondary school degree","no migration background","","","",""
"Not at all","2003","secondary school degree","direct migration background","","","",""
"Not at all","2003","secondary school degree","indirect migration background","","","",""
"Not at all","2003","college entrance qualification","no migration background","","","",""
"Not at all","2003","college entrance qualification","direct migration background","","","",""
"Not at all","2003","college entrance qualification","indirect migration background","","","",""
"Not at all","2003","Other degree","no migration background","","","",""
"Not at all","2003","Other degree","direct migration background","","","",""
"Not at all","2003","Other degree","indirect migration background","","","",""
"Not at all","2003","no degree/no degree yet","no migration background","","","",""
"Not at all","2003","no degree/no degree yet","direct migration background","","","",""
"Not at all","2003","no degree/no degree yet","indirect migration background","","","",""
"Strong","2004","lower secondary degree","no migration background","1535","0.250681597181316","0.240260157839691","0.261103036522942"
"Strong","2004","lower secondary degree","direct migration background","101","0.172201589013848","0.143397310948653","0.201005867079043"
"Strong","2004","lower secondary degree","indirect migration background","6","","",""
"Strong","2004","secondary school degree","no migration background","556","0.119679887453484","0.111345830190589","0.128013944716378"
"Strong","2004","secondary school degree","direct migration background","29","","",""
"Strong","2004","secondary school degree","indirect migration background","7","","",""
"Strong","2004","college entrance qualification","no migration background","321","0.0870088962952852","0.0791164892788227","0.0949013033117478"
"Strong","2004","college entrance qualification","direct migration background","15","","",""
"Strong","2004","college entrance qualification","indirect migration background","4","","",""
"Strong","2004","Other degree","no migration background","30","0.365927055419257","0.276718614069424","0.455135496769089"
"Strong","2004","Other degree","direct migration background","179","0.183320778893679","0.16007153267323","0.206570025114128"
"Strong","2004","Other degree","indirect migration background","3","","",""
"Strong","2004","no degree/no degree yet","no migration background","26","","",""
