"ple0005","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"A little","2002","Not Employed","higher vocational","219","0.470549678091095","0.42599021794416","0.515109138238029","2"
"A little","2002","Employed","middle vocational","2433","0.338352702105354","0.327545362793946","0.349160041416761","2"
"A little","2002","Not Employed","in school","47","0.113995878396872","0.0857410676841434","0.142250689109601","2"
"A little","2002","Not Employed","inadequately","64","0.355759476423849","0.28180960705419","0.429709345793507","2"
"A little","2002","Not Employed","general elemantary","584","0.37531108262395","0.351321730724555","0.399300434523344","2"
"A little","2002","Not Employed","middle vocational","1723","0.423848560713922","0.408988194268874","0.43870892715897","2"
"A little","2002","Not Employed","vocational + Abi","101","0.353085000600411","0.299882690667045","0.406287310533777","2"
"A little","2002","Not Employed","higher education","431","0.474910213011243","0.443088389473499","0.506732036548987","2"
"A little","2002","Employed","in school","18","","","","2"
"A little","2002","Employed","inadequately","36","0.291753425921811","0.210081116950841","0.37342573489278","2"
"A little","2002","Employed","general elemantary","392","0.318349753228142","0.293445041819365","0.343254464636919","2"
"A little","2002","Employed","vocational + Abi","249","0.291149694683812","0.260840239632018","0.321459149735607","2"
"A little","2002","Employed","higher vocational","440","0.343499016634884","0.317319899664617","0.369678133605151","2"
"A little","2002","Employed","higher education","1116","0.309916030241879","0.294821895600703","0.325010164883055","2"
"Not at all","2002","Employed","higher vocational","736","0.577181542523259","0.549947774110337","0.604415310936182","3"
"Not at all","2002","Employed","higher education","2339","0.64255103493601","0.626908898647801","0.65819317122422","3"
"Not at all","2002","Employed","vocational + Abi","569","0.651358877374054","0.619565097203919","0.68315265754419","3"
"Not at all","2002","Employed","middle vocational","4415","0.587291933970078","0.576046682096484","0.598537185843672","3"
"Not at all","2002","Employed","general elemantary","847","0.594301066063291","0.568049595035081","0.620552537091501","3"
"Not at all","2002","Employed","in school","110","0.83519288567612","0.770920491639573","0.899465279712667","3"
"Not at all","2002","Employed","inadequately","67","0.579195633982635","0.490494868327531","0.66789639963774","3"
"Not at all","2002","Not Employed","higher education","306","0.272588846612082","0.244213149369336","0.300964543854828","3"
"Not at all","2002","Not Employed","higher vocational","131","0.236916755149949","0.198958309639906","0.274875200659992","3"
"Not at all","2002","Not Employed","vocational + Abi","147","0.398288984419851","0.343793518149951","0.452784450689751","3"
"Not at all","2002","Not Employed","in school","431","0.870475389236326","0.84062263863339","0.900328139839262","3"
"Not at all","2002","Not Employed","general elemantary","484","0.259526237821873","0.237807409478798","0.281245066164949","3"
