"ple0005","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"A little","2002","general elemantary","Female","705","0.359356151637982","0.338108949725148","0.380603353550817","2"
"A little","2002","higher vocational","Male","390","0.395102051160437","0.364952343725636","0.425251758595238","2"
"A little","2002","in school","Male","26","","","","2"
"A little","2002","in school","Female","39","0.131695962726529","0.0944116029046958","0.168980322548362","2"
"A little","2002","inadequately","Male","37","0.315694943772069","0.231112976129596","0.400276911414543","2"
"A little","2002","inadequately","Female","63","0.339467464097258","0.266995112715384","0.411939815479132","2"
"A little","2002","general elemantary","Male","271","0.330673191744689","0.300757097547751","0.360589285941628","2"
"A little","2002","middle vocational","Male","1848","0.348133123120966","0.33563053573125","0.360635710510683","2"
"A little","2002","middle vocational","Female","2308","0.395273791061195","0.382937805756909","0.407609776365482","2"
"A little","2002","vocational + Abi","Male","141","0.272433901855219","0.233292470874547","0.31157533283589","2"
"A little","2002","vocational + Abi","Female","209","0.340450040233481","0.304728902157967","0.376171178308995","2"
"A little","2002","higher vocational","Female","269","0.372295549226121","0.337371007987948","0.407220090464293","2"
"A little","2002","higher education","Male","851","0.340699553553915","0.322460992459265","0.358938114648564","2"
"A little","2002","higher education","Female","696","0.37102569965817","0.349628339635151","0.392423059681189","2"
"Not at all","2002","higher education","Male","1570","0.583023133238734","0.56404899853286","0.601997267944608","3"
"Not at all","2002","higher education","Female","1075","0.49220792318818","0.470063773547154","0.514352072829206","3"
"Not at all","2002","higher vocational","Female","375","0.456583822893309","0.420597644766211","0.492570001020407","3"
"Not at all","2002","higher vocational","Male","492","0.469296417277724","0.438518655543224","0.500074179012223","3"
"Not at all","2002","vocational + Abi","Female","405","0.534585426928638","0.496984089740008","0.572186764117269","3"
"Not at all","2002","middle vocational","Female","2866","0.438341574694689","0.425822048048595","0.450861101340783","3"
"Not at all","2002","vocational + Abi","Male","311","0.623853831041838","0.581265596092618","0.666442065991058","3"
"Not at all","2002","middle vocational","Male","2950","0.499307013955552","0.486184490552054","0.51242953735905","3"
"Not at all","2002","general elemantary","Female","760","0.339714366678565","0.318741695207318","0.360687038149813","3"
"Not at all","2002","general elemantary","Male","571","0.553099632496259","0.521484622080727","0.584714642911791","3"
"Not at all","2002","in school","Male","267","0.867136977313142","0.828599269789584","0.905674684836701","3"
"Not at all","2002","inadequately","Male","53","0.4722400791826","0.381391378402198","0.563088779963002","3"
"Not at all","2002","inadequately","Female","58","0.341176898389527","0.268616378622127","0.413737418156927","3"
"Not at all","2002","in school","Female","274","0.859660893324712","0.821364534036046","0.897957252613378","3"
"Strong","2002","in school","Male","5","","","","1"
"Strong","2002","in school","Female","3","","","","1"
"Strong","2002","inadequately","Male","26","","","","1"
"Strong","2002","inadequately","Female","43","0.319355637513215","0.24800077290677","0.39071050211966","1"
"Strong","2002","general elemantary","Male","108","0.116227175759052","0.0958468814026089","0.136607470115495","1"
"Strong","2002","general elemantary","Female","494","0.300929481683452","0.28061883575987","0.321240127607034","1"
"Strong","2002","middle vocational","Male","779","0.152559862923482","0.143123113387411","0.161996612459552","1"
"Strong","2002","middle vocational","Female","860","0.166384634244115","0.156987727824449","0.175781540663782","1"
"Strong","2002","vocational + Abi","Male","45","0.103712267102943","0.0769077068447883","0.130516827361097","1"
"Strong","2002","vocational + Abi","Female","62","0.12496453283788","0.100036904767867","0.149892160907893","1"
"Strong","2002","higher vocational","Male","128","0.13560153156184","0.114487231174369","0.156715831949311","1"
"Strong","2002","higher vocational","Female","92","0.17112062788057","0.143912038140965","0.198329217620176","1"
"Strong","2002","higher education","Male","173","0.0762773132073513","0.0660624723778524","0.0864921540368503","1"
"Strong","2002","higher education","Female","187","0.13676637715365","0.121547045097291","0.151985709210008","1"
"A little","2003","in school","Male","","","","","2"
"A little","2003","general elemantary","Female","","","","","2"
"A little","2003","higher vocational","Male","","","","","2"
"A little","2003","inadequately","Male","","","","","2"
"A little","2003","middle vocational","Female","","","","","2"
"A little","2003","higher education","Male","","","","","2"
"A little","2003","higher education","Female","","","","","2"
"A little","2003","in school","Female","","","","","2"
"A little","2003","inadequately","Female","","","","","2"
"A little","2003","general elemantary","Male","","","","","2"
"A little","2003","middle vocational","Male","","","","","2"
"A little","2003","vocational + Abi","Male","","","","","2"
"A little","2003","vocational + Abi","Female","","","","","2"
"A little","2003","higher vocational","Female","","","","","2"
"Not at all","2003","higher education","Male","","","","","3"
"Not at all","2003","higher education","Female","","","","","3"
"Not at all","2003","higher vocational","Male","","","","","3"
"Not at all","2003","higher vocational","Female","","","","","3"
"Not at all","2003","middle vocational","Female","","","","","3"
"Not at all","2003","vocational + Abi","Male","","","","","3"
"Not at all","2003","vocational + Abi","Female","","","","","3"
"Not at all","2003","general elemantary","Female","","","","","3"
"Not at all","2003","middle vocational","Male","","","","","3"
"Not at all","2003","inadequately","Male","","","","","3"
"Not at all","2003","inadequately","Female","","","","","3"
"Not at all","2003","general elemantary","Male","","","","","3"
"Not at all","2003","in school","Male","","","","","3"
"Not at all","2003","in school","Female","","","","","3"
"Strong","2003","in school","Male","","","","","1"
"Strong","2003","in school","Female","","","","","1"
"Strong","2003","inadequately","Male","","","","","1"
"Strong","2003","inadequately","Female","","","","","1"
"Strong","2003","general elemantary","Male","","","","","1"
"Strong","2003","general elemantary","Female","","","","","1"
"Strong","2003","middle vocational","Male","","","","","1"
