"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","(Married) couple without C.","39.28","40","517","40","40","40","40","60","38.76","39.8","5","70","40","40"
"1984","16-34 y.","1-pers.-HH","39.36","40","236","40","40","40","41","60","38.5","40.22","4","66","40","40"
"1984","16-34 y.","Couple + C. GT 16 ","39.8","40","452","40","40","40","41","50","39.28","40.32","6","70","40","40"
"1984","16-34 y.","Couple + C. LE 16","36.43","40","780","20","40","40","42","60","35.74","37.12","1","77","40","40"
"1984","16-34 y.","Couple + C. LE and GT 16","40.33","40","374","40","40","40","41","58","39.89","40.77","8","65","40","40"
"1984","16-34 y.","Single parent","37.91","40","152","30","40","40","40","55","36.63","39.19","0","72","40","40"
"1984","35-65 y.","(Married) couple without C.","37.83","40","700","22","40","40","42","60","37.26","38.4","5","80","40","40"
"1984","35-65 y.","1-pers.-HH","38.85","40","310","37","40","40","40","60","38.17","39.53","8","65","40","40"
"1984","35-65 y.","Couple + C. GT 16 ","36.2","40","651","20","40","40","40","55","35.55","36.85","8","70","40","40"
"1984","35-65 y.","Couple + C. LE 16","37.64","40","1019","22","40","40","42","60","37.12","38.16","2","75","40","40"
"1984","35-65 y.","Couple + C. LE and GT 16","36.7","40","587","20","40","40","40","65","35.95","37.45","3","80","40","40"
"1984","35-65 y.","Single parent","36.36","40","141","24","32","40","40","50","35.04","37.68","8","65","40","40"
"1984","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1984","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1984","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1984","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1984","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1984","66 and older","Single parent","","","","","","","","","","","","","",""
"1985","16-34 y.","(Married) couple without C.","39.23","40","452","39","40","40","40","48","38.79","39.67","7","66","40","40"
"1985","16-34 y.","1-pers.-HH","39.03","40","235","38","40","40","40","64","38.18","39.88","5","74","40","40"
"1985","16-34 y.","Couple + C. GT 16 ","39.3","40","437","39","40","40","40","48","38.9","39.7","4","50","40","40"
"1985","16-34 y.","Couple + C. LE 16","35.68","40","631","20","38","40","40","50","34.96","36.4","4","60","40","40"
"1985","16-34 y.","Couple + C. LE and GT 16","39.5","40","301","40","40","40","40","47","38.91","40.09","4","70","40","40"
"1985","16-34 y.","Single parent","39.13","40","148","38","40","40","40","58","38.04","40.22","8","70","40","40"
"1985","35-65 y.","(Married) couple without C.","36.89","40","626","22","40","40","40","50","36.34","37.44","5","56","40","40"
"1985","35-65 y.","1-pers.-HH","38.07","40","261","35","40","40","40","55","37.22","38.92","6","60","40","40"
"1985","35-65 y.","Couple + C. GT 16 ","35.47","40","631","20","38","40","40","45","34.81","36.13","5","50","40","40"
"1985","35-65 y.","Couple + C. LE 16","36.53","40","892","20","39","40","40","56","36","37.06","4","72","40","40"
"1985","35-65 y.","Couple + C. LE and GT 16","36.19","40","489","20","40","40","40","48","35.46","36.92","3","50","40","40"
"1985","35-65 y.","Single parent","35.91","40","132","24","36","40","40","48","34.61","37.21","8","49","40","40"
