"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Baden-W?rttemberg","general elemantary","35.81","40","350","20","37","40","40","60","34.89","36.73","4","70","40","40"
"1984","Baden-W?rttemberg","higher education","39.41","40","75","27","40","42","50","60","37.5","41.32","12","60","40","40"
"1984","Baden-W?rttemberg","higher vocational","39.82","40","62","34","40","40","43","72","38.05","41.59","20","72","40","40"
"1984","Baden-W?rttemberg","in school","","","","","","","","","","","","","",""
"1984","Baden-W?rttemberg","inadequately","37.94","40","182","25","40","40","40","60","37.1","38.78","18","60","40","40"
"1984","Baden-W?rttemberg","middle vocational","38.52","40","602","25","40","40","42","60","37.93","39.11","1","70","40","40"
"1984","Baden-W?rttemberg","vocational + Abi","37.6","40","33","20","40","40","40","45","35.75","39.45","20","45","40","40"
"1984","Bavaria","general elemantary","36.54","40","255","21","40","40","40","48","35.59","37.49","3","50","40","40"
"1984","Bavaria","higher education","38.04","40","94","25","40","40","46","65","36.22","39.86","9","65","40","40"
"1984","Bavaria","higher vocational","38.84","40","73","27","40","40","42","70","37.01","40.67","5","70","40","40"
"1984","Bavaria","in school","","","","","","","","","","","","","",""
"1984","Bavaria","inadequately","37.73","40","71","40","40","40","40","54","35.9","39.56","4","54","40","40"
"1984","Bavaria","middle vocational","38.48","40","575","25","40","40","42","70","37.77","39.19","3","80","40","40"
"1984","Bavaria","vocational + Abi","40.96","40","32","40","40","40","40","60","39.05","42.87","28","60","40","40"
"1984","Berlin","general elemantary","36.63","40","55","20","40","40","40","40","34.72","38.54","20","42","40","40"
"1984","Berlin","higher education","","","","","","","","","","","","","",""
"1984","Berlin","higher vocational","","","","","","","","","","","","","",""
"1984","Berlin","in school","","","","","","","","","","","","","",""
"1984","Berlin","inadequately","","","","","","","","","","","","","",""
"1984","Berlin","middle vocational","37.29","40","112","20","40","40","40","45","35.98","38.6","6","45","40","40"
"1984","Berlin","vocational + Abi","","","","","","","","","","","","","",""
"1984","Brandenburg","general elemantary","","","","","","","","","","","","","",""
"1984","Brandenburg","higher education","","","","","","","","","","","","","",""
"1984","Brandenburg","higher vocational","","","","","","","","","","","","","",""
"1984","Brandenburg","in school","","","","","","","","","","","","","",""
"1984","Brandenburg","inadequately","","","","","","","","","","","","","",""
"1984","Brandenburg","middle vocational","","","","","","","","","","","","","",""
"1984","Brandenburg","vocational + Abi","","","","","","","","","","","","","",""
"1984","Bremen","general elemantary","","","","","","","","","","","","","",""
"1984","Bremen","higher education","","","","","","","","","","","","","",""
"1984","Bremen","higher vocational","","","","","","","","","","","","","",""
"1984","Bremen","in school","","","","","","","","","","","","","",""
"1984","Bremen","inadequately","","","","","","","","","","","","","",""
"1984","Bremen","middle vocational","","","","","","","","","","","","","",""
"1984","Bremen","vocational + Abi","","","","","","","","","","","","","",""
"1984","Hamburg","general elemantary","37.25","40","32","26","40","40","40","44","34.43","40.07","12","44","40","40"
"1984","Hamburg","higher education","","","","","","","","","","","","","",""
"1984","Hamburg","higher vocational","","","","","","","","","","","","","",""
"1984","Hamburg","in school","","","","","","","","","","","","","",""
"1984","Hamburg","inadequately","","","","","","","","","","","","","",""
"1984","Hamburg","middle vocational","37.58","40","80","25","40","40","40","50","35.8","39.36","4","50","40","40"
"1984","Hamburg","vocational + Abi","","","","","","","","","","","","","",""
"1984","Hesse","general elemantary","34.22","40","158","16","25","40","40","55","32.81","35.63","5","56","40","40"
"1984","Hesse","higher education","38.15","40","56","28","40","40","45","66","35.87","40.43","12","66","40","40"
"1984","Hesse","higher vocational","37.36","40","32","30","40","40","40","45","33.52","41.2","4","45","40","40"
"1984","Hesse","in school","","","","","","","","","","","","","",""
"1984","Hesse","inadequately","38.98","40","61","40","40","40","40","48","37.31","40.65","10","56","40","40"
"1984","Hesse","middle vocational","37.98","40","330","25","40","40","40","58","37.15","38.81","8","75","40","40"
"1984","Hesse","vocational + Abi","","","","","","","","","","","","","",""
"1984","Lower Saxony","general elemantary","36.83","40","126","20","40","40","40","60","35.12","38.54","3","60","40","40"
"1984","Lower Saxony","higher education","37.28","40","41","20","40","40","42","65","34.29","40.27","14","65","40","40"
"1984","Lower Saxony","higher vocational","39.91","40","42","40","40","40","42","65","37.84","41.98","20","65","40","40"
"1984","Lower Saxony","in school","","","","","","","","","","","","","",""
"1984","Lower Saxony","inadequately","","","","","","","","","","","","","",""
"1984","Lower Saxony","middle vocational","37.52","40","318","21","40","40","42","55","36.55","38.49","3","80","40","40"
"1984","Lower Saxony","vocational + Abi","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","general elemantary","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","higher education","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","higher vocational","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","in school","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","inadequately","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","middle vocational","","","","","","","","","","","","","",""
"1984","Mecklenburg-Western Pomerania","vocational + Abi","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","general elemantary","37.25","40","371","23","40","40","40","51","36.48","38.02","0","65","40","40"
"1984","North Rhine-Westphalia","higher education","37.36","40","140","24","40","40","45","60","35.82","38.9","8","60","40","40"
"1984","North Rhine-Westphalia","higher vocational","37.95","40","86","23","40","40","40","60","36","39.9","6","77","40","40"
"1984","North Rhine-Westphalia","in school","","","","","","","","","","","","","",""
"1984","North Rhine-Westphalia","inadequately","38.75","40","147","32","40","40","40","54","37.75","39.75","10","56","40","40"
"1984","North Rhine-Westphalia","middle vocational","37.99","40","795","25","40","40","40","60","37.45","38.53","3","80","40","40"
"1984","North Rhine-Westphalia","vocational + Abi","41.11","40","47","40","40","40","40","66","39.37","42.85","22","66","40","40"
"1984","Rhineland-Palatinate,Saarland","general elemantary","35","40","98","20","34","40","40","50","33.18","36.82","5","50","40","40"
"1984","Rhineland-Palatinate,Saarland","higher education","","","","","","","","","","","","","",""
"1984","Rhineland-Palatinate,Saarland","higher vocational","","","","","","","","","","","","","",""
"1984","Rhineland-Palatinate,Saarland","in school","","","","","","","","","","","","","",""
"1984","Rhineland-Palatinate,Saarland","inadequately","37.5","40","42","30","40","40","42","48","35.62","39.38","10","48","40","40"
"1984","Rhineland-Palatinate,Saarland","middle vocational","39.07","40","216","38","40","40","42","52","38.16","39.98","5","70","40","40"
"1984","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","","","","","","","","","",""
"1984","Saxony","general elemantary","","","","","","","","","","","","","",""
"1984","Saxony","higher education","","","","","","","","","","","","","",""
"1984","Saxony","higher vocational","","","","","","","","","","","","","",""
"1984","Saxony","in school","","","","","","","","","","","","","",""
"1984","Saxony","inadequately","","","","","","","","","","","","","",""
"1984","Saxony","middle vocational","","","","","","","","","","","","","",""
"1984","Saxony","vocational + Abi","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","general elemantary","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","higher education","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","higher vocational","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","in school","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","inadequately","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","middle vocational","","","","","","","","","","","","","",""
"1984","Saxony-Anhalt","vocational + Abi","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","general elemantary","38.77","40","31","30","40","40","45","60","36.07","41.47","16","60","40","40"
"1984","Schleswig-Holstein","higher education","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","higher vocational","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","in school","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","inadequately","","","","","","","","","","","","","",""
"1984","Schleswig-Holstein","middle vocational","37.39","40","126","22","40","40","40","56","35.84","38.94","10","60","40","40"
"1984","Schleswig-Holstein","vocational + Abi","","","","","","","","","","","","","",""
"1984","Thuringia","general elemantary","","","","","","","","","","","","","",""
"1984","Thuringia","higher education","","","","","","","","","","","","","",""
"1984","Thuringia","higher vocational","","","","","","","","","","","","","",""
"1984","Thuringia","in school","","","","","","","","","","","","","",""
"1984","Thuringia","inadequately","","","","","","","","","","","","","",""
"1984","Thuringia","middle vocational","","","","","","","","","","","","","",""
"1984","Thuringia","vocational + Abi","","","","","","","","","","","","","",""
"1985","Baden-W?rttemberg","general elemantary","35.65","40","314","20","37","40","40","54","34.75","36.55","3","56","40","40"
"1985","Baden-W?rttemberg","higher education","37.42","40","65","25","39","40","40","45","35.75","39.09","18","45","40","40"
"1985","Baden-W?rttemberg","higher vocational","38.14","40","57","23","40","40","40","50","36.39","39.89","20","50","40","40"
"1985","Baden-W?rttemberg","in school","","","","","","","","","","","","","",""
"1985","Baden-W?rttemberg","inadequately","37.49","40","147","30","39","40","40","45","36.51","38.47","15","72","40","40"
"1985","Baden-W?rttemberg","middle vocational","38.33","40","527","26","40","40","40","60","37.73","38.93","8","74","40","40"
