"year","e11103","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(0) in school","","","","","","","","","","","","","",""
"1984","Full Time","(1a) inadequately completed","40.28","40","542","40","40","40","40","55","40","40.56","20","70","40","40"
"1984","Full Time","(1b) general elementary school","40.13","40","923","40","40","40","40","56","39.87","40.39","3","70","40","40"
"1984","Full Time","(1c) basic vocational qualification","40.66","40","1954","40","40","40","42","60","40.47","40.85","8","80","40","40"
"1984","Full Time","(2a) intermediate vocational","40.51","40","643","40","40","40","42","60","40.16","40.86","11","70","40","40"
"1984","Full Time","(2b) intermediate general qualification","39.83","40","113","40","40","40","42","60","39.01","40.65","15","60","40","40"
"1984","Full Time","(2c_gen) general maturity certificate","40.07","40","68","40","40","40","40","50","39.15","40.99","30","60","40","40"
"1984","Full Time","(2c_voc) vocational maturity certificate","40.58","40","206","40","40","40","40","60","39.93","41.23","20","80","40","40"
"1984","Full Time","(3a) lower tertiary education","39.9","40","130","40","40","40","40","60","38.99","40.81","18","66","40","40"
"1984","Full Time","(3b) higher tertiary education","40.48","40","226","35","40","42","48","65","39.43","41.53","8","70","40","40"
"1984","Not Working","(0) in school","","","","","","","","","","","","","",""
"1984","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","Not Working","(1b) general elementary school","32.27","40","41","10","32","40","40","45","28.86","35.68","0","50","40","40"
"1984","Not Working","(1c) basic vocational qualification","37.04","40","39","27","40","40","40","40","34.55","39.53","9","48","40","40"
"1984","Not Working","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","Not Working","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","Not Working","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Not Working","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","Part Time","(0) in school","","","","","","","","","","","","","",""
"1984","Part Time","(1a) inadequately completed","33.57","40","89","12","25","40","40","54","31.12","36.02","4","56","35","40"
"1984","Part Time","(1b) general elementary school","27.33","25","327","12","20","40","40","60","26.05","28.61","3","60","25","31"
"1984","Part Time","(1c) basic vocational qualification","28.72","27","419","14","20","40","40","60","27.6","29.84","2","80","25","30"
"1984","Part Time","(2a) intermediate vocational","27.82","24.2","164","14","20","40","40","77","25.9","29.74","1","80","20","25"
"1984","Part Time","(2b) intermediate general qualification","36.55","40","85","20","40","40","40","60","34.72","38.38","10","60","40","40"
"1984","Part Time","(2c_gen) general maturity certificate","28.95","35.5","55","10","19","40","40","40","25.67","32.23","8","40","20","40"
"1984","Part Time","(2c_voc) vocational maturity certificate","32.52","36.73","39","20","20","40","40","45","29.21","35.83","6","50","28","40"
"1984","Part Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Part Time","(3b) higher tertiary education","30.08","28","84","17","23","40","40","50","27.78","32.38","10","65","25","38"
"1985","Full Time","(0) in school","","","","","","","","","","","","","",""
"1985","Full Time","(1a) inadequately completed","40.23","40","418","39","40","40","40","56","39.94","40.52","20","72","40","40"
"1985","Full Time","(1b) general elementary school","39.82","40","765","39","40","40","40","55","39.59","40.05","8","60","40","40"
"1985","Full Time","(1c) basic vocational qualification","40.04","40","1669","40","40","40","40","50","39.88","40.2","8","74","40","40"
"1985","Full Time","(2a) intermediate vocational","39.66","40","588","40","40","40","40","45","39.39","39.93","8","60","40","40"
"1985","Full Time","(2b) intermediate general qualification","39.59","40","120","40","40","40","40","48","38.89","40.29","8","48","40","40"
"1985","Full Time","(2c_gen) general maturity certificate","39.72","40","63","38","40","40","40","50","39","40.44","26","50","40","40"
"1985","Full Time","(2c_voc) vocational maturity certificate","40.55","40","175","40","40","40","40","56","40.05","41.05","23","66","40","40"
"1985","Full Time","(3a) lower tertiary education","39.45","40","121","38","40","40","40","50","38.6","40.3","12","66","40","40"
"1985","Full Time","(3b) higher tertiary education","38.69","40","217","35","40","40","40","45","37.98","39.4","14","60","40","40"
"1985","Not Working","(0) in school","","","","","","","","","","","","","",""
"1985","Not Working","(1a) inadequately completed","","","","","","","","","","","","","",""
"1985","Not Working","(1b) general elementary school","35.14","40","36","8","39","40","48","54","31.12","39.16","4","54","40","40"
"1985","Not Working","(1c) basic vocational qualification","31.21","40","32","12","20","40","40","45","26.95","35.47","10","45","25","40"
"1985","Not Working","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1985","Not Working","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1985","Not Working","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1985","Not Working","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1985","Not Working","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1985","Not Working","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1985","Part Time","(0) in school","","","","","","","","","","","","","",""
"1985","Part Time","(1a) inadequately completed","34.39","39.93","70","20","30","40","40","56","31.49","37.29","8","56","30","40"
"1985","Part Time","(1b) general elementary school","27.64","25.07","322","14","20","40","40","42","26.42","28.86","3","50","27","38"
"1985","Part Time","(1c) basic vocational qualification","29.45","30","387","15","20","40","40","47","28.36","30.54","3","65","27","35"
"1985","Part Time","(2a) intermediate vocational","27.43","25","162","15","20","40","40","45","25.71","29.15","1","60","21","25"
"1985","Part Time","(2b) intermediate general qualification","34.26","40","70","20","30","40","40","42","31.96","36.56","6","42","40","40"
"1985","Part Time","(2c_gen) general maturity certificate","28.85","38.24","51","8","16","40","40","41","25.21","32.49","5","41","25","40"
"1985","Part Time","(2c_voc) vocational maturity certificate","34.55","40","48","20","30","40","40","45","31.78","37.32","8","45","35","40"
"1985","Part Time","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1985","Part Time","(3b) higher tertiary education","28.94","28","76","16","20","40","40","60","26.55","31.33","10","60","24","35"
"1986","Full Time","(0) in school","","","","","","","","","","","","","",""
"1986","Full Time","(1a) inadequately completed","39.84","40","374","38","39","40","40","48","39.6","40.08","20","56","40","40"
"1986","Full Time","(1b) general elementary school","39.93","40","743","38","40","40","40","52","39.73","40.13","20","60","40","40"
