"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1a) inadequately completed","39.56","40","85","40","40","40","40","50","38.68","40.44","20","50","40","40"
"1984","(Married) couple without C.","(1b) general elementary school","36.33","40","213","20","40","40","40","56","35.26","37.4","5","60","40","40"
"1984","(Married) couple without C.","(1c) basic vocational qualification","38.85","40","509","30","40","40","41","60","38.25","39.45","10","80","40","40"
"1984","(Married) couple without C.","(2a) intermediate vocational","38.72","40","207","32","40","40","40","60","37.78","39.66","5","60","40","40"
"1984","(Married) couple without C.","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(2c_voc) vocational maturity certificate","39.39","40","59","31","40","40","40","66","37.43","41.35","20","66","40","40"
"1984","(Married) couple without C.","(3a) lower tertiary education","38.45","40","43","30","40","40","40","50","36.57","40.33","18","50","40","40"
"1984","(Married) couple without C.","(3b) higher tertiary education","37.7","40","65","25","40","40","42","50","35.6","39.8","8","54","40","40"
"1984","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1a) inadequately completed","39.07","40","56","40","40","40","47","56","37.36","40.78","4","56","40","40"
"1984","1-pers.-HH","(1b) general elementary school","35.92","40","95","20","40","40","40","45","34.42","37.42","8","45","40","40"
"1984","1-pers.-HH","(1c) basic vocational qualification","38.87","40","175","40","40","40","40","54","38","39.74","8","55","40","40"
"1984","1-pers.-HH","(2a) intermediate vocational","39.37","40","92","40","40","40","40","65","38.12","40.62","4","65","40","40"
"1984","1-pers.-HH","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(2c_voc) vocational maturity certificate","39.68","40","42","35","40","40","42","60","37.87","41.49","20","60","40","40"
"1984","1-pers.-HH","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(3b) higher tertiary education","39.24","40","48","25","40","40","48","65","36.47","42.01","16","65","40","40"
"1984","Couple + C. GT 16 ","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(1a) inadequately completed","38.29","40","94","32","40","40","40","50","36.72","39.86","10","70","40","40"
"1984","Couple + C. GT 16 ","(1b) general elementary school","34.93","40","209","20","30","40","40","55","33.67","36.19","8","60","40","40"
"1984","Couple + C. GT 16 ","(1c) basic vocational qualification","38.4","40","447","27","40","40","40","55","37.77","39.03","9","70","40","40"
"1984","Couple + C. GT 16 ","(2a) intermediate vocational","37.19","40","152","22","40","40","42","56","35.94","38.44","10","56","40","40"
"1984","Couple + C. GT 16 ","(2b) intermediate general qualification","39.19","40","72","38","40","40","40","44","38.44","39.94","18","44","40","40"
"1984","Couple + C. GT 16 ","(2c_gen) general maturity certificate","35.72","40","31","15","40","40","40","40","31.68","39.76","6","60","40","40"
"1984","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","40.34","40","30","40","40","40","40","50","39.29","41.39","30","50","40","40"
"1984","Couple + C. GT 16 ","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(3b) higher tertiary education","38.85","40","36","30","35","40","45","60","36.36","41.34","20","60","40","40"
"1984","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(1a) inadequately completed","38.48","40","208","37","40","40","40","54","37.6","39.36","10","60","40","40"
"1984","Couple + C. LE 16","(1b) general elementary school","34.14","40","333","15","25","40","40","51","33.12","35.16","3","70","40","40"
"1984","Couple + C. LE 16","(1c) basic vocational qualification","37.78","40","728","24","40","40","42","60","37.16","38.4","2","75","40","40"
"1984","Couple + C. LE 16","(2a) intermediate vocational","36.97","40","222","20","40","40","43","60","35.44","38.5","1","77","40","40"
"1984","Couple + C. LE 16","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
