"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1984","college entrance qualification","higher education","37.98","40","381","25","40","40","45","60","37.08","38.88","8","70","40","40"
"1984","college entrance qualification","higher vocational","38.05","40","73","30","40","40","40","50","36.28","39.82","6","50","40","40"
"1984","college entrance qualification","in school","","","","","","","","","","","","","",""
"1984","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1984","college entrance qualification","middle vocational","33.15","40","76","10","30","40","40","50","30.35","35.95","6","60","40","40"
"1984","college entrance qualification","vocational + Abi","39.94","40","101","35","40","40","40","66","38.44","41.44","20","80","40","40"
"1984","lower secondary degree","general elemantary","35.35","40","780","20","33","40","40","56","34.66","36.04","0","65","40","40"
"1984","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1984","lower secondary degree","higher vocational","39.03","40","167","39","40","40","42","70","37.93","40.13","2","72","40","40"
"1984","lower secondary degree","in school","","","","","","","","","","","","","",""
"1984","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1984","lower secondary degree","middle vocational","38.3","40","1911","25","40","40","41","60","37.94","38.66","3","80","40","40"
"1984","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","in school","","","","","","","","","","","","","",""
"1984","no degree/no degree yet","inadequately","38.6","40","560","35","40","40","40","54","38.09","39.11","4","60","40","40"
"1984","no degree/no degree yet","middle vocational","40.15","40","79","40","40","40","45","56","38.72","41.58","12","70","40","40"
"1984","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1984","Other degree","general elemantary","39.05","40","500","40","40","40","40","48","38.53","39.57","5","70","40","40"
"1984","Other degree","higher education","43.94","40","38","28","40","42","65","66","40.46","47.42","20","66","40","40"
"1984","Other degree","higher vocational","","","","","","","","","","","","","",""
"1984","Other degree","in school","","","","","","","","","","","","","",""
"1984","Other degree","inadequately","","","","","","","","","","","","","",""
"1984","Other degree","middle vocational","39.99","40","391","40","40","40","40","52","39.51","40.47","10","65","40","40"
"1984","Other degree","vocational + Abi","39.91","40","73","40","40","40","42","50","39.02","40.8","24","50","40","40"
"1984","secondary school degree","general elemantary","38.49","40","211","34","40","40","40","60","37.61","39.37","10","60","40","40"
"1984","secondary school degree","higher education","37.96","40","34","28","40","40","40","60","34.95","40.97","10","60","40","40"
"1984","secondary school degree","higher vocational","37.47","40","110","24","40","40","40","65","35.46","39.48","4","77","40","40"
"1984","secondary school degree","in school","","","","","","","","","","","","","",""
"1984","secondary school degree","inadequately","","","","","","","","","","","","","",""
"1984","secondary school degree","middle vocational","37.97","40","711","24","40","40","41","60","37.34","38.6","1","80","40","40"
"1984","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
"1985","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1985","college entrance qualification","higher education","36.68","40","354","24","38","40","40","45","35.89","37.47","10","60","40","40"
"1985","college entrance qualification","higher vocational","38.47","40","74","30","40","40","40","56","36.86","40.08","8","56","40","40"
"1985","college entrance qualification","in school","","","","","","","","","","","","","",""
"1985","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1985","college entrance qualification","middle vocational","33.5","40","77","12","26","40","40","50","30.83","36.17","5","50","40","40"
"1985","college entrance qualification","vocational + Abi","39.58","40","85","40","40","40","40","66","38.35","40.81","16","66","40","40"
"1985","lower secondary degree","general elemantary","35.18","40","699","20","35","40","40","54","34.49","35.87","3","60","40","40"
"1985","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1985","lower secondary degree","higher vocational","38.39","40","150","36","40","40","40","50","37.29","39.49","8","52","40","40"
"1985","lower secondary degree","in school","","","","","","","","","","","","","",""
"1985","lower secondary degree","inadequately","","","","","","","","","","","","","",""
"1985","lower secondary degree","middle vocational","37.76","40","1654","25","40","40","40","50","37.41","38.11","3","74","40","40"
"1985","lower secondary degree","vocational + Abi","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","general elemantary","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","higher education","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","higher vocational","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","in school","","","","","","","","","","","","","",""
"1985","no degree/no degree yet","inadequately","39.09","40","433","38","40","40","40","56","38.48","39.7","8","72","40","40"
"1985","no degree/no degree yet","middle vocational","40.06","40","59","38","40","40","40","56","38.85","41.27","20","56","40","40"
"1985","no degree/no degree yet","vocational + Abi","","","","","","","","","","","","","",""
"1985","Other degree","general elemantary","38.59","40","411","38","40","40","40","48","38.04","39.14","7","60","40","40"
"1985","Other degree","higher education","41.03","40","33","28","40","40","60","66","37.6","44.46","20","66","35","40"
"1985","Other degree","higher vocational","","","","","","","","","","","","","",""
"1985","Other degree","in school","","","","","","","","","","","","","",""
"1985","Other degree","inadequately","","","","","","","","","","","","","",""
"1985","Other degree","middle vocational","39.53","40","325","38","40","40","40","54","39.02","40.04","8","70","40","40"
"1985","Other degree","vocational + Abi","39.68","40","60","39","40","40","40","48","38.51","40.85","20","60","40","40"
"1985","secondary school degree","general elemantary","37.57","40","202","30","40","40","40","48","36.56","38.58","2","48","40","40"
"1985","secondary school degree","higher education","36.96","40","34","28","40","40","40","45","34.6","39.32","18","45","40","40"
"1985","secondary school degree","higher vocational","35.56","40","97","20","39","40","40","42","33.74","37.38","4","42","40","40"
"1985","secondary school degree","in school","","","","","","","","","","","","","",""
"1985","secondary school degree","inadequately","","","","","","","","","","","","","",""
"1985","secondary school degree","middle vocational","37.34","40","666","24","40","40","40","45","36.76","37.92","1","60","40","40"
"1985","secondary school degree","vocational + Abi","","","","","","","","","","","","","",""
"1986","college entrance qualification","general elemantary","","","","","","","","","","","","","",""
"1986","college entrance qualification","higher education","36.6","40","361","24","38","40","40","50","35.78","37.42","5","50","40","40"
"1986","college entrance qualification","higher vocational","38.75","40","68","35","40","40","40","50","37.44","40.06","20","60","40","40"
"1986","college entrance qualification","in school","","","","","","","","","","","","","",""
"1986","college entrance qualification","inadequately","","","","","","","","","","","","","",""
"1986","college entrance qualification","middle vocational","36.72","40","92","20","38","40","40","50","34.77","38.67","2","66","40","40"
"1986","college entrance qualification","vocational + Abi","37.11","40","93","30","39","40","40","50","35.45","38.77","4","50","40","40"
"1986","lower secondary degree","general elemantary","35.2","40","663","20","35","40","40","50","34.52","35.88","3","60","40","40"
"1986","lower secondary degree","higher education","","","","","","","","","","","","","",""
"1986","lower secondary degree","higher vocational","38.2","40","140","36","39","40","40","48","37.16","39.24","12","50","40","40"
"1986","lower secondary degree","in school","","","","","","","","","","","","","",""
