"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","(Married) couple without C.","38.27","40","1215","25","40","40","40","60","37.87","38.67","5","80","40","40"
"1984","Employed","1-pers.-HH","38.48","40","543","30","40","40","40","60","37.89","39.07","4","66","40","40"
"1984","Employed","Couple + C. GT 16 ","37.73","40","1067","25","40","40","40","55","37.28","38.18","8","70","40","40"
"1984","Employed","Couple + C. LE 16","37.28","40","1768","20","40","40","42","60","36.86","37.7","1","77","40","40"
"1984","Employed","Couple + C. LE and GT 16","38.25","40","923","25","40","40","41","60","37.74","38.76","3","80","40","40"
"1984","Employed","Single parent","37.58","40","283","26","40","40","40","55","36.71","38.45","5","72","40","40"
"1984","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1984","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1984","Not Employed","Couple + C. GT 16 ","37.5","40","36","25","40","40","40","44","34.65","40.35","6","55","40","40"
"1984","Not Employed","Couple + C. LE 16","27.43","32.5","31","9","10","40","40","40","22.17","32.69","3","48","18","40"
"1984","Not Employed","Couple + C. LE and GT 16","36.07","40","38","20","40","40","40","45","33.81","38.33","10","50","40","40"
"1984","Not Employed","Single parent","","","","","","","","","","","","","",""
"1985","Employed","(Married) couple without C.","37.77","40","1069","26","40","40","40","49","37.39","38.15","5","66","40","40"
"1985","Employed","1-pers.-HH","38.22","40","488","36","40","40","40","55","37.59","38.85","1","74","40","40"
"1985","Employed","Couple + C. GT 16 ","37.06","40","1050","22","40","40","40","45","36.62","37.5","4","50","40","40"
"1985","Employed","Couple + C. LE 16","36.33","40","1497","20","39","40","40","52","35.9","36.76","4","72","40","40"
"1985","Employed","Couple + C. LE and GT 16","37.72","40","763","26","40","40","40","48","37.22","38.22","3","70","40","40"
"1985","Employed","Single parent","37.63","40","274","26","40","40","40","50","36.78","38.48","8","70","40","40"
"1985","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1985","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1985","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1985","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","Not Employed","Single parent","","","","","","","","","","","","","",""
"1986","Employed","(Married) couple without C.","37.43","40","1108","28","39","40","40","50","37.04","37.82","2","76","40","40"
