"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","general elemantary","37.8","40","677","27","40","40","40","49","37.33","38.27","5","70","40","40"
"1984","direct migration background","higher education","38.37","40","67","25","40","40","40","66","36.23","40.51","20","66","40","40"
"1984","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1984","direct migration background","in school","","","","","","","","","","","","","",""
"1984","direct migration background","inadequately","38.55","40","539","40","40","40","40","54","38.02","39.08","4","60","40","40"
"1984","direct migration background","middle vocational","39.04","40","716","32","40","40","42","60","38.61","39.47","8","70","40","40"
"1984","direct migration background","vocational + Abi","40.37","40","86","40","40","40","42","66","39.27","41.47","20","66","40","40"
"1984","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1984","indirect migration background","higher education","","","","","","","","","","","","","",""
"1984","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1984","indirect migration background","in school","","","","","","","","","","","","","",""
"1984","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1984","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1984","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1984","no migration background","general elemantary","36.03","40","787","20","38","40","40","60","35.35","36.71","0","65","40","40"
"1984","no migration background","higher education","38.18","40","401","25","40","40","45","60","37.3","39.06","8","70","40","40"
"1984","no migration background","higher vocational","38.25","40","327","27","40","40","40","56","37.34","39.16","2","77","40","40"
"1984","no migration background","in school","","","","","","","","","","","","","",""
"1984","no migration background","inadequately","37.87","40","31","30","40","40","40","47","35.32","40.42","10","47","40","40"
"1984","no migration background","middle vocational","38.05","40","2440","25","40","40","40","60","37.71","38.39","1","80","40","40"
"1984","no migration background","vocational + Abi","39.8","40","95","40","40","40","40","60","38.32","41.28","20","80","40","40"
"1985","direct migration background","general elemantary","37.3","40","578","20","40","40","40","50","36.78","37.82","2","60","40","40"
"1985","direct migration background","higher education","37.22","40","61","20","39","40","40","66","34.88","39.56","10","66","40","40"
"1985","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1985","direct migration background","in school","","","","","","","","","","","","","",""
"1985","direct migration background","inadequately","38.91","40","418","38","40","40","40","56","38.27","39.55","8","72","40","40"
"1985","direct migration background","middle vocational","38.47","40","616","35","40","40","40","50","38.03","38.91","5","70","40","40"
"1985","direct migration background","vocational + Abi","40.44","40","72","38","40","40","40","66","39.06","41.82","20","66","40","40"
"1985","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1985","indirect migration background","higher education","","","","","","","","","","","","","",""
"1985","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1985","indirect migration background","in school","","","","","","","","","","","","","",""
"1985","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1985","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1985","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1985","no migration background","general elemantary","35.71","40","711","20","38","40","40","48","35.03","36.39","3","60","40","40"
"1985","no migration background","higher education","36.86","40","376","24","38","40","40","45","36.12","37.6","10","60","40","40"
"1985","no migration background","higher vocational","37.71","40","298","25","40","40","40","50","36.86","38.56","4","56","40","40"
"1985","no migration background","in school","","","","","","","","","","","","","",""
"1985","no migration background","inadequately","","","","","","","","","","","","","",""
"1985","no migration background","middle vocational","37.49","40","2150","25","40","40","40","48","37.17","37.81","1","74","40","40"
"1985","no migration background","vocational + Abi","39.36","40","78","40","40","40","40","50","38.23","40.49","16","50","40","40"
"1986","direct migration background","general elemantary","37.65","40","558","30","39","40","40","48","37.15","38.15","6","60","40","40"
"1986","direct migration background","higher education","36.97","39.95","58","27","38","40","40","42","35.02","38.92","19","60","38","40"
"1986","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1986","direct migration background","in school","","","","","","","","","","","","","",""
"1986","direct migration background","inadequately","38.79","40","380","38","39","40","40","50","38.22","39.36","10","56","40","40"
"1986","direct migration background","middle vocational","37.7","40","586","30","39","40","40","50","37.27","38.13","5","60","40","40"
"1986","direct migration background","vocational + Abi","37.5","40","73","30","38","40","40","60","36.17","38.83","14","60","39","40"
"1986","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1986","indirect migration background","higher education","","","","","","","","","","","","","",""
"1986","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1986","indirect migration background","in school","","","","","","","","","","","","","",""
"1986","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1986","indirect migration background","middle vocational","36.64","40","40","23","36","40","40","47","34.21","39.07","20","66","39","40"
"1986","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1986","no migration background","general elemantary","35.89","40","676","20","38","40","40","50","35.22","36.56","3","60","40","40"
"1986","no migration background","higher education","36.6","40","373","25","38","40","40","50","35.78","37.42","5","50","40","40"
"1986","no migration background","higher vocational","37.48","40","267","25","39","40","40","48","36.61","38.35","4","60","40","40"
"1986","no migration background","in school","","","","","","","","","","","","","",""
"1986","no migration background","inadequately","38.97","40","33","35","40","40","40","48","36.94","41","10","48","40","40"
"1986","no migration background","middle vocational","37.64","40","2088","25","39","40","40","48","37.34","37.94","2","76","40","40"
"1986","no migration background","vocational + Abi","37.32","40","84","32","39","40","40","50","35.54","39.1","4","50","40","40"
"1987","direct migration background","general elemantary","37.71","40","561","30","38","40","40","50","37.21","38.21","5","80","40","40"
"1987","direct migration background","higher education","36.54","40","55","24","38","40","40","42","34.62","38.46","12","45","38","40"
"1987","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1987","direct migration background","in school","","","","","","","","","","","","","",""
"1987","direct migration background","inadequately","37.27","40","360","33","38","40","40","48","36.58","37.96","5","50","40","40"
"1987","direct migration background","middle vocational","37.85","40","596","35","38","40","40","45","37.42","38.28","2","60","40","40"
"1987","direct migration background","vocational + Abi","37.67","40","64","30","38","40","40","44","36.63","38.71","20","44","38.5","40"
"1987","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1987","indirect migration background","higher education","","","","","","","","","","","","","",""
"1987","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1987","indirect migration background","in school","","","","","","","","","","","","","",""
"1987","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1987","indirect migration background","middle vocational","37.27","39.98","43","30","38.5","40","40","48","35.53","39.01","17","48","38.5","40"
"1987","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1987","no migration background","general elemantary","35.52","40","669","20","37","40","40","50","34.84","36.2","3","65","40","40"
"1987","no migration background","higher education","36.25","40","374","23","38","40","40","45","35.42","37.08","5","60","40","40"
"1987","no migration background","higher vocational","37.38","40","258","22","38.5","40","40","50","36.49","38.27","2","56","40","40"
"1987","no migration background","in school","","","","","","","","","","","","","",""
"1987","no migration background","inadequately","38.05","40","30","26","38.5","40","40","55","35.02","41.08","10","55","38.5","40"
"1987","no migration background","middle vocational","37.42","40","2103","25","38","40","40","50","37.11","37.73","1","72","40","40"
"1987","no migration background","vocational + Abi","36.79","40","87","24","38.5","40","40","50","34.98","38.6","4","50","40","40"
"1988","direct migration background","general elemantary","36.74","40","537","25","38","40","40","50","36.17","37.31","4","70","39","40"
"1988","direct migration background","higher education","36.75","39.93","47","27","38","40","40","40","35.08","38.42","20","40","38","40"
"1988","direct migration background","higher vocational","37.8","38.5","31","37","38","40","42","47","34.81","40.79","8","50","38","40"
"1988","direct migration background","in school","","","","","","","","","","","","","",""
"1988","direct migration background","inadequately","36.8","40","319","30","38","40","40","45","36.03","37.57","2","49","40","40"
"1988","direct migration background","middle vocational","37.58","40","549","35","38","40","40","45","37.14","38.02","2","60","40","40"
"1988","direct migration background","vocational + Abi","35.88","38.5","63","20","37","40","40","45","34.29","37.47","6","45","38","38.5"
"1988","indirect migration background","general elemantary","36.93","39.76","37","35","38","40","40","40","34.53","39.33","4","40","38.5","40"
"1988","indirect migration background","higher education","","","","","","","","","","","","","",""
"1988","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1988","indirect migration background","in school","","","","","","","","","","","","","",""
"1988","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1988","indirect migration background","middle vocational","34.93","39.68","52","20","30","40","40","40","33.2","36.66","15","40","38","40"
"1988","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1988","no migration background","general elemantary","35.24","40","635","20","36","40","40","48","34.55","35.93","3","62","39","40"
"1988","no migration background","higher education","36.24","40","367","23","38","40","40","45","35.42","37.06","3","50","40","40"
"1988","no migration background","higher vocational","37.64","40","248","25","38","40","40","56","36.76","38.52","4","60","40","40"
"1988","no migration background","in school","","","","","","","","","","","","","",""
"1988","no migration background","inadequately","","","","","","","","","","","","","",""
"1988","no migration background","middle vocational","37.02","40","1973","25","38","40","40","50","36.68","37.36","2","72","40","40"
"1988","no migration background","vocational + Abi","38.03","40","86","37.5","38","40","40","42","36.89","39.17","4","45","40","40"
"1989","direct migration background","general elemantary","36.56","38.5","541","25","37","40","40","48","36.05","37.07","2","60","38.5","40"
"1989","direct migration background","higher education","37.82","40","52","27","38","40","40","43","36.13","39.51","20","43","39","40"
"1989","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1989","direct migration background","in school","","","","","","","","","","","","","",""
"1989","direct migration background","inadequately","36.89","39","294","27","37.5","40","40","48","36.07","37.71","2","60","38","40"
"1989","direct migration background","middle vocational","36.77","39","553","25","37.5","40","40","50","36.26","37.28","2","66","38","39"
"1989","direct migration background","vocational + Abi","38.28","39.03","55","36","37","40","40","49","37.08","39.48","20","49","38","40"
"1989","indirect migration background","general elemantary","37.95","40","47","37","38","40","40","45","36.46","39.44","15","45","38.5","40"
"1989","indirect migration background","higher education","","","","","","","","","","","","","",""
"1989","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1989","indirect migration background","in school","","","","","","","","","","","","","",""
"1989","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1989","indirect migration background","middle vocational","33.65","38","50","20","25","40","40","40","31.74","35.56","15","50","38","40"
"1989","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1989","no migration background","general elemantary","35.13","38.5","605","20","37","40","40","54","34.38","35.88","6","77","38.5","40"
"1989","no migration background","higher education","36.21","40","357","23","37","40","40","42","35.41","37.01","5","45","39","40"
"1989","no migration background","higher vocational","36.84","39","236","23","37.5","40","40","50","35.94","37.74","3","50","39","40"
"1989","no migration background","in school","","","","","","","","","","","","","",""
"1989","no migration background","inadequately","","","","","","","","","","","","","",""
"1989","no migration background","middle vocational","36.87","39","1974","24","38","40","40","50","36.53","37.21","4","76","39","40"
"1989","no migration background","vocational + Abi","37.6","40","103","32","38","40","40","50","36.36","38.84","8","50","39","40"
"1990","direct migration background","general elemantary","36.72","38.01","532","30","37.5","40","40","47","36.18","37.26","1.4","80","38","38.5"
"1990","direct migration background","higher education","37.88","39","84","30","37.5","40","43.8","48","36.54","39.22","16","56","38.5","40"
"1990","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1990","direct migration background","in school","","","","","","","","","","","","","",""
"1990","direct migration background","inadequately","37","39","280","30","37.5","40","40","45","36.15","37.85","5","48","38","39"
"1990","direct migration background","middle vocational","37.46","38.5","566","28","37.5","40","42","60","36.98","37.94","10","75","38.5","39"
"1990","direct migration background","vocational + Abi","36.15","38.5","52","25","37.5","40","41","80","33.94","38.36","8","80","37.5","40"
"1990","indirect migration background","general elemantary","38.05","38.5","65","35","37","40","40","54","37.05","39.05","20","54","38","40"
"1990","indirect migration background","higher education","","","","","","","","","","","","","",""
"1990","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","in school","","","","","","","","","","","","","",""
"1990","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1990","indirect migration background","middle vocational","32.59","38.5","61","15","25","40","40","55","30.66","34.52","10","55","38","39.5"
"1990","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","no migration background","general elemantary","35.25","38.5","785","20","37","40","43","50","34.61","35.89","2","63","38.5","39"
"1990","no migration background","higher education","37.56","39","1085","24","37.5","43.7","43.8","45","37.12","38","4","72","40","40"
"1990","no migration background","higher vocational","38.09","39","418","30","37.5","40","43.8","48","37.43","38.75","8","70","39","40"
"1990","no migration background","in school","","","","","","","","","","","","","",""
"1990","no migration background","inadequately","38","38","37","35","37.5","40","40","47.5","36.43","39.57","15","47.5","37.5","39"
"1990","no migration background","middle vocational","37.53","39","3811","25","37.5","40","43.8","48.7","37.29","37.77","4","76","40","40"
"1990","no migration background","vocational + Abi","38.04","39","158","32","38","40","43.8","70","36.92","39.16","8","70","39","40"
"1991","direct migration background","general elemantary","35.83","38","522","25","37","39","40","45","35.27","36.39","4","72","38","38"
"1991","direct migration background","higher education","36.38","38.5","77","22","37","40","40","43.8","35.05","37.71","18","43.8","38","40"
"1991","direct migration background","higher vocational","37.01","38.5","30","26","37.4","40","40","40","34.34","39.68","8","40","37.5","40"
"1991","direct migration background","in school","","","","","","","","","","","","","",""
"1991","direct migration background","inadequately","35.88","38","287","22","37","40","40","45","34.94","36.82","4","55","37.5","38"
"1991","direct migration background","middle vocational","36.64","38.5","559","25","37.5","40","40","55","36.11","37.17","0","66","38","38.5"
"1991","direct migration background","vocational + Abi","38.44","38.5","58","37","37.5","40","40","48","37.15","39.73","6","48","37.5","40"
"1991","indirect migration background","general elemantary","35.36","37.87","79","17","37","40","40","45","33.71","37.01","8","46.5","37.5","38.5"
"1991","indirect migration background","higher education","","","","","","","","","","","","","",""
"1991","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","in school","","","","","","","","","","","","","",""
"1991","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1991","indirect migration background","middle vocational","33.06","38","74","15","30","40","40","42.5","31.23","34.89","5","45","37.5","38.5"
"1991","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","no migration background","general elemantary","34.26","38.5","696","19.5","35","40","40","48","33.56","34.96","2.5","72","38.5","38.5"
"1991","no migration background","higher education","36.19","38.5","1018","23","37","40","40","46","35.76","36.62","1.5","56","40","40"
"1991","no migration background","higher vocational","36.72","38.5","391","20","37.5","40","42","46","36.03","37.41","8","60","38.5","40"
